,HII US Equity
2023-03-18,18.8143
2023-03-19,18.8143
2023-03-20,19.0936
2023-03-21,19.2742
2023-03-22,18.8418
2023-03-23,18.6524
2023-03-24,18.8856
2023-03-25,18.8856
2023-03-26,18.8856
2023-03-27,19.2283
2023-03-28,19.3654
2023-03-29,19.5039
2023-03-30,19.376
2023-03-31,19.4884
2023-04-01,19.4884
2023-04-02,19.4884
2023-04-03,19.6276
2023-04-04,19.5805
2023-04-05,19.5334
2023-04-06,19.4259
2023-04-07,19.4259
2023-04-08,19.4259
2023-04-09,19.4259
2023-04-10,19.6754
2023-04-11,19.6396
2023-04-12,19.7352
2023-04-13,19.7998
2023-04-14,19.6944
2023-04-15,19.6944
2023-04-16,19.6944
2023-04-17,19.7949
2023-04-18,19.8406
2023-04-19,19.7703
2023-04-20,19.8174
2023-04-21,19.6072
2023-04-22,19.6072
2023-04-23,19.6072
2023-04-24,19.6494
2023-04-25,19.4434
2023-04-26,18.9851
2023-04-27,19.092
2023-04-28,19.1117
2023-04-29,19.1117
2023-04-30,19.1117
2023-05-01,19.1468
2023-05-02,18.7651
2023-05-03,18.7729
2023-05-04,18.4721
2023-05-05,18.8078
2023-05-06,18.8078
2023-05-07,18.8078
2023-05-08,18.5774
2023-05-09,18.595
2023-05-10,18.866
2023-05-11,18.7551
2023-05-12,18.6504
2023-05-13,18.6504
2023-05-14,18.6504
2023-05-15,18.8014
2023-05-16,18.7347
2023-05-17,19.0304
2023-05-18,19.062
2023-05-19,19.0276
2023-05-20,19.0276
2023-05-21,19.0276
2023-05-22,19.2137
2023-05-23,19.1491
2023-05-24,19.1266
2023-05-25,18.8471
2023-05-26,19.0732
2023-05-27,19.0732
2023-05-28,19.0732
2023-05-29,19.0732
2023-05-30,19.1266
2023-05-31,19.0795
2023-06-01,19.0676
2023-06-02,19.508
2023-06-03,19.508
2023-06-04,19.508
2023-06-05,19.5248
2023-06-06,19.6765
2023-06-07,20.0031
2023-06-08,20.1421
2023-06-09,20.0579
2023-06-10,20.0579
2023-06-11,20.0579
2023-06-12,19.9827
2023-06-13,20.1456
2023-06-14,20.0586
2023-06-15,20.2882
2023-06-16,20.4701
2023-06-17,20.4701
2023-06-18,20.4701
2023-06-19,20.4701
2023-06-20,20.2798
2023-06-21,20.3648
2023-06-22,20.2433
2023-06-23,20.1737
2023-06-24,20.1737
2023-06-25,20.1737
2023-06-26,20.2875
2023-06-27,20.4701
2023-06-28,20.4167
2023-06-29,20.876
2023-06-30,22.2704
2023-07-01,22.2704
2023-07-02,22.2704
2023-07-03,22.3565
2023-07-04,22.3565
2023-07-05,22.2764
2023-07-06,22.1432
2023-07-07,22.0197
2023-07-08,22.0197
2023-07-09,22.0197
2023-07-10,22.2906
2023-07-11,22.5226
2023-07-12,22.4193
2023-07-13,22.3213
2023-07-14,22.3265
2023-07-15,22.3265
2023-07-16,22.3265
2023-07-17,22.6805
2023-07-18,22.4201
2023-07-19,22.4111
2023-07-20,22.6648
2023-07-21,22.5675
2023-07-22,22.5675
2023-07-23,22.5675
2023-07-24,22.5413
2023-07-25,22.569
2023-07-26,22.7838
2023-07-27,22.4942
2023-07-28,22.4837
2023-07-29,22.4837
2023-07-30,22.4837
2023-07-31,22.4253
2023-08-01,22.4478
2023-08-02,22.2869
2023-08-03,22.1603
2023-08-04,22.2037
2023-08-05,22.2037
2023-08-06,22.2037
2023-08-07,22.4804
2023-08-08,22.1424
2023-08-09,22.265
2023-08-10,22.0429
2023-08-11,22.2067
2023-08-12,22.2067
2023-08-13,22.2067
2023-08-14,22.2673
2023-08-15,21.9
2023-08-16,21.9711
2023-08-17,21.7153
2023-08-18,21.6502
2023-08-19,21.6502
2023-08-20,21.6502
2023-08-21,21.6853
2023-08-22,21.7384
2023-08-23,21.7085
2023-08-24,21.5507
2023-08-25,21.5836
2023-08-26,21.5836
2023-08-27,21.5836
2023-08-28,21.6143
2023-08-29,21.6188
2023-08-30,21.7527
2023-08-31,21.716
2023-09-01,21.7564
2023-09-02,21.7564
2023-09-03,21.7564
2023-09-04,21.7564
2023-09-05,21.4767
2023-09-06,20.8842
2023-09-07,20.8977
2023-09-08,21.0069
2023-09-09,21.0069
2023-09-10,21.0069
2023-09-11,21.0264
2023-09-12,21.0451
2023-09-13,20.9082
2023-09-14,21.1632
2023-09-15,21.0675
2023-09-16,21.0675
2023-09-17,21.0675
2023-09-18,21.1146
2023-09-19,20.8633
2023-09-20,20.6135
2023-09-21,20.3831
2023-09-22,20.2769
2023-09-23,20.2769
2023-09-24,20.2769
2023-09-25,20.2956
2023-09-26,20.2268
2023-09-27,20.4347
2023-09-28,20.5746
2023-09-29,18.6884
2023-09-30,18.6884
2023-10-01,18.6884
2023-10-02,18.5099
2023-10-03,18.5244
2023-10-04,18.4848
2023-10-05,18.3904
2023-10-06,18.5453
2023-10-07,18.5453
2023-10-08,18.5453
2023-10-09,19.8594
2023-10-10,19.7135
2023-10-11,19.7802
2023-10-12,19.6767
2023-10-13,20.0948
2023-10-14,20.0948
2023-10-15,20.0948
2023-10-16,20.1178
2023-10-17,19.965
2023-10-18,19.9684
2023-10-19,19.8517
2023-10-20,19.6962
2023-10-21,19.6962
2023-10-22,19.6962
2023-10-23,19.5052
2023-10-24,19.3655
2023-10-25,19.4162
2023-10-26,19.6225
2023-10-27,19.2815
2023-10-28,19.2815
2023-10-29,19.2815
2023-10-30,19.5753
2023-10-31,19.7469
2023-11-01,19.8281
2023-11-02,20.6626
2023-11-03,20.6702
2023-11-04,20.6702
2023-11-05,20.6702
2023-11-06,20.711
2023-11-07,20.5512
2023-11-08,20.2937
2023-11-09,20.2674
2023-11-10,20.3913
2023-11-11,20.3913
2023-11-12,20.3913
2023-11-13,20.6287
2023-11-14,20.8058
2023-11-15,20.7353
2023-11-16,20.7124
2023-11-17,20.8633
2023-11-18,20.8633
2023-11-19,20.8633
2023-11-20,21.0578
2023-11-21,21.0384
2023-11-22,20.9553
2023-11-23,20.9553
2023-11-24,20.9733
2023-11-25,20.9733
2023-11-26,20.9733
2023-11-27,20.8425
2023-11-28,20.8584
2023-11-29,20.6557
2023-11-30,20.882
2023-12-01,21.001
2023-12-02,21.001
2023-12-03,21.001
2023-12-04,21.2681
2023-12-05,21.1214
2023-12-06,21.3366
2023-12-07,21.4474
2023-12-08,21.565
2023-12-09,21.565
2023-12-10,21.565
2023-12-11,21.8065
2023-12-12,22.0903
2023-12-13,22.3055
2023-12-14,22.1837
2023-12-15,22.0259
2023-12-16,22.0259
2023-12-17,22.0259
2023-12-18,22.1277
2023-12-19,22.2654
2023-12-20,21.9484
2023-12-21,22.0585
2023-12-22,22.2017
2023-12-23,22.2017
2023-12-24,22.2017
2023-12-25,22.2017
2023-12-26,22.3221
2023-12-27,22.3553
2023-12-28,22.3664
2023-12-29,16.1431
2023-12-30,16.1431
2023-12-31,16.1431
2024-01-01,16.1431
2024-01-02,16.1671
2024-01-03,15.9733
2024-01-04,15.9743
2024-01-05,15.78
2024-01-06,15.78
2024-01-07,15.78
2024-01-08,15.9255
2024-01-09,15.8176
2024-01-10,15.7963
2024-01-11,15.6849
2024-01-12,15.8909
2024-01-13,15.8909
2024-01-14,15.8909
2024-01-15,15.8909
2024-01-16,15.9163
2024-01-17,15.8975
2024-01-18,16.1711
2024-01-19,15.9697
2024-01-20,15.9697
2024-01-21,15.9697
2024-01-22,15.9972
2024-01-23,15.9483
2024-01-24,15.838
2024-01-25,15.8766
2024-01-26,15.9402
2024-01-27,15.9402
2024-01-28,15.9402
2024-01-29,16.0897
2024-01-30,16.1777
2024-01-31,16.1065
2024-02-01,16.5132
2024-02-02,16.5481
2024-02-03,16.5481
2024-02-04,16.5481
2024-02-05,16.4179
2024-02-06,16.4326
2024-02-07,16.8645
2024-02-08,16.7322
2024-02-09,16.8219
2024-02-10,16.8219
2024-02-11,16.8219
2024-02-12,16.9152
2024-02-13,16.8832
2024-02-14,17.1468
2024-02-15,17.3841
2024-02-16,17.3891
2024-02-17,17.3891
2024-02-18,17.3891
2024-02-19,17.3891
2024-02-20,17.3744
2024-02-21,17.5432
2024-02-22,17.5007
2024-02-23,17.5437
2024-02-24,17.5437
2024-02-25,17.5437
2024-02-26,17.5534
2024-02-27,17.6122
2024-02-28,17.7318
2024-02-29,17.7201
2024-03-01,17.7627
2024-03-02,17.7627
2024-03-03,17.7627
2024-03-04,17.964
2024-03-05,17.7054
2024-03-06,17.8403
2024-03-07,17.7318
2024-03-08,17.8063
2024-03-09,17.8063
2024-03-10,17.8063
2024-03-11,17.5635
2024-03-12,17.6461
2024-03-13,17.633
2024-03-14,17.4794
2024-03-15,17.5883
2024-03-16,17.5883
2024-03-17,17.5883
2024-03-18,17.6679
2024-03-19,17.673
2024-03-20,17.7562
2024-03-21,17.844
2024-03-22,17.774
2024-03-23,17.774
2024-03-24,17.774
2024-03-25,17.6852
2024-03-26,17.6381
2024-03-27,17.632
2024-03-28,17.7192
2024-03-29,17.7192
2024-03-30,17.7192
2024-03-31,17.7192
2024-04-01,17.5229
2024-04-02,17.5163
2024-04-03,17.4616
2024-04-04,17.4524
2024-04-05,17.4458
2024-04-06,17.4458
2024-04-07,17.4458
2024-04-08,17.4256
