,BALY US Equity
2023-03-25,31.1179
2023-03-26,31.1179
2023-03-27,31.1179
2023-03-28,31.1179
2023-03-29,31.1179
2023-03-30,31.1179
2023-03-31,42.77
2023-04-01,42.77
2023-04-02,42.77
2023-04-03,42.5938
2023-04-04,42.6163
2023-04-05,42.3727
2023-04-06,42.3652
2023-04-07,42.3652
2023-04-08,42.3652
2023-04-09,42.3652
2023-04-10,42.4589
2023-04-11,42.5676
2023-04-12,42.2377
2023-04-13,42.3877
2023-04-14,42.3052
2023-04-15,42.3052
2023-04-16,42.3052
2023-04-17,42.2115
2023-04-18,42.3464
2023-04-19,42.4252
2023-04-20,42.3577
2023-04-21,42.4027
2023-04-22,42.4027
2023-04-23,42.4027
2023-04-24,42.2677
2023-04-25,41.8592
2023-04-26,41.7542
2023-04-27,41.8254
2023-04-28,41.9004
2023-04-29,41.9004
2023-04-30,41.9004
2023-05-01,41.9941
2023-05-02,42.0841
2023-05-03,41.7167
2023-05-04,41.1508
2023-05-05,41.3832
2023-05-06,41.3832
2023-05-07,41.3832
2023-05-08,41.4431
2023-05-09,41.1781
2023-05-10,41.2485
2023-05-11,40.9743
2023-05-12,40.8742
2023-05-13,40.8742
2023-05-14,40.8742
2023-05-15,41.2596
2023-05-16,40.7594
2023-05-17,41.1818
2023-05-18,41.2262
2023-05-19,41.1595
2023-05-20,41.1595
2023-05-21,41.1595
2023-05-22,41.1702
2023-05-23,40.6686
2023-05-24,40.5137
2023-05-25,40.3551
2023-05-26,40.44
2023-05-27,40.44
2023-05-28,40.44
2023-05-29,40.44
2023-05-30,40.333
2023-05-31,40.4658
2023-06-01,40.6649
2023-06-02,41.1038
2023-06-03,41.1038
2023-06-04,41.1038
2023-06-05,41.1112
2023-06-06,41.2071
2023-06-07,41.2809
2023-06-08,41.3657
2023-06-09,41.3731
2023-06-10,41.3731
2023-06-11,41.3731
2023-06-12,41.5022
2023-06-13,41.3878
2023-06-14,41.3546
2023-06-15,41.2071
2023-06-16,41.0006
2023-06-17,41.0006
2023-06-18,41.0006
2023-06-19,41.0006
2023-06-20,40.9157
2023-06-21,40.7498
2023-06-22,40.6797
2023-06-23,40.8088
2023-06-24,40.8088
2023-06-25,40.8088
2023-06-26,40.8346
2023-06-27,41.1112
2023-06-28,40.9452
2023-06-29,41.126
2023-06-30,41.126
2023-07-01,41.126
2023-07-02,41.126
2023-07-03,41.126
2023-07-04,41.126
2023-07-05,41.126
2023-07-06,41.126
2023-07-07,41.126
2023-07-08,41.126
2023-07-09,41.126
2023-07-10,41.126
2023-07-11,41.126
2023-07-12,41.126
2023-07-13,41.126
2023-07-14,41.126
2023-07-15,41.126
2023-07-16,41.126
2023-07-17,41.126
2023-07-18,41.126
2023-07-19,41.126
2023-07-20,41.126
2023-07-21,41.126
2023-07-22,41.126
2023-07-23,41.126
2023-07-24,41.126
2023-07-25,41.126
2023-07-26,41.126
2023-07-27,41.126
2023-07-28,41.126
2023-07-29,41.126
2023-07-30,41.126
2023-07-31,41.126
2023-08-01,41.126
2023-08-02,41.126
2023-08-03,41.126
2023-08-04,41.126
2023-08-05,41.126
2023-08-06,41.126
2023-08-07,41.126
2023-08-08,41.126
2023-08-09,41.126
2023-08-10,41.126
2023-08-11,41.126
2023-08-12,41.126
2023-08-13,41.126
2023-08-14,41.126
2023-08-15,41.126
2023-08-16,41.126
2023-08-17,41.126
2023-08-18,41.126
2023-08-19,41.126
2023-08-20,41.126
2023-08-21,41.126
2023-08-22,41.126
2023-08-23,41.126
2023-08-24,41.126
2023-08-25,41.126
2023-08-26,41.126
2023-08-27,41.126
2023-08-28,41.126
2023-08-29,41.126
2023-08-30,41.126
2023-08-31,41.126
2023-09-01,41.126
2023-09-02,41.126
2023-09-03,41.126
2023-09-04,41.126
2023-09-05,41.126
2023-09-06,41.126
2023-09-07,41.126
2023-09-08,41.126
2023-09-09,41.126
2023-09-10,41.126
2023-09-11,41.126
2023-09-12,41.126
2023-09-13,41.126
2023-09-14,41.126
2023-09-15,41.126
2023-09-16,41.126
2023-09-17,41.126
2023-09-18,41.126
2023-09-19,41.126
2023-09-20,41.126
2023-09-21,41.126
2023-09-22,41.126
2023-09-23,41.126
2023-09-24,41.126
2023-09-25,41.126
2023-09-26,41.126
2023-09-27,41.126
2023-09-28,41.126
2023-09-29,41.126
2023-09-30,41.126
2023-10-01,41.126
2023-10-02,41.126
2023-10-03,41.126
2023-10-04,41.126
2023-10-05,41.126
2023-10-06,41.126
2023-10-07,41.126
2023-10-08,41.126
2023-10-09,41.126
2023-10-10,41.126
2023-10-11,41.126
2023-10-12,41.126
2023-10-13,41.126
2023-10-14,41.126
2023-10-15,41.126
2023-10-16,41.126
2023-10-17,41.126
2023-10-18,41.126
2023-10-19,41.126
2023-10-20,41.126
2023-10-21,41.126
2023-10-22,41.126
2023-10-23,41.126
2023-10-24,41.126
2023-10-25,41.126
2023-10-26,41.126
2023-10-27,41.126
2023-10-28,41.126
2023-10-29,41.126
2023-10-30,41.126
2023-10-31,41.126
2023-11-01,41.126
2023-11-02,41.126
2023-11-03,41.126
2023-11-04,41.126
2023-11-05,41.126
2023-11-06,41.126
2023-11-07,41.126
2023-11-08,41.126
2023-11-09,41.126
2023-11-10,41.126
2023-11-11,41.126
2023-11-12,41.126
2023-11-13,41.126
2023-11-14,41.126
2023-11-15,41.126
2023-11-16,41.126
2023-11-17,41.126
2023-11-18,41.126
2023-11-19,41.126
2023-11-20,41.126
2023-11-21,41.126
2023-11-22,41.126
2023-11-23,41.126
2023-11-24,41.126
2023-11-25,41.126
2023-11-26,41.126
2023-11-27,41.126
2023-11-28,41.126
2023-11-29,41.126
2023-11-30,41.126
2023-12-01,41.126
2023-12-02,41.126
2023-12-03,41.126
2023-12-04,41.126
2023-12-05,41.126
2023-12-06,41.126
2023-12-07,41.126
2023-12-08,41.126
2023-12-09,41.126
2023-12-10,41.126
2023-12-11,41.126
2023-12-12,41.126
2023-12-13,41.126
2023-12-14,41.126
2023-12-15,41.126
2023-12-16,41.126
2023-12-17,41.126
2023-12-18,41.126
2023-12-19,41.126
2023-12-20,41.126
2023-12-21,41.126
2023-12-22,41.126
2023-12-23,41.126
2023-12-24,41.126
2023-12-25,41.126
2023-12-26,41.126
2023-12-27,41.126
2023-12-28,41.126
2023-12-29,53.2559
2023-12-30,53.2559
2023-12-31,53.2559
2024-01-01,53.2559
2024-01-02,53.0366
2024-01-03,52.462
2024-01-04,52.5585
2024-01-05,52.3699
2024-01-06,52.3699
2024-01-07,52.3699
2024-01-08,52.4313
2024-01-09,52.2778
2024-01-10,52.2032
2024-01-11,52.1242
2024-01-12,51.7996
2024-01-13,51.7996
2024-01-14,51.7996
2024-01-15,51.7996
2024-01-16,51.8084
2024-01-17,51.6724
2024-01-18,51.8084
2024-01-19,51.804
2024-01-20,51.804
2024-01-21,51.804
2024-01-22,51.9488
2024-01-23,52.1023
2024-01-24,52.2163
2024-01-25,52.1637
2024-01-26,52.1988
2024-01-27,52.1988
2024-01-28,52.1988
2024-01-29,52.3699
2024-01-30,52.2251
2024-01-31,52.0804
2024-02-01,52.1593
2024-02-02,52.0935
2024-02-03,52.0935
2024-02-04,52.0935
2024-02-05,51.8391
2024-02-06,51.8961
2024-02-07,51.8172
2024-02-08,52.0453
2024-02-09,52.0979
2024-02-10,52.0979
2024-02-11,52.0979
2024-02-12,52.1944
2024-02-13,51.8216
2024-02-14,51.9619
2024-02-15,52.0804
2024-02-16,51.9707
2024-02-17,51.9707
2024-02-18,51.9707
2024-02-19,51.9707
2024-02-20,51.7733
2024-02-21,51.6593
2024-02-22,51.7514
2024-02-23,51.6373
2024-02-24,51.6373
2024-02-25,51.6373
2024-02-26,51.6768
2024-02-27,51.7821
2024-02-28,51.7689
2024-02-29,52.0716
2024-03-01,51.826
2024-03-02,51.826
2024-03-03,51.826
2024-03-04,51.6198
2024-03-05,51.418
2024-03-06,51.747
2024-03-07,51.94
2024-03-08,51.7996
2024-03-09,51.7996
2024-03-10,51.7996
2024-03-11,53.1243
2024-03-12,53.2296
2024-03-13,53.1638
2024-03-14,53.0454
2024-03-15,52.2754
2024-03-16,52.2754
2024-03-17,52.2754
2024-03-18,52.1405
2024-03-19,52.1135
2024-03-20,52.337
2024-03-21,52.3486
2024-03-22,52.3679
2024-03-23,52.3679
2024-03-24,52.3679
2024-03-25,52.4064
2024-03-26,52.337
2024-03-27,52.4257
2024-03-28,52.5143
2024-03-29,52.5143
2024-03-30,52.5143
2024-03-31,52.5143
2024-04-01,52.4989
2024-04-02,52.4488
2024-04-03,52.5143
2024-04-04,52.3833
2024-04-05,52.3409
2024-04-06,52.3409
2024-04-07,52.3409
2024-04-08,52.3756
