,LFUS US Equity
2023-03-21,13.8512
2023-03-22,13.6269
2023-03-23,13.8418
2023-03-24,14.0037
2023-03-25,14.0037
2023-03-26,14.0037
2023-03-27,13.7864
2023-03-28,13.7661
2023-03-29,14.0879
2023-03-30,14.1042
2023-03-31,15.7784
2023-04-01,15.7784
2023-04-02,15.7784
2023-04-03,15.7397
2023-04-04,15.3275
2023-04-05,14.9304
2023-04-06,14.8368
2023-04-07,14.8368
2023-04-08,14.8368
2023-04-09,14.8368
2023-04-10,15.0725
2023-04-11,15.2086
2023-04-12,15.0735
2023-04-13,15.1273
2023-04-14,15.0752
2023-04-15,15.0752
2023-04-16,15.0752
2023-04-17,15.1117
2023-04-18,14.9229
2023-04-19,14.8325
2023-04-20,14.8459
2023-04-21,14.5737
2023-04-22,14.5737
2023-04-23,14.5737
2023-04-24,14.6808
2023-04-25,14.5468
2023-04-26,14.2067
2023-04-27,14.3079
2023-04-28,14.3875
2023-04-29,14.3875
2023-04-30,14.3875
2023-05-01,14.4693
2023-05-02,14.4532
2023-05-03,15.5507
2023-05-04,15.3718
2023-05-05,15.5307
2023-05-06,15.5307
2023-05-07,15.5307
2023-05-08,15.3373
2023-05-09,15.083
2023-05-10,15.2193
2023-05-11,15.1681
2023-05-12,15.0889
2023-05-13,15.0889
2023-05-14,15.0889
2023-05-15,15.417
2023-05-16,15.3244
2023-05-17,15.6994
2023-05-18,15.8346
2023-05-19,15.7991
2023-05-20,15.7991
2023-05-21,15.7991
2023-05-22,15.8966
2023-05-23,15.6353
2023-05-24,15.3777
2023-05-25,15.5884
2023-05-26,15.9844
2023-05-27,15.9844
2023-05-28,15.9844
2023-05-29,15.9844
2023-05-30,15.6908
2023-05-31,15.1487
2023-06-01,15.1843
2023-06-02,15.5857
2023-06-03,15.5857
2023-06-04,15.5857
2023-06-05,15.2441
2023-06-06,15.6164
2023-06-07,15.7931
2023-06-08,15.8389
2023-06-09,15.7667
2023-06-10,15.7667
2023-06-11,15.7667
2023-06-12,15.819
2023-06-13,16.0253
2023-06-14,15.9036
2023-06-15,15.9806
2023-06-16,15.9968
2023-06-17,15.9968
2023-06-18,15.9968
2023-06-19,15.9968
2023-06-20,16.3769
2023-06-21,16.3836
2023-06-22,16.1886
2023-06-23,15.909
2023-06-24,15.909
2023-06-25,15.909
2023-06-26,16.1967
2023-06-27,16.4736
2023-06-28,16.6331
2023-06-29,16.7462
2023-06-30,18.6223
2023-07-01,18.6223
2023-07-02,18.6223
2023-07-03,18.3857
2023-07-04,18.3857
2023-07-05,18.4942
2023-07-06,18.3419
2023-07-07,18.5215
2023-07-08,18.5215
2023-07-09,18.5215
2023-07-10,18.5998
2023-07-11,18.8145
2023-07-12,19.0742
2023-07-13,19.3386
2023-07-14,19.2325
2023-07-15,19.2325
2023-07-16,19.2325
2023-07-17,19.4661
2023-07-18,19.6891
2023-07-19,19.411
2023-07-20,19.038
2023-07-21,19.0172
2023-07-22,19.0172
2023-07-23,19.0172
2023-07-24,18.933
2023-07-25,19.1151
2023-07-26,19.3297
2023-07-27,19.4341
2023-07-28,19.2183
2023-07-29,19.2183
2023-07-30,19.2183
2023-07-31,19.4104
2023-08-01,19.2568
2023-08-02,17.071
2023-08-03,16.6977
2023-08-04,16.5521
2023-08-05,16.5521
2023-08-06,16.5521
2023-08-07,16.6044
2023-08-08,16.583
2023-08-09,16.8784
2023-08-10,16.8202
2023-08-11,16.8083
2023-08-12,16.8083
2023-08-13,16.8083
2023-08-14,16.8017
2023-08-15,16.772
2023-08-16,16.8017
2023-08-17,16.6543
2023-08-18,16.7589
2023-08-19,16.7589
2023-08-20,16.7589
2023-08-21,16.9497
2023-08-22,16.8326
2023-08-23,17.0217
2023-08-24,16.8029
2023-08-25,16.8933
2023-08-26,16.8933
2023-08-27,16.8933
2023-08-28,16.9462
2023-08-29,17.2701
2023-08-30,17.1637
2023-08-31,17.2238
2023-09-01,17.2517
2023-09-02,17.2517
2023-09-03,17.2517
2023-09-04,17.2517
2023-09-05,16.8285
2023-09-06,16.8772
2023-09-07,16.3559
2023-09-08,16.3714
2023-09-09,16.3714
2023-09-10,16.3714
2023-09-11,16.2733
2023-09-12,16.1794
2023-09-13,16.095
2023-09-14,16.413
2023-09-15,16.3506
2023-09-16,16.3506
2023-09-17,16.3506
2023-09-18,16.6353
2023-09-19,16.7857
2023-09-20,16.4802
2023-09-21,16.0106
2023-09-22,16.0355
2023-09-23,16.0355
2023-09-24,16.0355
2023-09-25,16.1241
2023-09-26,15.8715
2023-09-27,15.8227
2023-09-28,16.0772
2023-09-29,16.973
2023-09-30,16.973
2023-10-01,16.973
2023-10-02,16.8672
2023-10-03,16.4893
2023-10-04,16.6225
2023-10-05,16.2834
2023-10-06,16.3682
2023-10-07,16.3682
2023-10-08,16.3682
2023-10-09,16.4836
2023-10-10,16.6805
2023-10-11,16.5677
2023-10-12,16.1999
2023-10-13,15.9832
2023-10-14,15.9832
2023-10-15,15.9832
2023-10-16,16.1107
2023-10-17,16.2458
2023-10-18,16.0183
2023-10-19,15.8411
2023-10-20,15.7047
2023-10-21,15.7047
2023-10-22,15.7047
2023-10-23,15.4173
2023-10-24,15.4249
2023-10-25,15.154
2023-10-26,15.1247
2023-10-27,14.9979
2023-10-28,14.9979
2023-10-29,14.9979
2023-10-30,14.9392
2023-10-31,15.0195
2023-11-01,15.5915
2023-11-02,15.7496
2023-11-03,16.0754
2023-11-04,16.0754
2023-11-05,16.0754
2023-11-06,15.8708
2023-11-07,15.858
2023-11-08,15.7509
2023-11-09,15.5379
2023-11-10,15.7024
2023-11-11,15.7024
2023-11-12,15.7024
2023-11-13,15.6208
2023-11-14,16.3267
2023-11-15,16.6206
2023-11-16,16.4128
2023-11-17,16.3955
2023-11-18,16.3955
2023-11-19,16.3955
2023-11-20,16.3362
2023-11-21,16.1858
2023-11-22,16.2559
2023-11-23,16.2559
2023-11-24,16.1947
2023-11-25,16.1947
2023-11-26,16.1947
2023-11-27,16.2049
2023-11-28,16.0276
2023-11-29,16.1035
2023-11-30,16.0544
2023-12-01,16.4351
2023-12-02,16.4351
2023-12-03,16.4351
2023-12-04,16.5052
2023-12-05,16.4886
2023-12-06,16.5479
2023-12-07,16.5798
2023-12-08,16.7093
2023-12-09,16.7093
2023-12-10,16.7093
2023-12-11,17.0402
2023-12-12,16.914
2023-12-13,16.9567
2023-12-14,18.1115
2023-12-15,17.8258
2023-12-16,17.8258
2023-12-17,17.8258
2023-12-18,17.8277
2023-12-19,18.2039
2023-12-20,17.8883
2023-12-21,18.2578
2023-12-22,18.4475
2023-12-23,18.4475
2023-12-24,18.4475
2023-12-25,18.4475
2023-12-26,18.5285
2023-12-27,18.5189
2023-12-28,18.5043
2023-12-29,19.5127
2023-12-30,19.5127
2023-12-31,19.5127
2024-01-01,19.5127
2024-01-02,19.1152
2024-01-03,18.6618
2024-01-04,18.3258
2024-01-05,18.4569
2024-01-06,18.4569
2024-01-07,18.4569
2024-01-08,18.5024
2024-01-09,17.9427
2024-01-10,18.0856
2024-01-11,17.871
2024-01-12,17.6094
2024-01-13,17.6094
2024-01-14,17.6094
2024-01-15,17.6094
2024-01-16,17.6798
2024-01-17,17.3817
2024-01-18,17.5204
2024-01-19,17.7081
2024-01-20,17.7081
2024-01-21,17.7081
2024-01-22,17.7654
2024-01-23,17.6294
2024-01-24,17.4231
2024-01-25,17.3575
2024-01-26,17.2382
2024-01-27,17.2382
2024-01-28,17.2382
2024-01-29,17.5535
2024-01-30,17.7336
2024-01-31,17.7419
2024-02-01,17.8268
2024-02-02,17.9828
2024-02-03,17.9828
2024-02-04,17.9828
2024-02-05,17.4203
2024-02-06,17.4728
2024-02-07,17.5956
2024-02-08,17.7426
2024-02-09,17.9759
2024-02-10,17.9759
2024-02-11,17.9759
2024-02-12,18.1801
2024-02-13,17.4466
2024-02-14,17.7157
2024-02-15,18.0007
2024-02-16,18.1131
2024-02-17,18.1131
2024-02-18,18.1131
2024-02-19,18.1131
2024-02-20,17.9612
2024-02-21,17.6871
2024-02-22,17.888
2024-02-23,17.7237
2024-02-24,17.7237
2024-02-25,17.7237
2024-02-26,17.5649
2024-02-27,17.5614
2024-02-28,17.3909
2024-02-29,17.4993
2024-03-01,17.5517
2024-03-02,17.5517
2024-03-03,17.5517
2024-03-04,17.5801
2024-03-05,17.2534
2024-03-06,17.4392
2024-03-07,17.6968
2024-03-08,17.5082
2024-03-09,17.5082
2024-03-10,17.5082
2024-03-11,17.3536
2024-03-12,17.4744
2024-03-13,17.1961
2024-03-14,16.9756
2024-03-15,17.0509
2024-03-16,17.0509
2024-03-17,17.0509
2024-03-18,16.8914
2024-03-19,16.9494
2024-03-20,17.1158
2024-03-21,17.0288
2024-03-22,17.0122
2024-03-23,17.0122
2024-03-24,17.0122
2024-03-25,17.1103
2024-03-26,17.0668
2024-03-27,17.6228
2024-03-28,17.7864
2024-03-29,17.7864
2024-03-30,17.7864
2024-03-31,17.7864
2024-04-01,17.4694
2024-04-02,17.285
2024-04-03,17.5799
2024-04-04,17.3831
2024-04-05,17.3838
2024-04-06,17.3838
2024-04-07,17.3838
2024-04-08,17.3113
