,CBRL US Equity
2023-03-18,14.6445
2023-03-19,14.6445
2023-03-20,14.8993
2023-03-21,14.8006
2023-03-22,14.9011
2023-03-23,14.797
2023-03-24,14.8114
2023-03-25,14.8114
2023-03-26,14.8114
2023-03-27,14.7172
2023-03-28,14.8338
2023-03-29,14.8464
2023-03-30,14.797
2023-03-31,14.9038
2023-04-01,14.9038
2023-04-02,14.9038
2023-04-03,14.9343
2023-04-04,14.8419
2023-04-05,14.8535
2023-04-06,14.8616
2023-04-07,14.8616
2023-04-08,14.8616
2023-04-09,14.8616
2023-04-10,15.3165
2023-04-11,15.4896
2023-04-12,15.2348
2023-04-13,15.0455
2023-04-14,14.893
2023-04-15,14.893
2023-04-16,14.893
2023-04-17,14.3987
2023-04-18,14.387
2023-04-19,14.3556
2023-04-20,14.2444
2023-04-21,14.2821
2023-04-22,14.2821
2023-04-23,14.2821
2023-04-24,14.1511
2023-04-25,13.925
2023-04-26,13.9097
2023-04-27,14.1475
2023-04-28,15.0406
2023-04-29,15.0406
2023-04-30,15.0406
2023-05-01,14.8279
2023-05-02,14.7757
2023-05-03,14.676
2023-05-04,14.7273
2023-05-05,14.7985
2023-05-06,14.7985
2023-05-07,14.7985
2023-05-08,14.5564
2023-05-09,14.3997
2023-05-10,14.2848
2023-05-11,14.2905
2023-05-12,14.5573
2023-05-13,14.5573
2023-05-14,14.5573
2023-05-15,15.0672
2023-05-16,15.0292
2023-05-17,15.5828
2023-05-18,15.9388
2023-05-19,15.5913
2023-05-20,15.5913
2023-05-21,15.5913
2023-05-22,15.0653
2023-05-23,14.9912
2023-05-24,14.9694
2023-05-25,14.7975
2023-05-26,14.6779
2023-05-27,14.6779
2023-05-28,14.6779
2023-05-29,14.6779
2023-05-30,14.5241
2023-05-31,14.2677
2023-06-01,14.3712
2023-06-02,14.6741
2023-06-03,14.6741
2023-06-04,14.6741
2023-06-05,14.1993
2023-06-06,13.7794
2023-06-07,13.9816
2023-06-08,13.9997
2023-06-09,13.6198
2023-06-10,13.6198
2023-06-11,13.6198
2023-06-12,13.8183
2023-06-13,13.8629
2023-06-14,14.0756
2023-06-15,14.0794
2023-06-16,13.9826
2023-06-17,13.9826
2023-06-18,13.9826
2023-06-19,13.9826
2023-06-20,13.8335
2023-06-21,13.8572
2023-06-22,13.7214
2023-06-23,13.5505
2023-06-24,13.5505
2023-06-25,13.5505
2023-06-26,13.7556
2023-06-27,13.9085
2023-06-28,13.8259
2023-06-29,13.9332
2023-06-30,13.8088
2023-07-01,13.8088
2023-07-02,13.8088
2023-07-03,13.8069
2023-07-04,13.8069
2023-07-05,13.5705
2023-07-06,13.6008
2023-07-07,13.7775
2023-07-08,13.7775
2023-07-09,13.7775
2023-07-10,13.9303
2023-07-11,14.1222
2023-07-12,14.1241
2023-07-13,14.1734
2023-07-14,13.8914
2023-07-15,13.8914
2023-07-16,13.8914
2023-07-17,13.7642
2023-07-18,14.2171
2023-07-19,14.2371
2023-07-20,14.2038
2023-07-21,14.087
2023-07-22,14.087
2023-07-23,14.087
2023-07-24,14.031
2023-07-25,13.8192
2023-07-26,14.0576
2023-07-27,13.9816
2023-07-28,18.83
2023-07-29,18.83
2023-07-30,18.83
2023-07-31,18.7586
2023-08-01,18.6964
2023-08-02,18.7638
2023-08-03,18.6315
2023-08-04,18.4123
2023-08-05,18.4123
2023-08-06,18.4123
2023-08-07,18.4032
2023-08-08,18.4174
2023-08-09,18.2605
2023-08-10,18.0724
2023-08-11,17.9997
2023-08-12,17.9997
2023-08-13,17.9997
2023-08-14,17.8414
2023-08-15,17.8181
2023-08-16,17.7986
2023-08-17,17.5522
2023-08-18,17.7065
2023-08-19,17.7065
2023-08-20,17.7065
2023-08-21,17.4458
2023-08-22,17.5041
2023-08-23,17.377
2023-08-24,17.2551
2023-08-25,17.1266
2023-08-26,17.1266
2023-08-27,17.1266
2023-08-28,17.1694
2023-08-29,17.3355
2023-08-30,17.5294
2023-08-31,17.3614
2023-09-01,17.2123
2023-09-02,17.2123
2023-09-03,17.2123
2023-09-04,17.2123
2023-09-05,16.6194
2023-09-06,16.3872
2023-09-07,16.6324
2023-09-08,16.3664
2023-09-09,16.3664
2023-09-10,16.3664
2023-09-11,16.332
2023-09-12,16.2912
2023-09-13,15.9993
2023-09-14,15.8177
2023-09-15,15.675
2023-09-16,15.675
2023-09-17,15.675
2023-09-18,15.662
2023-09-19,15.6114
2023-09-20,15.6724
2023-09-21,15.6399
2023-09-22,15.3273
2023-09-23,15.3273
2023-09-24,15.3273
2023-09-25,14.964
2023-09-26,14.9374
2023-09-27,14.8713
2023-09-28,15.2528
2023-09-29,15.3877
2023-09-30,15.3877
2023-10-01,15.3877
2023-10-02,15.2177
2023-10-03,14.9751
2023-10-04,15.3345
2023-10-05,15.4085
2023-10-06,15.3358
2023-10-07,15.3358
2023-10-08,15.3358
2023-10-09,15.3955
2023-10-10,15.5473
2023-10-11,15.4163
2023-10-12,15.367
2023-10-13,15.4461
2023-10-14,15.4461
2023-10-15,15.4461
2023-10-16,15.7472
2023-10-17,15.969
2023-10-18,16.0184
2023-10-19,15.7433
2023-10-20,15.4876
2023-10-21,15.4876
2023-10-22,15.4876
2023-10-23,15.5058
2023-10-24,15.4669
2023-10-25,15.3488
2023-10-26,15.0984
2023-10-27,16.7781
2023-10-28,16.7781
2023-10-29,16.7781
2023-10-30,16.7558
2023-10-31,17.0212
2023-11-01,16.9359
2023-11-02,17.1553
2023-11-03,17.3466
2023-11-04,17.3466
2023-11-05,17.3466
2023-11-06,17.0016
2023-11-07,16.8116
2023-11-08,16.8032
2023-11-09,16.7264
2023-11-10,16.9667
2023-11-11,16.9667
2023-11-12,16.9667
2023-11-13,17.2125
2023-11-14,17.8858
2023-11-15,18.08
2023-11-16,18.1512
2023-11-17,18.4096
2023-11-18,18.4096
2023-11-19,18.4096
2023-11-20,18.4878
2023-11-21,18.3929
2023-11-22,18.5381
2023-11-23,18.5381
2023-11-24,18.6946
2023-11-25,18.6946
2023-11-26,18.6946
2023-11-27,18.4445
2023-11-28,18.2476
2023-11-29,18.2434
2023-11-30,17.1403
2023-12-01,17.8718
2023-12-02,17.8718
2023-12-03,17.8718
2023-12-04,18.048
2023-12-05,17.6228
2023-12-06,17.9683
2023-12-07,18.0956
2023-12-08,17.9879
2023-12-09,17.9879
2023-12-10,17.9879
2023-12-11,18.0746
2023-12-12,18.0494
2023-12-13,18.5655
2023-12-14,18.9151
2023-12-15,18.985
2023-12-16,18.985
2023-12-17,18.985
2023-12-18,18.8634
2023-12-19,19.0214
2023-12-20,18.7277
2023-12-21,18.8885
2023-12-22,18.9375
2023-12-23,18.9375
2023-12-24,18.9375
2023-12-25,18.9375
2023-12-26,19.3123
2023-12-27,19.3599
2023-12-28,18.7906
2023-12-29,18.5319
2023-12-30,18.5319
2023-12-31,18.5319
2024-01-01,18.5319
2024-01-02,18.5669
2024-01-03,18.1277
2024-01-04,18.1948
2024-01-05,18.1277
2024-01-06,18.1277
2024-01-07,18.1277
2024-01-08,18.5137
2024-01-09,18.29
2024-01-10,18.392
2024-01-11,17.9809
2024-01-12,17.8312
2024-01-13,17.8312
2024-01-14,17.8312
2024-01-15,17.8312
2024-01-16,17.9151
2024-01-17,17.9305
2024-01-18,17.9543
2024-01-19,18.0326
2024-01-20,18.0326
2024-01-21,18.0326
2024-01-22,18.3697
2024-01-23,18.3137
2024-01-24,18.1431
2024-01-25,18.1641
2024-01-26,19.1137
2024-01-27,19.1137
2024-01-28,19.1137
2024-01-29,19.4335
2024-01-30,19.379
2024-01-31,19.2169
2024-02-01,19.8004
2024-02-02,19.9448
2024-02-03,19.9448
2024-02-04,19.9448
2024-02-05,19.4055
2024-02-06,19.2154
2024-02-07,19.3318
2024-02-08,19.6943
2024-02-09,19.432
2024-02-10,19.432
2024-02-11,19.432
2024-02-12,19.1137
2024-02-13,18.8543
2024-02-14,18.5744
2024-02-15,18.6097
2024-02-16,18.3548
2024-02-17,18.3548
2024-02-18,18.3548
2024-02-19,18.3548
2024-02-20,18.371
2024-02-21,18.4521
2024-02-22,18.2678
2024-02-23,18.1986
2024-02-24,18.1986
2024-02-25,18.1986
2024-02-26,18.4756
2024-02-27,18.1559
2024-02-28,17.6014
2024-02-29,17.5705
2024-03-01,17.597
2024-03-02,17.597
2024-03-03,17.597
2024-03-04,17.7799
2024-03-05,17.9215
2024-03-06,17.9996
2024-03-07,18.0026
2024-03-08,18.2798
2024-03-09,18.2798
2024-03-10,18.2798
2024-03-11,17.9111
2024-03-12,17.6162
2024-03-13,17.6206
2024-03-14,17.7814
2024-03-15,17.7386
2024-03-16,17.7386
2024-03-17,17.7386
2024-03-18,17.3625
2024-03-19,17.4658
2024-03-20,17.8993
2024-03-21,17.5454
2024-03-22,17.5366
2024-03-23,17.5366
2024-03-24,17.5366
2024-03-25,17.5366
2024-03-26,17.9775
2024-03-27,18.5202
2024-03-28,18.5438
2024-03-29,18.5438
2024-03-30,18.5438
2024-03-31,18.5438
2024-04-01,18.3417
2024-04-02,18.386
2024-04-03,18.1618
2024-04-04,17.4982
2024-04-05,17.2903
2024-04-06,17.2903
2024-04-07,17.2903
2024-04-08,17.6118
