,RSG US Equity
2023-03-18,22.2664
2023-03-19,22.2664
2023-03-20,22.4038
2023-03-21,22.2505
2023-03-22,22.0999
2023-03-23,21.9004
2023-03-24,22.2915
2023-03-25,22.2915
2023-03-26,22.2915
2023-03-27,22.2347
2023-03-28,22.343
2023-03-29,22.5611
2023-03-30,22.8224
2023-03-31,22.1561
2023-04-01,22.1561
2023-04-02,22.1561
2023-04-03,22.2723
2023-04-04,22.271
2023-04-05,22.1573
2023-04-06,22.2174
2023-04-07,22.2174
2023-04-08,22.2174
2023-04-09,22.2174
2023-04-10,22.1216
2023-04-11,22.1356
2023-04-12,22.3809
2023-04-13,22.5227
2023-04-14,22.4307
2023-04-15,22.4307
2023-04-16,22.4307
2023-04-17,22.5968
2023-04-18,22.4652
2023-04-19,22.4525
2023-04-20,22.5534
2023-04-21,22.5892
2023-04-22,22.5892
2023-04-23,22.5892
2023-04-24,22.6518
2023-04-25,22.6237
2023-04-26,22.4154
2023-04-27,22.4716
2023-04-28,23.3593
2023-04-29,23.3593
2023-04-30,23.3593
2023-05-01,23.4053
2023-05-02,23.4027
2023-05-03,23.5395
2023-05-04,23.5114
2023-05-05,23.5178
2023-05-06,23.5178
2023-05-07,23.5178
2023-05-08,23.5152
2023-05-09,23.6621
2023-05-10,23.8027
2023-05-11,23.8065
2023-05-12,23.8155
2023-05-13,23.8155
2023-05-14,23.8155
2023-05-15,23.7669
2023-05-16,23.6302
2023-05-17,23.4769
2023-05-18,23.3708
2023-05-19,23.4194
2023-05-20,23.4194
2023-05-21,23.4194
2023-05-22,23.275
2023-05-23,23.114
2023-05-24,23.0859
2023-05-25,22.9875
2023-05-26,22.907
2023-05-27,22.907
2023-05-28,22.907
2023-05-29,22.907
2023-05-30,23.0245
2023-05-31,22.9772
2023-06-01,23.1178
2023-06-02,23.344
2023-06-03,23.344
2023-06-04,23.344
2023-06-05,23.2469
2023-06-06,23.1932
2023-06-07,23.0054
2023-06-08,23.2085
2023-06-09,23.1906
2023-06-10,23.1906
2023-06-11,23.1906
2023-06-12,23.2507
2023-06-13,23.1651
2023-06-14,23.2239
2023-06-15,23.3504
2023-06-16,23.5011
2023-06-17,23.5011
2023-06-18,23.5011
2023-06-19,23.5011
2023-06-20,23.519
2023-06-21,23.5816
2023-06-22,23.7426
2023-06-23,23.6034
2023-06-24,23.6034
2023-06-25,23.6034
2023-06-26,23.7618
2023-06-27,24.071
2023-06-28,23.8947
2023-06-29,24.2308
2023-06-30,23.3829
2023-07-01,23.3829
2023-07-02,23.3829
2023-07-03,23.167
2023-07-04,23.167
2023-07-05,23.1365
2023-07-06,23.1706
2023-07-07,23.0365
2023-07-08,23.0365
2023-07-09,23.0365
2023-07-10,23.1048
2023-07-11,22.9779
2023-07-12,22.8962
2023-07-13,22.9474
2023-07-14,22.9938
2023-07-15,22.9938
2023-07-16,22.9938
2023-07-17,23.0133
2023-07-18,22.8815
2023-07-19,22.9315
2023-07-20,23.5476
2023-07-21,23.6
2023-07-22,23.6
2023-07-23,23.6
2023-07-24,23.5207
2023-07-25,23.478
2023-07-26,23.3463
2023-07-27,23.1914
2023-07-28,23.1792
2023-07-29,23.1792
2023-07-30,23.1792
2023-07-31,23.1316
2023-08-01,23.2537
2023-08-02,23.3123
2023-08-03,22.8914
2023-08-04,22.8194
2023-08-05,22.8194
2023-08-06,22.8194
2023-08-07,22.8633
2023-08-08,22.6657
2023-08-09,22.8145
2023-08-10,22.6827
2023-08-11,22.7023
2023-08-12,22.7023
2023-08-13,22.7023
2023-08-14,22.7572
2023-08-15,22.5193
2023-08-16,22.7254
2023-08-17,22.4851
2023-08-18,22.5449
2023-08-19,22.5449
2023-08-20,22.5449
2023-08-21,22.601
2023-08-22,22.5595
2023-08-23,22.5473
2023-08-24,22.3899
2023-08-25,22.5168
2023-08-26,22.5168
2023-08-27,22.5168
2023-08-28,22.4424
2023-08-29,22.5034
2023-08-30,22.4985
2023-08-31,22.2826
2023-09-01,22.3765
2023-09-02,22.3765
2023-09-03,22.3765
2023-09-04,22.3765
2023-09-05,22.3973
2023-09-06,22.285
2023-09-07,22.6034
2023-09-08,22.5376
2023-09-09,22.5376
2023-09-10,22.5376
2023-09-11,22.673
2023-09-12,22.8243
2023-09-13,23.1232
2023-09-14,23.0524
2023-09-15,23.0158
2023-09-16,23.0158
2023-09-17,23.0158
2023-09-18,22.8718
2023-09-19,22.9072
2023-09-20,22.9133
2023-09-21,22.6754
2023-09-22,22.5546
2023-09-23,22.5546
2023-09-24,22.5546
2023-09-25,22.5534
2023-09-26,22.4717
2023-09-27,22.3558
2023-09-28,22.3863
2023-09-29,21.4948
2023-09-30,21.4948
2023-10-01,21.4948
2023-10-02,21.334
2023-10-03,21.4936
2023-10-04,21.5733
2023-10-05,21.6126
2023-10-06,21.7186
2023-10-07,21.7186
2023-10-08,21.7186
2023-10-09,21.9842
2023-10-10,21.9568
2023-10-11,21.9663
2023-10-12,21.9092
2023-10-13,22.0711
2023-10-14,22.0711
2023-10-15,22.0711
2023-10-16,22.1759
2023-10-17,22.1592
2023-10-18,22.0556
2023-10-19,21.8854
2023-10-20,21.8079
2023-10-21,21.8079
2023-10-22,21.8079
2023-10-23,21.7222
2023-10-24,21.5888
2023-10-25,22.0985
2023-10-26,21.9127
2023-10-27,21.8175
2023-10-28,21.8175
2023-10-29,21.8175
2023-10-30,21.9656
2023-10-31,22.1124
2023-11-01,22.1421
2023-11-02,22.4938
2023-11-03,22.6999
2023-11-04,22.6999
2023-11-05,22.6999
2023-11-06,22.8421
2023-11-07,22.8729
2023-11-08,22.9558
2023-11-09,23.0435
2023-11-10,23.214
2023-11-11,23.214
2023-11-12,23.214
2023-11-13,23.2863
2023-11-14,23.3644
2023-11-15,23.1228
2023-11-16,23.3431
2023-11-17,23.3242
2023-11-18,23.3242
2023-11-19,23.3242
2023-11-20,23.4166
2023-11-21,23.4805
2023-11-22,23.477
2023-11-23,23.477
2023-11-24,23.5232
2023-11-25,23.5232
2023-11-26,23.5232
2023-11-27,23.5054
2023-11-28,23.4568
2023-11-29,23.4675
2023-11-30,23.6937
2023-12-01,23.9401
2023-12-02,23.9401
2023-12-03,23.9401
2023-12-04,23.779
2023-12-05,23.6487
2023-12-06,23.6949
2023-12-07,23.6641
2023-12-08,23.6878
2023-12-09,23.6878
2023-12-10,23.6878
2023-12-11,23.7648
2023-12-12,24.0882
2023-12-13,24.318
2023-12-14,23.7944
2023-12-15,23.7222
2023-12-16,23.7222
2023-12-17,23.7222
2023-12-18,23.8987
2023-12-19,23.8074
2023-12-20,23.7364
2023-12-21,23.6712
2023-12-22,23.7944
2023-12-23,23.7944
2023-12-24,23.7944
2023-12-25,23.7944
2023-12-26,23.8394
2023-12-27,23.9212
2023-12-28,23.9863
2023-12-29,23.3146
2023-12-30,23.3146
2023-12-31,23.3146
2024-01-01,23.3146
2024-01-02,23.318
2024-01-03,23.18
2024-01-04,23.2298
2024-01-05,23.1573
2024-01-06,23.1573
2024-01-07,23.1573
2024-01-08,23.2513
2024-01-09,23.1901
2024-01-10,23.2456
2024-01-11,23.2037
2024-01-12,23.4538
2024-01-13,23.4538
2024-01-14,23.4538
2024-01-15,23.4538
2024-01-16,23.3972
2024-01-17,23.4606
2024-01-18,23.636
2024-01-19,23.7413
2024-01-20,23.7413
2024-01-21,23.7413
2024-01-22,23.7583
2024-01-23,23.8703
2024-01-24,23.816
2024-01-25,23.9224
2024-01-26,24.0367
2024-01-27,24.0367
2024-01-28,24.0367
2024-01-29,24.0571
2024-01-30,24.2166
2024-01-31,24.0174
2024-02-01,24.3241
2024-02-02,24.3049
2024-02-03,24.3049
2024-02-04,24.3049
2024-02-05,24.2585
2024-02-06,24.3072
2024-02-07,24.4068
2024-02-08,24.4158
2024-02-09,24.2857
2024-02-10,24.2857
2024-02-11,24.2857
2024-02-12,24.117
2024-02-13,24.5256
2024-02-14,24.8798
2024-02-15,25.0066
2024-02-16,25.0711
2024-02-17,25.0711
2024-02-18,25.0711
2024-02-19,25.0711
2024-02-20,25.0236
2024-02-21,25.1764
2024-02-22,25.3993
2024-02-23,25.586
2024-02-24,25.586
2024-02-25,25.586
2024-02-26,25.5736
2024-02-27,25.534
2024-02-28,25.6934
2024-02-29,25.4282
2024-03-01,25.4327
2024-03-02,25.4327
2024-03-03,25.4327
2024-03-04,25.5798
2024-03-05,25.4463
2024-03-06,25.4508
2024-03-07,25.4734
2024-03-08,25.4949
2024-03-09,25.4949
2024-03-10,25.4949
2024-03-11,25.504
2024-03-12,25.6364
2024-03-13,25.6873
2024-03-14,25.7371
2024-03-15,25.7348
2024-03-16,25.7348
2024-03-17,25.7348
2024-03-18,25.8785
2024-03-19,25.9431
2024-03-20,25.9034
2024-03-21,26.0528
2024-03-22,26.2101
2024-03-23,26.2101
2024-03-24,26.2101
2024-03-25,26.1219
2024-03-26,26.1173
2024-03-27,26.3244
2024-03-28,26.3154
2024-03-29,26.3154
2024-03-30,26.3154
2024-03-31,26.3154
2024-04-01,26.1332
2024-04-02,26.0302
2024-04-03,26.0664
2024-04-04,25.788
2024-04-05,25.9713
2024-04-06,25.9713
2024-04-07,25.9713
2024-04-08,25.9849
