,ITW US Equity
2023-03-19,20.4089
2023-03-20,20.7373
2023-03-21,20.8395
2023-03-22,20.5143
2023-03-23,20.5272
2023-03-24,20.5395
2023-03-25,20.5395
2023-03-26,20.5395
2023-03-27,20.6223
2023-03-28,20.7398
2023-03-29,21.1684
2023-03-30,21.2038
2023-03-31,21.062
2023-04-01,21.062
2023-04-02,21.062
2023-04-03,21.1353
2023-04-04,20.3557
2023-04-05,19.9553
2023-04-06,19.8205
2023-04-07,19.8205
2023-04-08,19.8205
2023-04-09,19.8205
2023-04-10,19.9017
2023-04-11,20.0459
2023-04-12,20.187
2023-04-13,20.0987
2023-04-14,20.1058
2023-04-15,20.1058
2023-04-16,20.1058
2023-04-17,20.2225
2023-04-18,20.4211
2023-04-19,20.2517
2023-04-20,20.4479
2023-04-21,20.4897
2023-04-22,20.4897
2023-04-23,20.4897
2023-04-24,20.6079
2023-04-25,20.3983
2023-04-26,20.1098
2023-04-27,20.8342
2023-04-28,20.943
2023-04-29,20.943
2023-04-30,20.943
2023-05-01,21.248
2023-05-02,20.3478
2023-05-03,20.1752
2023-05-04,19.7263
2023-05-05,19.9715
2023-05-06,19.9715
2023-05-07,19.9715
2023-05-08,19.8395
2023-05-09,19.8096
2023-05-10,19.8489
2023-05-11,19.7821
2023-05-12,19.8308
2023-05-13,19.8308
2023-05-14,19.8308
2023-05-15,19.8898
2023-05-16,19.6328
2023-05-17,19.8961
2023-05-18,19.7633
2023-05-19,19.7931
2023-05-20,19.7931
2023-05-21,19.7931
2023-05-22,19.7373
2023-05-23,19.4017
2023-05-24,19.3169
2023-05-25,19.3098
2023-05-26,19.5597
2023-05-27,19.5597
2023-05-28,19.5597
2023-05-29,19.5597
2023-05-30,19.4285
2023-05-31,19.0615
2023-06-01,19.3169
2023-06-02,19.8827
2023-06-03,19.8827
2023-06-04,19.8827
2023-06-05,19.6014
2023-06-06,19.867
2023-06-07,20.4533
2023-06-08,20.4981
2023-06-09,20.5374
2023-06-10,20.5374
2023-06-11,20.5374
2023-06-12,20.715
2023-06-13,21.0945
2023-06-14,21.0835
2023-06-15,21.2674
2023-06-16,21.361
2023-06-17,21.361
2023-06-18,21.361
2023-06-19,21.361
2023-06-20,21.0521
2023-06-21,21.1205
2023-06-22,20.8886
2023-06-23,20.9099
2023-06-24,20.9099
2023-06-25,20.9099
2023-06-26,21.1472
2023-06-27,21.4891
2023-06-28,21.3673
2023-06-29,21.4018
2023-06-30,21.0897
2023-07-01,21.0897
2023-07-02,21.0897
2023-07-03,21.1466
2023-07-04,21.1466
2023-07-05,20.7774
2023-07-06,20.4997
2023-07-07,20.6012
2023-07-08,20.6012
2023-07-09,20.6012
2023-07-10,20.9505
2023-07-11,21.1689
2023-07-12,21.1835
2023-07-13,21.0105
2023-07-14,21.0443
2023-07-15,21.0443
2023-07-16,21.0443
2023-07-17,21.1674
2023-07-18,21.4204
2023-07-19,21.4589
2023-07-20,21.5012
2023-07-21,21.5058
2023-07-22,21.5058
2023-07-23,21.5058
2023-07-24,21.4112
2023-07-25,21.5373
2023-07-26,21.4927
2023-07-27,21.5089
2023-07-28,21.8473
2023-07-29,21.8473
2023-07-30,21.8473
2023-07-31,22.1019
2023-08-01,21.2197
2023-08-02,21.0789
2023-08-03,21.0951
2023-08-04,20.7245
2023-08-05,20.7245
2023-08-06,20.7245
2023-08-07,20.961
2023-08-08,20.8852
2023-08-09,20.7444
2023-08-10,20.3541
2023-08-11,20.0196
2023-08-12,20.0196
2023-08-13,20.0196
2023-08-14,20.136
2023-08-15,20.0212
2023-08-16,19.9882
2023-08-17,19.9768
2023-08-18,19.8933
2023-08-19,19.8933
2023-08-20,19.8933
2023-08-21,19.891
2023-08-22,19.9094
2023-08-23,20.2753
2023-08-24,20.038
2023-08-25,20.2599
2023-08-26,20.2599
2023-08-27,20.2599
2023-08-28,20.4023
2023-08-29,20.6472
2023-08-30,20.8493
2023-08-31,20.7789
2023-09-01,20.7804
2023-09-02,20.7804
2023-09-03,20.7804
2023-09-04,20.7804
2023-09-05,20.3962
2023-09-06,20.5378
2023-09-07,20.0939
2023-09-08,20.0977
2023-09-09,20.0977
2023-09-10,20.0977
2023-09-11,20.0663
2023-09-12,20.0257
2023-09-13,20.0564
2023-09-14,20.1911
2023-09-15,20.087
2023-09-16,20.087
2023-09-17,20.087
2023-09-18,20.0411
2023-09-19,20.0265
2023-09-20,19.9255
2023-09-21,19.6125
2023-09-22,19.7196
2023-09-23,19.7196
2023-09-24,19.7196
2023-09-25,19.7931
2023-09-26,19.4579
2023-09-27,19.6347
2023-09-28,19.6079
2023-09-29,18.9996
2023-09-30,18.9996
2023-10-01,18.9996
2023-10-02,18.9824
2023-10-03,19.0071
2023-10-04,19.1314
2023-10-05,19.1883
2023-10-06,19.3546
2023-10-07,19.3546
2023-10-08,19.3546
2023-10-09,19.3119
2023-10-10,19.3494
2023-10-11,19.4714
2023-10-12,19.2557
2023-10-13,19.0887
2023-10-14,19.0887
2023-10-15,19.0887
2023-10-16,19.2468
2023-10-17,19.3733
2023-10-18,18.6327
2023-10-19,18.5945
2023-10-20,18.4942
2023-10-21,18.4942
2023-10-22,18.4942
2023-10-23,18.411
2023-10-24,18.3736
2023-10-25,18.5904
2023-10-26,18.4556
2023-10-27,18.3885
2023-10-28,18.3885
2023-10-29,18.3885
2023-10-30,18.4123
2023-10-31,18.4526
2023-11-01,18.4839
2023-11-02,19.0181
2023-11-03,19.1225
2023-11-04,19.1225
2023-11-05,19.1225
2023-11-06,18.9764
2023-11-07,18.8825
2023-11-08,18.817
2023-11-09,18.779
2023-11-10,19.0763
2023-11-11,19.0763
2023-11-12,19.0763
2023-11-13,19.0479
2023-11-14,19.3698
2023-11-15,19.4511
2023-11-16,19.5628
2023-11-17,19.6299
2023-11-18,19.6299
2023-11-19,19.6299
2023-11-20,19.6075
2023-11-21,19.7707
2023-11-22,19.688
2023-11-23,19.688
2023-11-24,19.7737
2023-11-25,19.7737
2023-11-26,19.7737
2023-11-27,19.77
2023-11-28,19.729
2023-11-29,19.6977
2023-11-30,19.8005
2023-12-01,20.0263
2023-12-02,20.0263
2023-12-03,20.0263
2023-12-04,20.1999
2023-12-05,19.9801
2023-12-06,20.1493
2023-12-07,20.1999
2023-12-08,20.3519
2023-12-09,20.3519
2023-12-10,20.3519
2023-12-11,20.4108
2023-12-12,20.5114
2023-12-13,20.574
2023-12-14,21.074
2023-12-15,21.0024
2023-12-16,21.0024
2023-12-17,21.0024
2023-12-18,20.9518
2023-12-19,21.0211
2023-12-20,20.8795
2023-12-21,21.1626
2023-12-22,21.2685
2023-12-23,21.2685
2023-12-24,21.2685
2023-12-25,21.2685
2023-12-26,21.4041
2023-12-27,21.3996
2023-12-28,21.2662
2023-12-29,21.3168
2023-12-30,21.3168
2023-12-31,21.3168
2024-01-01,21.3168
2024-01-02,21.2163
2024-01-03,21.0457
2024-01-04,21.1262
2024-01-05,21.0204
2024-01-06,21.0204
2024-01-07,21.0204
2024-01-08,20.9653
2024-01-09,20.905
2024-01-10,20.724
2024-01-11,20.7233
2024-01-12,20.6979
2024-01-13,20.6979
2024-01-14,20.6979
2024-01-15,20.6979
2024-01-16,20.7032
2024-01-17,20.444
2024-01-18,20.6346
2024-01-19,20.838
2024-01-20,20.838
2024-01-21,20.838
2024-01-22,21.0003
2024-01-23,21.2401
2024-01-24,21.0681
2024-01-25,21.3347
2024-01-26,21.3518
2024-01-27,21.3518
2024-01-28,21.3518
2024-01-29,21.4837
2024-01-30,21.6051
2024-01-31,21.2394
2024-02-01,20.8409
2024-02-02,20.8789
2024-02-03,20.8789
2024-02-04,20.8789
2024-02-05,20.7411
2024-02-06,20.8514
2024-02-07,20.7322
2024-02-08,20.7635
2024-02-09,20.7238
2024-02-10,20.7238
2024-02-11,20.7238
2024-02-12,20.7733
2024-02-13,20.4257
2024-02-14,20.6032
2024-02-15,20.8037
2024-02-16,20.5884
2024-02-17,20.5884
2024-02-18,20.5884
2024-02-19,20.5884
2024-02-20,20.7127
2024-02-21,20.8939
2024-02-22,20.9398
2024-02-23,21.0477
2024-02-24,21.0477
2024-02-25,21.0477
2024-02-26,21.0196
2024-02-27,21.1498
2024-02-28,21.2356
2024-02-29,21.1971
2024-03-01,21.0522
2024-03-02,21.0522
2024-03-03,21.0522
2024-03-04,20.9693
2024-03-05,20.8813
2024-03-06,21.0573
2024-03-07,21.1476
2024-03-08,21.1254
2024-03-09,21.1254
2024-03-10,21.1254
2024-03-11,21.1698
2024-03-12,21.2511
2024-03-13,21.2356
2024-03-14,21.402
2024-03-15,21.5499
2024-03-16,21.5499
2024-03-17,21.5499
2024-03-18,21.3976
2024-03-19,21.5063
2024-03-20,21.6853
2024-03-21,21.8021
2024-03-22,21.6786
2024-03-23,21.6786
2024-03-24,21.6786
2024-03-25,21.4679
2024-03-26,21.4406
2024-03-27,21.6417
2024-03-28,21.6506
2024-03-29,21.6506
2024-03-30,21.6506
2024-03-31,21.6506
2024-04-01,21.4213
2024-04-02,21.3252
2024-04-03,21.3459
2024-04-04,21.1662
2024-04-05,21.252
2024-04-06,21.252
2024-04-07,21.252
2024-04-08,21.1854
