,DGX US Equity
2023-03-18,13.2957
2023-03-19,13.2957
2023-03-20,13.4033
2023-03-21,13.6372
2023-03-22,13.5132
2023-03-23,13.5967
2023-03-24,13.9607
2023-03-25,13.9607
2023-03-26,13.9607
2023-03-27,13.9116
2023-03-28,13.8617
2023-03-29,13.8375
2023-03-30,13.9007
2023-03-31,16.586
2023-04-01,16.586
2023-04-02,16.586
2023-04-03,16.6946
2023-04-04,16.5605
2023-04-05,16.753
2023-04-06,16.7138
2023-04-07,16.7138
2023-04-08,16.7138
2023-04-09,16.7138
2023-04-10,16.7594
2023-04-11,16.805
2023-04-12,16.6764
2023-04-13,16.6946
2023-04-14,16.6645
2023-04-15,16.6645
2023-04-16,16.6645
2023-04-17,16.733
2023-04-18,16.6426
2023-04-19,16.7749
2023-04-20,16.8023
2023-04-21,16.9237
2023-04-22,16.9237
2023-04-23,16.9237
2023-04-24,17.0487
2023-04-25,17.0441
2023-04-26,17.0751
2023-04-27,16.6214
2023-04-28,16.4205
2023-04-29,16.4205
2023-04-30,16.4205
2023-05-01,16.482
2023-05-02,16.3562
2023-05-03,16.2148
2023-05-04,16.1083
2023-05-05,16.2093
2023-05-06,16.2093
2023-05-07,16.2093
2023-05-08,16.0459
2023-05-09,15.9467
2023-05-10,15.8347
2023-05-11,15.6924
2023-05-12,15.6787
2023-05-13,15.6787
2023-05-14,15.6787
2023-05-15,15.832
2023-05-16,15.663
2023-05-17,15.809
2023-05-18,15.6961
2023-05-19,15.7484
2023-05-20,15.7484
2023-05-21,15.7484
2023-05-22,15.7604
2023-05-23,15.7117
2023-05-24,15.7989
2023-05-25,15.8586
2023-05-26,15.9578
2023-05-27,15.9578
2023-05-28,15.9578
2023-05-29,15.9578
2023-05-30,15.9679
2023-05-31,15.8549
2023-06-01,15.9835
2023-06-02,16.1221
2023-06-03,16.1221
2023-06-04,16.1221
2023-06-05,15.9991
2023-06-06,15.9008
2023-06-07,16.0615
2023-06-08,16.1322
2023-06-09,16.0294
2023-06-10,16.0294
2023-06-11,16.0294
2023-06-12,16.1386
2023-06-13,16.2277
2023-06-14,16.1855
2023-06-15,16.2727
2023-06-16,16.4012
2023-06-17,16.4012
2023-06-18,16.4012
2023-06-19,16.4012
2023-06-20,16.3498
2023-06-21,16.4067
2023-06-22,16.4187
2023-06-23,16.6665
2023-06-24,16.6665
2023-06-25,16.6665
2023-06-26,16.6574
2023-06-27,16.7648
2023-06-28,16.706
2023-06-29,16.6344
2023-06-30,17.5356
2023-07-01,17.5356
2023-07-02,17.5356
2023-07-03,17.4018
2023-07-04,17.4018
2023-07-05,17.3116
2023-07-06,17.4321
2023-07-07,17.3875
2023-07-08,17.3875
2023-07-09,17.3875
2023-07-10,17.4597
2023-07-11,17.51
2023-07-12,17.5726
2023-07-13,17.5565
2023-07-14,17.5242
2023-07-15,17.5242
2023-07-16,17.5242
2023-07-17,17.4739
2023-07-18,17.5166
2023-07-19,17.7767
2023-07-20,17.8242
2023-07-21,17.8973
2023-07-22,17.8973
2023-07-23,17.8973
2023-07-24,17.864
2023-07-25,17.9495
2023-07-26,17.1245
2023-07-27,16.9728
2023-07-28,16.9852
2023-07-29,16.9852
2023-07-30,16.9852
2023-07-31,17.0536
2023-08-01,16.9956
2023-08-02,17.0108
2023-08-03,17.1944
2023-08-04,17.0955
2023-08-05,17.0955
2023-08-06,17.0955
2023-08-07,17.1868
2023-08-08,17.0261
2023-08-09,17.066
2023-08-10,16.95
2023-08-11,17.0346
2023-08-12,17.0346
2023-08-13,17.0346
2023-08-14,17.0489
2023-08-15,16.8938
2023-08-16,16.7826
2023-08-17,16.7711
2023-08-18,16.891
2023-08-19,16.891
2023-08-20,16.891
2023-08-21,16.833
2023-08-22,16.7845
2023-08-23,16.8834
2023-08-24,16.8644
2023-08-25,16.7854
2023-08-26,16.7854
2023-08-27,16.7854
2023-08-28,16.7902
2023-08-29,16.7864
2023-08-30,17.0032
2023-08-31,16.7008
2023-09-01,16.6076
2023-09-02,16.6076
2023-09-03,16.6076
2023-09-04,16.6076
2023-09-05,16.2956
2023-09-06,16.2861
2023-09-07,16.2832
2023-09-08,16.2747
2023-09-09,16.2747
2023-09-10,16.2747
2023-09-11,16.2452
2023-09-12,16.2946
2023-09-13,16.3802
2023-09-14,16.306
2023-09-15,16.1986
2023-09-16,16.1986
2023-09-17,16.1986
2023-09-18,16.1577
2023-09-19,16.1367
2023-09-20,16.0835
2023-09-21,15.9418
2023-09-22,15.9379
2023-09-23,15.9379
2023-09-24,15.9379
2023-09-25,16.0159
2023-09-26,16.0426
2023-09-27,15.9303
2023-09-28,15.9256
2023-09-29,16.4247
2023-09-30,16.4247
2023-10-01,16.4247
2023-10-02,16.3304
2023-10-03,16.3423
2023-10-04,16.4963
2023-10-05,16.537
2023-10-06,16.6641
2023-10-07,16.6641
2023-10-08,16.6641
2023-10-09,16.7197
2023-10-10,16.6144
2023-10-11,16.5112
2023-10-12,16.3016
2023-10-13,16.4883
2023-10-14,16.4883
2023-10-15,16.4883
2023-10-16,16.5191
2023-10-17,16.5668
2023-10-18,16.5171
2023-10-19,16.5211
2023-10-20,16.6105
2023-10-21,16.6105
2023-10-22,16.6105
2023-10-23,16.384
2023-10-24,16.5699
2023-10-25,16.8055
2023-10-26,17.3816
2023-10-27,17.0254
2023-10-28,17.0254
2023-10-29,17.0254
2023-10-30,17.1975
2023-10-31,17.2662
2023-11-01,17.508
2023-11-02,17.3886
2023-11-03,17.6453
2023-11-04,17.6453
2023-11-05,17.6453
2023-11-06,17.6433
2023-11-07,17.5428
2023-11-08,17.6015
2023-11-09,17.4194
2023-11-10,17.5368
2023-11-11,17.5368
2023-11-12,17.5368
2023-11-13,17.4901
2023-11-14,17.6323
2023-11-15,17.7985
2023-11-16,17.7468
2023-11-17,17.7428
2023-11-18,17.7428
2023-11-19,17.7428
2023-11-20,17.7388
2023-11-21,17.6861
2023-11-22,17.8284
2023-11-23,17.8284
2023-11-24,17.8075
2023-11-25,17.8075
2023-11-26,17.8075
2023-11-27,17.7846
2023-11-28,17.8254
2023-11-29,17.7806
2023-11-30,17.9756
2023-12-01,17.8702
2023-12-02,17.8702
2023-12-03,17.8702
2023-12-04,18.0015
2023-12-05,17.7428
2023-12-06,17.7458
2023-12-07,17.7756
2023-12-08,17.8443
2023-12-09,17.8443
2023-12-10,17.8443
2023-12-11,17.9468
2023-12-12,18.1925
2023-12-13,18.3627
2023-12-14,17.9786
2023-12-15,17.7567
2023-12-16,17.7567
2023-12-17,17.7567
2023-12-18,17.8353
2023-12-19,17.898
2023-12-20,17.7309
2023-12-21,17.8572
2023-12-22,17.9269
2023-12-23,17.9269
2023-12-24,17.9269
2023-12-25,17.9269
2023-12-26,17.9289
2023-12-27,18.0104
2023-12-28,18.0184
2023-12-29,16.0226
2023-12-30,16.0226
2023-12-31,16.0226
2024-01-01,16.0226
2024-01-02,16.2845
2024-01-03,16.183
2024-01-04,16.2614
2024-01-05,16.3879
2024-01-06,16.3879
2024-01-07,16.3879
2024-01-08,16.354
2024-01-09,16.3995
2024-01-10,15.9531
2024-01-11,15.8346
2024-01-12,15.7928
2024-01-13,15.7928
2024-01-14,15.7928
2024-01-15,15.7928
2024-01-16,15.6636
2024-01-17,15.652
2024-01-18,15.6974
2024-01-19,15.5495
2024-01-20,15.5495
2024-01-21,15.5495
2024-01-22,15.3838
2024-01-23,15.301
2024-01-24,15.121
2024-01-25,15.3339
2024-01-26,15.3598
2024-01-27,15.3598
2024-01-28,15.3598
2024-01-29,15.2618
2024-01-30,15.2163
2024-01-31,15.1807
2024-02-01,15.0684
2024-02-02,14.733
2024-02-03,14.733
2024-02-04,14.733
2024-02-05,14.6257
2024-02-06,14.8438
2024-02-07,14.9458
2024-02-08,14.8684
2024-02-09,14.886
2024-02-10,14.886
2024-02-11,14.886
2024-02-12,15.1736
2024-02-13,14.9845
2024-02-14,14.9722
2024-02-15,14.7972
2024-02-16,14.645
2024-02-17,14.645
2024-02-18,14.645
2024-02-19,14.645
2024-02-20,14.6274
2024-02-21,14.8851
2024-02-22,14.7338
2024-02-23,14.8864
2024-02-24,14.8864
2024-02-25,14.8864
2024-02-26,14.8092
2024-02-27,14.8294
2024-02-28,14.7619
2024-02-29,14.6943
2024-03-01,14.6759
2024-03-02,14.6759
2024-03-03,14.6759
2024-03-04,14.7312
2024-03-05,14.661
2024-03-06,14.8724
2024-03-07,14.9136
2024-03-08,14.9005
2024-03-09,14.9005
2024-03-10,14.9005
2024-03-11,15.0926
2024-03-12,15.1198
2024-03-13,15.0908
2024-03-14,14.8899
2024-03-15,14.9917
2024-03-16,14.9917
2024-03-17,14.9917
2024-03-18,14.9794
2024-03-19,15.0601
2024-03-20,14.9426
2024-03-21,15.04
2024-03-22,15.0812
2024-03-23,15.0812
2024-03-24,15.0812
2024-03-25,15.0794
2024-03-26,15.0791
2024-03-27,15.2718
2024-03-28,15.4522
2024-03-29,15.4522
2024-03-30,15.4522
2024-03-31,15.4522
2024-04-01,15.5983
2024-04-02,15.38
2024-04-03,15.3888
2024-04-04,15.3105
2024-04-05,15.234
2024-04-06,15.234
2024-04-07,15.234
2024-04-08,15.182
