,BR US Equity
2023-03-18,25.5256
2023-03-19,25.5256
2023-03-20,25.6849
2023-03-21,25.7916
2023-03-22,25.6188
2023-03-23,25.9314
2023-03-24,26.3432
2023-03-25,26.3432
2023-03-26,26.3432
2023-03-27,26.3928
2023-03-28,26.3477
2023-03-29,26.7009
2023-03-30,27.021
2023-03-31,25.7861
2023-04-01,25.7861
2023-04-02,25.7861
2023-04-03,25.5904
2023-04-04,25.3518
2023-04-05,24.9733
2023-04-06,25.019
2023-04-07,25.019
2023-04-08,25.019
2023-04-09,25.019
2023-04-10,25.1319
2023-04-11,25.4261
2023-04-12,25.6375
2023-04-13,25.7847
2023-04-14,25.5875
2023-04-15,25.5875
2023-04-16,25.5875
2023-04-17,25.7118
2023-04-18,25.6804
2023-04-19,25.4575
2023-04-20,25.2204
2023-04-21,25.3747
2023-04-22,25.3747
2023-04-23,25.3747
2023-04-24,25.5175
2023-04-25,25.0176
2023-04-26,24.839
2023-04-27,25.349
2023-04-28,25.6204
2023-04-29,25.6204
2023-04-30,25.6204
2023-05-01,25.4447
2023-05-02,26.7952
2023-05-03,27.0559
2023-05-04,26.7666
2023-05-05,26.7394
2023-05-06,26.7394
2023-05-07,26.7394
2023-05-08,26.695
2023-05-09,26.6936
2023-05-10,27.0229
2023-05-11,27.0014
2023-05-12,26.9828
2023-05-13,26.9828
2023-05-14,26.9828
2023-05-15,26.9642
2023-05-16,26.6893
2023-05-17,26.7208
2023-05-18,26.9284
2023-05-19,26.7967
2023-05-20,26.7967
2023-05-21,26.7967
2023-05-22,26.8611
2023-05-23,26.4874
2023-05-24,26.3327
2023-05-25,26.0664
2023-05-26,26.2697
2023-05-27,26.2697
2023-05-28,26.2697
2023-05-29,26.2697
2023-05-30,26.0119
2023-05-31,25.8587
2023-06-01,26.1852
2023-06-02,26.7938
2023-06-03,26.7938
2023-06-04,26.7938
2023-06-05,26.8353
2023-06-06,26.9442
2023-06-07,26.8926
2023-06-08,26.8998
2023-06-09,26.8783
2023-06-10,26.8783
2023-06-11,26.8783
2023-06-12,26.9442
2023-06-13,27.4411
2023-06-14,27.3924
2023-06-15,27.7174
2023-06-16,27.8749
2023-06-17,27.8749
2023-06-18,27.8749
2023-06-19,27.8749
2023-06-20,27.5857
2023-06-21,27.7146
2023-06-22,27.5528
2023-06-23,27.4754
2023-06-24,27.4754
2023-06-25,27.4754
2023-06-26,27.7475
2023-06-27,27.9766
2023-06-28,28.0081
2023-06-29,28.2329
2023-06-30,24.4996
2023-07-01,24.4996
2023-07-02,24.4996
2023-07-03,24.2804
2023-07-04,24.2804
2023-07-05,24.2867
2023-07-06,24.2325
2023-07-07,24.206
2023-07-08,24.206
2023-07-09,24.206
2023-07-10,24.4416
2023-07-11,24.5903
2023-07-12,24.6054
2023-07-13,24.7906
2023-07-14,24.7969
2023-07-15,24.7969
2023-07-16,24.7969
2023-07-17,24.6382
2023-07-18,24.7138
2023-07-19,25.0086
2023-07-20,24.9481
2023-07-21,25.0288
2023-07-22,25.0288
2023-07-23,25.0288
2023-07-24,25.0325
2023-07-25,25.185
2023-07-26,25.2997
2023-07-27,25.0262
2023-07-28,24.7755
2023-07-29,24.7755
2023-07-30,24.7755
2023-07-31,24.7881
2023-08-01,24.8259
2023-08-02,24.6331
2023-08-03,24.5336
2023-08-04,24.5109
2023-08-05,24.5109
2023-08-06,24.5109
2023-08-07,24.5651
2023-08-08,25.9402
2023-08-09,26.1572
2023-08-10,26.2556
2023-08-11,26.576
2023-08-12,26.576
2023-08-13,26.576
2023-08-14,26.692
2023-08-15,26.4435
2023-08-16,26.5066
2023-08-17,26.1572
2023-08-18,26.2102
2023-08-19,26.2102
2023-08-20,26.2102
2023-08-21,26.0752
2023-08-22,26.0588
2023-08-23,26.6517
2023-08-24,26.6529
2023-08-25,26.8018
2023-08-26,26.8018
2023-08-27,26.8018
2023-08-28,27.0995
2023-08-29,27.1234
2023-08-30,27.1979
2023-08-31,27.1197
2023-09-01,27.3126
2023-09-02,27.3126
2023-09-03,27.3126
2023-09-04,27.3126
2023-09-05,27.3063
2023-09-06,27.0036
2023-09-07,27.2357
2023-09-08,27.3114
2023-09-09,27.3114
2023-09-10,27.3114
2023-09-11,27.4716
2023-09-12,27.4464
2023-09-13,27.3631
2023-09-14,27.3492
2023-09-15,26.9847
2023-09-16,26.9847
2023-09-17,26.9847
2023-09-18,26.962
2023-09-19,27.0629
2023-09-20,26.9027
2023-09-21,26.7778
2023-09-22,26.8724
2023-09-23,26.8724
2023-09-24,26.8724
2023-09-25,26.9784
2023-09-26,26.5974
2023-09-27,26.3942
2023-09-28,26.3665
2023-09-29,24.8068
2023-09-30,24.8068
2023-10-01,24.8068
2023-10-02,24.5639
2023-10-03,24.4153
2023-10-04,24.854
2023-10-05,24.8387
2023-10-06,24.8823
2023-10-07,24.8823
2023-10-08,24.8823
2023-10-09,25.143
2023-10-10,25.0923
2023-10-11,25.2008
2023-10-12,25.0628
2023-10-13,24.6453
2023-10-14,24.6453
2023-10-15,24.6453
2023-10-16,24.8717
2023-10-17,25.0498
2023-10-18,24.6406
2023-10-19,24.4353
2023-10-20,24.1157
2023-10-21,24.1157
2023-10-22,24.1157
2023-10-23,24.0532
2023-10-24,24.0756
2023-10-25,23.7383
2023-10-26,23.6605
2023-10-27,23.4305
2023-10-28,23.4305
2023-10-29,23.4305
2023-10-30,23.677
2023-10-31,23.815
2023-11-01,23.802
2023-11-02,24.7833
2023-11-03,24.5839
2023-11-04,24.5839
2023-11-05,24.5839
2023-11-06,24.6087
2023-11-07,24.558
2023-11-08,24.6807
2023-11-09,24.473
2023-11-10,24.5839
2023-11-11,24.5839
2023-11-12,24.5839
2023-11-13,24.6641
2023-11-14,25.0428
2023-11-15,24.9614
2023-11-16,25.0664
2023-11-17,25.2422
2023-11-18,25.2422
2023-11-19,25.2422
2023-11-20,25.3613
2023-11-21,25.543
2023-11-22,25.714
2023-11-23,25.714
2023-11-24,25.7011
2023-11-25,25.7011
2023-11-26,25.7011
2023-11-27,25.8226
2023-11-28,25.9346
2023-11-29,26.1788
2023-11-30,26.5539
2023-12-01,26.7403
2023-12-02,26.7403
2023-12-03,26.7403
2023-12-04,26.7073
2023-12-05,26.6153
2023-12-06,26.2673
2023-12-07,26.3404
2023-12-08,26.2637
2023-12-09,26.2637
2023-12-10,26.2637
2023-12-11,26.2319
2023-12-12,26.5563
2023-12-13,26.4926
2023-12-14,26.5327
2023-12-15,26.5457
2023-12-16,26.5457
2023-12-17,26.5457
2023-12-18,26.8949
2023-12-19,26.9314
2023-12-20,26.8536
2023-12-21,26.8536
2023-12-22,27.244
2023-12-23,27.244
2023-12-24,27.244
2023-12-25,27.244
2023-12-26,27.5213
2023-12-27,27.7867
2023-12-28,27.9707
2023-12-29,27.4254
2023-12-30,27.4254
2023-12-31,27.4254
2024-01-01,27.4254
2024-01-02,26.7454
2024-01-03,26.4239
2024-01-04,26.4205
2024-01-05,26.3346
2024-01-06,26.3346
2024-01-07,26.3346
2024-01-08,26.7581
2024-01-09,26.7581
2024-01-10,26.9868
2024-01-11,26.8986
2024-01-12,27.0599
2024-01-13,27.0599
2024-01-14,27.0599
2024-01-15,27.0599
2024-01-16,27.0088
2024-01-17,26.9844
2024-01-18,26.9009
2024-01-19,27.3256
2024-01-20,27.3256
2024-01-21,27.3256
2024-01-22,27.4985
2024-01-23,27.4916
2024-01-24,27.4625
2024-01-25,27.7155
2024-01-26,27.6726
2024-01-27,27.6726
2024-01-28,27.6726
2024-01-29,27.7051
2024-01-30,27.7979
2024-01-31,27.2455
2024-02-01,26.9722
2024-02-02,26.985
2024-02-03,26.985
2024-02-04,26.985
2024-02-05,26.5772
2024-02-06,26.6492
2024-02-07,26.5795
2024-02-08,26.6667
2024-02-09,26.6643
2024-02-10,26.6643
2024-02-11,26.6643
2024-02-12,26.5075
2024-02-13,26.0347
2024-02-14,26.3728
2024-02-15,26.5854
2024-02-16,26.5412
2024-02-17,26.5412
2024-02-18,26.5412
2024-02-19,26.5412
2024-02-20,26.2206
2024-02-21,26.3855
2024-02-22,26.7643
2024-02-23,26.9559
2024-02-24,26.9559
2024-02-25,26.9559
2024-02-26,26.9455
2024-02-27,26.784
2024-02-28,26.9513
2024-02-29,27.1987
2024-03-01,27.2173
2024-03-02,27.2173
2024-03-03,27.2173
2024-03-04,27.4287
2024-03-05,26.9222
2024-03-06,27.1337
2024-03-07,27.3521
2024-03-08,27.1952
2024-03-09,27.1952
2024-03-10,27.1952
2024-03-11,27.057
2024-03-12,27.2487
2024-03-13,27.129
2024-03-14,26.7515
2024-03-15,26.8061
2024-03-16,26.8061
2024-03-17,26.8061
2024-03-18,26.7224
2024-03-19,27.0442
2024-03-20,27.2661
2024-03-21,27.4857
2024-03-22,27.1906
2024-03-23,27.1906
2024-03-24,27.1906
2024-03-25,27.0547
2024-03-26,26.9815
2024-03-27,27.2289
2024-03-28,27.3474
2024-03-29,27.3474
2024-03-30,27.3474
2024-03-31,27.3474
2024-04-01,27.1581
2024-04-02,27.0826
2024-04-03,26.7224
2024-04-04,26.619
2024-04-05,27.1023
2024-04-06,27.1023
2024-04-07,27.1023
2024-04-08,27.3486
