,OEC US Equity
2023-03-19,11.6785
2023-03-20,11.6603
2023-03-21,11.9159
2023-03-22,11.7607
2023-03-23,11.8885
2023-03-24,11.9129
2023-03-25,11.9129
2023-03-26,11.9129
2023-03-27,11.9926
2023-03-28,12.0409
2023-03-29,12.1043
2023-03-30,12.1104
2023-03-31,10.9782
2023-04-01,10.9782
2023-04-02,10.9782
2023-04-03,10.9396
2023-04-04,10.7467
2023-04-05,10.664
2023-04-06,10.6502
2023-04-07,10.6502
2023-04-08,10.6502
2023-04-09,10.6502
2023-04-10,10.7785
2023-04-11,10.8498
2023-04-12,10.8909
2023-04-13,11.0636
2023-04-14,10.6167
2023-04-15,10.6167
2023-04-16,10.6167
2023-04-17,10.7648
2023-04-18,10.6414
2023-04-19,10.5838
2023-04-20,10.5345
2023-04-21,10.4769
2023-04-22,10.4769
2023-04-23,10.4769
2023-04-24,10.614
2023-04-25,10.2822
2023-04-26,10.274
2023-04-27,10.2877
2023-04-28,10.4248
2023-04-29,10.4248
2023-04-30,10.4248
2023-05-01,10.4714
2023-05-02,10.189
2023-05-03,10.2137
2023-05-04,10.0989
2023-05-05,10.6003
2023-05-06,10.6003
2023-05-07,10.6003
2023-05-08,10.3087
2023-05-09,10.1643
2023-05-10,10.276
2023-05-11,10.2815
2023-05-12,10.306
2023-05-13,10.306
2023-05-14,10.306
2023-05-15,10.385
2023-05-16,10.2951
2023-05-17,10.4641
2023-05-18,10.5867
2023-05-19,10.6576
2023-05-20,10.6576
2023-05-21,10.6576
2023-05-22,10.6412
2023-05-23,10.5785
2023-05-24,10.5377
2023-05-25,10.5431
2023-05-26,10.524
2023-05-27,10.524
2023-05-28,10.524
2023-05-29,10.524
2023-05-30,10.3251
2023-05-31,10.1071
2023-06-01,10.415
2023-06-02,10.8919
2023-06-03,10.8919
2023-06-04,10.8919
2023-06-05,10.7557
2023-06-06,10.8674
2023-06-07,10.9246
2023-06-08,10.7148
2023-06-09,10.4777
2023-06-10,10.4777
2023-06-11,10.4777
2023-06-12,10.4014
2023-06-13,10.4641
2023-06-14,10.3414
2023-06-15,10.4232
2023-06-16,9.998
2023-06-17,9.998
2023-06-18,9.998
2023-06-19,9.998
2023-06-20,9.6383
2023-06-21,9.4693
2023-06-22,9.6601
2023-06-23,9.5238
2023-06-24,9.5238
2023-06-25,9.5238
2023-06-26,9.4966
2023-06-27,9.5238
2023-06-28,9.4448
2023-06-29,9.483
2023-06-30,9.134
2023-07-01,9.134
2023-07-02,9.134
2023-07-03,9.2852
2023-07-04,9.2852
2023-07-05,9.1075
2023-07-06,9.0492
2023-07-07,9.1234
2023-07-08,9.1234
2023-07-09,9.1234
2023-07-10,9.2083
2023-07-11,9.3037
2023-07-12,9.3197
2023-07-13,9.3647
2023-07-14,9.309
2023-07-15,9.309
2023-07-16,9.309
2023-07-17,9.3912
2023-07-18,9.492
2023-07-19,9.4602
2023-07-20,9.4045
2023-07-21,9.439
2023-07-22,9.439
2023-07-23,9.439
2023-07-24,9.3329
2023-07-25,9.3806
2023-07-26,9.3965
2023-07-27,9.3356
2023-07-28,9.309
2023-07-29,9.309
2023-07-30,9.309
2023-07-31,9.3197
2023-08-01,9.256
2023-08-02,9.1606
2023-08-03,9.1393
2023-08-04,9.0545
2023-08-05,9.0545
2023-08-06,9.0545
2023-08-07,8.9935
2023-08-08,9.0386
2023-08-09,9.0045
2023-08-10,9.3021
2023-08-11,9.2916
2023-08-12,9.2916
2023-08-13,9.2916
2023-08-14,9.2231
2023-08-15,9.1362
2023-08-16,9.0334
2023-08-17,9.1625
2023-08-18,9.173
2023-08-19,9.173
2023-08-20,9.173
2023-08-21,9.1283
2023-08-22,9.2494
2023-08-23,9.2573
2023-08-24,9.2784
2023-08-25,9.2837
2023-08-26,9.2837
2023-08-27,9.2837
2023-08-28,9.2942
2023-08-29,9.3179
2023-08-30,9.4812
2023-08-31,9.4654
2023-09-01,9.692
2023-09-02,9.692
2023-09-03,9.692
2023-09-04,9.692
2023-09-05,9.4549
2023-09-06,9.5813
2023-09-07,9.389
2023-09-08,9.2679
2023-09-09,9.2679
2023-09-10,9.2679
2023-09-11,9.3021
2023-09-12,9.3021
2023-09-13,9.2652
2023-09-14,9.3917
2023-09-15,9.4048
2023-09-16,9.4048
2023-09-17,9.4048
2023-09-18,9.4391
2023-09-19,9.3732
2023-09-20,9.339
2023-09-21,9.2363
2023-09-22,9.2152
2023-09-23,9.2152
2023-09-24,9.2152
2023-09-25,9.1836
2023-09-26,8.9887
2023-09-27,9.044
2023-09-28,9.1019
2023-09-29,9.3282
2023-09-30,9.3282
2023-10-01,9.3282
2023-10-02,9.1397
2023-10-03,9.1234
2023-10-04,9.1042
2023-10-05,9.0168
2023-10-06,9.0988
2023-10-07,9.0988
2023-10-08,9.0988
2023-10-09,9.137
2023-10-10,9.2927
2023-10-11,9.35
2023-10-12,9.3364
2023-10-13,9.1452
2023-10-14,9.1452
2023-10-15,9.1452
2023-10-16,9.1479
2023-10-17,9.3063
2023-10-18,9.0414
2023-10-19,9.0059
2023-10-20,8.9868
2023-10-21,8.9868
2023-10-22,8.9868
2023-10-23,8.853
2023-10-24,8.8748
2023-10-25,8.8229
2023-10-26,8.9813
2023-10-27,9.0305
2023-10-28,9.0305
2023-10-29,9.0305
2023-10-30,9.107
2023-10-31,9.0605
2023-11-01,9.0851
2023-11-02,9.1009
2023-11-03,9.2907
2023-11-04,9.2907
2023-11-05,9.2907
2023-11-06,8.941
2023-11-07,9.269
2023-11-08,9.2636
2023-11-09,9.2067
2023-11-10,9.5211
2023-11-11,9.5211
2023-11-12,9.5211
2023-11-13,9.4371
2023-11-14,9.8194
2023-11-15,9.8275
2023-11-16,9.8329
2023-11-17,9.8871
2023-11-18,9.8871
2023-11-19,9.8871
2023-11-20,9.86
2023-11-21,9.8438
2023-11-22,9.8275
2023-11-23,9.8275
2023-11-24,9.8871
2023-11-25,9.8871
2023-11-26,9.8871
2023-11-27,9.8465
2023-11-28,9.7868
2023-11-29,9.8329
2023-11-30,9.9766
2023-12-01,10.1854
2023-12-02,10.1854
2023-12-03,10.1854
2023-12-04,10.1881
2023-12-05,10.161
2023-12-06,10.2396
2023-12-07,10.5053
2023-12-08,10.4348
2023-12-09,10.4348
2023-12-10,10.4348
2023-12-11,10.5188
2023-12-12,10.367
2023-12-13,10.5324
2023-12-14,10.6923
2023-12-15,10.6273
2023-12-16,10.6273
2023-12-17,10.6273
2023-12-18,10.5324
2023-12-19,10.7547
2023-12-20,10.771
2023-12-21,10.9038
2023-12-22,11.099
2023-12-23,11.099
2023-12-24,11.099
2023-12-25,11.099
2023-12-26,11.1912
2023-12-27,11.1641
2023-12-28,11.1315
2023-12-29,12.1737
2023-12-30,12.1737
2023-12-31,12.1737
2024-01-01,12.1737
2024-01-02,11.9136
2024-01-03,11.3962
2024-01-04,11.2153
2024-01-05,11.2803
2024-01-06,11.2803
2024-01-07,11.2803
2024-01-08,11.269
2024-01-09,11.187
2024-01-10,11.2266
2024-01-11,11.1644
2024-01-12,11.0428
2024-01-13,11.0428
2024-01-14,11.0428
2024-01-15,11.0428
2024-01-16,10.8562
2024-01-17,10.8675
2024-01-18,10.8308
2024-01-19,10.8562
2024-01-20,10.8562
2024-01-21,10.8562
2024-01-22,11.006
2024-01-23,10.8732
2024-01-24,10.5848
2024-01-25,10.6526
2024-01-26,10.6837
2024-01-27,10.6837
2024-01-28,10.6837
2024-01-29,10.794
2024-01-30,10.777
2024-01-31,10.6668
2024-02-01,10.7403
2024-02-02,10.63
2024-02-03,10.63
2024-02-04,10.63
2024-02-05,10.483
2024-02-06,10.7459
2024-02-07,10.8053
2024-02-08,11.006
2024-02-09,10.9636
2024-02-10,10.9636
2024-02-11,10.9636
2024-02-12,11.0626
2024-02-13,10.8788
2024-02-14,10.9014
2024-02-15,10.9696
2024-02-16,10.9132
2024-02-17,10.9132
2024-02-18,10.9132
2024-02-19,10.9132
2024-02-20,10.6735
2024-02-21,11.0147
2024-02-22,10.8681
2024-02-23,10.8878
2024-02-24,10.8878
2024-02-25,10.8878
2024-02-26,10.8709
2024-02-27,10.7694
2024-02-28,10.634
2024-02-29,10.6904
2024-03-01,10.5804
2024-03-02,10.5804
2024-03-03,10.5804
2024-03-04,10.6594
2024-03-05,10.5043
2024-03-06,10.555
2024-03-07,10.6227
2024-03-08,10.6114
2024-03-09,10.6114
2024-03-10,10.6114
2024-03-11,10.6707
2024-03-12,10.7412
2024-03-13,10.7299
2024-03-14,10.6537
2024-03-15,10.7609
2024-03-16,10.7609
2024-03-17,10.7609
2024-03-18,10.6425
2024-03-19,10.7242
2024-03-20,10.947
2024-03-21,10.9724
2024-03-22,10.8427
2024-03-23,10.8427
2024-03-24,10.8427
2024-03-25,10.8709
2024-03-26,10.8906
2024-03-27,10.9696
2024-03-28,10.9668
2024-03-29,10.9668
2024-03-30,10.9668
2024-03-31,10.9668
2024-04-01,10.9301
2024-04-02,11.0852
2024-04-03,11.1021
2024-04-04,11.1275
2024-04-05,11.1783
2024-04-06,11.1783
2024-04-07,11.1783
2024-04-08,11.2883
