,WEC US Equity
2023-03-20,24.6123
2023-03-21,24.1795
2023-03-22,23.9697
2023-03-23,23.855
2023-03-24,24.3943
2023-03-25,24.3943
2023-03-26,24.3943
2023-03-27,24.3254
2023-03-28,24.3943
2023-03-29,24.5779
2023-03-30,24.5959
2023-03-31,25.8376
2023-04-01,25.8376
2023-04-02,25.8376
2023-04-03,25.7495
2023-04-04,25.8376
2023-04-05,26.4389
2023-04-06,26.4897
2023-04-07,26.4897
2023-04-08,26.4897
2023-04-09,26.4897
2023-04-10,26.4406
2023-04-11,26.466
2023-04-12,26.4067
2023-04-13,26.3729
2023-04-14,26.1848
2023-04-15,26.1848
2023-04-16,26.1848
2023-04-17,26.1272
2023-04-18,25.9985
2023-04-19,26.1679
2023-04-20,26.1865
2023-04-21,26.2221
2023-04-22,26.2221
2023-04-23,26.2221
2023-04-24,26.339
2023-04-25,26.4169
2023-04-26,26.007
2023-04-27,26.1323
2023-04-28,26.0713
2023-04-29,26.0713
2023-04-30,26.0713
2023-05-01,26.0324
2023-05-02,25.9155
2023-05-03,25.7512
2023-05-04,25.9324
2023-05-05,26.0442
2023-05-06,26.0442
2023-05-07,26.0442
2023-05-08,25.8782
2023-05-09,25.7749
2023-05-10,25.9494
2023-05-11,25.6749
2023-05-12,25.6851
2023-05-13,25.6851
2023-05-14,25.6851
2023-05-15,25.4175
2023-05-16,25.0431
2023-05-17,24.9025
2023-05-18,24.9144
2023-05-19,25.0126
2023-05-20,25.0126
2023-05-21,25.0126
2023-05-22,25.0058
2023-05-23,24.833
2023-05-24,24.7009
2023-05-25,24.4688
2023-05-26,24.501
2023-05-27,24.501
2023-05-28,24.501
2023-05-29,24.501
2023-05-30,24.4299
2023-05-31,24.5773
2023-06-01,24.3808
2023-06-02,24.5315
2023-06-03,24.5315
2023-06-04,24.5315
2023-06-05,24.645
2023-06-06,24.6077
2023-06-07,24.9381
2023-06-08,25.0888
2023-06-09,25.0143
2023-06-10,25.0143
2023-06-11,25.0143
2023-06-12,24.994
2023-06-13,25.0736
2023-06-14,25.1159
2023-06-15,25.2938
2023-06-16,25.2684
2023-06-17,25.2684
2023-06-18,25.2684
2023-06-19,25.2684
2023-06-20,25.0295
2023-06-21,25.143
2023-06-22,24.9042
2023-06-23,24.6704
2023-06-24,24.6704
2023-06-25,24.6704
2023-06-26,24.8432
2023-06-27,24.8059
2023-06-28,24.5925
2023-06-29,24.5603
2023-06-30,24.5878
2023-07-01,24.5878
2023-07-02,24.5878
2023-07-03,24.7691
2023-07-04,24.7691
2023-07-05,24.9419
2023-07-06,24.8798
2023-07-07,24.712
2023-07-08,24.712
2023-07-09,24.712
2023-07-10,24.6331
2023-07-11,24.7976
2023-07-12,25.0192
2023-07-13,25.1383
2023-07-14,25.1182
2023-07-15,25.1182
2023-07-16,25.1182
2023-07-17,24.8026
2023-07-18,24.6616
2023-07-19,24.8211
2023-07-20,25.0947
2023-07-21,25.281
2023-07-22,25.281
2023-07-23,25.281
2023-07-24,25.2542
2023-07-25,25.2256
2023-07-26,25.3096
2023-07-27,24.9806
2023-07-28,24.8933
2023-07-29,24.8933
2023-07-30,24.8933
2023-07-31,24.8597
2023-08-01,24.8177
2023-08-02,24.8026
2023-08-03,24.5911
2023-08-04,24.425
2023-08-05,24.425
2023-08-06,24.425
2023-08-07,24.4619
2023-08-08,24.4955
2023-08-09,24.4266
2023-08-10,24.3931
2023-08-11,24.341
2023-08-12,24.341
2023-08-13,24.341
2023-08-14,24.242
2023-08-15,23.9147
2023-08-16,24.0372
2023-08-17,24.0406
2023-08-18,24.2101
2023-08-19,24.2101
2023-08-20,24.2101
2023-08-21,24.059
2023-08-22,24.054
2023-08-23,24.0036
2023-08-24,23.9751
2023-08-25,24.0607
2023-08-26,24.0607
2023-08-27,24.0607
2023-08-28,24.0859
2023-08-29,24.1144
2023-08-30,24.0825
2023-08-31,23.8962
2023-09-01,23.7267
2023-09-02,23.7267
2023-09-03,23.7267
2023-09-04,23.7267
2023-09-05,23.5437
2023-09-06,23.5521
2023-09-07,23.814
2023-09-08,23.9885
2023-09-09,23.9885
2023-09-10,23.9885
2023-09-11,23.965
2023-09-12,23.9516
2023-09-13,24.1631
2023-09-14,24.3477
2023-09-15,24.2554
2023-09-16,24.2554
2023-09-17,24.2554
2023-09-18,24.3259
2023-09-19,24.3293
2023-09-20,24.4065
2023-09-21,24.2638
2023-09-22,24.1178
2023-09-23,24.1178
2023-09-24,24.1178
2023-09-25,23.9986
2023-09-26,23.4799
2023-09-27,23.3003
2023-09-28,23.1845
2023-09-29,22.5621
2023-09-30,22.5621
2023-10-01,22.5621
2023-10-02,21.9918
2023-10-03,22.1878
2023-10-04,22.3466
2023-10-05,22.3596
2023-10-06,22.575
2023-10-07,22.575
2023-10-08,22.575
2023-10-09,22.7516
2023-10-10,22.8359
2023-10-11,22.9509
2023-10-12,22.6836
2023-10-13,22.8812
2023-10-14,22.8812
2023-10-15,22.8812
2023-10-16,23.0594
2023-10-17,23.0287
2023-10-18,22.9606
2023-10-19,22.8699
2023-10-20,22.6674
2023-10-21,22.6674
2023-10-22,22.6674
2023-10-23,22.5588
2023-10-24,22.7289
2023-10-25,22.8488
2023-10-26,22.9801
2023-10-27,22.7532
2023-10-28,22.7532
2023-10-29,22.7532
2023-10-30,22.7322
2023-10-31,22.6982
2023-11-01,22.8877
2023-11-02,23.1032
2023-11-03,23.1129
2023-11-04,23.1129
2023-11-05,23.1129
2023-11-06,22.9201
2023-11-07,22.8051
2023-11-08,22.635
2023-11-09,22.413
2023-11-10,22.5232
2023-11-11,22.5232
2023-11-12,22.5232
2023-11-13,22.3725
2023-11-14,22.7176
2023-11-15,22.7046
2023-11-16,22.8569
2023-11-17,22.7549
2023-11-18,22.7549
2023-11-19,22.7549
2023-11-20,22.6868
2023-11-21,22.622
2023-11-22,22.7127
2023-11-23,22.7127
2023-11-24,22.7322
2023-11-25,22.7322
2023-11-26,22.7322
2023-11-27,22.8326
2023-11-28,22.9849
2023-11-29,22.9541
2023-11-30,23.0594
2023-12-01,23.2782
2023-12-02,23.2782
2023-12-03,23.2782
2023-12-04,23.283
2023-12-05,23.0773
2023-12-06,23.2684
2023-12-07,23.283
2023-12-08,23.1323
2023-12-09,23.1323
2023-12-10,23.1323
2023-12-11,23.155
2023-12-12,22.9639
2023-12-13,23.607
2023-12-14,23.2215
2023-12-15,22.8715
2023-12-16,22.8715
2023-12-17,22.8715
2023-12-18,22.8585
2023-12-19,23.0011
2023-12-20,22.763
2023-12-21,22.8537
2023-12-22,22.9493
2023-12-23,22.9493
2023-12-24,22.9493
2023-12-25,22.9493
2023-12-26,23.0627
2023-12-27,23.0319
2023-12-28,23.1291
2023-12-29,23.9496
2023-12-30,23.9496
2023-12-31,23.9496
2024-01-01,23.9496
2024-01-02,24.3051
2024-01-03,24.353
2024-01-04,24.239
2024-01-05,24.2919
2024-01-06,24.2919
2024-01-07,24.2919
2024-01-08,24.1811
2024-01-09,24.1414
2024-01-10,24.1844
2024-01-11,23.6107
2024-01-12,23.7215
2024-01-13,23.7215
2024-01-14,23.7215
2024-01-15,23.7215
2024-01-16,23.6851
2024-01-17,23.4768
2024-01-18,23.3264
2024-01-19,23.2652
2024-01-20,23.2652
2024-01-21,23.2652
2024-01-22,23.1743
2024-01-23,23.2189
2024-01-24,23.1049
2024-01-25,23.2619
2024-01-26,23.2388
2024-01-27,23.2388
2024-01-28,23.2388
2024-01-29,23.3346
2024-01-30,23.3859
2024-01-31,23.3859
2024-02-01,23.5545
2024-02-02,23.2371
2024-02-03,23.2371
2024-02-04,23.2371
2024-02-05,22.9346
2024-02-06,22.9858
2024-02-07,22.9561
2024-02-08,22.8304
2024-02-09,22.8552
2024-02-10,22.8552
2024-02-11,22.8552
2024-02-12,22.9908
2024-02-13,22.675
2024-02-14,22.7064
2024-02-15,22.9296
2024-02-16,22.9412
2024-02-17,22.9412
2024-02-18,22.9412
2024-02-19,22.9412
2024-02-20,22.9296
2024-02-21,23.1429
2024-02-22,22.9761
2024-02-23,23.077
2024-02-24,23.077
2024-02-25,23.077
2024-02-26,22.695
2024-02-27,22.8455
2024-02-28,22.8025
2024-02-29,23.0158
2024-03-01,22.9993
2024-03-02,22.9993
2024-03-03,22.9993
2024-03-04,23.2193
2024-03-05,23.2209
2024-03-06,23.4674
2024-03-07,23.5219
2024-03-08,23.5434
2024-03-09,23.5434
2024-03-10,23.5434
2024-03-11,23.6129
2024-03-12,23.4326
2024-03-13,23.3929
2024-03-14,23.3284
2024-03-15,23.3946
2024-03-16,23.3946
2024-03-17,23.3946
2024-03-18,23.4343
2024-03-19,23.431
2024-03-20,23.3582
2024-03-21,23.2722
2024-03-22,23.2672
2024-03-23,23.2672
2024-03-24,23.2672
2024-03-25,23.249
2024-03-26,23.0423
2024-03-27,23.4607
2024-03-28,23.6162
2024-03-29,23.6162
2024-03-30,23.6162
2024-03-31,23.6162
2024-04-01,23.5236
2024-04-02,23.5782
2024-04-03,23.4674
2024-04-04,23.4359
2024-04-05,23.3119
2024-04-06,23.3119
2024-04-07,23.3119
2024-04-08,23.4855
