,TXN US Equity
2023-03-18,15.7314
2023-03-19,15.7314
2023-03-20,16.0401
2023-03-21,15.973
2023-03-22,15.786
2023-03-23,16.1403
2023-03-24,16.0714
2023-03-25,16.0714
2023-03-26,16.0714
2023-03-27,15.8513
2023-03-28,15.8906
2023-03-29,16.2083
2023-03-30,16.4946
2023-03-31,17.8063
2023-04-01,17.8063
2023-04-02,17.8063
2023-04-03,17.6298
2023-04-04,17.2711
2023-04-05,16.9658
2023-04-06,17.0536
2023-04-07,17.0536
2023-04-08,17.0536
2023-04-09,17.0536
2023-04-10,17.1776
2023-04-11,17.2205
2023-04-12,16.9992
2023-04-13,17.148
2023-04-14,17.1356
2023-04-15,17.1356
2023-04-16,17.1356
2023-04-17,17.2377
2023-04-18,17.2635
2023-04-19,16.9544
2023-04-20,16.9105
2023-04-21,16.9487
2023-04-22,16.9487
2023-04-23,16.9487
2023-04-24,16.8418
2023-04-25,16.2208
2023-04-26,15.7558
2023-04-27,15.8331
2023-04-28,16.0173
2023-04-29,16.0173
2023-04-30,16.0173
2023-05-01,15.9677
2023-05-02,15.7062
2023-05-03,15.6499
2023-05-04,15.5497
2023-05-05,15.8856
2023-05-06,15.8856
2023-05-07,15.8856
2023-05-08,15.7329
2023-05-09,15.6165
2023-05-10,15.6213
2023-05-11,15.4419
2023-05-12,15.5096
2023-05-13,15.5096
2023-05-14,15.5096
2023-05-15,15.8322
2023-05-16,15.6528
2023-05-17,15.8398
2023-05-18,16.2664
2023-05-19,16.295
2023-05-20,16.295
2023-05-21,16.295
2023-05-22,16.3666
2023-05-23,16.2597
2023-05-24,16.0049
2023-05-25,16.2483
2023-05-26,16.8848
2023-05-27,16.8848
2023-05-28,16.8848
2023-05-29,16.8848
2023-05-30,16.9096
2023-05-31,16.6548
2023-06-01,16.839
2023-06-02,16.7836
2023-06-03,16.7836
2023-06-04,16.7836
2023-06-05,16.3093
2023-06-06,16.3189
2023-06-07,16.4754
2023-06-08,16.4973
2023-06-09,16.3408
2023-06-10,16.3408
2023-06-11,16.3408
2023-06-12,16.6701
2023-06-13,16.9917
2023-06-14,16.964
2023-06-15,17.0566
2023-06-16,16.9296
2023-06-17,16.9296
2023-06-18,16.9296
2023-06-19,16.9296
2023-06-20,16.7006
2023-06-21,16.3303
2023-06-22,16.5355
2023-06-23,16.0631
2023-06-24,16.0631
2023-06-25,16.0631
2023-06-26,16.1648
2023-06-27,16.8867
2023-06-28,16.7579
2023-06-29,16.9325
2023-06-30,18.8428
2023-07-01,18.8428
2023-07-02,18.8428
2023-07-03,18.8159
2023-07-04,18.8159
2023-07-05,18.4812
2023-07-06,18.304
2023-07-07,18.188
2023-07-08,18.188
2023-07-09,18.188
2023-07-10,18.7827
2023-07-11,18.7185
2023-07-12,19.0863
2023-07-13,19.164
2023-07-14,18.9288
2023-07-15,18.9288
2023-07-16,18.9288
2023-07-17,19.193
2023-07-18,19.222
2023-07-19,19.221
2023-07-20,18.8324
2023-07-21,19.2883
2023-07-22,19.2883
2023-07-23,19.2883
2023-07-24,19.2438
2023-07-25,19.478
2023-07-26,18.4325
2023-07-27,18.6108
2023-07-28,18.6782
2023-07-29,18.6782
2023-07-30,18.6782
2023-07-31,18.8471
2023-08-01,18.6782
2023-08-02,18.0636
2023-08-03,17.9972
2023-08-04,17.649
2023-08-05,17.649
2023-08-06,17.649
2023-08-07,17.7029
2023-08-08,17.4717
2023-08-09,17.5277
2023-08-10,17.5577
2023-08-11,17.4168
2023-08-12,17.4168
2023-08-13,17.4168
2023-08-14,17.8604
2023-08-15,17.6199
2023-08-16,17.367
2023-08-17,17.3712
2023-08-18,17.4468
2023-08-19,17.4468
2023-08-20,17.4468
2023-08-21,17.5982
2023-08-22,17.5111
2023-08-23,17.793
2023-08-24,17.3536
2023-08-25,17.5837
2023-08-26,17.5837
2023-08-27,17.5837
2023-08-28,17.6759
2023-08-29,17.8822
2023-08-30,17.7308
2023-08-31,17.6096
2023-09-01,17.793
2023-09-02,17.793
2023-09-03,17.793
2023-09-04,17.793
2023-09-05,17.7837
2023-09-06,17.6085
2023-09-07,17.2623
2023-09-08,17.2572
2023-09-09,17.2572
2023-09-10,17.2572
2023-09-11,17.3795
2023-09-12,17.1359
2023-09-13,17.2261
2023-09-14,17.4012
2023-09-15,17.0457
2023-09-16,17.0457
2023-09-17,17.0457
2023-09-18,17.0675
2023-09-19,17.0996
2023-09-20,16.9918
2023-09-21,16.8156
2023-09-22,16.8063
2023-09-23,16.8063
2023-09-24,16.8063
2023-09-25,16.8674
2023-09-26,16.5627
2023-09-27,16.5814
2023-09-28,16.6798
2023-09-29,18.391
2023-09-30,18.391
2023-10-01,18.391
2023-10-02,18.498
2023-10-03,18.1906
2023-10-04,18.2726
2023-10-05,17.9469
2023-10-06,18.1621
2023-10-07,18.1621
2023-10-08,18.1621
2023-10-09,18.1302
2023-10-10,18.2373
2023-10-11,18.1997
2023-10-12,17.9344
2023-10-13,17.6782
2023-10-14,17.6782
2023-10-15,17.6782
2023-10-16,17.8547
2023-10-17,17.8501
2023-10-18,17.5723
2023-10-19,17.4721
2023-10-20,17.1157
2023-10-21,17.1157
2023-10-22,17.1157
2023-10-23,16.946
2023-10-24,17.0143
2023-10-25,16.4344
2023-10-26,16.6873
2023-10-27,16.5859
2023-10-28,16.5859
2023-10-29,16.5859
2023-10-30,16.2875
2023-10-31,16.4595
2023-11-01,16.5916
2023-11-02,17.0631
2023-11-03,17.3957
2023-11-04,17.3957
2023-11-05,17.3957
2023-11-06,17.0848
2023-11-07,16.9811
2023-11-08,16.8251
2023-11-09,16.603
2023-11-10,17.0495
2023-11-11,17.0495
2023-11-12,17.0495
2023-11-13,16.8991
2023-11-14,17.3616
2023-11-15,17.5825
2023-11-16,17.5848
2023-11-17,17.8957
2023-11-18,17.8957
2023-11-19,17.8957
2023-11-20,18.0005
2023-11-21,17.7602
2023-11-22,17.8171
2023-11-23,17.8171
2023-11-24,17.7784
2023-11-25,17.7784
2023-11-26,17.7784
2023-11-27,17.6657
2023-11-28,17.6998
2023-11-29,17.734
2023-11-30,17.6782
2023-12-01,17.9629
2023-12-02,17.9629
2023-12-03,17.9629
2023-12-04,18.2146
2023-12-05,18.1953
2023-12-06,18.0586
2023-12-07,18.2442
2023-12-08,18.1702
2023-12-09,18.1702
2023-12-10,18.1702
2023-12-11,18.5051
2023-12-12,18.2716
2023-12-13,18.7146
2023-12-14,19.5085
2023-12-15,19.4925
2023-12-16,19.4925
2023-12-17,19.4925
2023-12-18,19.3536
2023-12-19,19.4766
2023-12-20,19.0985
2023-12-21,19.2841
2023-12-22,19.447
2023-12-23,19.447
2023-12-24,19.447
2023-12-25,19.447
2023-12-26,19.7397
2023-12-27,19.7875
2023-12-28,19.8433
2023-12-29,21.5559
2023-12-30,21.5559
2023-12-31,21.5559
2024-01-01,21.5559
2024-01-02,21.4073
2024-01-03,21.0951
2024-01-04,20.8132
2024-01-05,20.8919
2024-01-06,20.8919
2024-01-07,20.8919
2024-01-08,21.3181
2024-01-09,21.3292
2024-01-10,21.1583
2024-01-11,20.9538
2024-01-12,20.8634
2024-01-13,20.8634
2024-01-14,20.8634
2024-01-15,20.8634
2024-01-16,20.7408
2024-01-17,20.5593
2024-01-18,21.1161
2024-01-19,21.9511
2024-01-20,21.9511
2024-01-21,21.9511
2024-01-22,22.0973
2024-01-23,22.0555
2024-01-24,21.5261
2024-01-25,21.1975
2024-01-26,20.7846
2024-01-27,20.7846
2024-01-28,20.7846
2024-01-29,21.0264
2024-01-30,20.5316
2024-01-31,20.2923
2024-02-01,20.239
2024-02-02,20.1845
2024-02-03,20.1845
2024-02-04,20.1845
2024-02-05,20.1473
2024-02-06,20.0816
2024-02-07,20.1312
2024-02-08,20.3098
2024-02-09,20.5814
2024-02-10,20.5814
2024-02-11,20.5814
2024-02-12,20.4177
2024-02-13,19.893
2024-02-14,20.0195
2024-02-15,20.3718
2024-02-16,20.3309
2024-02-17,20.3309
2024-02-18,20.3309
2024-02-19,20.3309
2024-02-20,20.6236
2024-02-21,20.7898
2024-02-22,20.9572
2024-02-23,20.7414
2024-02-24,20.7414
2024-02-25,20.7414
2024-02-26,20.8171
2024-02-27,20.8965
2024-02-28,20.6608
2024-02-29,21.1929
2024-03-01,21.6543
2024-03-02,21.6543
2024-03-03,21.6543
2024-03-04,21.8267
2024-03-05,21.6034
2024-03-06,21.756
2024-03-07,22.1777
2024-03-08,21.8093
2024-03-09,21.8093
2024-03-10,21.8093
2024-03-11,22.0438
2024-03-12,22.1194
2024-03-13,21.8565
2024-03-14,21.6655
2024-03-15,21.8366
2024-03-16,21.8366
2024-03-17,21.8366
2024-03-18,21.4261
2024-03-19,21.1222
2024-03-20,21.5216
2024-03-21,21.8453
2024-03-22,21.8317
2024-03-23,21.8317
2024-03-24,21.8317
2024-03-25,21.6295
2024-03-26,21.2648
2024-03-27,21.88
2024-03-28,22.0462
2024-03-29,22.0462
2024-03-30,22.0462
2024-03-31,22.0462
2024-04-01,21.9172
2024-04-02,21.5687
2024-04-03,21.5662
2024-04-04,21.3417
2024-04-05,21.214
2024-04-06,21.214
2024-04-07,21.214
2024-04-08,21.4571
