,GNRC US Equity
2023-03-18,15.0365
2023-03-19,15.0365
2023-03-20,14.8814
2023-03-21,15.2114
2023-03-22,14.7579
2023-03-23,14.3787
2023-03-24,14.8278
2023-03-25,14.8278
2023-03-26,14.8278
2023-03-27,14.6628
2023-03-28,14.6704
2023-03-29,14.9764
2023-03-30,14.9098
2023-03-31,17.8974
2023-04-01,17.8974
2023-04-02,17.8974
2023-04-03,17.968
2023-04-04,17.0547
2023-04-05,16.7521
2023-04-06,16.7833
2023-04-07,16.7833
2023-04-08,16.7833
2023-04-09,16.7833
2023-04-10,17.109
2023-04-11,17.0086
2023-04-12,16.8295
2023-04-13,17.2841
2023-04-14,17.0452
2023-04-15,17.0452
2023-04-16,17.0452
2023-04-17,17.3777
2023-04-18,17.3343
2023-04-19,17.2664
2023-04-20,17.2705
2023-04-21,17.1877
2023-04-22,17.1877
2023-04-23,17.1877
2023-04-24,17.4482
2023-04-25,17.0954
2023-04-26,15.866
2023-04-27,16.7562
2023-04-28,17.1117
2023-04-29,17.1117
2023-04-30,17.1117
2023-05-01,17.1524
2023-05-02,17.1904
2023-05-03,18.8886
2023-05-04,18.1099
2023-05-05,18.8123
2023-05-06,18.8123
2023-05-07,18.8123
2023-05-08,18.3063
2023-05-09,18.4826
2023-05-10,18.6285
2023-05-11,18.5085
2023-05-12,18.4444
2023-05-13,18.4444
2023-05-14,18.4444
2023-05-15,19.1521
2023-05-16,18.5603
2023-05-17,19.103
2023-05-18,19.3158
2023-05-19,18.758
2023-05-20,18.758
2023-05-21,18.758
2023-05-22,19.3703
2023-05-23,19.2708
2023-05-24,19.0744
2023-05-25,19.118
2023-05-26,18.9817
2023-05-27,18.9817
2023-05-28,18.9817
2023-05-29,18.9817
2023-05-30,18.6844
2023-05-31,18.0939
2023-06-01,18.7267
2023-06-02,18.893
2023-06-03,18.893
2023-06-04,18.893
2023-06-05,18.6094
2023-06-06,19.2394
2023-06-07,19.3635
2023-06-08,19.1644
2023-06-09,19.1644
2023-06-10,19.1644
2023-06-11,19.1644
2023-06-12,19.2858
2023-06-13,20.138
2023-06-14,19.5435
2023-06-15,19.8817
2023-06-16,19.5258
2023-06-17,19.5258
2023-06-18,19.5258
2023-06-19,19.5258
2023-06-20,20.8144
2023-06-21,21.1758
2023-06-22,20.2608
2023-06-23,20.8417
2023-06-24,20.8417
2023-06-25,20.8417
2023-06-26,21.1062
2023-06-27,22.6772
2023-06-28,23.4326
2023-06-29,23.3413
2023-06-30,32.9439
2023-07-01,32.9439
2023-07-02,32.9439
2023-07-03,33.225
2023-07-04,33.225
2023-07-05,30.9072
2023-07-06,29.907
2023-07-07,30.4482
2023-07-08,30.4482
2023-07-09,30.4482
2023-07-10,31.4101
2023-07-11,32.6303
2023-07-12,32.8999
2023-07-13,32.4964
2023-07-14,31.7486
2023-07-15,31.7486
2023-07-16,31.7486
2023-07-17,31.7486
2023-07-18,31.9686
2023-07-19,32.5232
2023-07-20,32.5901
2023-07-21,32.2114
2023-07-22,32.2114
2023-07-23,32.2114
2023-07-24,32.4601
2023-07-25,32.657
2023-07-26,33.4909
2023-07-27,32.8846
2023-07-28,33.0912
2023-07-29,33.0912
2023-07-30,33.0912
2023-07-31,33.8179
2023-08-01,33.7567
2023-08-02,26.5985
2023-08-03,25.6233
2023-08-04,26.2319
2023-08-05,26.2319
2023-08-06,26.2319
2023-08-07,25.5926
2023-08-08,25.1595
2023-08-09,24.8552
2023-08-10,25.2208
2023-08-11,25.0102
2023-08-12,25.0102
2023-08-13,25.0102
2023-08-14,25.9059
2023-08-15,25.9806
2023-08-16,25.2514
2023-08-17,25.5672
2023-08-18,26.1184
2023-08-19,26.1184
2023-08-20,26.1184
2023-08-21,26.66
2023-08-22,26.1452
2023-08-23,26.2562
2023-08-24,26.394
2023-08-25,26.4227
2023-08-26,26.4227
2023-08-27,26.4227
2023-08-28,27.2342
2023-08-29,27.6151
2023-08-30,27.2419
2023-08-31,27.1634
2023-09-01,27.1883
2023-09-02,27.1883
2023-09-03,27.1883
2023-09-04,27.1883
2023-09-05,26.972
2023-09-06,27.0964
2023-09-07,27.0313
2023-09-08,26.4686
2023-09-09,26.4686
2023-09-10,26.4686
2023-09-11,26.5816
2023-09-12,26.2734
2023-09-13,25.7911
2023-09-14,25.8447
2023-09-15,25.7969
2023-09-16,25.7969
2023-09-17,25.7969
2023-09-18,25.4772
2023-09-19,25.4619
2023-09-20,25.5193
2023-09-21,25.1825
2023-09-22,24.8552
2023-09-23,24.8552
2023-09-24,24.8552
2023-09-25,24.9815
2023-09-26,24.1796
2023-09-27,25.2648
2023-09-28,25.282
2023-09-29,23.9604
2023-09-30,23.9604
2023-10-01,23.9604
2023-10-02,23.4406
2023-10-03,22.9045
2023-10-04,22.6427
2023-10-05,22.5373
2023-10-06,22.79
2023-10-07,22.79
2023-10-08,22.79
2023-10-09,22.9572
2023-10-10,23.6787
2023-10-11,23.746
2023-10-12,22.5918
2023-10-13,22.6282
2023-10-14,22.6282
2023-10-15,22.6282
2023-10-16,22.3792
2023-10-17,22.3265
2023-10-18,21.5141
2023-10-19,21.2342
2023-10-20,20.22
2023-10-21,20.22
2023-10-22,20.22
2023-10-23,20.2054
2023-10-24,19.9255
2023-10-25,19.6275
2023-10-26,19.284
2023-10-27,19.0968
2023-10-28,19.0968
2023-10-29,19.0968
2023-10-30,19.104
2023-10-31,19.4366
2023-11-01,21.3835
2023-11-02,21.9623
2023-11-03,22.9587
2023-11-04,22.9587
2023-11-05,22.9587
2023-11-06,22.5196
2023-11-07,22.775
2023-11-08,22.7732
2023-11-09,22.6046
2023-11-10,22.7319
2023-11-11,22.7319
2023-11-12,22.7319
2023-11-13,22.7301
2023-11-14,23.8208
2023-11-15,24.0289
2023-11-16,24.5132
2023-11-17,24.628
2023-11-18,24.628
2023-11-19,24.628
2023-11-20,24.5975
2023-11-21,24.3697
2023-11-22,24.3033
2023-11-23,24.3033
2023-11-24,24.3912
2023-11-25,24.3912
2023-11-26,24.3912
2023-11-27,24.3787
2023-11-28,24.585
2023-11-29,24.8935
2023-11-30,25.1572
2023-12-01,26.0954
2023-12-02,26.0954
2023-12-03,26.0954
2023-12-04,26.1976
2023-12-05,26.1797
2023-12-06,26.2335
2023-12-07,25.7815
2023-12-08,25.9608
2023-12-09,25.9608
2023-12-10,25.9608
2023-12-11,25.9878
2023-12-12,26.0649
2023-12-13,26.6174
2023-12-14,27.308
2023-12-15,27.1555
2023-12-16,27.1555
2023-12-17,27.1555
2023-12-18,27.2237
2023-12-19,27.8426
2023-12-20,26.9564
2023-12-21,27.3816
2023-12-22,27.2632
2023-12-23,27.2632
2023-12-24,27.2632
2023-12-25,27.2632
2023-12-26,27.4569
2023-12-27,27.5287
2023-12-28,27.6435
2023-12-29,24.3324
2023-12-30,24.3324
2023-12-31,24.3324
2024-01-01,24.3324
2024-01-02,24.035
2024-01-03,22.8181
2024-01-04,22.2789
2024-01-05,22.4841
2024-01-06,22.4841
2024-01-07,22.4841
2024-01-08,23.0185
2024-01-09,23.413
2024-01-10,23.553
2024-01-11,23.2142
2024-01-12,23.4194
2024-01-13,23.4194
2024-01-14,23.4194
2024-01-15,23.4194
2024-01-16,22.255
2024-01-17,21.9862
2024-01-18,22.2089
2024-01-19,22.3568
2024-01-20,22.3568
2024-01-21,22.3568
2024-01-22,22.4586
2024-01-23,22.4395
2024-01-24,21.7762
2024-01-25,22.01
2024-01-26,22.018
2024-01-27,22.018
2024-01-28,22.018
2024-01-29,22.2407
2024-01-30,22.2009
2024-01-31,21.8557
2024-02-01,22.1198
2024-02-02,22.2486
2024-02-03,22.2486
2024-02-04,22.2486
2024-02-05,21.9066
2024-02-06,22.4411
2024-02-07,23.7852
2024-02-08,23.9984
2024-02-09,23.9618
2024-02-10,23.9618
2024-02-11,23.9618
2024-02-12,24.5281
2024-02-13,23.4655
2024-02-14,22.9963
2024-02-15,22.5665
2024-02-16,22.0371
2024-02-17,22.0371
2024-02-18,22.0371
2024-02-19,22.0371
2024-02-20,21.587
2024-02-21,21.5058
2024-02-22,21.214
2024-02-23,21.3763
2024-02-24,21.3763
2024-02-25,21.3763
2024-02-26,21.0111
2024-02-27,21.1516
2024-02-28,21.1063
2024-02-29,21.3326
2024-03-01,21.5932
2024-03-02,21.5932
2024-03-03,21.5932
2024-03-04,21.4434
2024-03-05,20.955
2024-03-06,21.0814
2024-03-07,21.5199
2024-03-08,22.0489
2024-03-09,22.0489
2024-03-10,22.0489
2024-03-11,21.9631
2024-03-12,21.768
2024-03-13,21.6619
2024-03-14,21.3685
2024-03-15,21.2343
2024-03-16,21.2343
2024-03-17,21.2343
2024-03-18,21.239
2024-03-19,21.4543
2024-03-20,22.2393
2024-03-21,22.4906
2024-03-22,21.8632
2024-03-23,21.8632
2024-03-24,21.8632
2024-03-25,22.1909
2024-03-26,22.3205
2024-03-27,23.2178
2024-03-28,23.4597
2024-03-29,23.4597
2024-03-30,23.4597
2024-03-31,23.4597
2024-04-01,23.6579
2024-04-02,23.7734
2024-04-03,23.7905
2024-04-04,24.2712
2024-04-05,24.7503
2024-04-06,24.7503
2024-04-07,24.7503
2024-04-08,24.922
