,IPG US Equity
2023-03-17,10.9125
2023-03-18,10.9125
2023-03-19,10.9125
2023-03-20,11.1858
2023-03-21,11.3754
2023-03-22,11.1216
2023-03-23,11.275
2023-03-24,11.2778
2023-03-25,11.2778
2023-03-26,11.2778
2023-03-27,11.4088
2023-03-28,11.3335
2023-03-29,11.3559
2023-03-30,11.6737
2023-03-31,13.0221
2023-04-01,13.0221
2023-04-02,13.0221
2023-04-03,13.1181
2023-04-04,13.0774
2023-04-05,12.9611
2023-04-06,12.9494
2023-04-07,12.9494
2023-04-08,12.9494
2023-04-09,12.9494
2023-04-10,12.9727
2023-04-11,13.0309
2023-04-12,13.0832
2023-04-13,13.2345
2023-04-14,13.2083
2023-04-15,13.2083
2023-04-16,13.2083
2023-04-17,13.2636
2023-04-18,13.3625
2023-04-19,13.0949
2023-04-20,13.0396
2023-04-21,13.0978
2023-04-22,13.0978
2023-04-23,13.0978
2023-04-24,13.06
2023-04-25,12.9523
2023-04-26,12.8214
2023-04-27,12.4562
2023-04-28,12.6078
2023-04-29,12.6078
2023-04-30,12.6078
2023-05-01,12.7303
2023-05-02,12.5816
2023-05-03,12.2958
2023-05-04,12.1675
2023-05-05,12.567
2023-05-06,12.567
2023-05-07,12.567
2023-05-08,12.7245
2023-05-09,12.6399
2023-05-10,12.6457
2023-05-11,12.7624
2023-05-12,12.9111
2023-05-13,12.9111
2023-05-14,12.9111
2023-05-15,12.672
2023-05-16,12.7391
2023-05-17,13.0073
2023-05-18,13.3893
2023-05-19,13.4389
2023-05-20,13.4389
2023-05-21,13.4389
2023-05-22,13.4448
2023-05-23,13.3835
2023-05-24,13.1561
2023-05-25,13.1211
2023-05-26,13.1852
2023-05-27,13.1852
2023-05-28,13.1852
2023-05-29,13.1852
2023-05-30,13.3514
2023-05-31,13.0336
2023-06-01,13.1969
2023-06-02,13.4652
2023-06-03,13.4652
2023-06-04,13.4652
2023-06-05,13.2581
2023-06-06,13.4156
2023-06-07,13.7393
2023-06-08,13.8122
2023-06-09,13.7451
2023-06-10,13.7451
2023-06-11,13.7451
2023-06-12,13.8238
2023-06-13,13.9142
2023-06-14,13.8938
2023-06-15,14.0251
2023-06-16,13.8647
2023-06-17,13.8647
2023-06-18,13.8647
2023-06-19,13.8647
2023-06-20,13.6926
2023-06-21,13.7218
2023-06-22,13.5526
2023-06-23,13.4098
2023-06-24,13.4098
2023-06-25,13.4098
2023-06-26,13.5497
2023-06-27,13.6343
2023-06-28,13.5147
2023-06-29,13.296
2023-06-30,14.0217
2023-07-01,14.0217
2023-07-02,14.0217
2023-07-03,14.1329
2023-07-04,14.1329
2023-07-05,13.9166
2023-07-06,13.8626
2023-07-07,13.8295
2023-07-08,13.8295
2023-07-09,13.8295
2023-07-10,13.8866
2023-07-11,14.1028
2023-07-12,14.0518
2023-07-13,14.271
2023-07-14,14.244
2023-07-15,14.244
2023-07-16,14.244
2023-07-17,14.5353
2023-07-18,14.7125
2023-07-19,13.7454
2023-07-20,13.8235
2023-07-21,12.3069
2023-07-22,12.3069
2023-07-23,12.3069
2023-07-24,12.2348
2023-07-25,12.0697
2023-07-26,12.2609
2023-07-27,12.4525
2023-07-28,12.4076
2023-07-29,12.4076
2023-07-30,12.4076
2023-07-31,12.6861
2023-08-01,12.6052
2023-08-02,12.5543
2023-08-03,12.3747
2023-08-04,12.5963
2023-08-05,12.5963
2023-08-06,12.5963
2023-08-07,12.6322
2023-08-08,12.4076
2023-08-09,12.4046
2023-08-10,12.3986
2023-08-11,12.3567
2023-08-12,12.3567
2023-08-13,12.3567
2023-08-14,12.3148
2023-08-15,12.204
2023-08-16,12.1081
2023-08-17,12.0153
2023-08-18,12.1231
2023-08-19,12.1231
2023-08-20,12.1231
2023-08-21,12.1051
2023-08-22,12.0962
2023-08-23,12.2129
2023-08-24,12.1111
2023-08-25,12.1171
2023-08-26,12.1171
2023-08-27,12.1171
2023-08-28,12.18
2023-08-29,12.2668
2023-08-30,12.2938
2023-08-31,12.201
2023-09-01,12.198
2023-09-02,12.198
2023-09-03,12.198
2023-09-04,12.198
2023-09-05,12.0722
2023-09-06,12.1381
2023-09-07,12.0303
2023-09-08,11.9434
2023-09-09,11.9434
2023-09-10,11.9434
2023-09-11,12.0003
2023-09-12,11.9943
2023-09-13,11.611
2023-09-14,11.7338
2023-09-15,11.641
2023-09-16,11.641
2023-09-17,11.641
2023-09-18,11.5541
2023-09-19,11.5062
2023-09-20,11.3655
2023-09-21,11.2127
2023-09-22,11.075
2023-09-23,11.075
2023-09-24,11.075
2023-09-25,11.084
2023-09-26,10.9402
2023-09-27,11.039
2023-09-28,11.1049
2023-09-29,10.7134
2023-09-30,10.7134
2023-10-01,10.7134
2023-10-02,10.7105
2023-10-03,10.5763
2023-10-04,10.6521
2023-10-05,10.623
2023-10-06,10.8533
2023-10-07,10.8533
2023-10-08,10.8533
2023-10-09,10.9058
2023-10-10,10.9349
2023-10-11,10.8533
2023-10-12,10.8737
2023-10-13,10.7746
2023-10-14,10.7746
2023-10-15,10.7746
2023-10-16,11.037
2023-10-17,11.1303
2023-10-18,10.8212
2023-10-19,10.6784
2023-10-20,10.4306
2023-10-21,10.4306
2023-10-22,10.4306
2023-10-23,10.5793
2023-10-24,10.4918
2023-10-25,10.3901
2023-10-26,10.4278
2023-10-27,10.3524
2023-10-28,10.3524
2023-10-29,10.3524
2023-10-30,10.4684
2023-10-31,10.596
2023-11-01,10.5815
2023-11-02,10.7933
2023-11-03,10.9905
2023-11-04,10.9905
2023-11-05,10.9905
2023-11-06,10.889
2023-11-07,10.7962
2023-11-08,10.7643
2023-11-09,10.6657
2023-11-10,10.7643
2023-11-11,10.7643
2023-11-12,10.7643
2023-11-13,10.6918
2023-11-14,11.0224
2023-11-15,11.1298
2023-11-16,11.0108
2023-11-17,11.1588
2023-11-18,11.1588
2023-11-19,11.1588
2023-11-20,11.2081
2023-11-21,11.1269
2023-11-22,11.1965
2023-11-23,11.1965
2023-11-24,11.24
2023-11-25,11.24
2023-11-26,11.24
2023-11-27,11.1617
2023-11-28,11.1124
2023-11-29,11.2458
2023-11-30,11.2748
2023-12-01,11.4401
2023-12-02,11.4401
2023-12-03,11.4401
2023-12-04,11.4953
2023-12-05,11.298
2023-12-06,11.3908
2023-12-07,11.3009
2023-12-08,11.414
2023-12-09,11.414
2023-12-10,11.414
2023-12-11,11.5243
2023-12-12,11.4459
2023-12-13,11.4953
2023-12-14,11.8549
2023-12-15,11.8868
2023-12-16,11.8868
2023-12-17,11.8868
2023-12-18,11.8433
2023-12-19,11.9246
2023-12-20,11.7882
2023-12-21,11.9216
2023-12-22,11.8897
2023-12-23,11.8897
2023-12-24,11.8897
2023-12-25,11.8897
2023-12-26,11.9623
2023-12-27,11.9158
2023-12-28,11.9129
2023-12-29,10.0431
2023-12-30,10.0431
2023-12-31,10.0431
2024-01-01,10.0431
2024-01-02,10.1619
2024-01-03,9.9087
2024-01-04,9.9268
2024-01-05,9.9914
2024-01-06,9.9914
2024-01-07,9.9914
2024-01-08,10.1955
2024-01-09,10.1128
2024-01-10,10.0276
2024-01-11,10.0069
2024-01-12,9.87
2024-01-13,9.87
2024-01-14,9.87
2024-01-15,9.87
2024-01-16,9.8287
2024-01-17,9.7382
2024-01-18,9.8183
2024-01-19,9.839
2024-01-20,9.839
2024-01-21,9.839
2024-01-22,9.9062
2024-01-23,9.9501
2024-01-24,9.9372
2024-01-25,10.1154
2024-01-26,10.1309
2024-01-27,10.1309
2024-01-28,10.1309
2024-01-29,10.2394
2024-01-30,10.2058
2024-01-31,10.1335
2024-02-01,10.1877
2024-02-02,10.1567
2024-02-03,10.1567
2024-02-04,10.1567
2024-02-05,10.1128
2024-02-06,10.1335
2024-02-07,9.9397
2024-02-08,9.8261
2024-02-09,9.5626
2024-02-10,9.5626
2024-02-11,9.5626
2024-02-12,9.8881
2024-02-13,9.8002
2024-02-14,9.8054
2024-02-15,9.9811
2024-02-16,9.994
2024-02-17,9.994
2024-02-18,9.994
2024-02-19,9.994
2024-02-20,9.9387
2024-02-21,9.8952
2024-02-22,9.9003
2024-02-23,9.862
2024-02-24,9.862
2024-02-25,9.862
2024-02-26,9.8569
2024-02-27,9.8876
2024-02-28,9.719
2024-02-29,9.6321
2024-03-01,9.581
2024-03-02,9.581
2024-03-03,9.581
2024-03-04,9.7701
2024-03-05,9.7343
2024-03-06,9.7471
2024-03-07,9.9233
2024-03-08,9.8518
2024-03-09,9.8518
2024-03-10,9.8518
2024-03-11,10.0281
2024-03-12,9.9259
2024-03-13,10.0485
2024-03-14,9.954
2024-03-15,9.885
2024-03-16,9.885
2024-03-17,9.885
2024-03-18,9.8952
2024-03-19,9.8467
2024-03-20,9.9923
2024-03-21,10.0638
2024-03-22,9.977
2024-03-23,9.977
2024-03-24,9.977
2024-03-25,9.8901
2024-03-26,9.8007
2024-03-27,9.9821
2024-03-28,9.9463
2024-03-29,9.9463
2024-03-30,9.9463
2024-03-31,9.9463
2024-04-01,9.9131
2024-04-02,9.8211
2024-04-03,9.8237
2024-04-04,9.7624
2024-04-05,9.6474
2024-04-06,9.6474
2024-04-07,9.6474
2024-04-08,9.65
