,TRGP US Equity
2023-03-16,16.9116
2023-03-17,16.7543
2023-03-18,16.7543
2023-03-19,16.7543
2023-03-20,16.9051
2023-03-21,17.2105
2023-03-22,16.85
2023-03-23,16.6731
2023-03-24,16.7609
2023-03-25,16.7609
2023-03-26,16.7609
2023-03-27,17.065
2023-03-28,17.1201
2023-03-29,17.238
2023-03-30,17.297
2023-03-31,13.3761
2023-04-01,13.3761
2023-04-02,13.3761
2023-04-03,13.6213
2023-04-04,13.5485
2023-04-05,13.6083
2023-04-06,13.5734
2023-04-07,13.5734
2023-04-08,13.5734
2023-04-09,13.5734
2023-04-10,13.6203
2023-04-11,13.712
2023-04-12,13.6921
2023-04-13,13.7419
2023-04-14,13.8705
2023-04-15,13.8705
2023-04-16,13.8705
2023-04-17,13.7299
2023-04-18,13.7658
2023-04-19,13.703
2023-04-20,13.6362
2023-04-21,13.6412
2023-04-22,13.6412
2023-04-23,13.6412
2023-04-24,13.7788
2023-04-25,13.6313
2023-04-26,13.5186
2023-04-27,13.5086
2023-04-28,13.6333
2023-04-29,13.6333
2023-04-30,13.6333
2023-05-01,13.6203
2023-05-02,13.3073
2023-05-03,13.2206
2023-05-04,13.0094
2023-05-05,13.2613
2023-05-06,13.2613
2023-05-07,13.2613
2023-05-08,13.1985
2023-05-09,13.1916
2023-05-10,13.1537
2023-05-11,13.0432
2023-05-12,13.0631
2023-05-13,13.0631
2023-05-14,13.0631
2023-05-15,13.1517
2023-05-16,12.9257
2023-05-17,13.0193
2023-05-18,13.0392
2023-05-19,13.096
2023-05-20,13.096
2023-05-21,13.096
2023-05-22,13.1975
2023-05-23,13.1697
2023-05-24,13.1577
2023-05-25,13.0153
2023-05-26,12.9934
2023-05-27,12.9934
2023-05-28,12.9934
2023-05-29,12.9934
2023-05-30,12.9237
2023-05-31,12.8799
2023-06-01,12.9546
2023-06-02,13.2224
2023-06-03,13.2224
2023-06-04,13.2224
2023-06-05,13.1637
2023-06-06,13.1796
2023-06-07,13.3509
2023-06-08,13.3001
2023-06-09,13.1547
2023-06-10,13.1547
2023-06-11,13.1547
2023-06-12,13.088
2023-06-13,13.1657
2023-06-14,13.1707
2023-06-15,13.2643
2023-06-16,13.2523
2023-06-17,13.2523
2023-06-18,13.2523
2023-06-19,13.2523
2023-06-20,13.1677
2023-06-21,13.2682
2023-06-22,13.1916
2023-06-23,13.0661
2023-06-24,13.0661
2023-06-25,13.0661
2023-06-26,13.2264
2023-06-27,13.3419
2023-06-28,13.4833
2023-06-29,13.5928
2023-06-30,12.6847
2023-07-01,12.6847
2023-07-02,12.6847
2023-07-03,12.7681
2023-07-04,12.7681
2023-07-05,12.7168
2023-07-06,12.6765
2023-07-07,12.7946
2023-07-08,12.7946
2023-07-09,12.7946
2023-07-10,12.769
2023-07-11,12.9046
2023-07-12,12.9522
2023-07-13,13.0035
2023-07-14,12.8615
2023-07-15,12.8615
2023-07-16,12.8615
2023-07-17,12.8313
2023-07-18,12.9018
2023-07-19,12.9266
2023-07-20,13.0044
2023-07-21,13.1025
2023-07-22,13.1025
2023-07-23,13.1025
2023-07-24,13.1684
2023-07-25,13.195
2023-07-26,13.1684
2023-07-27,13.0933
2023-07-28,13.0997
2023-07-29,13.0997
2023-07-30,13.0997
2023-07-31,13.2243
2023-08-01,13.1895
2023-08-02,13.1492
2023-08-03,13.1313
2023-08-04,13.1912
2023-08-05,13.1912
2023-08-06,13.1912
2023-08-07,13.1567
2023-08-08,13.2238
2023-08-09,13.3553
2023-08-10,13.349
2023-08-11,13.4152
2023-08-12,13.4152
2023-08-13,13.4152
2023-08-14,13.3834
2023-08-15,13.3363
2023-08-16,13.2574
2023-08-17,13.3109
2023-08-18,13.3979
2023-08-19,13.3979
2023-08-20,13.3979
2023-08-21,13.378
2023-08-22,13.3027
2023-08-23,13.2964
2023-08-24,13.3381
2023-08-25,13.3734
2023-08-26,13.3734
2023-08-27,13.3734
2023-08-28,13.4469
2023-08-29,13.4841
2023-08-30,13.5294
2023-08-31,13.5339
2023-09-01,13.65
2023-09-02,13.65
2023-09-03,13.65
2023-09-04,13.65
2023-09-05,13.5883
2023-09-06,13.4233
2023-09-07,13.4668
2023-09-08,13.4505
2023-09-09,13.4505
2023-09-10,13.4505
2023-09-11,13.3145
2023-09-12,13.4378
2023-09-13,13.3997
2023-09-14,13.4877
2023-09-15,13.3898
2023-09-16,13.3898
2023-09-17,13.3898
2023-09-18,13.4804
2023-09-19,13.4342
2023-09-20,13.4596
2023-09-21,13.2456
2023-09-22,13.3698
2023-09-23,13.3698
2023-09-24,13.3698
2023-09-25,13.4496
2023-09-26,13.3617
2023-09-27,13.5648
2023-09-28,13.6418
2023-09-29,13.321
2023-09-30,13.321
2023-10-01,13.321
2023-10-02,13.1195
2023-10-03,12.9998
2023-10-04,12.7499
2023-10-05,12.8309
2023-10-06,12.9312
2023-10-07,12.9312
2023-10-08,12.9312
2023-10-09,13.094
2023-10-10,13.0993
2023-10-11,13.3017
2023-10-12,13.3034
2023-10-13,13.453
2023-10-14,13.453
2023-10-15,13.453
2023-10-16,13.5155
2023-10-17,13.5085
2023-10-18,13.4785
2023-10-19,13.4961
2023-10-20,13.4064
2023-10-21,13.4064
2023-10-22,13.4064
2023-10-23,13.3809
2023-10-24,13.3008
2023-10-25,13.2885
2023-10-26,13.3201
2023-10-27,13.204
2023-10-28,13.204
2023-10-29,13.204
2023-10-30,13.1345
2023-10-31,13.1353
2023-11-01,13.1829
2023-11-02,13.6935
2023-11-03,13.5067
2023-11-04,13.5067
2023-11-05,13.5067
2023-11-06,13.4558
2023-11-07,13.2786
2023-11-08,13.0909
2023-11-09,13.1181
2023-11-10,13.1944
2023-11-11,13.1944
2023-11-12,13.1944
2023-11-13,13.2251
2023-11-14,13.3585
2023-11-15,13.3444
2023-11-16,13.1322
2023-11-17,13.3225
2023-11-18,13.3225
2023-11-19,13.3225
2023-11-20,13.3979
2023-11-21,13.4576
2023-11-22,13.4278
2023-11-23,13.4278
2023-11-24,13.4821
2023-11-25,13.4821
2023-11-26,13.4821
2023-11-27,13.4935
2023-11-28,13.4523
2023-11-29,13.497
2023-11-30,13.7111
2023-12-01,13.6856
2023-12-02,13.6856
2023-12-03,13.6856
2023-12-04,13.6111
2023-12-05,13.4742
2023-12-06,13.2883
2023-12-07,13.2085
2023-12-08,13.3699
2023-12-09,13.3699
2023-12-10,13.3699
2023-12-11,13.2909
2023-12-12,13.1839
2023-12-13,13.2199
2023-12-14,13.3453
2023-12-15,13.269
2023-12-16,13.269
2023-12-17,13.269
2023-12-18,13.319
2023-12-19,13.3444
2023-12-20,13.3015
2023-12-21,13.4181
2023-12-22,13.383
2023-12-23,13.383
2023-12-24,13.383
2023-12-25,13.383
2023-12-26,13.4567
2023-12-27,13.4137
2023-12-28,13.3514
2023-12-29,12.9962
2023-12-30,12.9962
2023-12-31,12.9962
2024-01-01,12.9962
2024-01-02,12.958
2024-01-03,13.0709
2024-01-04,12.9436
2024-01-05,12.9045
2024-01-06,12.9045
2024-01-07,12.9045
2024-01-08,12.7823
2024-01-09,12.7186
2024-01-10,12.7364
2024-01-11,12.6872
2024-01-12,12.7373
2024-01-13,12.7373
2024-01-14,12.7373
2024-01-15,12.7373
2024-01-16,12.6277
2024-01-17,12.5394
2024-01-18,12.6328
2024-01-19,12.6243
2024-01-20,12.6243
2024-01-21,12.6243
2024-01-22,12.7364
2024-01-23,12.6872
2024-01-24,12.7509
2024-01-25,12.9215
2024-01-26,12.9911
2024-01-27,12.9911
2024-01-28,12.9911
2024-01-29,12.9631
2024-01-30,13.0107
2024-01-31,12.8341
2024-02-01,12.9258
2024-02-02,12.9207
2024-02-03,12.9207
2024-02-04,12.9207
2024-02-05,12.8859
2024-02-06,12.941
2024-02-07,13.0115
2024-02-08,13.0837
2024-02-09,13.0149
2024-02-10,13.0149
2024-02-11,13.0149
2024-02-12,13.1355
2024-02-13,13.1295
2024-02-14,13.121
2024-02-15,13.546
2024-02-16,13.8578
2024-02-17,13.8578
2024-02-18,13.8578
2024-02-19,13.8578
2024-02-20,13.8086
2024-02-21,13.9029
2024-02-22,13.9785
2024-02-23,13.8655
2024-02-24,13.8655
2024-02-25,13.8655
2024-02-26,13.9105
2024-02-27,13.8697
2024-02-28,13.8969
2024-02-29,13.9683
2024-03-01,14.0618
2024-03-02,14.0618
2024-03-03,14.0618
2024-03-04,14.202
2024-03-05,14.332
2024-03-06,14.4824
2024-03-07,14.5198
2024-03-08,14.4433
2024-03-09,14.4433
2024-03-10,14.4433
2024-03-11,14.5087
2024-03-12,14.5895
2024-03-13,14.6634
2024-03-14,14.5971
2024-03-15,14.6252
2024-03-16,14.6252
2024-03-17,14.6252
2024-03-18,14.7433
2024-03-19,14.892
2024-03-20,14.8894
2024-03-21,15.0534
2024-03-22,15.0441
2024-03-23,15.0441
2024-03-24,15.0441
2024-03-25,15.1044
2024-03-26,15.0228
2024-03-27,15.0568
2024-03-28,15.1367
2024-03-29,15.1367
2024-03-30,15.1367
2024-03-31,15.1367
2024-04-01,15.1571
2024-04-02,15.2472
2024-04-03,15.4774
2024-04-04,15.3381
2024-04-05,15.4749
2024-04-06,15.4749
2024-04-07,15.4749
2024-04-08,15.4749
