,MCO US Equity
2023-03-17,30.9333
2023-03-18,30.9333
2023-03-19,30.9333
2023-03-20,30.6623
2023-03-21,31.2073
2023-03-22,30.6034
2023-03-23,30.5591
2023-03-24,30.7867
2023-03-25,30.7867
2023-03-26,30.7867
2023-03-27,30.8301
2023-03-28,30.9083
2023-03-29,31.4446
2023-03-30,31.5787
2023-03-31,33.7287
2023-04-01,33.7287
2023-04-02,33.7287
2023-04-03,33.5533
2023-04-04,33.5166
2023-04-05,33.4054
2023-04-06,32.974
2023-04-07,32.974
2023-04-08,32.974
2023-04-09,32.974
2023-04-10,32.6722
2023-04-11,33.0454
2023-04-12,32.9292
2023-04-13,33.5125
2023-04-14,33.3514
2023-04-15,33.3514
2023-04-16,33.3514
2023-04-17,33.4574
2023-04-18,33.6583
2023-04-19,33.435
2023-04-20,33.3932
2023-04-21,33.4809
2023-04-22,33.4809
2023-04-23,33.4809
2023-04-24,33.385
2023-04-25,33.7725
2023-04-26,33.6165
2023-04-27,34.3293
2023-04-28,34.505
2023-04-29,34.505
2023-04-30,34.505
2023-05-01,34.5214
2023-05-02,33.7542
2023-05-03,33.1884
2023-05-04,33.1291
2023-05-05,33.6388
2023-05-06,33.6388
2023-05-07,33.6388
2023-05-08,33.7716
2023-05-09,33.7706
2023-05-10,34.2456
2023-05-11,34.0791
2023-05-12,34.1567
2023-05-13,34.1567
2023-05-14,34.1567
2023-05-15,34.2966
2023-05-16,33.9238
2023-05-17,34.1332
2023-05-18,34.6102
2023-05-19,34.7001
2023-05-20,34.7001
2023-05-21,34.7001
2023-05-22,35.3487
2023-05-23,34.4713
2023-05-24,34.0872
2023-05-25,34.1526
2023-05-26,34.4928
2023-05-27,34.4928
2023-05-28,34.4928
2023-05-29,34.4928
2023-05-30,34.5479
2023-05-31,34.8891
2023-06-01,35.5827
2023-06-02,35.9218
2023-06-03,35.9218
2023-06-04,35.9218
2023-06-05,36.1067
2023-06-06,36.2997
2023-06-07,35.9718
2023-06-08,36.5602
2023-06-09,36.789
2023-06-10,36.789
2023-06-11,36.789
2023-06-12,36.8002
2023-06-13,37.1281
2023-06-14,37.3232
2023-06-15,38.0995
2023-06-16,37.4397
2023-06-17,37.4397
2023-06-18,37.4397
2023-06-19,37.4397
2023-06-20,37.2701
2023-06-21,37.1016
2023-06-22,36.8258
2023-06-23,36.9729
2023-06-24,36.9729
2023-06-25,36.9729
2023-06-26,36.7155
2023-06-27,37.1312
2023-06-28,37.4131
2023-06-29,37.7052
2023-06-30,36.97
2023-07-01,36.97
2023-07-02,36.97
2023-07-03,36.8372
2023-07-04,36.8372
2023-07-05,36.8941
2023-07-06,36.4209
2023-07-07,36.1563
2023-07-08,36.1563
2023-07-09,36.1563
2023-07-10,36.4089
2023-07-11,36.1254
2023-07-12,36.9191
2023-07-13,37.2486
2023-07-14,37.5122
2023-07-15,37.5122
2023-07-16,37.5122
2023-07-17,37.8376
2023-07-18,38.1402
2023-07-19,38.1501
2023-07-20,38.0813
2023-07-21,37.9744
2023-07-22,37.9744
2023-07-23,37.9744
2023-07-24,37.8846
2023-07-25,38.3658
2023-07-26,38.1212
2023-07-27,37.3364
2023-07-28,37.5431
2023-07-29,37.5431
2023-07-30,37.5431
2023-07-31,37.4722
2023-08-01,37.4333
2023-08-02,36.5657
2023-08-03,36.0045
2023-08-04,36.2042
2023-08-05,36.2042
2023-08-06,36.2042
2023-08-07,36.4399
2023-08-08,35.9816
2023-08-09,35.9776
2023-08-10,36.1284
2023-08-11,35.8698
2023-08-12,35.8698
2023-08-13,35.8698
2023-08-14,36.0774
2023-08-15,35.4744
2023-08-16,35.3566
2023-08-17,35.0511
2023-08-18,34.9033
2023-08-19,34.9033
2023-08-20,34.9033
2023-08-21,34.6796
2023-08-22,34.9023
2023-08-23,35.6671
2023-08-24,35.3047
2023-08-25,35.6431
2023-08-26,35.6431
2023-08-27,35.6431
2023-08-28,35.6731
2023-08-29,35.9786
2023-08-30,36.0824
2023-08-31,35.8797
2023-09-01,36.1313
2023-09-02,36.1313
2023-09-03,36.1313
2023-09-04,36.1313
2023-09-05,36.0295
2023-09-06,36.2671
2023-09-07,36.4109
2023-09-08,36.1763
2023-09-09,36.1763
2023-09-10,36.1763
2023-09-11,36.1753
2023-09-12,36.1204
2023-09-13,36.5187
2023-09-14,37.0838
2023-09-15,36.318
2023-09-16,36.318
2023-09-17,36.318
2023-09-18,36.5387
2023-09-19,36.2681
2023-09-20,35.7849
2023-09-21,34.6287
2023-09-22,34.6237
2023-09-23,34.6237
2023-09-24,34.6237
2023-09-25,34.483
2023-09-26,33.7461
2023-09-27,33.6543
2023-09-28,34.0487
2023-09-29,31.6662
2023-09-30,31.6662
2023-10-01,31.6662
2023-10-02,31.6709
2023-10-03,30.8824
2023-10-04,31.5089
2023-10-05,31.4621
2023-10-06,31.7543
2023-10-07,31.7543
2023-10-08,31.7543
2023-10-09,31.8723
2023-10-10,32.2
2023-10-11,32.5419
2023-10-12,32.0184
2023-10-13,31.7814
2023-10-14,31.7814
2023-10-15,31.7814
2023-10-16,32.1579
2023-10-17,32.156
2023-10-18,31.4649
2023-10-19,31.2364
2023-10-20,31.051
2023-10-21,31.051
2023-10-22,31.051
2023-10-23,30.9995
2023-10-24,30.6773
2023-10-25,31.4874
2023-10-26,31.0177
2023-10-27,30.2594
2023-10-28,30.2594
2023-10-29,30.2594
2023-10-30,30.6656
2023-10-31,30.8225
2023-11-01,31.2783
2023-11-02,32.5811
2023-11-03,33.0098
2023-11-04,33.0098
2023-11-05,33.0098
2023-11-06,33.1985
2023-11-07,33.4254
2023-11-08,33.6925
2023-11-09,33.7999
2023-11-10,34.2379
2023-11-11,34.2379
2023-11-12,34.2379
2023-11-13,34.139
2023-11-14,34.8543
2023-11-15,34.8105
2023-11-16,35.0785
2023-11-17,35.368
2023-11-18,35.368
2023-11-19,35.368
2023-11-20,35.7827
2023-11-21,36.0339
2023-11-22,36.104
2023-11-23,36.104
2023-11-24,35.9013
2023-11-25,35.9013
2023-11-26,35.9013
2023-11-27,35.8004
2023-11-28,35.7892
2023-11-29,35.8555
2023-11-30,36.1423
2023-12-01,36.711
2023-12-02,36.711
2023-12-03,36.711
2023-12-04,36.9809
2023-12-05,37.1416
2023-12-06,36.9333
2023-12-07,36.8586
2023-12-08,37.0435
2023-12-09,37.0435
2023-12-10,37.0435
2023-12-11,37.3218
2023-12-12,37.6001
2023-12-13,38.5574
2023-12-14,38.6321
2023-12-15,38.393
2023-12-16,38.393
2023-12-17,38.393
2023-12-18,38.5733
2023-12-19,38.5303
2023-12-20,37.7757
2023-12-21,38.1194
2023-12-22,38.2548
2023-12-23,38.2548
2023-12-24,38.2548
2023-12-25,38.2548
2023-12-26,38.3239
2023-12-27,38.5004
2023-12-28,38.5397
2023-12-29,35.0861
2023-12-30,35.0861
2023-12-31,35.0861
2024-01-01,35.0861
2024-01-02,34.3417
2024-01-03,33.7819
2024-01-04,33.7189
2024-01-05,33.4807
2024-01-06,33.4807
2024-01-07,33.4807
2024-01-08,33.8219
2024-01-09,33.5981
2024-01-10,33.8976
2024-01-11,33.9155
2024-01-12,34.1698
2024-01-13,34.1698
2024-01-14,34.1698
2024-01-15,34.1698
2024-01-16,34.3349
2024-01-17,34.2966
2024-01-18,34.46
2024-01-19,34.7696
2024-01-20,34.7696
2024-01-21,34.7696
2024-01-22,34.9355
2024-01-23,35.0232
2024-01-24,35.0334
2024-01-25,35.2597
2024-01-26,34.9781
2024-01-27,34.9781
2024-01-28,34.9781
2024-01-29,35.1465
2024-01-30,35.5923
2024-01-31,35.212
2024-02-01,36.1053
2024-02-02,35.8552
2024-02-03,35.8552
2024-02-04,35.8552
2024-02-05,35.6331
2024-02-06,35.7233
2024-02-07,36.3018
2024-02-08,35.7191
2024-02-09,36.3291
2024-02-10,36.3291
2024-02-11,36.3291
2024-02-12,35.982
2024-02-13,33.2715
2024-02-14,33.0375
2024-02-15,33.5258
2024-02-16,33.3154
2024-02-17,33.3154
2024-02-18,33.3154
2024-02-19,33.3154
2024-02-20,33.7023
2024-02-21,33.7481
2024-02-22,34.2606
2024-02-23,34.5669
2024-02-24,34.5669
2024-02-25,34.5669
2024-02-26,34.1096
2024-02-27,33.9017
2024-02-28,34.0875
2024-02-29,34.0502
2024-03-01,34.2725
2024-03-02,34.2725
2024-03-03,34.2725
2024-03-04,34.3115
2024-03-05,34.3115
2024-03-06,34.8655
2024-03-07,35.0819
2024-03-08,34.6941
2024-03-09,34.6941
2024-03-10,34.6941
2024-03-11,34.5109
2024-03-12,34.857
2024-03-13,34.8647
2024-03-14,34.3887
2024-03-15,34.4523
2024-03-16,34.4523
2024-03-17,34.4523
2024-03-18,34.4455
2024-03-19,34.7103
2024-03-20,34.9656
2024-03-21,35.4246
2024-03-22,34.7476
2024-03-23,34.7476
2024-03-24,34.7476
2024-03-25,34.6568
2024-03-26,35.0259
2024-03-27,34.9682
2024-03-28,35.2049
2024-03-29,35.2049
2024-03-30,35.2049
2024-03-31,35.2049
2024-04-01,35.2779
2024-04-02,35.0496
2024-04-03,35.1548
2024-04-04,35.081
2024-04-05,35.1574
2024-04-06,35.1574
2024-04-07,35.1574
2024-04-08,35.4628
