,WTS US Equity
2023-03-18,16.6336
2023-03-19,16.6336
2023-03-20,16.8733
2023-03-21,17.0465
2023-03-22,16.6357
2023-03-23,16.5259
2023-03-24,15.7492
2023-03-25,15.7492
2023-03-26,15.7492
2023-03-27,15.813
2023-03-28,15.9448
2023-03-29,16.1573
2023-03-30,16.3332
2023-03-31,16.6097
2023-04-01,16.6097
2023-04-02,16.6097
2023-04-03,16.6147
2023-04-04,16.0455
2023-04-05,15.5251
2023-04-06,15.2699
2023-04-07,15.2699
2023-04-08,15.2699
2023-04-09,15.2699
2023-04-10,15.458
2023-04-11,15.6054
2023-04-12,15.7558
2023-04-13,15.8199
2023-04-14,15.7741
2023-04-15,15.7741
2023-04-16,15.7741
2023-04-17,15.9032
2023-04-18,15.89
2023-04-19,15.8758
2023-04-20,15.9205
2023-04-21,15.9734
2023-04-22,15.9734
2023-04-23,15.9734
2023-04-24,15.9439
2023-04-25,15.7457
2023-04-26,15.4153
2023-04-27,16.0425
2023-04-28,15.9398
2023-04-29,15.9398
2023-04-30,15.9398
2023-05-01,16.0028
2023-05-02,16.0181
2023-05-03,16.4745
2023-05-04,16.5951
2023-05-05,17.1258
2023-05-06,17.1258
2023-05-07,17.1258
2023-05-08,16.7954
2023-05-09,16.589
2023-05-10,16.5727
2023-05-11,16.3735
2023-05-12,16.343
2023-05-13,16.343
2023-05-14,16.343
2023-05-15,16.2626
2023-05-16,16.0725
2023-05-17,16.2687
2023-05-18,16.4792
2023-05-19,16.3318
2023-05-20,16.3318
2023-05-21,16.3318
2023-05-22,16.3328
2023-05-23,16.1213
2023-05-24,15.9038
2023-05-25,16.0552
2023-05-26,16.3003
2023-05-27,16.3003
2023-05-28,16.3003
2023-05-29,16.3003
2023-05-30,16.2433
2023-05-31,15.6089
2023-06-01,15.8956
2023-06-02,16.6002
2023-06-03,16.6002
2023-06-04,16.6002
2023-06-05,16.3521
2023-06-06,16.9489
2023-06-07,17.5284
2023-06-08,17.3748
2023-06-09,17.1939
2023-06-10,17.1939
2023-06-11,17.1939
2023-06-12,17.2539
2023-06-13,17.4491
2023-06-14,17.4338
2023-06-15,17.5914
2023-06-16,17.7134
2023-06-17,17.7134
2023-06-18,17.7134
2023-06-19,17.7134
2023-06-20,17.4389
2023-06-21,17.5721
2023-06-22,17.4633
2023-06-23,16.9798
2023-06-24,16.9798
2023-06-25,16.9798
2023-06-26,17.1031
2023-06-27,17.3448
2023-06-28,17.2977
2023-06-29,17.5825
2023-06-30,17.8433
2023-07-01,17.8433
2023-07-02,17.8433
2023-07-03,17.9205
2023-07-04,17.9205
2023-07-05,17.2826
2023-07-06,17.0891
2023-07-07,16.9727
2023-07-08,16.9727
2023-07-09,16.9727
2023-07-10,17.3318
2023-07-11,17.3528
2023-07-12,17.6577
2023-07-13,17.7219
2023-07-14,17.6527
2023-07-15,17.6527
2023-07-16,17.6527
2023-07-17,17.9165
2023-07-18,18.3447
2023-07-19,18.1953
2023-07-20,18.1712
2023-07-21,18.0047
2023-07-22,18.0047
2023-07-23,18.0047
2023-07-24,18.2153
2023-07-25,18.3166
2023-07-26,18.1271
2023-07-27,17.9064
2023-07-28,17.8533
2023-07-29,17.8533
2023-07-30,17.8533
2023-07-31,18.1241
2023-08-01,18.118
2023-08-02,18.2334
2023-08-03,18.2476
2023-08-04,18.4841
2023-08-05,18.4841
2023-08-06,18.4841
2023-08-07,18.6565
2023-08-08,18.4982
2023-08-09,18.3468
2023-08-10,18.2647
2023-08-11,18.2737
2023-08-12,18.2737
2023-08-13,18.2737
2023-08-14,18.3218
2023-08-15,18.2506
2023-08-16,18.1945
2023-08-17,17.7807
2023-08-18,17.7245
2023-08-19,17.7245
2023-08-20,17.7245
2023-08-21,17.8067
2023-08-22,17.6835
2023-08-23,17.931
2023-08-24,17.5572
2023-08-25,17.7736
2023-08-26,17.7736
2023-08-27,17.7736
2023-08-28,18.0522
2023-08-29,18.2857
2023-08-30,18.409
2023-08-31,18.3338
2023-09-01,18.3038
2023-09-02,18.3038
2023-09-03,18.3038
2023-09-04,18.3038
2023-09-05,17.6935
2023-09-06,17.8288
2023-09-07,17.5552
2023-09-08,17.479
2023-09-09,17.479
2023-09-10,17.479
2023-09-11,17.3117
2023-09-12,17.2105
2023-09-13,17.1163
2023-09-14,17.5873
2023-09-15,17.2826
2023-09-16,17.2826
2023-09-17,17.2826
2023-09-18,17.2636
2023-09-19,17.1363
2023-09-20,17.0822
2023-09-21,16.8848
2023-09-22,16.148
2023-09-23,16.148
2023-09-24,16.148
2023-09-25,16.1941
2023-09-26,16.093
2023-09-27,16.2953
2023-09-28,16.5114
2023-09-29,16.1971
2023-09-30,16.1971
2023-10-01,16.1971
2023-10-02,16.0635
2023-10-03,15.9319
2023-10-04,16.0095
2023-10-05,16.0802
2023-10-06,16.0655
2023-10-07,16.0655
2023-10-08,16.0655
2023-10-09,16.1548
2023-10-10,16.1332
2023-10-11,16.9152
2023-10-12,17.0242
2023-10-13,16.7197
2023-10-14,16.7197
2023-10-15,16.7197
2023-10-16,17.4093
2023-10-17,17.203
2023-10-18,16.4358
2023-10-19,16.3808
2023-10-20,16.1431
2023-10-21,16.1431
2023-10-22,16.1431
2023-10-23,15.9397
2023-10-24,16.1686
2023-10-25,16.1519
2023-10-26,15.9879
2023-10-27,15.8631
2023-10-28,15.8631
2023-10-29,15.8631
2023-10-30,16.0959
2023-10-31,16.2158
2023-11-01,16.2845
2023-11-02,17.446
2023-11-03,17.9232
2023-11-04,17.9232
2023-11-05,17.9232
2023-11-06,17.4627
2023-11-07,17.4293
2023-11-08,17.5295
2023-11-09,17.6434
2023-11-10,17.7642
2023-11-11,17.7642
2023-11-12,17.7642
2023-11-13,17.7583
2023-11-14,18.5487
2023-11-15,18.1943
2023-11-16,18.1599
2023-11-17,18.2453
2023-11-18,18.2453
2023-11-19,18.2453
2023-11-20,18.2473
2023-11-21,18.2375
2023-11-22,18.3592
2023-11-23,18.3592
2023-11-24,18.4751
2023-11-25,18.4751
2023-11-26,18.4751
2023-11-27,18.4191
2023-11-28,18.1
2023-11-29,18.0519
2023-11-30,18.1236
2023-12-01,18.5124
2023-12-02,18.5124
2023-12-03,18.5124
2023-12-04,18.6214
2023-12-05,18.426
2023-12-06,18.4181
2023-12-07,18.5988
2023-12-08,18.6322
2023-12-09,18.6322
2023-12-10,18.6322
2023-12-11,18.698
2023-12-12,18.7019
2023-12-13,18.9847
2023-12-14,19.5041
2023-12-15,19.3264
2023-12-16,19.3264
2023-12-17,19.3264
2023-12-18,19.3627
2023-12-19,19.6121
2023-12-20,19.4413
2023-12-21,19.4835
2023-12-22,19.8399
2023-12-23,19.8399
2023-12-24,19.8399
2023-12-25,19.8399
2023-12-26,20.0383
2023-12-27,19.9696
2023-12-28,19.9529
2023-12-29,19.7946
2023-12-30,19.7946
2023-12-31,19.7946
2024-01-01,19.7946
2024-01-02,19.4262
2024-01-03,18.8679
2024-01-04,18.7074
2024-01-05,18.5716
2024-01-06,18.5716
2024-01-07,18.5716
2024-01-08,18.7226
2024-01-09,18.5707
2024-01-10,18.7948
2024-01-11,18.6989
2024-01-12,18.8783
2024-01-13,18.8783
2024-01-14,18.8783
2024-01-15,18.8783
2024-01-16,18.8043
2024-01-17,18.7084
2024-01-18,19.0397
2024-01-19,19.0521
2024-01-20,19.0521
2024-01-21,19.0521
2024-01-22,19.2866
2024-01-23,19.0882
2024-01-24,18.8233
2024-01-25,18.9305
2024-01-26,18.9068
2024-01-27,18.9068
2024-01-28,18.9068
2024-01-29,19.2562
2024-01-30,19.4347
2024-01-31,18.8138
2024-02-01,19.2268
2024-02-02,19.1945
2024-02-03,19.1945
2024-02-04,19.1945
2024-02-05,18.941
2024-02-06,19.2277
2024-02-07,19.7281
2024-02-08,20.2664
2024-02-09,20.4972
2024-02-10,20.4972
2024-02-11,20.4972
2024-02-12,20.7117
2024-02-13,18.9001
2024-02-14,19.0671
2024-02-15,19.1364
2024-02-16,18.8023
2024-02-17,18.8023
2024-02-18,18.8023
2024-02-19,18.8023
2024-02-20,18.6647
2024-02-21,18.7515
2024-02-22,18.6424
2024-02-23,18.7905
2024-02-24,18.7905
2024-02-25,18.7905
2024-02-26,18.8218
2024-02-27,18.9195
2024-02-28,18.9442
2024-02-29,19.3655
2024-03-01,19.5581
2024-03-02,19.5581
2024-03-03,19.5581
2024-03-04,19.6008
2024-03-05,19.3436
2024-03-06,19.4034
2024-03-07,19.5847
2024-03-08,19.4547
2024-03-09,19.4547
2024-03-10,19.4547
2024-03-11,19.3114
2024-03-12,19.2535
2024-03-13,19.3493
2024-03-14,19.2174
2024-03-15,19.374
2024-03-16,19.374
2024-03-17,19.374
2024-03-18,19.1026
2024-03-19,19.3816
2024-03-20,19.597
2024-03-21,20.0448
2024-03-22,20.0287
2024-03-23,20.0287
2024-03-24,20.0287
2024-03-25,19.8636
2024-03-26,19.7773
2024-03-27,20.0885
2024-03-28,20.1815
2024-03-29,20.1815
2024-03-30,20.1815
2024-03-31,20.1815
2024-04-01,19.9746
2024-04-02,19.6075
2024-04-03,19.7511
2024-04-04,19.4753
2024-04-05,19.6161
2024-04-06,19.6161
2024-04-07,19.6161
2024-04-08,19.617
