,VZ US Equity
2023-03-19,10.8169
2023-03-20,10.9051
2023-03-21,10.9479
2023-03-22,10.8886
2023-03-23,10.8969
2023-03-24,10.9368
2023-03-25,10.9368
2023-03-26,10.9368
2023-03-27,10.9907
2023-03-28,10.9839
2023-03-29,11.05
2023-03-30,11.0748
2023-03-31,11.2634
2023-04-01,11.2634
2023-04-02,11.2634
2023-04-03,11.3092
2023-04-04,11.3689
2023-04-05,11.4327
2023-04-06,11.3453
2023-04-07,11.3453
2023-04-08,11.3453
2023-04-09,11.3453
2023-04-10,11.3272
2023-04-11,11.3411
2023-04-12,11.3064
2023-04-13,11.3231
2023-04-14,11.3092
2023-04-15,11.3092
2023-04-16,11.3092
2023-04-17,11.3425
2023-04-18,11.2703
2023-04-19,11.2231
2023-04-20,11.0274
2023-04-21,11.0454
2023-04-22,11.0454
2023-04-23,11.0454
2023-04-24,11.0149
2023-04-25,11.0476
2023-04-26,10.9948
2023-04-27,11.2546
2023-04-28,11.2602
2023-04-29,11.2602
2023-04-30,11.2602
2023-05-01,11.2435
2023-05-02,11.099
2023-05-03,11.142
2023-05-04,11.0545
2023-05-05,11.1212
2023-05-06,11.1212
2023-05-07,11.1212
2023-05-08,11.1212
2023-05-09,11.0851
2023-05-10,11.0934
2023-05-11,11.0892
2023-05-12,11.0879
2023-05-13,11.0879
2023-05-14,11.0879
2023-05-15,10.9739
2023-05-16,10.8739
2023-05-17,10.8919
2023-05-18,10.885
2023-05-19,10.8739
2023-05-20,10.8739
2023-05-21,10.8739
2023-05-22,10.8614
2023-05-23,10.9003
2023-05-24,10.8489
2023-05-25,10.703
2023-05-26,10.728
2023-05-27,10.728
2023-05-28,10.728
2023-05-29,10.728
2023-05-30,10.7141
2023-05-31,10.8155
2023-06-01,10.828
2023-06-02,10.6696
2023-06-03,10.6696
2023-06-04,10.6696
2023-06-05,10.6529
2023-06-06,10.6863
2023-06-07,10.7641
2023-06-08,10.7877
2023-06-09,10.7933
2023-06-10,10.7933
2023-06-11,10.7933
2023-06-12,10.8127
2023-06-13,10.7947
2023-06-14,10.8294
2023-06-15,10.9281
2023-06-16,10.9308
2023-06-17,10.9308
2023-06-18,10.9308
2023-06-19,10.9308
2023-06-20,10.8405
2023-06-21,10.8433
2023-06-22,10.8461
2023-06-23,10.7988
2023-06-24,10.7988
2023-06-25,10.7988
2023-06-26,10.8822
2023-06-27,10.9433
2023-06-28,10.9809
2023-06-29,11.0045
2023-06-30,11.0452
2023-07-01,11.0452
2023-07-02,11.0452
2023-07-03,11.0579
2023-07-04,11.0579
2023-07-05,11.086
2023-07-06,11.0368
2023-07-07,10.864
2023-07-08,10.864
2023-07-09,10.864
2023-07-10,10.7572
2023-07-11,10.7361
2023-07-12,10.7179
2023-07-13,10.687
2023-07-14,10.5985
2023-07-15,10.5985
2023-07-16,10.5985
2023-07-17,10.2402
2023-07-18,10.354
2023-07-19,10.5928
2023-07-20,10.5465
2023-07-21,10.5802
2023-07-22,10.5802
2023-07-23,10.5802
2023-07-24,10.5942
2023-07-25,10.6308
2023-07-26,10.6448
2023-07-27,10.5338
2023-07-28,10.6013
2023-07-29,10.6013
2023-07-30,10.6013
2023-07-31,10.6084
2023-08-01,10.517
2023-08-02,10.5016
2023-08-03,10.465
2023-08-04,10.4032
2023-08-05,10.4032
2023-08-06,10.4032
2023-08-07,10.3906
2023-08-08,10.3962
2023-08-09,10.4159
2023-08-10,10.4594
2023-08-11,10.5072
2023-08-12,10.5072
2023-08-13,10.5072
2023-08-14,10.5353
2023-08-15,10.4931
2023-08-16,10.4945
2023-08-17,10.465
2023-08-18,10.4819
2023-08-19,10.4819
2023-08-20,10.4819
2023-08-21,10.4566
2023-08-22,10.4847
2023-08-23,10.4833
2023-08-24,10.51
2023-08-25,10.5058
2023-08-26,10.5058
2023-08-27,10.5058
2023-08-28,10.5339
2023-08-29,10.6941
2023-08-30,10.687
2023-08-31,10.7348
2023-09-01,10.7179
2023-09-02,10.7179
2023-09-03,10.7179
2023-09-04,10.7179
2023-09-05,10.6393
2023-09-06,10.6224
2023-09-07,10.5704
2023-09-08,10.5198
2023-09-09,10.5198
2023-09-10,10.5198
2023-09-11,10.5887
2023-09-12,10.6027
2023-09-13,10.5774
2023-09-14,10.6027
2023-09-15,10.5676
2023-09-16,10.5676
2023-09-17,10.5676
2023-09-18,10.5311
2023-09-19,10.5128
2023-09-20,10.5409
2023-09-21,10.4974
2023-09-22,10.496
2023-09-23,10.496
2023-09-24,10.496
2023-09-25,10.4791
2023-09-26,10.4552
2023-09-27,10.3723
2023-09-28,10.3934
2023-09-29,10.3539
2023-09-30,10.3539
2023-10-01,10.3539
2023-10-02,10.2612
2023-10-03,10.2926
2023-10-04,10.2299
2023-10-05,10.2698
2023-10-06,10.1316
2023-10-07,10.1316
2023-10-08,10.1316
2023-10-09,10.2171
2023-10-10,10.2612
2023-10-11,10.2185
2023-10-12,10.1401
2023-10-13,10.1059
2023-10-14,10.1059
2023-10-15,10.1059
2023-10-16,10.1886
2023-10-17,10.2256
2023-10-18,10.1601
2023-10-19,10.2356
2023-10-20,10.2342
2023-10-21,10.2342
2023-10-22,10.2342
2023-10-23,10.2085
2023-10-24,10.6232
2023-10-25,10.5362
2023-10-26,10.6475
2023-10-27,10.5007
2023-10-28,10.5007
2023-10-29,10.5007
2023-10-30,10.6689
2023-10-31,10.7415
2023-11-01,10.78
2023-11-02,10.8513
2023-11-03,10.8684
2023-11-04,10.8684
2023-11-05,10.8684
2023-11-06,10.8142
2023-11-07,10.857
2023-11-08,10.8327
2023-11-09,10.8114
2023-11-10,10.8242
2023-11-11,10.8242
2023-11-12,10.8242
2023-11-13,10.8399
2023-11-14,10.8484
2023-11-15,10.8655
2023-11-16,10.8912
2023-11-17,10.8983
2023-11-18,10.8983
2023-11-19,10.8983
2023-11-20,10.9695
2023-11-21,11.0437
2023-11-22,11.0579
2023-11-23,11.0579
2023-11-24,11.0665
2023-11-25,11.0665
2023-11-26,11.0665
2023-11-27,11.0579
2023-11-28,11.075
2023-11-29,11.1163
2023-11-30,11.1976
2023-12-01,11.2332
2023-12-02,11.2332
2023-12-03,11.2332
2023-12-04,11.1562
2023-12-05,11.2104
2023-12-06,11.2218
2023-12-07,11.2432
2023-12-08,11.1862
2023-12-09,11.1862
2023-12-10,11.1862
2023-12-11,11.1035
2023-12-12,11.0508
2023-12-13,11.0066
2023-12-14,11.132
2023-12-15,11.0608
2023-12-16,11.0608
2023-12-17,11.0608
2023-12-18,11.1035
2023-12-19,11.0893
2023-12-20,11.0508
2023-12-21,11.0693
2023-12-22,11.0779
2023-12-23,11.0779
2023-12-24,11.0779
2023-12-25,11.0779
2023-12-26,11.0764
2023-12-27,11.0522
2023-12-28,11.0779
2023-12-29,14.5448
2023-12-30,14.5448
2023-12-31,14.5448
2024-01-01,14.5448
2024-01-02,14.7616
2024-01-03,14.8131
2024-01-04,14.8517
2024-01-05,15.0042
2024-01-06,15.0042
2024-01-07,15.0042
2024-01-08,14.9858
2024-01-09,14.791
2024-01-10,14.7984
2024-01-11,14.5815
2024-01-12,14.7028
2024-01-13,14.7028
2024-01-14,14.7028
2024-01-15,14.7028
2024-01-16,14.837
2024-01-17,14.7598
2024-01-18,14.7726
2024-01-19,14.8443
2024-01-20,14.8443
2024-01-21,14.8443
2024-01-22,14.8903
2024-01-23,15.3771
2024-01-24,15.2025
2024-01-25,15.3881
2024-01-26,15.4083
2024-01-27,15.4083
2024-01-28,15.4083
2024-01-29,15.344
2024-01-30,15.4212
2024-01-31,15.3991
2024-02-01,15.4248
2024-02-02,15.3587
2024-02-03,15.3587
2024-02-04,15.3587
2024-02-05,15.2209
2024-02-06,15.1694
2024-02-07,15.0444
2024-02-08,14.9507
2024-02-09,14.9163
2024-02-10,14.9163
2024-02-11,14.9163
2024-02-12,14.9861
2024-02-13,14.9916
2024-02-14,14.9953
2024-02-15,15.0762
2024-02-16,15.0578
2024-02-17,15.0578
2024-02-18,15.0578
2024-02-19,15.0578
2024-02-20,15.0596
2024-02-21,15.1699
2024-02-22,15.1019
2024-02-23,15.089
2024-02-24,15.089
2024-02-25,15.089
2024-02-26,14.9108
2024-02-27,14.9549
2024-02-28,14.9861
2024-02-29,14.9714
2024-03-01,15.0045
2024-03-02,15.0045
2024-03-03,15.0045
2024-03-04,15.0247
2024-03-05,15.0321
2024-03-06,14.9549
2024-03-07,14.8814
2024-03-08,14.8777
2024-03-09,14.8777
2024-03-10,14.8777
2024-03-11,14.9916
2024-03-12,14.9916
2024-03-13,15.0155
2024-03-14,14.9255
2024-03-15,14.874
2024-03-16,14.874
2024-03-17,14.874
2024-03-18,14.9549
2024-03-19,14.9622
2024-03-20,14.9898
2024-03-21,15.067
2024-03-22,15.0357
2024-03-23,15.0357
2024-03-24,15.0357
2024-03-25,15.1379
2024-03-26,15.1342
2024-03-27,15.2612
2024-03-28,15.3384
2024-03-29,15.3384
2024-03-30,15.3384
2024-03-31,15.3384
2024-04-01,15.3973
2024-04-02,15.4452
2024-04-03,15.5004
2024-04-04,15.4286
2024-04-05,15.3679
2024-04-06,15.3679
2024-04-07,15.3679
2024-04-08,15.2961
