,HUBB US Equity
2023-03-18,19.3307
2023-03-19,19.3307
2023-03-20,19.8259
2023-03-21,19.8561
2023-03-22,19.4209
2023-03-23,19.0718
2023-03-24,18.969
2023-03-25,18.969
2023-03-26,18.969
2023-03-27,19.2176
2023-03-28,19.4398
2023-03-29,19.7042
2023-03-30,19.7155
2023-03-31,17.3752
2023-04-01,17.3752
2023-04-02,17.3752
2023-04-03,17.4429
2023-04-04,16.5462
2023-04-05,16.1064
2023-04-06,15.9269
2023-04-07,15.9269
2023-04-08,15.9269
2023-04-09,15.9269
2023-04-10,16.1399
2023-04-11,16.1406
2023-04-12,16.2878
2023-04-13,16.276
2023-04-14,16.3509
2023-04-15,16.3509
2023-04-16,16.3509
2023-04-17,16.5988
2023-04-18,16.727
2023-04-19,16.6402
2023-04-20,16.5731
2023-04-21,16.5416
2023-04-22,16.5416
2023-04-23,16.5416
2023-04-24,16.6573
2023-04-25,18.4336
2023-04-26,18.4737
2023-04-27,18.9319
2023-04-28,19.0884
2023-04-29,19.0884
2023-04-30,19.0884
2023-05-01,19.3212
2023-05-02,19.7762
2023-05-03,19.3482
2023-05-04,19.1009
2023-05-05,19.2706
2023-05-06,19.2706
2023-05-07,19.2706
2023-05-08,19.17
2023-05-09,19.1936
2023-05-10,19.2771
2023-05-11,19.314
2023-05-12,19.3646
2023-05-13,19.3646
2023-05-14,19.3646
2023-05-15,19.3685
2023-05-16,19.1377
2023-05-17,19.4626
2023-05-18,19.8281
2023-05-19,19.7913
2023-05-20,19.7913
2023-05-21,19.7913
2023-05-22,19.9544
2023-05-23,19.5138
2023-05-24,19.4639
2023-05-25,20.2246
2023-05-26,20.508
2023-05-27,20.508
2023-05-28,20.508
2023-05-29,20.508
2023-05-30,20.3746
2023-05-31,19.9524
2023-06-01,20.2674
2023-06-02,20.7434
2023-06-03,20.7434
2023-06-04,20.7434
2023-06-05,20.727
2023-06-06,20.8539
2023-06-07,21.4016
2023-06-08,21.4779
2023-06-09,21.5568
2023-06-10,21.5568
2023-06-11,21.5568
2023-06-12,21.8093
2023-06-13,22.1275
2023-06-14,22.1216
2023-06-15,22.4878
2023-06-16,22.4458
2023-06-17,22.4458
2023-06-18,22.4458
2023-06-19,22.4458
2023-06-20,22.4905
2023-06-21,22.6029
2023-06-22,22.5148
2023-06-23,22.2281
2023-06-24,22.2281
2023-06-25,22.2281
2023-06-26,22.3846
2023-06-27,22.6391
2023-06-28,22.5404
2023-06-29,22.8949
2023-06-30,20.6364
2023-07-01,20.6364
2023-07-02,20.6364
2023-07-03,20.4854
2023-07-04,20.4854
2023-07-05,20.4067
2023-07-06,20.3315
2023-07-07,20.4155
2023-07-08,20.4155
2023-07-09,20.4155
2023-07-10,20.8637
2023-07-11,20.7134
2023-07-12,20.6382
2023-07-13,20.7251
2023-07-14,20.5447
2023-07-15,20.5447
2023-07-16,20.5447
2023-07-17,20.6599
2023-07-18,20.9742
2023-07-19,20.9748
2023-07-20,21.0036
2023-07-21,20.7645
2023-07-22,20.7645
2023-07-23,20.7645
2023-07-24,20.7668
2023-07-25,19.8703
2023-07-26,19.3843
2023-07-27,19.2943
2023-07-28,19.3831
2023-07-29,19.3831
2023-07-30,19.3831
2023-07-31,19.5018
2023-08-01,19.7194
2023-08-02,19.5718
2023-08-03,19.1832
2023-08-04,19.045
2023-08-05,19.045
2023-08-06,19.045
2023-08-07,19.3684
2023-08-08,19.6282
2023-08-09,19.1373
2023-08-10,18.9357
2023-08-11,19.2055
2023-08-12,19.2055
2023-08-13,19.2055
2023-08-14,19.4095
2023-08-15,19.1902
2023-08-16,19.1797
2023-08-17,18.8322
2023-08-18,19.0039
2023-08-19,19.0039
2023-08-20,19.0039
2023-08-21,19.2267
2023-08-22,19.2185
2023-08-23,19.8305
2023-08-24,19.7629
2023-08-25,20.1756
2023-08-26,20.1756
2023-08-27,20.1756
2023-08-28,20.3244
2023-08-29,20.4055
2023-08-30,20.3696
2023-08-31,20.3279
2023-09-01,20.4737
2023-09-02,20.4737
2023-09-03,20.4737
2023-09-04,20.4737
2023-09-05,19.6041
2023-09-06,19.7911
2023-09-07,20.2673
2023-09-08,20.4172
2023-09-09,20.4172
2023-09-10,20.4172
2023-09-11,20.3514
2023-09-12,19.9093
2023-09-13,19.71
2023-09-14,19.9469
2023-09-15,19.7282
2023-09-16,19.7282
2023-09-17,19.7282
2023-09-18,19.9834
2023-09-19,19.6418
2023-09-20,19.4131
2023-09-21,19.0585
2023-09-22,19.1397
2023-09-23,19.1397
2023-09-24,19.1397
2023-09-25,19.5647
2023-09-26,19.3196
2023-09-27,19.7435
2023-09-28,19.8493
2023-09-29,18.0832
2023-09-30,18.0832
2023-10-01,18.0832
2023-10-02,17.8572
2023-10-03,17.6492
2023-10-04,17.7379
2023-10-05,17.3088
2023-10-06,17.8534
2023-10-07,17.8534
2023-10-08,17.8534
2023-10-09,17.8125
2023-10-10,17.7766
2023-10-11,17.9318
2023-10-12,17.8702
2023-10-13,17.0692
2023-10-14,17.0692
2023-10-15,17.0692
2023-10-16,17.5724
2023-10-17,17.3339
2023-10-18,16.8046
2023-10-19,16.5361
2023-10-20,16.2568
2023-10-21,16.2568
2023-10-22,16.2568
2023-10-23,16.2846
2023-10-24,16.3869
2023-10-25,16.2579
2023-10-26,16.3646
2023-10-27,16.3194
2023-10-28,16.3194
2023-10-29,16.3194
2023-10-30,16.4452
2023-10-31,15.7248
2023-11-01,16.2123
2023-11-02,16.3
2023-11-03,16.3615
2023-11-04,16.3615
2023-11-05,16.3615
2023-11-06,16.166
2023-11-07,16.1867
2023-11-08,16.3397
2023-11-09,16.5341
2023-11-10,16.7796
2023-11-11,16.7796
2023-11-12,16.7796
2023-11-13,16.8488
2023-11-14,17.1074
2023-11-15,16.7736
2023-11-16,16.7834
2023-11-17,17.397
2023-11-18,17.397
2023-11-19,17.397
2023-11-20,17.391
2023-11-21,17.2103
2023-11-22,17.3355
2023-11-23,17.3355
2023-11-24,17.3791
2023-11-25,17.3791
2023-11-26,17.3791
2023-11-27,17.3829
2023-11-28,17.0736
2023-11-29,17.0595
2023-11-30,17.3502
2023-12-01,17.5397
2023-12-02,17.5397
2023-12-03,17.5397
2023-12-04,17.532
2023-12-05,17.3404
2023-12-06,17.5359
2023-12-07,17.6905
2023-12-08,17.795
2023-12-09,17.795
2023-12-10,17.795
2023-12-11,18.1598
2023-12-12,18.3863
2023-12-13,18.1625
2023-12-14,18.8088
2023-12-15,18.7347
2023-12-16,18.7347
2023-12-17,18.7347
2023-12-18,18.7173
2023-12-19,18.64
2023-12-20,18.5001
2023-12-21,18.6868
2023-12-22,18.7652
2023-12-23,18.7652
2023-12-24,18.7652
2023-12-25,18.7652
2023-12-26,18.9231
2023-12-27,18.8757
2023-12-28,18.8801
2023-12-29,18.8652
2023-12-30,18.8652
2023-12-31,18.8652
2024-01-01,18.8652
2024-01-02,18.7098
2024-01-03,18.2409
2024-01-04,18.401
2024-01-05,18.3091
2024-01-06,18.3091
2024-01-07,18.3091
2024-01-08,18.5528
2024-01-09,18.8043
2024-01-10,18.6979
2024-01-11,18.8012
2024-01-12,18.7981
2024-01-13,18.7981
2024-01-14,18.7981
2024-01-15,18.7981
2024-01-16,18.7356
2024-01-17,18.4877
2024-01-18,18.6979
2024-01-19,18.9008
2024-01-20,18.9008
2024-01-21,18.9008
2024-01-22,19.1662
2024-01-23,18.97
2024-01-24,18.8254
2024-01-25,19.1177
2024-01-26,18.8678
2024-01-27,18.8678
2024-01-28,18.8678
2024-01-29,19.0526
2024-01-30,19.6593
2024-01-31,19.208
2024-02-01,19.6283
2024-02-02,20.1612
2024-02-03,20.1612
2024-02-04,20.1612
2024-02-05,20.0042
2024-02-06,19.966
2024-02-07,20.218
2024-02-08,20.3787
2024-02-09,20.6266
2024-02-10,20.6266
2024-02-11,20.6266
2024-02-12,20.4619
2024-02-13,20.0901
2024-02-14,20.4552
2024-02-15,20.4035
2024-02-16,20.4133
2024-02-17,20.4133
2024-02-18,20.4133
2024-02-19,20.4133
2024-02-20,20.231
2024-02-21,20.1691
2024-02-22,20.7149
2024-02-23,20.7702
2024-02-24,20.7702
2024-02-25,20.7702
2024-02-26,20.9659
2024-02-27,20.8579
2024-02-28,21.0299
2024-02-29,21.5385
2024-03-01,21.7503
2024-03-02,21.7503
2024-03-03,21.7503
2024-03-04,21.9036
2024-03-05,21.5375
2024-03-06,21.9129
2024-03-07,22.1732
2024-03-08,22.1825
2024-03-09,22.1825
2024-03-10,22.1825
2024-03-11,21.8876
2024-03-12,22.3782
2024-03-13,22.5124
2024-03-14,22.6312
2024-03-15,22.2863
2024-03-16,22.2863
2024-03-17,22.2863
2024-03-18,22.5166
2024-03-19,22.3668
2024-03-20,22.8801
2024-03-21,23.3113
2024-03-22,23.4621
2024-03-23,23.4621
2024-03-24,23.4621
2024-03-25,23.2364
2024-03-26,23.2473
2024-03-27,23.2747
2024-03-28,23.3362
2024-03-29,23.3362
2024-03-30,23.3362
2024-03-31,23.3362
2024-04-01,23.4267
2024-04-02,23.3615
2024-04-03,23.8195
2024-04-04,23.2075
2024-04-05,23.4411
2024-04-06,23.4411
2024-04-07,23.4411
2024-04-08,23.3719
