,HEES US Equity
2023-03-19,12.5049
2023-03-20,12.5876
2023-03-21,12.9013
2023-03-22,12.6975
2023-03-23,12.6227
2023-03-24,12.5606
2023-03-25,12.5606
2023-03-26,12.5606
2023-03-27,12.6975
2023-03-28,12.6609
2023-03-29,12.6657
2023-03-30,12.7469
2023-03-31,12.3673
2023-04-01,12.3673
2023-04-02,12.3673
2023-04-03,12.3325
2023-04-04,11.9401
2023-04-05,11.6886
2023-04-06,11.7401
2023-04-07,11.7401
2023-04-08,11.7401
2023-04-09,11.7401
2023-04-10,11.8765
2023-04-11,11.8795
2023-04-12,12.0174
2023-04-13,12.0083
2023-04-14,12.0265
2023-04-15,12.0265
2023-04-16,12.0265
2023-04-17,12.1355
2023-04-18,12.1734
2023-04-19,12.087
2023-04-20,12.0764
2023-04-21,11.9613
2023-04-22,11.9613
2023-04-23,11.9613
2023-04-24,12.087
2023-04-25,11.9613
2023-04-26,11.9325
2023-04-27,11.1444
2023-04-28,11.1959
2023-04-29,11.1959
2023-04-30,11.1959
2023-05-01,11.2686
2023-05-02,10.9884
2023-05-03,10.8703
2023-05-04,10.6082
2023-05-05,10.7566
2023-05-06,10.7566
2023-05-07,10.7566
2023-05-08,10.893
2023-05-09,10.9399
2023-05-10,11.0626
2023-05-11,11.0066
2023-05-12,10.9672
2023-05-13,10.9672
2023-05-14,10.9672
2023-05-15,11.0823
2023-05-16,10.9687
2023-05-17,11.2717
2023-05-18,11.3565
2023-05-19,11.3186
2023-05-20,11.3186
2023-05-21,11.3186
2023-05-22,11.4671
2023-05-23,11.4444
2023-05-24,11.2414
2023-05-25,11.2762
2023-05-26,11.3959
2023-05-27,11.3959
2023-05-28,11.3959
2023-05-29,11.3959
2023-05-30,11.358
2023-05-31,11.1141
2023-06-01,11.1929
2023-06-02,11.6534
2023-06-03,11.6534
2023-06-04,11.6534
2023-06-05,11.5474
2023-06-06,11.8428
2023-06-07,12.2018
2023-06-08,12.2942
2023-06-09,12.0882
2023-06-10,12.0882
2023-06-11,12.0882
2023-06-12,12.1593
2023-06-13,12.3078
2023-06-14,12.176
2023-06-15,12.3442
2023-06-16,12.3139
2023-06-17,12.3139
2023-06-18,12.3139
2023-06-19,12.3139
2023-06-20,12.4896
2023-06-21,12.4759
2023-06-22,12.282
2023-06-23,12.0866
2023-06-24,12.0866
2023-06-25,12.0866
2023-06-26,12.2048
2023-06-27,12.3654
2023-06-28,12.4411
2023-06-29,12.5941
2023-06-30,12.2122
2023-07-01,12.2122
2023-07-02,12.2122
2023-07-03,12.1912
2023-07-04,12.1912
2023-07-05,12.0353
2023-07-06,11.8555
2023-07-07,12.0353
2023-07-08,12.0353
2023-07-09,12.0353
2023-07-10,12.0985
2023-07-11,12.3105
2023-07-12,12.3442
2023-07-13,12.3569
2023-07-14,12.2445
2023-07-15,12.2445
2023-07-16,12.2445
2023-07-17,12.3021
2023-07-18,12.4819
2023-07-19,12.5661
2023-07-20,12.524
2023-07-21,12.3372
2023-07-22,12.3372
2023-07-23,12.3372
2023-07-24,12.451
2023-07-25,12.4004
2023-07-26,12.347
2023-07-27,11.9616
2023-07-28,12.3436
2023-07-29,12.3436
2023-07-30,12.3436
2023-07-31,12.609
2023-08-01,12.7775
2023-08-02,12.654
2023-08-03,12.6357
2023-08-04,12.6273
2023-08-05,12.6273
2023-08-06,12.6273
2023-08-07,12.7888
2023-08-08,12.6399
2023-08-09,12.5557
2023-08-10,12.411
2023-08-11,12.5978
2023-08-12,12.5978
2023-08-13,12.5978
2023-08-14,12.5767
2023-08-15,12.4223
2023-08-16,12.2692
2023-08-17,12.1498
2023-08-18,12.1793
2023-08-19,12.1793
2023-08-20,12.1793
2023-08-21,12.206
2023-08-22,12.0094
2023-08-23,12.0965
2023-08-24,12.0487
2023-08-25,11.9771
2023-08-26,11.9771
2023-08-27,11.9771
2023-08-28,12.1063
2023-08-29,12.2032
2023-08-30,12.1821
2023-08-31,12.1512
2023-09-01,12.3464
2023-09-02,12.3464
2023-09-03,12.3464
2023-09-04,12.3464
2023-09-05,12.0305
2023-09-06,12.0375
2023-09-07,11.8928
2023-09-08,11.8661
2023-09-09,11.8661
2023-09-10,11.8661
2023-09-11,11.883
2023-09-12,11.935
2023-09-13,11.7763
2023-09-14,11.9027
2023-09-15,11.9406
2023-09-16,11.9406
2023-09-17,11.9406
2023-09-18,11.897
2023-09-19,11.8381
2023-09-20,11.7959
2023-09-21,11.6358
2023-09-22,11.7145
2023-09-23,11.7145
2023-09-24,11.7145
2023-09-25,11.7426
2023-09-26,11.6738
2023-09-27,11.8802
2023-09-28,12.0192
2023-09-29,11.424
2023-09-30,11.424
2023-10-01,11.424
2023-10-02,11.3112
2023-10-03,11.1958
2023-10-04,11.0114
2023-10-05,11.0459
2023-10-06,11.1852
2023-10-07,11.1852
2023-10-08,11.1852
2023-10-09,11.1759
2023-10-10,11.3006
2023-10-11,11.4717
2023-10-12,11.5844
2023-10-13,11.4531
2023-10-14,11.4531
2023-10-15,11.4531
2023-10-16,11.5619
2023-10-17,11.7051
2023-10-18,11.4982
2023-10-19,11.2608
2023-10-20,11.1016
2023-10-21,11.1016
2023-10-22,11.1016
2023-10-23,11.0207
2023-10-24,11.0327
2023-10-25,10.8894
2023-10-26,10.9116
2023-10-27,11.1096
2023-10-28,11.1096
2023-10-29,11.1096
2023-10-30,11.188
2023-10-31,11.107
2023-11-01,11.1189
2023-11-02,11.293
2023-11-03,11.4817
2023-11-04,11.4817
2023-11-05,11.4817
2023-11-06,11.3714
2023-11-07,11.4166
2023-11-08,11.3462
2023-11-09,11.2651
2023-11-10,11.4312
2023-11-11,11.4312
2023-11-12,11.4312
2023-11-13,11.4618
2023-11-14,11.8672
2023-11-15,11.8897
2023-11-16,11.8459
2023-11-17,11.9469
2023-11-18,11.9469
2023-11-19,11.9469
2023-11-20,11.802
2023-11-21,11.7143
2023-11-22,11.7077
2023-11-23,11.7077
2023-11-24,11.7236
2023-11-25,11.7236
2023-11-26,11.7236
2023-11-27,11.6133
2023-11-28,11.4472
2023-11-29,11.5416
2023-11-30,11.5841
2023-12-01,11.9137
2023-12-02,11.9137
2023-12-03,11.9137
2023-12-04,11.9216
2023-12-05,11.81
2023-12-06,11.798
2023-12-07,11.8206
2023-12-08,11.8911
2023-12-09,11.8911
2023-12-10,11.8911
2023-12-11,12.028
2023-12-12,11.9323
2023-12-13,12.2433
2023-12-14,12.7749
2023-12-15,12.7044
2023-12-16,12.7044
2023-12-17,12.7044
2023-12-18,12.6247
2023-12-19,12.6798
2023-12-20,12.533
2023-12-21,12.5835
2023-12-22,12.5954
2023-12-23,12.5954
2023-12-24,12.5954
2023-12-25,12.5954
2023-12-26,12.8267
2023-12-27,12.7523
2023-12-28,12.7376
2023-12-29,12.6845
2023-12-30,12.6845
2023-12-31,12.6845
2024-01-01,12.6845
2024-01-02,12.6173
2024-01-03,12.371
2024-01-04,12.3235
2024-01-05,12.2537
2024-01-06,12.2537
2024-01-07,12.2537
2024-01-08,12.396
2024-01-09,12.2155
2024-01-10,12.1497
2024-01-11,12.1655
2024-01-12,12.1879
2024-01-13,12.1879
2024-01-14,12.1879
2024-01-15,12.1879
2024-01-16,12.1115
2024-01-17,12.0443
2024-01-18,12.1391
2024-01-19,12.1997
2024-01-20,12.1997
2024-01-21,12.1997
2024-01-22,12.3762
2024-01-23,12.4948
2024-01-24,12.4579
2024-01-25,12.7372
2024-01-26,12.7741
2024-01-27,12.7741
2024-01-28,12.7741
2024-01-29,12.8992
2024-01-30,12.9585
2024-01-31,12.8781
2024-02-01,13.0046
2024-02-02,13.0164
2024-02-03,13.0164
2024-02-04,13.0164
2024-02-05,12.8847
2024-02-06,12.9005
2024-02-07,12.9176
2024-02-08,12.9519
2024-02-09,13.0388
2024-02-10,13.0388
2024-02-11,13.0388
2024-02-12,13.3062
2024-02-13,12.7675
2024-02-14,12.9769
2024-02-15,13.2127
2024-02-16,13.0599
2024-02-17,13.0599
2024-02-18,13.0599
2024-02-19,13.0599
2024-02-20,12.9335
2024-02-21,13.0112
2024-02-22,12.827
2024-02-23,12.9877
2024-02-24,12.9877
2024-02-25,12.9877
2024-02-26,13.0101
2024-02-27,12.9772
2024-02-28,13.026
2024-02-29,13.2368
2024-03-01,13.3646
2024-03-02,13.3646
2024-03-03,13.3646
2024-03-04,13.5399
2024-03-05,13.4859
2024-03-06,13.4384
2024-03-07,13.4846
2024-03-08,13.4938
2024-03-09,13.4938
2024-03-10,13.4938
2024-03-11,13.2684
2024-03-12,13.3594
2024-03-13,13.2922
2024-03-14,13.217
2024-03-15,13.4292
2024-03-16,13.4292
2024-03-17,13.4292
2024-03-18,13.5136
2024-03-19,13.6506
2024-03-20,13.7824
2024-03-21,14.129
2024-03-22,14.1316
2024-03-23,14.1316
2024-03-24,14.1316
2024-03-25,14.0446
2024-03-26,14.0987
2024-03-27,14.3082
2024-03-28,14.2502
2024-03-29,14.2502
2024-03-30,14.2502
2024-03-31,14.2502
2024-04-01,14.0908
2024-04-02,13.9194
2024-04-03,14.2164
2024-04-04,14.161
2024-04-05,14.454
2024-04-06,14.454
2024-04-07,14.454
2024-04-08,14.4329
