,TGT US Equity
2023-03-17,23.4427
2023-03-18,23.4427
2023-03-19,23.4427
2023-03-20,23.9069
2023-03-21,23.8435
2023-03-22,23.2166
2023-03-23,23.0551
2023-03-24,23.0671
2023-03-25,23.0671
2023-03-26,23.0671
2023-03-27,23.4451
2023-03-28,23.4918
2023-03-29,23.2932
2023-03-30,23.5516
2023-03-31,24.1929
2023-04-01,24.1929
2023-04-02,24.1929
2023-04-03,24.2443
2023-04-04,24.2431
2023-04-05,24.1462
2023-04-06,24.1869
2023-04-07,24.1869
2023-04-08,24.1869
2023-04-09,24.1869
2023-04-10,24.596
2023-04-11,24.6654
2023-04-12,23.9392
2023-04-13,23.9105
2023-04-14,23.6389
2023-04-15,23.6389
2023-04-16,23.6389
2023-04-17,23.8423
2023-04-18,23.8064
2023-04-19,23.8196
2023-04-20,23.5528
2023-04-21,23.7801
2023-04-22,23.7801
2023-04-23,23.7801
2023-04-24,23.9907
2023-04-25,23.2334
2023-04-26,22.9749
2023-04-27,23.298
2023-04-28,23.5333
2023-04-29,23.5333
2023-04-30,23.5333
2023-05-01,23.5063
2023-05-02,23.3376
2023-05-03,23.199
2023-05-04,22.9532
2023-05-05,23.4075
2023-05-06,23.4075
2023-05-07,23.4075
2023-05-08,23.4316
2023-05-09,23.5425
2023-05-10,23.5798
2023-05-11,23.7172
2023-05-12,23.6112
2023-05-13,23.6112
2023-05-14,23.6112
2023-05-15,23.9221
2023-05-16,23.481
2023-05-17,23.9691
2023-05-18,23.152
2023-05-19,22.923
2023-05-20,22.923
2023-05-21,22.923
2023-05-22,22.8785
2023-05-23,22.306
2023-05-24,21.8168
2023-05-25,21.5336
2023-05-26,21.3145
2023-05-27,21.3145
2023-05-28,21.3145
2023-05-29,21.3145
2023-05-30,20.7011
2023-05-31,20.3504
2023-06-01,20.3781
2023-06-02,20.6264
2023-06-03,20.6264
2023-06-04,20.6264
2023-06-05,20.3106
2023-06-06,20.5637
2023-06-07,20.4492
2023-06-08,20.3914
2023-06-09,19.8756
2023-06-10,19.8756
2023-06-11,19.8756
2023-06-12,19.8141
2023-06-13,20.0841
2023-06-14,20.6276
2023-06-15,21.1831
2023-06-16,20.6975
2023-06-17,20.6975
2023-06-18,20.6975
2023-06-19,20.6975
2023-06-20,20.5661
2023-06-21,20.6264
2023-06-22,20.5263
2023-06-23,20.4589
2023-06-24,20.4589
2023-06-25,20.4589
2023-06-26,20.7806
2023-06-27,20.5408
2023-06-28,20.536
2023-06-29,20.589
2023-06-30,20.4673
2023-07-01,20.4673
2023-07-02,20.4673
2023-07-03,20.824
2023-07-04,20.824
2023-07-05,20.5456
2023-07-06,20.3395
2023-07-07,20.2443
2023-07-08,20.2443
2023-07-09,20.2443
2023-07-10,20.448
2023-07-11,20.6469
2023-07-12,20.589
2023-07-13,20.5782
2023-07-14,20.3492
2023-07-15,20.3492
2023-07-16,20.3492
2023-07-17,20.2395
2023-07-18,20.3359
2023-07-19,20.5637
2023-07-20,20.7975
2023-07-21,20.73
2023-07-22,20.73
2023-07-23,20.73
2023-07-24,20.8903
2023-07-25,20.6722
2023-07-26,20.777
2023-07-27,20.7806
2023-07-28,16.9634
2023-07-29,16.9634
2023-07-30,16.9634
2023-07-31,17.1075
2023-08-01,16.7662
2023-08-02,16.8202
2023-08-03,16.7407
2023-08-04,16.7211
2023-08-05,16.7211
2023-08-06,16.7211
2023-08-07,16.6632
2023-08-08,16.5691
2023-08-09,16.5318
2023-08-10,16.5632
2023-08-11,16.5759
2023-08-12,16.5759
2023-08-13,16.5759
2023-08-14,16.4161
2023-08-15,15.9875
2023-08-16,16.3515
2023-08-17,16.4849
2023-08-18,16.5928
2023-08-19,16.5928
2023-08-20,16.5928
2023-08-21,16.2573
2023-08-22,15.9778
2023-08-23,15.8081
2023-08-24,15.8954
2023-08-25,15.6689
2023-08-26,15.6689
2023-08-27,15.6689
2023-08-28,15.8298
2023-08-29,16.0976
2023-08-30,16.1751
2023-08-31,16.1358
2023-09-01,16.0348
2023-09-02,16.0348
2023-09-03,16.0348
2023-09-04,16.0348
2023-09-05,16.0024
2023-09-06,15.8572
2023-09-07,15.9308
2023-09-08,15.8553
2023-09-09,15.8553
2023-09-10,15.8553
2023-09-11,15.7552
2023-09-12,15.7288
2023-09-13,15.7807
2023-09-14,15.9612
2023-09-15,15.7925
2023-09-16,15.7925
2023-09-17,15.7925
2023-09-18,15.4286
2023-09-19,15.51
2023-09-20,15.5336
2023-09-21,15.2305
2023-09-22,14.7675
2023-09-23,14.7675
2023-09-24,14.7675
2023-09-25,14.7341
2023-09-26,14.4614
2023-09-27,14.4869
2023-09-28,14.4693
2023-09-29,14.5684
2023-09-30,14.5684
2023-10-01,14.5684
2023-10-02,14.1878
2023-10-03,14.2339
2023-10-04,14.1809
2023-10-05,14.0367
2023-10-06,14.023
2023-10-07,14.023
2023-10-08,14.023
2023-10-09,14.0966
2023-10-10,14.4762
2023-10-11,14.4134
2023-10-12,14.5909
2023-10-13,14.7067
2023-10-14,14.7067
2023-10-15,14.7067
2023-10-16,14.6488
2023-10-17,14.7636
2023-10-18,14.5331
2023-10-19,14.3516
2023-10-20,14.3977
2023-10-21,14.3977
2023-10-22,14.3977
2023-10-23,14.2594
2023-10-24,14.383
2023-10-25,14.5478
2023-10-26,14.5978
2023-10-27,13.3841
2023-10-28,13.3841
2023-10-29,13.3841
2023-10-30,13.517
2023-10-31,13.7127
2023-11-01,13.5973
2023-11-02,13.7386
2023-11-03,13.9029
2023-11-04,13.9029
2023-11-05,13.9029
2023-11-06,13.7367
2023-11-07,13.7644
2023-11-08,13.6259
2023-11-09,13.3435
2023-11-10,13.4856
2023-11-11,13.4856
2023-11-12,13.4856
2023-11-13,13.3906
2023-11-14,13.7127
2023-11-15,15.5283
2023-11-16,15.4815
2023-11-17,15.4769
2023-11-18,15.4769
2023-11-19,15.4769
2023-11-20,15.4547
2023-11-21,15.5609
2023-11-22,15.5335
2023-11-23,15.5335
2023-11-24,15.6221
2023-11-25,15.6221
2023-11-26,15.6221
2023-11-27,15.6101
2023-11-28,15.6415
2023-11-29,15.6092
2023-11-30,15.839
2023-12-01,15.9286
2023-12-02,15.9286
2023-12-03,15.9286
2023-12-04,15.8298
2023-12-05,15.7532
2023-12-06,15.7993
2023-12-07,15.9664
2023-12-08,15.9664
2023-12-09,15.9664
2023-12-10,15.9664
2023-12-11,16.1114
2023-12-12,16.0098
2023-12-13,16.2609
2023-12-14,16.5157
2023-12-15,16.26
2023-12-16,16.26
2023-12-17,16.26
2023-12-18,16.2
2023-12-19,16.3717
2023-12-20,16.1243
2023-12-21,16.3523
2023-12-22,16.4289
2023-12-23,16.4289
2023-12-24,16.4289
2023-12-25,16.4289
2023-12-26,16.5055
2023-12-27,16.6302
2023-12-28,16.6449
2023-12-29,16.6338
2023-12-30,16.6338
2023-12-31,16.6338
2024-01-01,16.6338
2024-01-02,16.6966
2024-01-03,16.2877
2024-01-04,16.4335
2024-01-05,16.4797
2024-01-06,16.4797
2024-01-07,16.4797
2024-01-08,16.5702
2024-01-09,16.7585
2024-01-10,16.788
2024-01-11,16.5969
2024-01-12,16.4945
2024-01-13,16.4945
2024-01-14,16.4945
2024-01-15,16.4945
2024-01-16,16.5092
2024-01-17,16.2941
2024-01-18,16.1704
2024-01-19,16.2387
2024-01-20,16.2387
2024-01-21,16.2387
2024-01-22,16.4437
2024-01-23,16.4917
2024-01-24,16.3366
2024-01-25,16.6117
2024-01-26,16.644
2024-01-27,16.644
2024-01-28,16.644
2024-01-29,16.5508
2024-01-30,16.4585
2024-01-31,16.3255
2024-02-01,16.8185
2024-02-02,14.545
2024-02-03,14.545
2024-02-04,14.545
2024-02-05,14.2894
2024-02-06,14.4592
2024-02-07,14.6453
2024-02-08,14.6995
2024-02-09,14.6291
2024-02-10,14.6291
2024-02-11,14.6291
2024-02-12,14.8613
2024-02-13,14.5951
2024-02-14,14.5078
2024-02-15,14.6129
2024-02-16,14.8783
2024-02-17,14.8783
2024-02-18,14.8783
2024-02-19,14.8783
2024-02-20,14.9009
2024-02-21,14.8119
2024-02-22,14.9373
2024-02-23,15.0295
2024-02-24,15.0295
2024-02-25,15.0295
2024-02-26,14.9219
2024-02-27,15.0708
2024-02-28,15.0263
2024-02-29,15.146
2024-03-01,15.3377
2024-03-02,15.3377
2024-03-03,15.3377
2024-03-04,14.9494
2024-03-05,16.4128
2024-03-06,16.8145
2024-03-07,16.6527
2024-03-08,16.5054
2024-03-09,16.5054
2024-03-10,16.5054
2024-03-11,16.372
2024-03-12,16.3315
2024-03-13,16.2591
2024-03-14,16.0682
2024-03-15,16.0609
2024-03-16,16.0609
2024-03-17,16.0609
2024-03-18,16.3336
2024-03-19,16.3837
2024-03-20,16.5657
2024-03-21,16.5423
2024-03-22,16.4177
2024-03-23,16.4177
2024-03-24,16.4177
2024-03-25,16.7437
2024-03-26,16.7421
2024-03-27,16.9063
2024-03-28,17.1118
2024-03-29,17.1118
2024-03-30,17.1118
2024-03-31,17.1118
2024-04-01,17.1612
2024-04-02,17.0333
2024-04-03,16.9727
2024-04-04,16.7081
2024-04-05,16.6717
2024-04-06,16.6717
2024-04-07,16.6717
2024-04-08,16.5043
