,TKR US Equity
2023-03-17,11.8008
2023-03-18,11.8008
2023-03-19,11.8008
2023-03-20,12.0549
2023-03-21,12.5225
2023-03-22,12.1968
2023-03-23,12.167
2023-03-24,12.0632
2023-03-25,12.0632
2023-03-26,12.0632
2023-03-27,12.3066
2023-03-28,12.3579
2023-03-29,12.5225
2023-03-30,12.532
2023-03-31,12.5267
2023-04-01,12.5267
2023-04-02,12.5267
2023-04-03,12.4941
2023-04-04,12.045
2023-04-05,11.7413
2023-04-06,11.5924
2023-04-07,11.5924
2023-04-08,11.5924
2023-04-09,11.5924
2023-04-10,11.86
2023-04-11,11.9577
2023-04-12,12.0462
2023-04-13,11.9682
2023-04-14,12.0287
2023-04-15,12.0287
2023-04-16,12.0287
2023-04-17,12.1102
2023-04-18,12.1055
2023-04-19,12.1288
2023-04-20,12.1299
2023-04-21,12.116
2023-04-22,12.116
2023-04-23,12.116
2023-04-24,12.1486
2023-04-25,11.9019
2023-04-26,11.8274
2023-04-27,11.9077
2023-04-28,11.9601
2023-04-29,11.9601
2023-04-30,11.9601
2023-05-01,12.0276
2023-05-02,12.0043
2023-05-03,11.9382
2023-05-04,11.6426
2023-05-05,11.9533
2023-05-06,11.9533
2023-05-07,11.9533
2023-05-08,11.8637
2023-05-09,11.7706
2023-05-10,11.5879
2023-05-11,11.4646
2023-05-12,11.4972
2023-05-13,11.4972
2023-05-14,11.4972
2023-05-15,11.6845
2023-05-16,11.4948
2023-05-17,11.7694
2023-05-18,11.9277
2023-05-19,11.6903
2023-05-20,11.6903
2023-05-21,11.6903
2023-05-22,11.7636
2023-05-23,11.6717
2023-05-24,11.4692
2023-05-25,11.6065
2023-05-26,11.7834
2023-05-27,11.7834
2023-05-28,11.7834
2023-05-29,11.7834
2023-05-30,11.674
2023-05-31,11.3436
2023-06-01,11.5053
2023-06-02,12.115
2023-06-03,12.115
2023-06-04,12.115
2023-06-05,12.0592
2023-06-06,12.3733
2023-06-07,12.741
2023-06-08,12.7654
2023-06-09,12.6398
2023-06-10,12.6398
2023-06-11,12.6398
2023-06-12,12.8131
2023-06-13,13.0098
2023-06-14,12.8038
2023-06-15,13.0342
2023-06-16,12.9097
2023-06-17,12.9097
2023-06-18,12.9097
2023-06-19,12.9097
2023-06-20,13.0447
2023-06-21,13.1133
2023-06-22,13.0517
2023-06-23,12.8981
2023-06-24,12.8981
2023-06-25,12.8981
2023-06-26,13.2145
2023-06-27,13.4333
2023-06-28,13.4251
2023-06-29,13.6497
2023-06-30,13.2851
2023-07-01,13.2851
2023-07-02,13.2851
2023-07-03,13.3958
2023-07-04,13.3958
2023-07-05,13.1228
2023-07-06,13.0389
2023-07-07,13.1732
2023-07-08,13.1732
2023-07-09,13.1732
2023-07-10,13.369
2023-07-11,13.4909
2023-07-12,13.5458
2023-07-13,13.4764
2023-07-14,13.3108
2023-07-15,13.3108
2023-07-16,13.3108
2023-07-17,13.3667
2023-07-18,13.5402
2023-07-19,13.4809
2023-07-20,13.4574
2023-07-21,13.2817
2023-07-22,13.2817
2023-07-23,13.2817
2023-07-24,13.2895
2023-07-25,13.294
2023-07-26,13.247
2023-07-27,13.1832
2023-07-28,13.2951
2023-07-29,13.2951
2023-07-30,13.2951
2023-07-31,13.4339
2023-08-01,13.5357
2023-08-02,13.2649
2023-08-03,12.1514
2023-08-04,11.9329
2023-08-05,11.9329
2023-08-06,11.9329
2023-08-07,11.844
2023-08-08,11.755
2023-08-09,11.6375
2023-08-10,11.5354
2023-08-11,11.5387
2023-08-12,11.5387
2023-08-13,11.5387
2023-08-14,11.6255
2023-08-15,11.4794
2023-08-16,11.3608
2023-08-17,11.3499
2023-08-18,11.2543
2023-08-19,11.2543
2023-08-20,11.2543
2023-08-21,11.3312
2023-08-22,11.2576
2023-08-23,11.3323
2023-08-24,11.1862
2023-08-25,11.2357
2023-08-26,11.2357
2023-08-27,11.2357
2023-08-28,11.3422
2023-08-29,11.4421
2023-08-30,11.4981
2023-08-31,11.4344
2023-09-01,11.6551
2023-09-02,11.6551
2023-09-03,11.6551
2023-09-04,11.6551
2023-09-05,11.4124
2023-09-06,11.3531
2023-09-07,11.1017
2023-09-08,11.0874
2023-09-09,11.0874
2023-09-10,11.0874
2023-09-11,10.9721
2023-09-12,11.0051
2023-09-13,10.8986
2023-09-14,11.0139
2023-09-15,11.0281
2023-09-16,11.0281
2023-09-17,11.0281
2023-09-18,11.1467
2023-09-19,11.1259
2023-09-20,11.049
2023-09-21,10.971
2023-09-22,10.9743
2023-09-23,10.9743
2023-09-24,10.9743
2023-09-25,11.0139
2023-09-26,10.9897
2023-09-27,11.1138
2023-09-28,11.1742
2023-09-29,10.9322
2023-09-30,10.9322
2023-10-01,10.9322
2023-10-02,10.8552
2023-10-03,10.7708
2023-10-04,10.7655
2023-10-05,10.7121
2023-10-06,10.9311
2023-10-07,10.9311
2023-10-08,10.9311
2023-10-09,10.8959
2023-10-10,10.9835
2023-10-11,10.8905
2023-10-12,10.7623
2023-10-13,10.6309
2023-10-14,10.6309
2023-10-15,10.6309
2023-10-16,10.8093
2023-10-17,11.0422
2023-10-18,10.6512
2023-10-19,10.5401
2023-10-20,10.5304
2023-10-21,10.5304
2023-10-22,10.5304
2023-10-23,10.4343
2023-10-24,10.4706
2023-10-25,10.4343
2023-10-26,10.5059
2023-10-27,10.4044
2023-10-28,10.4044
2023-10-29,10.4044
2023-10-30,10.4973
2023-10-31,10.4653
2023-11-01,10.3794
2023-11-02,10.6075
2023-11-03,10.7942
2023-11-04,10.7942
2023-11-05,10.7942
2023-11-06,10.6765
2023-11-07,10.5735
2023-11-08,10.6001
2023-11-09,10.5438
2023-11-10,10.6892
2023-11-11,10.6892
2023-11-12,10.6892
2023-11-13,10.565
2023-11-14,10.9237
2023-11-15,10.981
2023-11-16,10.8749
2023-11-17,10.9789
2023-11-18,10.9789
2023-11-19,10.9789
2023-11-20,10.9311
2023-11-21,10.8155
2023-11-22,10.8409
2023-11-23,10.8409
2023-11-24,10.9258
2023-11-25,10.9258
2023-11-26,10.9258
2023-11-27,10.7953
2023-11-28,10.7231
2023-11-29,10.8197
2023-11-30,10.7624
2023-12-01,11.0022
2023-12-02,11.0022
2023-12-03,11.0022
2023-12-04,11.0478
2023-12-05,10.9141
2023-12-06,11.0372
2023-12-07,10.9216
2023-12-08,10.9545
2023-12-09,10.9545
2023-12-10,10.9545
2023-12-11,10.9757
2023-12-12,10.9258
2023-12-13,11.1455
2023-12-14,11.7025
2023-12-15,11.5052
2023-12-16,11.5052
2023-12-17,11.5052
2023-12-18,11.4776
2023-12-19,11.6102
2023-12-20,11.4319
2023-12-21,11.5508
2023-12-22,11.5593
2023-12-23,11.5593
2023-12-24,11.5593
2023-12-25,11.5593
2023-12-26,11.6611
2023-12-27,11.6261
2023-12-28,11.5985
2023-12-29,11.956
2023-12-30,11.956
2023-12-31,11.956
2024-01-01,11.956
2024-01-02,11.8207
2024-01-03,11.6253
2024-01-04,11.7381
2024-01-05,11.7939
2024-01-06,11.7939
2024-01-07,11.7939
2024-01-08,11.8239
2024-01-09,11.7595
2024-01-10,11.7917
2024-01-11,11.8325
2024-01-12,11.7703
2024-01-13,11.7703
2024-01-14,11.7703
2024-01-15,11.7703
2024-01-16,11.7241
2024-01-17,11.6672
2024-01-18,11.752
2024-01-19,11.8197
2024-01-20,11.8197
2024-01-21,11.8197
2024-01-22,11.9249
2024-01-23,11.9743
2024-01-24,11.8798
2024-01-25,12.1299
2024-01-26,12.0934
2024-01-27,12.0934
2024-01-28,12.0934
2024-01-29,12.2416
2024-01-30,12.2244
2024-01-31,12.145
2024-02-01,12.4918
2024-02-02,12.5755
2024-02-03,12.5755
2024-02-04,12.5755
2024-02-05,12.1654
2024-02-06,12.0612
2024-02-07,12.1085
2024-02-08,12.0129
2024-02-09,12.2148
2024-02-10,12.2148
2024-02-11,12.2148
2024-02-12,12.3232
2024-02-13,11.9281
2024-02-14,12.0548
2024-02-15,12.0967
2024-02-16,12.1235
2024-02-17,12.1235
2024-02-18,12.1235
2024-02-19,12.1235
2024-02-20,11.9152
2024-02-21,11.9281
2024-02-22,12.0075
2024-02-23,12.0194
2024-02-24,12.0194
2024-02-25,12.0194
2024-02-26,12.0692
2024-02-27,12.2667
2024-02-28,12.3083
2024-02-29,12.3147
2024-03-01,12.3787
2024-03-02,12.3787
2024-03-03,12.3787
2024-03-04,12.4524
2024-03-05,12.2272
2024-03-06,12.4204
2024-03-07,12.5143
2024-03-08,12.5613
2024-03-09,12.5613
2024-03-10,12.5613
2024-03-11,12.5111
2024-03-12,12.589
2024-03-13,12.6413
2024-03-14,12.4684
2024-03-15,12.4406
2024-03-16,12.4406
2024-03-17,12.4406
2024-03-18,12.3734
2024-03-19,12.4172
2024-03-20,12.5783
2024-03-21,12.8772
2024-03-22,12.7
2024-03-23,12.7
2024-03-24,12.7
2024-03-25,12.5826
2024-03-26,12.5516
2024-03-27,12.7576
2024-03-28,12.6819
2024-03-29,12.6819
2024-03-30,12.6819
2024-03-31,12.6819
2024-04-01,12.7267
2024-04-02,12.5719
2024-04-03,12.6776
2024-04-04,12.5548
2024-04-05,12.7245
2024-04-06,12.7245
2024-04-07,12.7245
2024-04-08,12.7672
