,DAN US Equity
2023-03-18,52.0594
2023-03-19,52.0594
2023-03-20,52.4595
2023-03-21,53.043
2023-03-22,52.5095
2023-03-23,52.4428
2023-03-24,52.4928
2023-03-25,52.4928
2023-03-26,52.4928
2023-03-27,52.9429
2023-03-28,53.293
2023-03-29,53.7432
2023-03-30,54.0099
2023-03-31,45.5979
2023-04-01,45.5979
2023-04-02,45.5979
2023-04-03,45.7282
2023-04-04,45.2069
2023-04-05,44.7376
2023-04-06,44.6594
2023-04-07,44.6594
2023-04-08,44.6594
2023-04-09,44.6594
2023-04-10,44.8289
2023-04-11,45.0896
2023-04-12,45.0635
2023-04-13,45.1547
2023-04-14,45.2981
2023-04-15,45.2981
2023-04-16,45.2981
2023-04-17,45.2199
2023-04-18,45.1678
2023-04-19,45.2069
2023-04-20,44.9983
2023-04-21,44.6985
2023-04-22,44.6985
2023-04-23,44.6985
2023-04-24,44.9592
2023-04-25,44.477
2023-04-26,44.2815
2023-04-27,44.5552
2023-04-28,45.3877
2023-04-29,45.3877
2023-04-30,45.3877
2023-05-01,44.6398
2023-05-02,44.7972
2023-05-03,44.6529
2023-05-04,43.5245
2023-05-05,44.5217
2023-05-06,44.5217
2023-05-07,44.5217
2023-05-08,44.4954
2023-05-09,43.9706
2023-05-10,44.0624
2023-05-11,44.0231
2023-05-12,43.6951
2023-05-13,43.6951
2023-05-14,43.6951
2023-05-15,43.6426
2023-05-16,43.1046
2023-05-17,43.8131
2023-05-18,43.9444
2023-05-19,43.6819
2023-05-20,43.6819
2023-05-21,43.6819
2023-05-22,44.1149
2023-05-23,44.0624
2023-05-24,43.6032
2023-05-25,43.039
2023-05-26,43.4589
2023-05-27,43.4589
2023-05-28,43.4589
2023-05-29,43.4589
2023-05-30,43.1571
2023-05-31,42.8684
2023-06-01,42.934
2023-06-02,44.1937
2023-06-03,44.1937
2023-06-04,44.1937
2023-06-05,43.9181
2023-06-06,44.4036
2023-06-07,45.4139
2023-06-08,45.4533
2023-06-09,45.5189
2023-06-10,45.5189
2023-06-11,45.5189
2023-06-12,46.4898
2023-06-13,47.0147
2023-06-14,47.2246
2023-06-15,47.7232
2023-06-16,48.0381
2023-06-17,48.0381
2023-06-18,48.0381
2023-06-19,48.0381
2023-06-20,47.7101
2023-06-21,47.9987
2023-06-22,47.2508
2023-06-23,46.6604
2023-06-24,46.6604
2023-06-25,46.6604
2023-06-26,46.9228
2023-06-27,47.4476
2023-06-28,47.487
2023-06-29,47.9987
2023-06-30,29.8092
2023-07-01,29.8092
2023-07-02,29.8092
2023-07-03,29.9412
2023-07-04,29.9412
2023-07-05,29.5535
2023-07-06,29.669
2023-07-07,30.1226
2023-07-08,30.1226
2023-07-09,30.1226
2023-07-10,30.403
2023-07-11,30.4773
2023-07-12,30.7989
2023-07-13,30.7494
2023-07-14,30.4855
2023-07-15,30.4855
2023-07-16,30.4855
2023-07-17,30.3618
2023-07-18,30.634
2023-07-19,31.0133
2023-07-20,31.1535
2023-07-21,30.9968
2023-07-22,30.9968
2023-07-23,30.9968
2023-07-24,31.2525
2023-07-25,31.2113
2023-07-26,31.4422
2023-07-27,31.302
2023-07-28,31.4264
2023-07-29,31.4264
2023-07-30,31.4264
2023-07-31,31.4429
2023-08-01,31.5914
2023-08-02,31.0305
2023-08-03,30.8243
2023-08-04,30.6594
2023-08-05,30.6594
2023-08-06,30.6594
2023-08-07,30.7089
2023-08-08,30.5109
2023-08-09,30.3707
2023-08-10,30.0573
2023-08-11,29.3562
2023-08-12,29.3562
2023-08-13,29.3562
2023-08-14,29.6779
2023-08-15,29.1665
2023-08-16,28.6139
2023-08-17,28.6387
2023-08-18,28.8531
2023-08-19,28.8531
2023-08-20,28.8531
2023-08-21,28.7294
2023-08-22,28.6717
2023-08-23,28.7624
2023-08-24,28.5314
2023-08-25,28.6387
2023-08-26,28.6387
2023-08-27,28.6387
2023-08-28,28.8779
2023-08-29,29.1088
2023-08-30,29.0346
2023-08-31,29.0758
2023-09-01,29.348
2023-09-02,29.348
2023-09-03,29.348
2023-09-04,29.348
2023-09-05,28.9603
2023-09-06,28.8696
2023-09-07,28.6139
2023-09-08,28.6799
2023-09-09,28.6799
2023-09-10,28.6799
2023-09-11,28.5727
2023-09-12,28.8779
2023-09-13,28.3253
2023-09-14,28.4325
2023-09-15,28.3665
2023-09-16,28.3665
2023-09-17,28.3665
2023-09-18,28.1603
2023-09-19,28.1356
2023-09-20,28.1521
2023-09-21,27.7809
2023-09-22,28.1438
2023-09-23,28.1438
2023-09-24,28.1438
2023-09-25,28.1933
2023-09-26,27.8221
2023-09-27,27.8304
2023-09-28,27.8469
2023-09-29,13.4071
2023-09-30,13.4071
2023-10-01,13.4071
2023-10-02,13.2852
2023-10-03,13.065
2023-10-04,13.1082
2023-10-05,12.9313
2023-10-06,13.0414
2023-10-07,13.0414
2023-10-08,13.0414
2023-10-09,12.9706
2023-10-10,13.0335
2023-10-11,13.0728
2023-10-12,12.9313
2023-10-13,12.8015
2023-10-14,12.8015
2023-10-15,12.8015
2023-10-16,12.8251
2023-10-17,12.8683
2023-10-18,12.7307
2023-10-19,12.597
2023-10-20,12.6166
2023-10-21,12.6166
2023-10-22,12.6166
2023-10-23,12.5694
2023-10-24,12.6048
2023-10-25,12.597
2023-10-26,12.6363
2023-10-27,12.6009
2023-10-28,12.6009
2023-10-29,12.6009
2023-10-30,12.2352
2023-10-31,12.1526
2023-11-01,12.07
2023-11-02,12.1644
2023-11-03,12.4869
2023-11-04,12.4869
2023-11-05,12.4869
2023-11-06,12.3768
2023-11-07,12.3728
2023-11-08,12.3532
2023-11-09,12.2195
2023-11-10,12.3256
2023-11-11,12.3256
2023-11-12,12.3256
2023-11-13,12.3138
2023-11-14,12.7032
2023-11-15,12.7543
2023-11-16,12.6285
2023-11-17,12.7465
2023-11-18,12.7465
2023-11-19,12.7465
2023-11-20,12.8015
2023-11-21,12.6914
2023-11-22,12.6953
2023-11-23,12.6953
2023-11-24,12.7976
2023-11-25,12.7976
2023-11-26,12.7976
2023-11-27,12.715
2023-11-28,12.7543
2023-11-29,12.8448
2023-11-30,12.833
2023-12-01,13.0218
2023-12-02,13.0218
2023-12-03,13.0218
2023-12-04,13.1083
2023-12-05,13.0257
2023-12-06,13.0493
2023-12-07,13.1201
2023-12-08,13.0139
2023-12-09,13.0139
2023-12-10,13.0139
2023-12-11,13.1044
2023-12-12,13.069
2023-12-13,13.069
2023-12-14,13.4111
2023-12-15,13.301
2023-12-16,13.301
2023-12-17,13.301
2023-12-18,13.2459
2023-12-19,13.3875
2023-12-20,13.2813
2023-12-21,13.3954
2023-12-22,13.4347
2023-12-23,13.4347
2023-12-24,13.4347
2023-12-25,13.4347
2023-12-26,13.5173
2023-12-27,13.4898
2023-12-28,13.4977
2023-12-29,15.2335
2023-12-30,15.2335
2023-12-31,15.2335
2024-01-01,15.2335
2024-01-02,15.2061
2024-01-03,14.8178
2024-01-04,14.763
2024-01-05,14.8041
2024-01-06,14.8041
2024-01-07,14.8041
2024-01-08,14.964
2024-01-09,14.7447
2024-01-10,14.731
2024-01-11,14.6717
2024-01-12,14.5483
2024-01-13,14.5483
2024-01-14,14.5483
2024-01-15,14.5483
2024-01-16,14.5255
2024-01-17,14.4296
2024-01-18,14.5072
2024-01-19,14.5529
2024-01-20,14.5529
2024-01-21,14.5529
2024-01-22,14.6488
2024-01-23,14.6671
2024-01-24,14.5666
2024-01-25,14.7721
2024-01-26,14.8041
2024-01-27,14.8041
2024-01-28,14.8041
2024-01-29,14.8726
2024-01-30,14.8726
2024-01-31,14.7539
2024-02-01,14.9594
2024-02-02,14.8772
2024-02-03,14.8772
2024-02-04,14.8772
2024-02-05,14.7265
2024-02-06,14.8772
2024-02-07,14.7082
2024-02-08,14.7265
2024-02-09,14.7813
2024-02-10,14.7813
2024-02-11,14.7813
2024-02-12,14.8909
2024-02-13,14.5986
2024-02-14,14.658
2024-02-15,14.8955
2024-02-16,14.7356
2024-02-17,14.7356
2024-02-18,14.7356
2024-02-19,14.7356
2024-02-20,14.2533
2024-02-21,14.1939
2024-02-22,14.2716
2024-02-23,14.331
2024-02-24,14.331
2024-02-25,14.331
2024-02-26,14.13
2024-02-27,14.1802
2024-02-28,14.1117
2024-02-29,14.2716
2024-03-01,14.3813
2024-03-02,14.3813
2024-03-03,14.3813
2024-03-04,14.2442
2024-03-05,14.2214
2024-03-06,14.2259
2024-03-07,14.2762
2024-03-08,14.1254
2024-03-09,14.1254
2024-03-10,14.1254
2024-03-11,14.1254
2024-03-12,14.1574
2024-03-13,14.0157
2024-03-14,13.8375
2024-03-15,13.8695
2024-03-16,13.8695
2024-03-17,13.8695
2024-03-18,13.9152
2024-03-19,13.9701
2024-03-20,14.1071
2024-03-21,14.2579
2024-03-22,14.162
2024-03-23,14.162
2024-03-24,14.162
2024-03-25,14.2168
2024-03-26,14.162
2024-03-27,14.3813
2024-03-28,14.363
2024-03-29,14.363
2024-03-30,14.363
2024-03-31,14.363
2024-04-01,14.3356
2024-04-02,14.2214
2024-04-03,14.2488
2024-04-04,14.2396
2024-04-05,14.3082
2024-04-06,14.3082
2024-04-07,14.3082
2024-04-08,14.4133
