,OXY US Equity
2023-03-14,6.0573
2023-03-15,5.8375
2023-03-16,5.9827
2023-03-17,5.9464
2023-03-18,5.9464
2023-03-19,5.9464
2023-03-20,5.9788
2023-03-21,6.0605
2023-03-22,5.9594
2023-03-23,5.9464
2023-03-24,5.9188
2023-03-25,5.9188
2023-03-26,5.9188
2023-03-27,6.0139
2023-03-28,6.1795
2023-03-29,6.1717
2023-03-30,6.1866
2023-03-31,6.7088
2023-04-01,6.7088
2023-04-02,6.7088
2023-04-03,6.9041
2023-04-04,6.8792
2023-04-05,6.8608
2023-04-06,6.7521
2023-04-07,6.7521
2023-04-08,6.7521
2023-04-09,6.7521
2023-04-10,6.8267
2023-04-11,6.8466
2023-04-12,6.8799
2023-04-13,6.875
2023-04-14,6.8544
2023-04-15,6.8544
2023-04-16,6.8544
2023-04-17,6.745
2023-04-18,6.7493
2023-04-19,6.7116
2023-04-20,6.6804
2023-04-21,6.669
2023-04-22,6.669
2023-04-23,6.669
2023-04-24,6.7322
2023-04-25,6.6307
2023-04-26,6.5547
2023-04-27,6.5774
2023-04-28,6.6449
2023-04-29,6.6449
2023-04-30,6.6449
2023-05-01,6.6193
2023-05-02,6.5391
2023-05-03,6.4631
2023-05-04,6.4439
2023-05-05,6.5852
2023-05-06,6.5852
2023-05-07,6.5852
2023-05-08,6.4623
2023-05-09,6.4327
2023-05-10,6.2839
2023-05-11,6.36
2023-05-12,6.3713
2023-05-13,6.3713
2023-05-14,6.3713
2023-05-15,6.4016
2023-05-16,6.3748
2023-05-17,6.4298
2023-05-18,6.3826
2023-05-19,6.4446
2023-05-20,6.4446
2023-05-21,6.4446
2023-05-22,6.4383
2023-05-23,6.4834
2023-05-24,6.463
2023-05-25,6.4221
2023-05-26,6.4312
2023-05-27,6.4312
2023-05-28,6.4312
2023-05-29,6.4312
2023-05-30,6.4066
2023-05-31,6.341
2023-06-01,6.3734
2023-06-02,6.4841
2023-06-03,6.4841
2023-06-04,6.4841
2023-06-05,6.4637
2023-06-06,6.4665
2023-06-07,6.5088
2023-06-08,6.4855
2023-06-09,6.458
2023-06-10,6.458
2023-06-11,6.458
2023-06-12,6.4489
2023-06-13,6.4193
2023-06-14,6.3981
2023-06-15,6.3946
2023-06-16,6.3755
2023-06-17,6.3755
2023-06-18,6.3755
2023-06-19,6.3755
2023-06-20,6.3107
2023-06-21,6.3276
2023-06-22,6.2606
2023-06-23,6.2289
2023-06-24,6.2289
2023-06-25,6.2289
2023-06-26,6.3121
2023-06-27,6.3036
2023-06-28,6.3269
2023-06-29,6.4016
2023-06-30,8.8682
2023-07-01,8.8682
2023-07-02,8.8682
2023-07-03,8.9077
2023-07-04,8.9077
2023-07-05,8.8769
2023-07-06,8.7535
2023-07-07,8.8499
2023-07-08,8.8499
2023-07-09,8.8499
2023-07-10,8.8586
2023-07-11,9.0368
2023-07-12,9.111
2023-07-13,9.1226
2023-07-14,8.9241
2023-07-15,8.9241
2023-07-16,8.9241
2023-07-17,8.9154
2023-07-18,8.9916
2023-07-19,8.9993
2023-07-20,9.0282
2023-07-21,9.0552
2023-07-22,9.0552
2023-07-23,9.0552
2023-07-24,9.2074
2023-07-25,9.3124
2023-07-26,9.2585
2023-07-27,9.1621
2023-07-28,9.1843
2023-07-29,9.1843
2023-07-30,9.1843
2023-07-31,9.2855
2023-08-01,9.2382
2023-08-02,9.0786
2023-08-03,9.1493
2023-08-04,9.2746
2023-08-05,9.2746
2023-08-06,9.2746
2023-08-07,9.3109
2023-08-08,9.2965
2023-08-09,9.3023
2023-08-10,9.2946
2023-08-11,9.4963
2023-08-12,9.4963
2023-08-13,9.4963
2023-08-14,9.4266
2023-08-15,9.2774
2023-08-16,9.1818
2023-08-17,9.2401
2023-08-18,9.3271
2023-08-19,9.3271
2023-08-20,9.3271
2023-08-21,9.2946
2023-08-22,9.2162
2023-08-23,9.112
2023-08-24,9.0671
2023-08-25,9.1139
2023-08-26,9.1139
2023-08-27,9.1139
2023-08-28,9.1522
2023-08-29,9.1675
2023-08-30,9.1895
2023-08-31,9.2048
2023-09-01,9.3749
2023-09-02,9.3749
2023-09-03,9.3749
2023-09-04,9.3749
2023-09-05,9.5289
2023-09-06,9.4705
2023-09-07,9.3749
2023-09-08,9.4428
2023-09-09,9.4428
2023-09-10,9.4428
2023-09-11,9.3051
2023-09-12,9.5528
2023-09-13,9.5422
2023-09-14,9.6359
2023-09-15,9.526
2023-09-16,9.526
2023-09-17,9.526
2023-09-18,9.5422
2023-09-19,9.4935
2023-09-20,9.3443
2023-09-21,9.1828
2023-09-22,9.2143
2023-09-23,9.2143
2023-09-24,9.2143
2023-09-25,9.2401
2023-09-26,9.2392
2023-09-27,9.4734
2023-09-28,9.5002
2023-09-29,11.7445
2023-09-30,11.7445
2023-10-01,11.7445
2023-10-02,11.4405
2023-10-03,11.4593
2023-10-04,11.1741
2023-10-05,11.1011
2023-10-06,11.3344
2023-10-07,11.3344
2023-10-08,11.3344
2023-10-09,11.662
2023-10-10,11.6385
2023-10-11,11.5642
2023-10-12,11.5489
2023-10-13,11.6844
2023-10-14,11.6844
2023-10-15,11.6844
2023-10-16,11.8023
2023-10-17,11.8211
2023-10-18,11.9354
2023-10-19,11.9307
2023-10-20,11.7799
2023-10-21,11.7799
2023-10-22,11.7799
2023-10-23,11.5018
2023-10-24,11.4676
2023-10-25,11.5548
2023-10-26,11.5548
2023-10-27,11.4322
2023-10-28,11.4322
2023-10-29,11.4322
2023-10-30,11.3662
2023-10-31,11.3827
2023-11-01,11.3297
2023-11-02,11.5548
2023-11-03,11.5242
2023-11-04,11.5242
2023-11-05,11.5242
2023-11-06,11.3757
2023-11-07,11.1584
2023-11-08,11.2698
2023-11-09,11.203
2023-11-10,11.2499
2023-11-11,11.2499
2023-11-12,11.2499
2023-11-13,11.3238
2023-11-14,11.3379
2023-11-15,11.2874
2023-11-16,11.1713
2023-11-17,11.2476
2023-11-18,11.2476
2023-11-19,11.2476
2023-11-20,11.2687
2023-11-21,11.2229
2023-11-22,11.1596
2023-11-23,11.1596
2023-11-24,11.1537
2023-11-25,11.1537
2023-11-26,11.1537
2023-11-27,11.1197
2023-11-28,11.142
2023-11-29,11.1737
2023-11-30,11.0353
2023-12-01,10.9978
2023-12-02,10.9978
2023-12-03,10.9978
2023-12-04,10.884
2023-12-05,10.816
2023-12-06,10.7222
2023-12-07,10.7128
2023-12-08,10.721
2023-12-09,10.721
2023-12-10,10.721
2023-12-11,10.7902
2023-12-12,10.6131
2023-12-13,10.7877
2023-12-14,10.9677
2023-12-15,10.9443
2023-12-16,10.9443
2023-12-17,10.9443
2023-12-18,10.9923
2023-12-19,11.1477
2023-12-20,11.1325
2023-12-21,11.1641
2023-12-22,11.2074
2023-12-23,11.2074
2023-12-24,11.2074
2023-12-25,11.2074
2023-12-26,11.281
2023-12-27,11.2343
2023-12-28,11.1092
2023-12-29,12.331
2023-12-30,12.331
2023-12-31,12.331
2024-01-01,12.331
2024-01-02,12.3756
2024-01-03,12.4489
2024-01-04,12.2538
2024-01-05,12.2302
2024-01-06,12.2302
2024-01-07,12.2302
2024-01-08,12.1425
2024-01-09,12.0364
2024-01-10,11.9499
2024-01-11,11.9932
2024-01-12,12.115
2024-01-13,12.115
2024-01-14,12.115
2024-01-15,12.115
2024-01-16,11.9264
2024-01-17,11.874
2024-01-18,11.9067
2024-01-19,11.9002
2024-01-20,11.9002
2024-01-21,11.9002
2024-01-22,11.9421
2024-01-23,11.9408
2024-01-24,12.0167
2024-01-25,12.1084
2024-01-26,12.1595
2024-01-27,12.1595
2024-01-28,12.1595
2024-01-29,12.1359
2024-01-30,12.225
2024-01-31,12.0508
2024-02-01,12.018
2024-02-02,11.9814
2024-02-03,11.9814
2024-02-04,11.9814
2024-02-05,11.9735
2024-02-06,12.0508
2024-02-07,12.0573
2024-02-08,12.1137
2024-02-09,12.0377
2024-02-10,12.0377
2024-02-11,12.0377
2024-02-12,12.111
2024-02-13,12.056
2024-02-14,12.0318
2024-02-15,12.4006
2024-02-16,12.4545
2024-02-17,12.4545
2024-02-18,12.4545
2024-02-19,12.4545
2024-02-20,12.3285
2024-02-21,12.4479
2024-02-22,12.4558
2024-02-23,12.3888
2024-02-24,12.3888
2024-02-25,12.3888
2024-02-26,12.4479
2024-02-27,12.465
2024-02-28,12.4203
2024-02-29,12.4663
2024-03-01,12.5647
2024-03-02,12.5647
2024-03-03,12.5647
2024-03-04,12.4755
2024-03-05,12.4623
2024-03-06,12.5293
2024-03-07,12.524
2024-03-08,12.4912
2024-03-09,12.4912
2024-03-10,12.4912
2024-03-11,12.5857
2024-03-12,12.5358
2024-03-13,12.6566
2024-03-14,12.7248
2024-03-15,12.734
2024-03-16,12.734
2024-03-17,12.734
2024-03-18,12.8062
2024-03-19,12.9191
2024-03-20,12.8836
2024-03-21,12.902
2024-03-22,12.8863
2024-03-23,12.8863
2024-03-24,12.8863
2024-03-25,12.9834
2024-03-26,12.822
2024-03-27,12.9375
2024-03-28,13.0411
2024-03-29,13.0411
2024-03-30,13.0411
2024-03-31,13.0411
2024-04-01,13.2236
2024-04-02,13.3391
2024-04-03,13.3981
2024-04-04,13.3876
2024-04-05,13.6003
2024-04-06,13.6003
2024-04-07,13.6003
2024-04-08,13.532
