,UNP US Equity
2023-03-17,15.1457
2023-03-18,15.1457
2023-03-19,15.1457
2023-03-20,15.126
2023-03-21,15.1167
2023-03-22,14.881
2023-03-23,14.9106
2023-03-24,15.0532
2023-03-25,15.0532
2023-03-26,15.0532
2023-03-27,15.3444
2023-03-28,15.5511
2023-03-29,15.7059
2023-03-30,15.6609
2023-03-31,16.0085
2023-04-01,16.0085
2023-04-02,16.0085
2023-04-03,15.9015
2023-04-04,15.6738
2023-04-05,15.5698
2023-04-06,15.8128
2023-04-07,15.8128
2023-04-08,15.8128
2023-04-09,15.8128
2023-04-10,15.796
2023-04-11,15.8289
2023-04-12,15.8183
2023-04-13,15.7681
2023-04-14,15.8059
2023-04-15,15.8059
2023-04-16,15.8059
2023-04-17,15.8996
2023-04-18,15.8643
2023-04-19,16.0213
2023-04-20,16.047
2023-04-21,15.8145
2023-04-22,15.8145
2023-04-23,15.8145
2023-04-24,15.9032
2023-04-25,15.5603
2023-04-26,15.3588
2023-04-27,15.4853
2023-04-28,15.6192
2023-04-29,15.6192
2023-04-30,15.6192
2023-05-01,15.8009
2023-05-02,15.6422
2023-05-03,15.5963
2023-05-04,15.7035
2023-05-05,15.9621
2023-05-06,15.9621
2023-05-07,15.9621
2023-05-08,15.8821
2023-05-09,15.9224
2023-05-10,15.8275
2023-05-11,15.7668
2023-05-12,15.8232
2023-05-13,15.8232
2023-05-14,15.8232
2023-05-15,15.8635
2023-05-16,15.6918
2023-05-17,15.8139
2023-05-18,15.812
2023-05-19,15.822
2023-05-20,15.822
2023-05-21,15.822
2023-05-22,15.7798
2023-05-23,15.6614
2023-05-24,15.3842
2023-05-25,15.4648
2023-05-26,15.458
2023-05-27,15.458
2023-05-28,15.458
2023-05-29,15.458
2023-05-30,15.5262
2023-05-31,15.4221
2023-06-01,15.618
2023-06-02,15.8027
2023-06-03,15.8027
2023-06-04,15.8027
2023-06-05,15.8071
2023-06-06,15.6601
2023-06-07,15.9763
2023-06-08,15.9472
2023-06-09,15.8654
2023-06-10,15.8654
2023-06-11,15.8654
2023-06-12,15.8213
2023-06-13,15.8195
2023-06-14,16.0557
2023-06-15,16.2528
2023-06-16,16.1753
2023-06-17,16.1753
2023-06-18,16.1753
2023-06-19,16.1753
2023-06-20,15.9714
2023-06-21,16.1121
2023-06-22,16.0947
2023-06-23,15.879
2023-06-24,15.879
2023-06-25,15.879
2023-06-26,15.9683
2023-06-27,16.0706
2023-06-28,16.0774
2023-06-29,16.1741
2023-06-30,16.6395
2023-07-01,16.6395
2023-07-02,16.6395
2023-07-03,16.736
2023-07-04,16.736
2023-07-05,16.5942
2023-07-06,16.5047
2023-07-07,16.5245
2023-07-08,16.5245
2023-07-09,16.5245
2023-07-10,16.6548
2023-07-11,16.7782
2023-07-12,16.9142
2023-07-13,17.0222
2023-07-14,17.0465
2023-07-15,17.0465
2023-07-16,17.0465
2023-07-17,16.9743
2023-07-18,17.1506
2023-07-19,17.2548
2023-07-20,17.4164
2023-07-21,17.4164
2023-07-22,17.4164
2023-07-23,17.4164
2023-07-24,17.4266
2023-07-25,17.3378
2023-07-26,18.7662
2023-07-27,18.3894
2023-07-28,18.4322
2023-07-29,18.4322
2023-07-30,18.4322
2023-07-31,18.3843
2023-08-01,18.3511
2023-08-02,18.268
2023-08-03,18.2482
2023-08-04,18.1614
2023-08-05,18.1614
2023-08-06,18.1614
2023-08-07,18.2361
2023-08-08,18.1678
2023-08-09,18.2074
2023-08-10,18.2744
2023-08-11,18.2227
2023-08-12,18.2227
2023-08-13,18.2227
2023-08-14,18.2425
2023-08-15,17.9704
2023-08-16,17.9117
2023-08-17,17.8963
2023-08-18,17.9525
2023-08-19,17.9525
2023-08-20,17.9525
2023-08-21,17.8702
2023-08-22,17.7705
2023-08-23,17.8165
2023-08-24,17.7776
2023-08-25,17.8836
2023-08-26,17.8836
2023-08-27,17.8836
2023-08-28,17.9066
2023-08-29,17.8363
2023-08-30,17.8012
2023-08-31,17.653
2023-09-01,17.6824
2023-09-02,17.6824
2023-09-03,17.6824
2023-09-04,17.6824
2023-09-05,17.3426
2023-09-06,17.1587
2023-09-07,17.0144
2023-09-08,17.0929
2023-09-09,17.0929
2023-09-10,17.0929
2023-09-11,17.0808
2023-09-12,17.2251
2023-09-13,17.114
2023-09-14,17.342
2023-09-15,17.19
2023-09-16,17.19
2023-09-17,17.19
2023-09-18,17.1791
2023-09-19,17.091
2023-09-20,17.1683
2023-09-21,17.0674
2023-09-22,16.9294
2023-09-23,16.9294
2023-09-24,16.9294
2023-09-25,16.8809
2023-09-26,16.6484
2023-09-27,16.4926
2023-09-28,16.6018
2023-09-29,17.3677
2023-09-30,17.3677
2023-10-01,17.3677
2023-10-02,17.3013
2023-10-03,17.3778
2023-10-04,17.2765
2023-10-05,17.1672
2023-10-06,17.2893
2023-10-07,17.2893
2023-10-08,17.2893
2023-10-09,17.4127
2023-10-10,17.5502
2023-10-11,17.7601
2023-10-12,17.6602
2023-10-13,17.6441
2023-10-14,17.6441
2023-10-15,17.6441
2023-10-16,17.8506
2023-10-17,17.8848
2023-10-18,17.5213
2023-10-19,17.8204
2023-10-20,17.8881
2023-10-21,17.8881
2023-10-22,17.8881
2023-10-23,17.648
2023-10-24,17.4923
2023-10-25,17.4776
2023-10-26,17.2776
2023-10-27,17.2428
2023-10-28,17.2428
2023-10-29,17.2428
2023-10-30,17.5165
2023-10-31,17.6379
2023-11-01,17.6345
2023-11-02,17.8915
2023-11-03,17.9411
2023-11-04,17.9411
2023-11-05,17.9411
2023-11-06,18.0062
2023-11-07,17.8928
2023-11-08,17.9324
2023-11-09,17.8137
2023-11-10,17.8982
2023-11-11,17.8982
2023-11-12,17.8982
2023-11-13,17.758
2023-11-14,18.1799
2023-11-15,18.3403
2023-11-16,18.4261
2023-11-17,18.4161
2023-11-18,18.4161
2023-11-19,18.4161
2023-11-20,18.5429
2023-11-21,18.6032
2023-11-22,18.7032
2023-11-23,18.7032
2023-11-24,18.7562
2023-11-25,18.7562
2023-11-26,18.7562
2023-11-27,18.459
2023-11-28,18.5516
2023-11-29,18.5677
2023-11-30,18.8226
2023-12-01,19.2318
2023-12-02,19.2318
2023-12-03,19.2318
2023-12-04,19.4015
2023-12-05,19.2855
2023-12-06,19.3392
2023-12-07,19.2399
2023-12-08,19.1245
2023-12-09,19.1245
2023-12-10,19.1245
2023-12-11,19.2761
2023-12-12,19.3351
2023-12-13,19.5887
2023-12-14,20.0026
2023-12-15,19.9436
2023-12-16,19.9436
2023-12-17,19.9436
2023-12-18,19.8846
2023-12-19,19.9885
2023-12-20,19.6659
2023-12-21,19.9523
2023-12-22,20.0509
2023-12-23,20.0509
2023-12-24,20.0509
2023-12-25,20.0509
2023-12-26,20.1656
2023-12-27,20.2005
2023-12-28,20.2146
2023-12-29,20.1318
2023-12-30,20.1318
2023-12-31,20.1318
2024-01-01,20.1318
2024-01-02,19.9848
2024-01-03,19.8687
2024-01-04,19.8258
2024-01-05,19.7486
2024-01-06,19.7486
2024-01-07,19.7486
2024-01-08,19.7962
2024-01-09,19.5808
2024-01-10,19.6875
2024-01-11,19.5116
2024-01-12,19.6009
2024-01-13,19.6009
2024-01-14,19.6009
2024-01-15,19.6009
2024-01-16,19.5002
2024-01-17,19.4734
2024-01-18,19.6197
2024-01-19,19.7056
2024-01-20,19.7056
2024-01-21,19.7056
2024-01-22,19.9634
2024-01-23,19.9781
2024-01-24,19.911
2024-01-25,19.86
2024-01-26,19.7808
2024-01-27,19.7808
2024-01-28,19.7808
2024-01-29,20.1016
2024-01-30,20.2043
2024-01-31,20.0184
2024-02-01,20.3768
2024-02-02,20.3137
2024-02-03,20.3137
2024-02-04,20.3137
2024-02-05,20.2003
2024-02-06,20.4171
2024-02-07,20.3694
2024-02-08,20.3466
2024-02-09,20.3939
2024-02-10,20.3939
2024-02-11,20.3939
2024-02-12,20.2562
2024-02-13,20.136
2024-02-14,20.4382
2024-02-15,20.4677
2024-02-16,20.2018
2024-02-17,20.2018
2024-02-18,20.2018
2024-02-19,20.2018
2024-02-20,20.2388
2024-02-21,20.5194
2024-02-22,20.7336
2024-02-23,20.8947
2024-02-24,20.8947
2024-02-25,20.8947
2024-02-26,20.608
2024-02-27,20.6517
2024-02-28,20.6987
2024-02-29,20.6785
2024-03-01,20.6309
2024-03-02,20.6309
2024-03-03,20.6309
2024-03-04,20.6638
2024-03-05,20.6792
2024-03-06,20.4979
2024-03-07,20.3663
2024-03-08,20.4953
2024-03-09,20.4953
2024-03-10,20.4953
2024-03-11,20.4221
2024-03-12,20.51
2024-03-13,20.3804
2024-03-14,20.1663
2024-03-15,20.0367
2024-03-16,20.0367
2024-03-17,20.0367
2024-03-18,20.0521
2024-03-19,19.9413
2024-03-20,20.183
2024-03-21,20.3039
2024-03-22,20.0931
2024-03-23,20.0931
2024-03-24,20.0931
2024-03-25,20.0179
2024-03-26,19.8057
2024-03-27,20.0788
2024-03-28,20.1662
2024-03-29,20.1662
2024-03-30,20.1662
2024-03-31,20.1662
2024-04-01,19.9895
2024-04-02,19.9378
2024-04-03,19.8719
2024-04-04,19.8141
2024-04-05,19.9028
2024-04-06,19.9028
2024-04-07,19.9028
2024-04-08,19.7873
