,ALGT US Equity
2023-03-16,30.7925
2023-03-17,29.7069
2023-03-18,29.7069
2023-03-19,29.7069
2023-03-20,30.0905
2023-03-21,30.4069
2023-03-22,29.8276
2023-03-23,29.705
2023-03-24,29.9778
2023-03-25,29.9778
2023-03-26,29.9778
2023-03-27,30.4445
2023-03-28,30.7193
2023-03-29,31.2453
2023-03-30,31.3738
2023-03-31,16.0374
2023-04-01,16.0374
2023-04-02,16.0374
2023-04-03,15.913
2023-04-04,15.8746
2023-04-05,15.5824
2023-04-06,15.8473
2023-04-07,15.8473
2023-04-08,15.8473
2023-04-09,15.8473
2023-04-10,16.1051
2023-04-11,16.5469
2023-04-12,16.2578
2023-04-13,16.4165
2023-04-14,16.4499
2023-04-15,16.4499
2023-04-16,16.4499
2023-04-17,16.6369
2023-04-18,16.7006
2023-04-19,17.0009
2023-04-20,16.9625
2023-04-21,16.8978
2023-04-22,16.8978
2023-04-23,16.8978
2023-04-24,16.9301
2023-04-25,16.8401
2023-04-26,16.5955
2023-04-27,16.6005
2023-04-28,17.4217
2023-04-29,17.4217
2023-04-30,17.4217
2023-05-01,16.8151
2023-05-02,16.7657
2023-05-03,17.9481
2023-05-04,17.2942
2023-05-05,17.724
2023-05-06,17.724
2023-05-07,17.724
2023-05-08,17.4895
2023-05-09,17.505
2023-05-10,17.3919
2023-05-11,17.0587
2023-05-12,16.8829
2023-05-13,16.8829
2023-05-14,16.8829
2023-05-15,16.9888
2023-05-16,16.8572
2023-05-17,17.4155
2023-05-18,17.3692
2023-05-19,17.0053
2023-05-20,17.0053
2023-05-21,17.0053
2023-05-22,16.9621
2023-05-23,17.0773
2023-05-24,16.8439
2023-05-25,16.9117
2023-05-26,17.0053
2023-05-27,17.0053
2023-05-28,17.0053
2023-05-29,17.0053
2023-05-30,16.7894
2023-05-31,16.7616
2023-06-01,16.7369
2023-06-02,17.5019
2023-06-03,17.5019
2023-06-04,17.5019
2023-06-05,17.324
2023-06-06,17.8658
2023-06-07,17.8813
2023-06-08,17.9584
2023-06-09,17.9594
2023-06-10,17.9594
2023-06-11,17.9594
2023-06-12,18.311
2023-06-13,18.4375
2023-06-14,18.5403
2023-06-15,18.7768
2023-06-16,18.9619
2023-06-17,18.9619
2023-06-18,18.9619
2023-06-19,18.9619
2023-06-20,19.5243
2023-06-21,19.4605
2023-06-22,19.2703
2023-06-23,18.9855
2023-06-24,18.9855
2023-06-25,18.9855
2023-06-26,19.0349
2023-06-27,19.5829
2023-06-28,19.8091
2023-06-29,19.5839
2023-06-30,12.6375
2023-07-01,12.6375
2023-07-02,12.6375
2023-07-03,12.8125
2023-07-04,12.8125
2023-07-05,12.6214
2023-07-06,12.3668
2023-07-07,12.4555
2023-07-08,12.4555
2023-07-09,12.4555
2023-07-10,12.678
2023-07-11,12.6272
2023-07-12,12.7559
2023-07-13,12.6189
2023-07-14,12.525
2023-07-15,12.525
2023-07-16,12.525
2023-07-17,12.3745
2023-07-18,12.6941
2023-07-19,12.781
2023-07-20,12.7597
2023-07-21,12.844
2023-07-22,12.844
2023-07-23,12.844
2023-07-24,12.7617
2023-07-25,12.5552
2023-07-26,12.7372
2023-07-27,12.4973
2023-07-28,12.3455
2023-07-29,12.3455
2023-07-30,12.3455
2023-07-31,12.4716
2023-08-01,12.332
2023-08-02,12.6002
2023-08-03,11.9185
2023-08-04,11.8272
2023-08-05,11.8272
2023-08-06,11.8272
2023-08-07,11.6264
2023-08-08,11.6058
2023-08-09,11.4899
2023-08-10,11.4674
2023-08-11,11.2298
2023-08-12,11.2298
2023-08-13,11.2298
2023-08-14,11.1281
2023-08-15,10.8635
2023-08-16,10.7959
2023-08-17,10.6202
2023-08-18,10.5738
2023-08-19,10.5738
2023-08-20,10.5738
2023-08-21,10.5262
2023-08-22,10.5049
2023-08-23,10.5712
2023-08-24,10.2905
2023-08-25,10.1914
2023-08-26,10.1914
2023-08-27,10.1914
2023-08-28,10.2033
2023-08-29,10.2384
2023-08-30,10.2172
2023-08-31,10.2352
2023-09-01,10.2423
2023-09-02,10.2423
2023-09-03,10.2423
2023-09-04,10.2423
2023-09-05,10.1219
2023-09-06,10.0562
2023-09-07,10.0343
2023-09-08,9.9088
2023-09-09,9.9088
2023-09-10,9.9088
2023-09-11,10.071
2023-09-12,10.1785
2023-09-13,10.0099
2023-09-14,10.026
2023-09-15,9.9641
2023-09-16,9.9641
2023-09-17,9.9641
2023-09-18,9.8148
2023-09-19,9.8637
2023-09-20,9.5116
2023-09-21,9.4826
2023-09-22,9.3648
2023-09-23,9.3648
2023-09-24,9.3648
2023-09-25,9.3616
2023-09-26,9.3719
2023-09-27,9.3751
2023-09-28,9.5534
2023-09-29,9.603
2023-09-30,9.603
2023-10-01,9.603
2023-10-02,9.5057
2023-10-03,9.4256
2023-10-04,9.5408
2023-10-05,9.5673
2023-10-06,9.683
2023-10-07,9.683
2023-10-08,9.683
2023-10-09,9.5691
2023-10-10,9.5513
2023-10-11,9.4644
2023-10-12,9.3788
2023-10-13,9.3505
2023-10-14,9.3505
2023-10-15,9.3505
2023-10-16,9.4737
2023-10-17,9.4589
2023-10-18,9.3481
2023-10-19,9.4084
2023-10-20,9.3844
2023-10-21,9.3844
2023-10-22,9.3844
2023-10-23,9.2988
2023-10-24,9.2612
2023-10-25,9.1036
2023-10-26,9.1338
2023-10-27,9.0291
2023-10-28,9.0291
2023-10-29,9.0291
2023-10-30,9.095
2023-10-31,8.9724
2023-11-01,8.9306
2023-11-02,8.8363
2023-11-03,8.861
2023-11-04,8.861
2023-11-05,8.861
2023-11-06,8.6541
2023-11-07,8.6553
2023-11-08,8.6176
2023-11-09,8.375
2023-11-10,8.3885
2023-11-11,8.3885
2023-11-12,8.3885
2023-11-13,8.5537
2023-11-14,8.7644
2023-11-15,8.9696
2023-11-16,8.9223
2023-11-17,8.9806
2023-11-18,8.9806
2023-11-19,8.9806
2023-11-20,9.1489
2023-11-21,9.0114
2023-11-22,9.0353
2023-11-23,9.0353
2023-11-24,9.1471
2023-11-25,9.1471
2023-11-26,9.1471
2023-11-27,9.0335
2023-11-28,9.0488
2023-11-29,9.1059
2023-11-30,9.0771
2023-12-01,9.2528
2023-12-02,9.2528
2023-12-03,9.2528
2023-12-04,9.3977
2023-12-05,9.2122
2023-12-06,9.3252
2023-12-07,9.5071
2023-12-08,9.4837
2023-12-09,9.4837
2023-12-10,9.4837
2023-12-11,9.4247
2023-12-12,9.496
2023-12-13,9.6434
2023-12-14,9.856
2023-12-15,9.9223
2023-12-16,9.9223
2023-12-17,9.9223
2023-12-18,9.961
2023-12-19,9.9966
2023-12-20,9.8621
2023-12-21,10.0513
2023-12-22,10.0599
2023-12-23,10.0599
2023-12-24,10.0599
2023-12-25,10.0599
2023-12-26,9.9985
2023-12-27,9.9954
2023-12-28,10.0384
2023-12-29,13.8852
2023-12-30,13.8852
2023-12-31,13.8852
2024-01-01,13.8852
2024-01-02,13.7586
2024-01-03,13.3631
2024-01-04,13.5246
2024-01-05,13.5837
2024-01-06,13.5837
2024-01-07,13.5837
2024-01-08,13.7628
2024-01-09,13.5637
2024-01-10,13.4913
2024-01-11,13.5987
2024-01-12,13.3439
2024-01-13,13.3439
2024-01-14,13.3439
2024-01-15,13.3439
2024-01-16,13.1832
2024-01-17,12.9884
2024-01-18,13.2057
2024-01-19,13.2473
2024-01-20,13.2473
2024-01-21,13.2473
2024-01-22,13.3481
2024-01-23,13.5471
2024-01-24,13.5637
2024-01-25,13.8052
2024-01-26,13.7436
2024-01-27,13.7436
2024-01-28,13.7436
2024-01-29,13.697
2024-01-30,13.6304
2024-01-31,13.5346
2024-02-01,13.6612
2024-02-02,13.5937
2024-02-03,13.5937
2024-02-04,13.5937
2024-02-05,13.0933
2024-02-06,13.5429
2024-02-07,13.3564
2024-02-08,13.4963
2024-02-09,13.5513
2024-02-10,13.5513
2024-02-11,13.5513
2024-02-12,13.5996
2024-02-13,13.5038
2024-02-14,13.7011
2024-02-15,13.8477
2024-02-16,13.7636
2024-02-17,13.7636
2024-02-18,13.7636
2024-02-19,13.7636
2024-02-20,13.7977
2024-02-21,13.5729
2024-02-22,13.5563
2024-02-23,13.3131
2024-02-24,13.3131
2024-02-25,13.3131
2024-02-26,13.2831
2024-02-27,13.2698
2024-02-28,13.1616
2024-02-29,13.0288
2024-03-01,12.9626
2024-03-02,12.9626
2024-03-03,12.9626
2024-03-04,13.1074
2024-03-05,12.9916
2024-03-06,13.191
2024-03-07,13.0453
2024-03-08,13.0048
2024-03-09,13.0048
2024-03-10,13.0048
2024-03-11,12.8749
2024-03-12,12.8095
2024-03-13,12.8037
2024-03-14,12.5546
2024-03-15,12.601
2024-03-16,12.601
2024-03-17,12.601
2024-03-18,12.5919
2024-03-19,12.6258
2024-03-20,12.8219
2024-03-21,12.9647
2024-03-22,12.9974
2024-03-23,12.9974
2024-03-24,12.9974
2024-03-25,13.0735
2024-03-26,13.047
2024-03-27,13.3159
2024-03-28,13.2299
2024-03-29,13.2299
2024-03-30,13.2299
2024-03-31,13.2299
2024-04-01,12.7508
2024-04-02,12.5836
2024-04-03,12.4595
2024-04-04,12.4446
2024-04-05,12.4371
2024-04-06,12.4371
2024-04-07,12.4371
2024-04-08,12.4512
