,ORCL US Equity
2023-03-19,23.314
2023-03-20,23.655
2023-03-21,23.7794
2023-03-22,23.8436
2023-03-23,23.8195
2023-03-24,23.8657
2023-03-25,23.8657
2023-03-26,23.8657
2023-03-27,24.293
2023-03-28,24.2348
2023-03-29,24.3893
2023-03-30,24.3672
2023-03-31,24.8508
2023-04-01,24.8508
2023-04-02,24.8508
2023-04-03,25.0514
2023-04-04,25.0674
2023-04-05,25.246
2023-04-06,25.4526
2023-04-07,25.4526
2023-04-08,25.4526
2023-04-09,25.4526
2023-04-10,25.0193
2023-04-11,25.0614
2023-04-12,25.0474
2023-04-13,25.3784
2023-04-14,25.4105
2023-04-15,25.4105
2023-04-16,25.4105
2023-04-17,25.3864
2023-04-18,25.563
2023-04-19,25.4306
2023-04-20,25.2339
2023-04-21,25.2981
2023-04-22,25.2981
2023-04-23,25.2981
2023-04-24,25.3563
2023-04-25,25.0795
2023-04-26,25.0092
2023-04-27,25.2761
2023-04-28,25.2119
2023-04-29,25.2119
2023-04-30,25.2119
2023-05-01,25.242
2023-05-02,25.2279
2023-05-03,25.2239
2023-05-04,25.262
2023-05-05,25.6633
2023-05-06,25.6633
2023-05-07,25.6633
2023-05-08,25.6272
2023-05-09,25.4968
2023-05-10,25.7736
2023-05-11,25.7576
2023-05-12,25.8398
2023-05-13,25.8398
2023-05-14,25.8398
2023-05-15,25.7215
2023-05-16,25.9201
2023-05-17,26.225
2023-05-18,26.7406
2023-05-19,26.8409
2023-05-20,26.8409
2023-05-21,26.8409
2023-05-22,26.6263
2023-05-23,25.9783
2023-05-24,25.9341
2023-05-25,27.1319
2023-05-26,27.0897
2023-05-27,27.0897
2023-05-28,27.0897
2023-05-29,27.0897
2023-05-30,27.3044
2023-05-31,28.3839
2023-06-01,28.3942
2023-06-02,28.3736
2023-06-03,28.3736
2023-06-04,28.3736
2023-06-05,28.588
2023-06-06,28.6231
2023-06-07,28.2416
2023-06-08,28.7014
2023-06-09,29.1901
2023-06-10,29.1901
2023-06-11,29.1901
2023-06-12,30.5468
2023-06-13,30.5984
2023-06-14,31.7509
2023-06-15,32.6334
2023-06-16,32.4087
2023-06-17,32.4087
2023-06-18,32.4087
2023-06-19,32.4087
2023-06-20,31.8383
2023-06-21,31.8507
2023-06-22,31.5356
2023-06-23,31.1335
2023-06-24,31.1335
2023-06-25,31.1335
2023-06-26,30.7479
2023-06-27,30.9676
2023-06-28,30.6961
2023-06-29,30.9552
2023-06-30,31.2268
2023-07-01,31.2268
2023-07-02,31.2268
2023-07-03,30.8246
2023-07-04,30.8246
2023-07-05,30.5779
2023-07-06,30.4722
2023-07-07,30.2981
2023-07-08,30.2981
2023-07-09,30.2981
2023-07-10,30.2504
2023-07-11,30.3541
2023-07-12,30.5904
2023-07-13,30.8868
2023-07-14,31.2641
2023-07-15,31.2641
2023-07-16,31.2641
2023-07-17,31.1853
2023-07-18,31.575
2023-07-19,31.1438
2023-07-20,30.5614
2023-07-21,30.9283
2023-07-22,30.9283
2023-07-23,30.9283
2023-07-24,31.0153
2023-07-25,30.9904
2023-07-26,30.4826
2023-07-27,30.6691
2023-07-28,30.5842
2023-07-29,30.5842
2023-07-30,30.5842
2023-07-31,30.8412
2023-08-01,30.9822
2023-08-02,30.5261
2023-08-03,30.2857
2023-08-04,30.2629
2023-08-05,30.2629
2023-08-06,30.2629
2023-08-07,30.607
2023-08-08,30.4266
2023-08-09,29.9851
2023-08-10,29.9623
2023-08-11,29.9768
2023-08-12,29.9768
2023-08-13,29.9768
2023-08-14,30.4971
2023-08-15,30.8536
2023-08-16,30.4494
2023-08-17,30.3541
2023-08-18,30.6816
2023-08-19,30.6816
2023-08-20,30.6816
2023-08-21,30.7085
2023-08-22,30.6982
2023-08-23,30.9676
2023-08-24,29.9457
2023-08-25,30.5987
2023-08-26,30.5987
2023-08-27,30.5987
2023-08-28,30.7603
2023-08-29,31.5501
2023-08-30,31.6476
2023-08-31,29.3527
2023-09-01,29.4592
2023-09-02,29.4592
2023-09-03,29.4592
2023-09-04,29.4592
2023-09-05,30.0605
2023-09-06,30.1295
2023-09-07,30.2793
2023-09-08,30.5218
2023-09-09,30.5218
2023-09-10,30.5218
2023-09-11,30.5987
2023-09-12,27.2274
2023-09-13,27.8747
2023-09-14,28.2369
2023-09-15,28.2866
2023-09-16,28.2866
2023-09-17,28.2866
2023-09-18,27.9483
2023-09-19,28.0598
2023-09-20,28.0797
2023-09-21,27.395
2023-09-22,27.3154
2023-09-23,27.3154
2023-09-24,27.3154
2023-09-25,27.1667
2023-09-26,26.4861
2023-09-27,26.4344
2023-09-28,26.7389
2023-09-29,26.6931
2023-09-30,26.6931
2023-10-01,26.6931
2023-10-02,26.8503
2023-10-03,26.4145
2023-10-04,26.9239
2023-10-05,27.1766
2023-10-06,27.497
2023-10-07,27.497
2023-10-08,27.497
2023-10-09,27.5686
2023-10-10,27.4472
2023-10-11,27.4333
2023-10-12,27.3278
2023-10-13,27.1567
2023-10-14,27.1567
2023-10-15,27.1567
2023-10-16,27.2482
2023-10-17,27.3139
2023-10-18,27.1567
2023-10-19,27.1746
2023-10-20,25.8832
2023-10-21,25.8832
2023-10-22,25.8832
2023-10-23,26.2434
2023-10-24,26.1519
2023-10-25,25.7997
2023-10-26,25.5947
2023-10-27,25.7121
2023-10-28,25.7121
2023-10-29,25.7121
2023-10-30,25.8434
2023-10-31,26.1917
2023-11-01,26.6593
2023-11-02,26.8821
2023-11-03,27.1169
2023-11-04,27.1169
2023-11-05,27.1169
2023-11-06,27.3278
2023-11-07,27.304
2023-11-08,27.9686
2023-11-09,27.9387
2023-11-10,28.1158
2023-11-11,28.1158
2023-11-12,28.1158
2023-11-13,28.3307
2023-11-14,28.7187
2023-11-15,28.3128
2023-11-16,28.4342
2023-11-17,28.5715
2023-11-18,28.5715
2023-11-19,28.5715
2023-11-20,28.8819
2023-11-21,28.7147
2023-11-22,28.7466
2023-11-23,28.7466
2023-11-24,28.7486
2023-11-25,28.7486
2023-11-26,28.7486
2023-11-27,28.7923
2023-11-28,28.7466
2023-11-29,28.7406
2023-11-30,27.8638
2023-12-01,28.0456
2023-12-02,28.0456
2023-12-03,28.0456
2023-12-04,27.7815
2023-12-05,27.5424
2023-12-06,27.0641
2023-12-07,27.2248
2023-12-08,27.3664
2023-12-09,27.3664
2023-12-10,27.3664
2023-12-11,27.6572
2023-12-12,24.9174
2023-12-13,25.4032
2023-12-14,24.8886
2023-12-15,25.4665
2023-12-16,25.4665
2023-12-17,25.4665
2023-12-18,25.7891
2023-12-19,26.0291
2023-12-20,25.6259
2023-12-21,25.9542
2023-12-22,26.0195
2023-12-23,26.0195
2023-12-24,26.0195
2023-12-25,26.0195
2023-12-26,26.0175
2023-12-27,25.9695
2023-12-28,26.0291
2023-12-29,25.8716
2023-12-30,25.8716
2023-12-31,25.8716
2024-01-01,25.8716
2024-01-02,25.6086
2024-01-03,25.3014
2024-01-04,25.3264
2024-01-05,25.3532
2024-01-06,25.3532
2024-01-07,25.3532
2024-01-08,25.7238
2024-01-09,25.526
2024-01-10,25.5817
2024-01-11,25.7449
2024-01-12,26.0962
2024-01-13,26.0962
2024-01-14,26.0962
2024-01-15,26.0962
2024-01-16,26.0905
2024-01-17,26.0636
2024-01-18,26.4994
2024-01-19,26.6857
2024-01-20,26.6857
2024-01-21,26.6857
2024-01-22,26.7682
2024-01-23,27.1004
2024-01-24,27.5765
2024-01-25,27.709
2024-01-26,27.6399
2024-01-27,27.6399
2024-01-28,27.6399
2024-01-29,27.469
2024-01-30,27.5477
2024-01-31,27.0754
2024-02-01,27.8107
2024-02-02,27.8606
2024-02-03,27.8606
2024-02-04,27.8606
2024-02-05,27.9758
2024-02-06,27.7666
2024-02-07,28.1448
2024-02-08,28.0315
2024-02-09,28.0238
2024-02-10,28.0238
2024-02-11,28.0238
2024-02-12,27.8702
2024-02-13,27.4555
2024-02-14,27.5669
2024-02-15,27.2828
2024-02-16,27.0005
2024-02-17,27.0005
2024-02-18,27.0005
2024-02-19,27.0005
2024-02-20,26.4514
2024-02-21,26.3958
2024-02-22,26.9429
2024-02-23,27.1234
2024-02-24,27.1234
2024-02-25,27.1234
2024-02-26,26.9352
2024-02-27,27.014
2024-02-28,27.0716
2024-02-29,26.0423
2024-03-01,26.4322
2024-03-02,26.4322
2024-03-03,26.4322
2024-03-04,26.4841
2024-03-05,25.9049
2024-03-06,26.1518
2024-03-07,26.5732
2024-03-08,26.1797
2024-03-09,26.1797
2024-03-10,26.1797
2024-03-11,26.4971
2024-03-12,28.983
2024-03-13,28.6081
2024-03-14,28.6099
2024-03-15,28.6118
2024-03-16,28.6118
2024-03-17,28.6118
2024-03-18,29.0313
2024-03-19,29.2893
2024-03-20,29.2986
2024-03-21,29.2559
2024-03-22,29.0294
2024-03-23,29.0294
2024-03-24,29.0294
2024-03-25,28.712
2024-03-26,28.7844
2024-03-27,28.5617
2024-03-28,28.6248
2024-03-29,28.6248
2024-03-30,28.6248
2024-03-31,28.6248
2024-04-01,28.6007
2024-04-02,28.3891
2024-04-03,28.7417
2024-04-04,28.3612
2024-04-05,28.493
2024-04-06,28.493
2024-04-07,28.493
2024-04-08,28.3909
