,WSM US Equity
2023-03-19,5.8832
2023-03-20,5.9813
2023-03-21,6.1643
2023-03-22,5.9782
2023-03-23,5.9738
2023-03-24,5.9205
2023-03-25,5.9205
2023-03-26,5.9205
2023-03-27,5.9722
2023-03-28,5.9589
2023-03-29,5.9404
2023-03-30,5.9426
2023-03-31,6.0955
2023-04-01,6.0955
2023-04-02,6.0955
2023-04-03,6.0862
2023-04-04,5.9819
2023-04-05,5.9267
2023-04-06,5.8878
2023-04-07,5.8878
2023-04-08,5.8878
2023-04-09,5.8878
2023-04-10,5.9479
2023-04-11,6.0
2023-04-12,5.9329
2023-04-13,5.9421
2023-04-14,5.9554
2023-04-15,5.9554
2023-04-16,5.9554
2023-04-17,5.9603
2023-04-18,6.0663
2023-04-19,6.1234
2023-04-20,6.0711
2023-04-21,6.0325
2023-04-22,6.0325
2023-04-23,6.0325
2023-04-24,5.9935
2023-04-25,5.8664
2023-04-26,5.8576
2023-04-27,6.0759
2023-04-28,6.5966
2023-04-29,6.5966
2023-04-30,6.5966
2023-05-01,6.4781
2023-05-02,6.4265
2023-05-03,6.3286
2023-05-04,6.3123
2023-05-05,6.4671
2023-05-06,6.4671
2023-05-07,6.4671
2023-05-08,6.3816
2023-05-09,6.3162
2023-05-10,6.2206
2023-05-11,6.2254
2023-05-12,6.2569
2023-05-13,6.2569
2023-05-14,6.2569
2023-05-15,6.3768
2023-05-16,6.1485
2023-05-17,6.3018
2023-05-18,6.4561
2023-05-19,6.298
2023-05-20,6.298
2023-05-21,6.298
2023-05-22,6.1724
2023-05-23,6.0403
2023-05-24,6.1497
2023-05-25,6.0081
2023-05-26,6.1226
2023-05-27,6.1226
2023-05-28,6.1226
2023-05-29,6.1226
2023-05-30,6.2226
2023-05-31,6.1179
2023-06-01,6.138
2023-06-02,6.3539
2023-06-03,6.3539
2023-06-04,6.3539
2023-06-05,6.3095
2023-06-06,6.6025
2023-06-07,6.8693
2023-06-08,6.709
2023-06-09,6.681
2023-06-10,6.681
2023-06-11,6.681
2023-06-12,6.6571
2023-06-13,6.8627
2023-06-14,6.6833
2023-06-15,6.7599
2023-06-16,6.638
2023-06-17,6.638
2023-06-18,6.638
2023-06-19,6.638
2023-06-20,6.4997
2023-06-21,6.4665
2023-06-22,6.423
2023-06-23,6.4286
2023-06-24,6.4286
2023-06-25,6.4286
2023-06-26,6.5857
2023-06-27,6.7188
2023-06-28,6.673
2023-06-29,6.5646
2023-06-30,6.6613
2023-07-01,6.6613
2023-07-02,6.6613
2023-07-03,6.7501
2023-07-04,6.7501
2023-07-05,6.7637
2023-07-06,6.6193
2023-07-07,6.4646
2023-07-08,6.4646
2023-07-09,6.4646
2023-07-10,6.7174
2023-07-11,6.8567
2023-07-12,6.9127
2023-07-13,6.8791
2023-07-14,6.7403
2023-07-15,6.7403
2023-07-16,6.7403
2023-07-17,6.6613
2023-07-18,6.8375
2023-07-19,6.9702
2023-07-20,6.9141
2023-07-21,6.831
2023-07-22,6.831
2023-07-23,6.831
2023-07-24,6.9043
2023-07-25,7.1099
2023-07-26,7.2141
2023-07-27,7.2403
2023-07-28,7.7391
2023-07-29,7.7391
2023-07-30,7.7391
2023-07-31,7.6378
2023-08-01,7.6287
2023-08-02,7.6147
2023-08-03,7.8013
2023-08-04,7.6729
2023-08-05,7.6729
2023-08-06,7.6729
2023-08-07,7.6839
2023-08-08,7.6844
2023-08-09,7.5655
2023-08-10,7.4863
2023-08-11,7.4116
2023-08-12,7.4116
2023-08-13,7.4116
2023-08-14,7.3649
2023-08-15,7.3303
2023-08-16,7.3398
2023-08-17,7.2852
2023-08-18,7.4261
2023-08-19,7.4261
2023-08-20,7.4261
2023-08-21,7.1457
2023-08-22,6.9612
2023-08-23,7.7987
2023-08-24,7.6745
2023-08-25,7.7211
2023-08-26,7.7211
2023-08-27,7.7211
2023-08-28,7.7907
2023-08-29,7.8177
2023-08-30,7.8172
2023-08-31,7.7576
2023-09-01,7.9224
2023-09-02,7.9224
2023-09-03,7.9224
2023-09-04,7.9224
2023-09-05,7.8959
2023-09-06,7.7371
2023-09-07,7.8974
2023-09-08,7.8804
2023-09-09,7.8804
2023-09-10,7.8804
2023-09-11,7.8588
2023-09-12,7.6504
2023-09-13,7.8207
2023-09-14,7.9545
2023-09-15,7.8974
2023-09-16,7.8974
2023-09-17,7.8974
2023-09-18,7.9179
2023-09-19,7.8618
2023-09-20,7.8363
2023-09-21,7.7601
2023-09-22,7.698
2023-09-23,7.698
2023-09-24,7.698
2023-09-25,8.5131
2023-09-26,8.3823
2023-09-27,8.5582
2023-09-28,8.4194
2023-09-29,8.469
2023-09-30,8.469
2023-10-01,8.469
2023-10-02,8.4094
2023-10-03,8.2325
2023-10-04,8.2811
2023-10-05,8.2536
2023-10-06,8.4705
2023-10-07,8.4705
2023-10-08,8.4705
2023-10-09,8.7049
2023-10-10,8.6619
2023-10-11,8.8212
2023-10-12,8.8282
2023-10-13,8.7756
2023-10-14,8.7756
2023-10-15,8.7756
2023-10-16,8.8136
2023-10-17,8.8728
2023-10-18,8.716
2023-10-19,8.5987
2023-10-20,8.5556
2023-10-21,8.5556
2023-10-22,8.5556
2023-10-23,8.5221
2023-10-24,8.5146
2023-10-25,8.3372
2023-10-26,7.9094
2023-10-27,8.002
2023-10-28,8.002
2023-10-29,8.002
2023-10-30,8.1246
2023-10-31,8.2278
2023-11-01,8.192
2023-11-02,8.3442
2023-11-03,8.4357
2023-11-04,8.4357
2023-11-05,8.4357
2023-11-06,8.3259
2023-11-07,8.212
2023-11-08,8.2063
2023-11-09,8.0889
2023-11-10,8.1318
2023-11-11,8.1318
2023-11-12,8.1318
2023-11-13,8.1522
2023-11-14,8.6313
2023-11-15,8.7973
2023-11-16,9.3097
2023-11-17,9.6876
2023-11-18,9.6876
2023-11-19,9.6876
2023-11-20,9.846
2023-11-21,9.7433
2023-11-22,9.8214
2023-11-23,9.8214
2023-11-24,9.9271
2023-11-25,9.9271
2023-11-26,9.9271
2023-11-27,9.9261
2023-11-28,9.9531
2023-11-29,10.1124
2023-11-30,10.1328
2023-12-01,10.5573
2023-12-02,10.5573
2023-12-03,10.5573
2023-12-04,10.6824
2023-12-05,10.5261
2023-12-06,10.4572
2023-12-07,10.5302
2023-12-08,10.5042
2023-12-09,10.5042
2023-12-10,10.5042
2023-12-11,10.5246
2023-12-12,10.2386
2023-12-13,10.6451
2023-12-14,11.0992
2023-12-15,11.0124
2023-12-16,11.0124
2023-12-17,11.0124
2023-12-18,10.757
2023-12-19,10.9332
2023-12-20,10.8448
2023-12-21,11.0124
2023-12-22,10.9516
2023-12-23,10.9516
2023-12-24,10.9516
2023-12-25,10.9516
2023-12-26,10.9107
2023-12-27,10.9429
2023-12-28,10.9383
2023-12-29,10.8601
2023-12-30,10.8601
2023-12-31,10.8601
2024-01-01,10.8601
2024-01-02,10.9383
2024-01-03,10.4909
2024-01-04,10.5236
2024-01-05,10.5716
2024-01-06,10.5716
2024-01-07,10.5716
2024-01-08,10.7391
2024-01-09,10.7039
2024-01-10,10.6712
2024-01-11,10.8888
2024-01-12,10.9715
2024-01-13,10.9715
2024-01-14,10.9715
2024-01-15,10.9715
2024-01-16,10.9225
2024-01-17,10.9694
2024-01-18,11.1211
2024-01-19,11.0971
2024-01-20,11.0971
2024-01-21,11.0971
2024-01-22,11.259
2024-01-23,11.3101
2024-01-24,11.1635
2024-01-25,11.2871
2024-01-26,10.8552
2024-01-27,10.8552
2024-01-28,10.8552
2024-01-29,10.4912
2024-01-30,10.4443
2024-01-31,10.0736
2024-02-01,10.2587
2024-02-02,10.4319
2024-02-03,10.4319
2024-02-04,10.4319
2024-02-05,10.3984
2024-02-06,10.6562
2024-02-07,10.699
2024-02-08,11.2321
2024-02-09,11.445
2024-02-10,11.445
2024-02-11,11.445
2024-02-12,11.7945
2024-02-13,11.5507
2024-02-14,11.5692
2024-02-15,11.596
2024-02-16,11.76
2024-02-17,11.76
2024-02-18,11.76
2024-02-19,11.76
2024-02-20,11.6424
2024-02-21,11.4434
2024-02-22,11.7291
2024-02-23,11.7863
2024-02-24,11.7863
2024-02-25,11.7863
2024-02-26,11.9471
2024-02-27,12.1384
2024-02-28,12.1023
2024-02-29,12.2461
2024-03-01,12.3034
2024-03-02,12.3034
2024-03-03,12.3034
2024-03-04,12.3554
2024-03-05,12.4936
2024-03-06,12.4616
2024-03-07,12.8627
2024-03-08,12.2137
2024-03-09,12.2137
2024-03-10,12.2137
2024-03-11,12.2884
2024-03-12,12.5307
2024-03-13,14.7383
2024-03-14,14.8316
2024-03-15,14.7346
2024-03-16,14.7346
2024-03-17,14.7346
2024-03-18,14.8115
2024-03-19,15.2291
2024-03-20,15.3071
2024-03-21,16.2387
2024-03-22,16.2129
2024-03-23,16.2129
2024-03-24,16.2129
2024-03-25,16.1413
2024-03-26,15.9955
2024-03-27,16.2846
2024-03-28,16.4654
2024-03-29,16.4654
2024-03-30,16.4654
2024-03-31,16.4654
2024-04-01,16.3315
2024-04-02,16.0929
2024-04-03,16.0249
2024-04-04,15.8909
2024-04-05,16.047
2024-04-06,16.047
2024-04-07,16.047
2024-04-08,15.9872
