,H US Equity
2023-03-12,35.4337
2023-03-13,34.6495
2023-03-14,35.3373
2023-03-15,34.1544
2023-03-16,34.6093
2023-03-17,34.2106
2023-03-18,34.2106
2023-03-19,34.2106
2023-03-20,35.0938
2023-03-21,35.7013
2023-03-22,34.8797
2023-03-23,34.2855
2023-03-24,33.5308
2023-03-25,33.5308
2023-03-26,33.5308
2023-03-27,33.6913
2023-03-28,33.8225
2023-03-29,34.7378
2023-03-30,35.2383
2023-03-31,31.6295
2023-04-01,31.6295
2023-04-02,31.6295
2023-04-03,31.2361
2023-04-04,31.2149
2023-04-05,30.6518
2023-04-06,30.7625
2023-04-07,30.7625
2023-04-08,30.7625
2023-04-09,30.7625
2023-04-10,31.0195
2023-04-11,31.5219
2023-04-12,31.0808
2023-04-13,31.7696
2023-04-14,31.7059
2023-04-15,31.7059
2023-04-16,31.7059
2023-04-17,32.0928
2023-04-18,32.876
2023-04-19,32.8524
2023-04-20,32.7722
2023-04-21,32.9868
2023-04-22,32.9868
2023-04-23,32.9868
2023-04-24,33.0977
2023-04-25,32.5646
2023-04-26,31.4228
2023-04-27,31.562
2023-04-28,32.2555
2023-04-29,32.2555
2023-04-30,32.2555
2023-05-01,32.5363
2023-05-02,33.369
2023-05-03,33.1755
2023-05-04,32.517
2023-05-05,32.5521
2023-05-06,32.5521
2023-05-07,32.5521
2023-05-08,32.899
2023-05-09,33.2037
2023-05-10,32.1279
2023-05-11,31.6614
2023-05-12,31.9075
2023-05-13,31.9075
2023-05-14,31.9075
2023-05-15,31.9966
2023-05-16,31.5911
2023-05-17,31.706
2023-05-18,32.2919
2023-05-19,31.9146
2023-05-20,31.9146
2023-05-21,31.9146
2023-05-22,31.3474
2023-05-23,30.8106
2023-05-24,30.7708
2023-05-25,30.9887
2023-05-26,31.127
2023-05-27,31.127
2023-05-28,31.127
2023-05-29,31.127
2023-05-30,30.7754
2023-05-31,30.4848
2023-06-01,31.0497
2023-06-02,32.2662
2023-06-03,32.2662
2023-06-04,32.2662
2023-06-05,32.1115
2023-06-06,32.7935
2023-06-07,32.6154
2023-06-08,32.4888
2023-06-09,32.3904
2023-06-10,32.3904
2023-06-11,32.3904
2023-06-12,32.5521
2023-06-13,32.6388
2023-06-14,32.6904
2023-06-15,31.713
2023-06-16,31.8185
2023-06-17,31.8185
2023-06-18,31.8185
2023-06-19,31.8185
2023-06-20,30.9395
2023-06-21,31.5817
2023-06-22,31.1786
2023-06-23,30.4989
2023-06-24,30.4989
2023-06-25,30.4989
2023-06-26,30.5762
2023-06-27,31.1387
2023-06-28,31.1833
2023-06-29,31.6169
2023-06-30,37.7273
2023-07-01,37.7273
2023-07-02,37.7273
2023-07-03,37.5338
2023-07-04,37.5338
2023-07-05,37.3132
2023-07-06,37.4576
2023-07-07,38.0079
2023-07-08,38.0079
2023-07-09,38.0079
2023-07-10,39.1385
2023-07-11,39.0704
2023-07-12,38.8389
2023-07-13,38.9042
2023-07-14,38.3866
2023-07-15,38.3866
2023-07-16,38.3866
2023-07-17,38.9587
2023-07-18,39.4573
2023-07-19,39.3892
2023-07-20,39.3429
2023-07-21,39.4982
2023-07-22,39.4982
2023-07-23,39.4982
2023-07-24,39.2611
2023-07-25,39.5145
2023-07-26,39.3347
2023-07-27,39.8306
2023-07-28,40.6152
2023-07-29,40.6152
2023-07-30,40.6152
2023-07-31,40.934
2023-08-01,40.5743
2023-08-02,39.8415
2023-08-03,36.7692
2023-08-04,36.8341
2023-08-05,36.8341
2023-08-06,36.8341
2023-08-07,37.6663
2023-08-08,37.7149
2023-08-09,37.723
2023-08-10,38.231
2023-08-11,38.2039
2023-08-12,38.2039
2023-08-13,38.2039
2023-08-14,38.1634
2023-08-15,37.5312
2023-08-16,37.5257
2023-08-17,36.8178
2023-08-18,36.9637
2023-08-19,36.9637
2023-08-20,36.9637
2023-08-21,36.9286
2023-08-22,36.7989
2023-08-23,36.8043
2023-08-24,36.5314
2023-08-25,36.4234
2023-08-26,36.4234
2023-08-27,36.4234
2023-08-28,37.0016
2023-08-29,37.7068
2023-08-30,37.6663
2023-08-31,36.8827
2023-09-01,37.2392
2023-09-02,37.2392
2023-09-03,37.2392
2023-09-04,37.2392
2023-09-05,36.3452
2023-09-06,36.5888
2023-09-07,36.0802
2023-09-08,36.4576
2023-09-09,36.4576
2023-09-10,36.4576
2023-09-11,35.858
2023-09-12,35.5395
2023-09-13,34.5009
2023-09-14,35.2504
2023-09-15,35.2852
2023-09-16,35.2852
2023-09-17,35.2852
2023-09-18,35.0497
2023-09-19,34.7659
2023-09-20,34.8462
2023-09-21,34.1021
2023-09-22,34.0593
2023-09-23,34.0593
2023-09-24,34.0593
2023-09-25,34.1637
2023-09-26,33.9308
2023-09-27,34.2145
2023-09-28,35.4512
2023-09-29,38.8187
2023-09-30,38.8187
2023-10-01,38.8187
2023-10-02,38.3348
2023-10-03,37.6297
2023-10-04,38.2522
2023-10-05,38.3053
2023-10-06,38.3289
2023-10-07,38.3289
2023-10-08,38.3289
2023-10-09,38.3407
2023-10-10,40.1848
2023-10-11,39.4708
2023-10-12,39.2819
2023-10-13,38.5296
2023-10-14,38.5296
2023-10-15,38.5296
2023-10-16,39.0665
2023-10-17,39.1905
2023-10-18,38.6328
2023-10-19,38.1696
2023-10-20,37.1517
2023-10-21,37.1517
2023-10-22,37.1517
2023-10-23,37.6002
2023-10-24,37.6739
2023-10-25,37.4261
2023-10-26,37.1782
2023-10-27,36.8124
2023-10-28,36.8124
2023-10-29,36.8124
2023-10-30,37.4585
2023-10-31,37.7447
2023-11-01,38.205
2023-11-02,37.4448
2023-11-03,38.1861
2023-11-04,38.1861
2023-11-05,38.1861
2023-11-06,37.9547
2023-11-07,38.7897
2023-11-08,38.3619
2023-11-09,38.5495
2023-11-10,39.1619
2023-11-11,39.1619
2023-11-12,39.1619
2023-11-13,39.0417
2023-11-14,39.9647
2023-11-15,40.4833
2023-11-16,40.8174
2023-11-17,41.3125
2023-11-18,41.3125
2023-11-19,41.3125
2023-11-20,41.2774
2023-11-21,41.3887
2023-11-22,41.878
2023-11-23,41.878
2023-11-24,41.7374
2023-11-25,41.7374
2023-11-26,41.7374
2023-11-27,41.4825
2023-11-28,40.9785
2023-11-29,40.8672
2023-11-30,41.1455
2023-12-01,42.1242
2023-12-02,42.1242
2023-12-03,42.1242
2023-12-04,42.6926
2023-12-05,41.8019
2023-12-06,42.13
2023-12-07,42.9212
2023-12-08,43.4544
2023-12-09,43.4544
2023-12-10,43.4544
2023-12-11,44.9488
2023-12-12,44.8492
2023-12-13,44.9458
2023-12-14,45.7194
2023-12-15,45.7985
2023-12-16,45.7985
2023-12-17,45.7985
2023-12-18,46.0241
2023-12-19,45.7663
2023-12-20,44.7495
2023-12-21,45.6198
2023-12-22,45.7545
2023-12-23,45.7545
2023-12-24,45.7545
2023-12-25,45.7545
2023-12-26,45.9304
2023-12-27,45.7135
2023-12-28,45.7926
2023-12-29,52.2274
2023-12-30,52.2274
2023-12-31,52.2274
2024-01-01,52.2274
2024-01-02,52.082
2024-01-03,51.2636
2024-01-04,50.9153
2024-01-05,51.5375
2024-01-06,51.5375
2024-01-07,51.5375
2024-01-08,52.0448
2024-01-09,51.6052
2024-01-10,51.8148
2024-01-11,51.6965
2024-01-12,51.3786
2024-01-13,51.3786
2024-01-14,51.3786
2024-01-15,51.3786
2024-01-16,51.054
2024-01-17,51.3211
2024-01-18,51.9433
2024-01-19,52.2849
2024-01-20,52.2849
2024-01-21,52.2849
2024-01-22,52.4675
2024-01-23,52.4878
2024-01-24,52.3457
2024-01-25,52.4742
2024-01-26,52.2375
2024-01-27,52.2375
2024-01-28,52.2375
2024-01-29,52.4844
2024-01-30,52.3254
2024-01-31,51.5375
2024-02-01,52.1597
2024-02-02,52.3897
2024-02-03,52.3897
2024-02-04,52.3897
2024-02-05,51.7168
2024-02-06,51.9163
2024-02-07,51.9163
2024-02-08,52.4269
2024-02-09,52.251
2024-02-10,52.251
2024-02-11,52.251
2024-02-12,53.0221
2024-02-13,50.9085
2024-02-14,51.7742
2024-02-15,53.553
2024-02-16,53.0457
2024-02-17,53.0457
2024-02-18,53.0457
2024-02-19,53.0457
2024-02-20,52.8597
2024-02-21,53.2892
2024-02-22,53.9621
2024-02-23,58.7924
2024-02-24,58.7924
2024-02-25,58.7924
2024-02-26,59.1095
2024-02-27,59.231
2024-02-28,59.4908
2024-02-29,59.9462
2024-03-01,61.3835
2024-03-02,61.3835
2024-03-03,61.3835
2024-03-04,61.2722
2024-03-05,61.3767
2024-03-06,61.2114
2024-03-07,60.9786
2024-03-08,60.9955
2024-03-09,60.9955
2024-03-10,60.9955
2024-03-11,60.1419
2024-03-12,60.9314
2024-03-13,61.1035
2024-03-14,60.8032
2024-03-15,59.9496
2024-03-16,59.9496
2024-03-17,59.9496
2024-03-18,60.7998
2024-03-19,61.1338
2024-03-20,61.5353
2024-03-21,61.9199
2024-03-22,61.8221
2024-03-23,61.8221
2024-03-24,61.8221
2024-03-25,61.3835
2024-03-26,61.8794
2024-03-27,62.3923
2024-03-28,61.9807
2024-03-29,61.9807
2024-03-30,61.9807
2024-03-31,61.9807
2024-04-01,61.4712
2024-04-02,60.5805
2024-04-03,61.2587
2024-04-04,60.1654
2024-04-05,60.6229
2024-04-06,60.6229
2024-04-07,60.6229
2024-04-08,60.663
