,DE US Equity
2023-03-20,10.4791
2023-03-21,10.6826
2023-03-22,10.491
2023-03-23,10.4125
2023-03-24,10.2779
2023-03-25,10.2779
2023-03-26,10.2779
2023-03-27,10.4416
2023-03-28,10.5005
2023-03-29,10.6374
2023-03-30,10.7106
2023-03-31,10.9415
2023-04-01,10.9415
2023-04-02,10.9415
2023-04-03,10.9945
2023-04-04,10.5586
2023-04-05,9.9589
2023-04-06,9.854
2023-04-07,9.854
2023-04-08,9.854
2023-04-09,9.854
2023-04-10,10.0472
2023-04-11,10.1353
2023-04-12,10.2248
2023-04-13,10.2336
2023-04-14,10.3098
2023-04-15,10.3098
2023-04-16,10.3098
2023-04-17,10.4017
2023-04-18,10.5342
2023-04-19,10.4356
2023-04-20,10.375
2023-04-21,10.2829
2023-04-22,10.2829
2023-04-23,10.2829
2023-04-24,10.3166
2023-04-25,10.1011
2023-04-26,9.9788
2023-04-27,9.9094
2023-04-28,8.7372
2023-04-29,8.7372
2023-04-30,8.7372
2023-05-01,8.8275
2023-05-02,8.8645
2023-05-03,8.8297
2023-05-04,8.6397
2023-05-05,8.8048
2023-05-06,8.8048
2023-05-07,8.8048
2023-05-08,8.7863
2023-05-09,8.8125
2023-05-10,8.7894
2023-05-11,8.6221
2023-05-12,8.6483
2023-05-13,8.6483
2023-05-14,8.6483
2023-05-15,8.5653
2023-05-16,8.3995
2023-05-17,8.5182
2023-05-18,8.5721
2023-05-19,8.4186
2023-05-20,8.4186
2023-05-21,8.4186
2023-05-22,8.3515
2023-05-23,8.351
2023-05-24,8.2101
2023-05-25,8.2277
2023-05-26,8.279
2023-05-27,8.279
2023-05-28,8.279
2023-05-29,8.279
2023-05-30,8.1342
2023-05-31,8.0318
2023-06-01,8.0949
2023-06-02,8.4979
2023-06-03,8.4979
2023-06-04,8.4979
2023-06-05,8.3363
2023-06-06,8.555
2023-06-07,8.7321
2023-06-08,8.7092
2023-06-09,8.6678
2023-06-10,8.6678
2023-06-11,8.6678
2023-06-12,8.8478
2023-06-13,9.0898
2023-06-14,9.1075
2023-06-15,9.2702
2023-06-16,9.2944
2023-06-17,9.2944
2023-06-18,9.2944
2023-06-19,9.2944
2023-06-20,9.302
2023-06-21,9.4896
2023-06-22,9.47
2023-06-23,9.2251
2023-06-24,9.2251
2023-06-25,9.2251
2023-06-26,9.3502
2023-06-27,9.3353
2023-06-28,9.2415
2023-06-29,9.1637
2023-06-30,9.2412
2023-07-01,9.2412
2023-07-02,9.2412
2023-07-03,9.2693
2023-07-04,9.2693
2023-07-05,9.2297
2023-07-06,9.1537
2023-07-07,9.2432
2023-07-08,9.2432
2023-07-09,9.2432
2023-07-10,9.2826
2023-07-11,9.4288
2023-07-12,9.2953
2023-07-13,9.3362
2023-07-14,9.4465
2023-07-15,9.4465
2023-07-16,9.4465
2023-07-17,9.577
2023-07-18,9.8157
2023-07-19,9.9162
2023-07-20,9.9915
2023-07-21,9.9327
2023-07-22,9.9327
2023-07-23,9.9327
2023-07-24,10.056
2023-07-25,10.1375
2023-07-26,9.846
2023-07-27,9.7517
2023-07-28,8.2308
2023-07-29,8.2308
2023-07-30,8.2308
2023-07-31,8.28
2023-08-01,8.3558
2023-08-02,8.2983
2023-08-03,8.1683
2023-08-04,8.1702
2023-08-05,8.1702
2023-08-06,8.1702
2023-08-07,8.3137
2023-08-08,8.297
2023-08-09,8.4081
2023-08-10,8.3781
2023-08-11,8.388
2023-08-12,8.388
2023-08-13,8.388
2023-08-14,8.4387
2023-08-15,8.321
2023-08-16,8.1683
2023-08-17,8.0739
2023-08-18,7.6368
2023-08-19,7.6368
2023-08-20,7.6368
2023-08-21,7.5138
2023-08-22,7.4037
2023-08-23,7.5827
2023-08-24,7.4319
2023-08-25,7.5024
2023-08-26,7.5024
2023-08-27,7.5024
2023-08-28,7.5908
2023-08-29,7.7766
2023-08-30,7.9576
2023-08-31,7.768
2023-09-01,7.9223
2023-09-02,7.9223
2023-09-03,7.9223
2023-09-04,7.9223
2023-09-05,7.8357
2023-09-06,7.8329
2023-09-07,7.7833
2023-09-08,7.5492
2023-09-09,7.5492
2023-09-10,7.5492
2023-09-11,7.563
2023-09-12,7.5997
2023-09-13,7.5991
2023-09-14,7.7823
2023-09-15,7.7907
2023-09-16,7.7907
2023-09-17,7.7907
2023-09-18,7.766
2023-09-19,7.5304
2023-09-20,7.601
2023-09-21,7.3162
2023-09-22,7.1849
2023-09-23,7.1849
2023-09-24,7.1849
2023-09-25,7.2531
2023-09-26,7.1608
2023-09-27,7.2526
2023-09-28,7.2597
2023-09-29,7.1172
2023-09-30,7.1172
2023-10-01,7.1172
2023-10-02,7.0486
2023-10-03,7.028
2023-10-04,7.1098
2023-10-05,7.0844
2023-10-06,7.1397
2023-10-07,7.1397
2023-10-08,7.1397
2023-10-09,7.225
2023-10-10,7.3782
2023-10-11,7.3495
2023-10-12,7.2122
2023-10-13,7.1808
2023-10-14,7.1808
2023-10-15,7.1808
2023-10-16,7.3724
2023-10-17,7.3836
2023-10-18,7.2112
2023-10-19,7.1946
2023-10-20,7.074
2023-10-21,7.074
2023-10-22,7.074
2023-10-23,7.0375
2023-10-24,7.0433
2023-10-25,7.0111
2023-10-26,6.9652
2023-10-27,6.8982
2023-10-28,6.8982
2023-10-29,6.8982
2023-10-30,7.022
2023-10-31,6.9765
2023-11-01,7.0717
2023-11-02,7.1292
2023-11-03,7.29
2023-11-04,7.29
2023-11-05,7.29
2023-11-06,7.2165
2023-11-07,7.0488
2023-11-08,7.0512
2023-11-09,7.0558
2023-11-10,7.1372
2023-11-11,7.1372
2023-11-12,7.1372
2023-11-13,7.0584
2023-11-14,7.1552
2023-11-15,7.2652
2023-11-16,7.2222
2023-11-17,7.3263
2023-11-18,7.3263
2023-11-19,7.3263
2023-11-20,7.2552
2023-11-21,7.2984
2023-11-22,7.077
2023-11-23,7.077
2023-11-24,7.0664
2023-11-25,7.0664
2023-11-26,7.0664
2023-11-27,6.9179
2023-11-28,6.8771
2023-11-29,6.9501
2023-11-30,6.9588
2023-12-01,7.0408
2023-12-02,7.0408
2023-12-03,7.0408
2023-12-04,7.043
2023-12-05,6.898
2023-12-06,6.9799
2023-12-07,6.8995
2023-12-08,6.9451
2023-12-09,6.9451
2023-12-10,6.9451
2023-12-11,6.8959
2023-12-12,6.8654
2023-12-13,7.1934
2023-12-14,7.4058
2023-12-15,7.1688
2023-12-16,7.1688
2023-12-17,7.1688
2023-12-18,7.1088
2023-12-19,7.3113
2023-12-20,7.1903
2023-12-21,7.3005
2023-12-22,7.3635
2023-12-23,7.3635
2023-12-24,7.3635
2023-12-25,7.3635
2023-12-26,7.4441
2023-12-27,7.4508
2023-12-28,7.4077
2023-12-29,7.4187
2023-12-30,7.4187
2023-12-31,7.4187
2024-01-01,7.4187
2024-01-02,7.4376
2024-01-03,7.3006
2024-01-04,7.2832
2024-01-05,7.3479
2024-01-06,7.3479
2024-01-07,7.3479
2024-01-08,7.3845
2024-01-09,7.2983
2024-01-10,7.3004
2024-01-11,7.2372
2024-01-12,7.1701
2024-01-13,7.1701
2024-01-14,7.1701
2024-01-15,7.1701
2024-01-16,7.1491
2024-01-17,7.0271
2024-01-18,7.0775
2024-01-19,7.1015
2024-01-20,7.1015
2024-01-21,7.1015
2024-01-22,7.1354
2024-01-23,7.1873
2024-01-24,7.2045
2024-01-25,7.2877
2024-01-26,7.4224
2024-01-27,7.4224
2024-01-28,7.4224
2024-01-29,7.4956
2024-01-30,7.4821
2024-01-31,7.4216
2024-02-01,7.4234
2024-02-02,7.4039
2024-02-03,7.4039
2024-02-04,7.4039
2024-02-05,7.2854
2024-02-06,7.3372
2024-02-07,7.284
2024-02-08,7.2818
2024-02-09,7.1999
2024-02-10,7.1999
2024-02-11,7.1999
2024-02-12,7.346
2024-02-13,7.1634
2024-02-14,7.2628
2024-02-15,6.8998
2024-02-16,6.828
2024-02-17,6.828
2024-02-18,6.828
2024-02-19,6.828
2024-02-20,6.7684
2024-02-21,6.7668
2024-02-22,6.7576
2024-02-23,6.8998
2024-02-24,6.8998
2024-02-25,6.8998
2024-02-26,6.8736
2024-02-27,6.8276
2024-02-28,6.9025
2024-02-29,6.8684
2024-03-01,6.9187
2024-03-02,6.9187
2024-03-03,6.9187
2024-03-04,6.8571
2024-03-05,6.8986
2024-03-06,6.8968
2024-03-07,7.0527
2024-03-08,7.0308
2024-03-09,7.0308
2024-03-10,7.0308
2024-03-11,7.0478
2024-03-12,7.0048
2024-03-13,7.116
2024-03-14,7.1408
2024-03-15,7.1974
2024-03-16,7.1974
2024-03-17,7.1974
2024-03-18,7.2319
2024-03-19,7.3431
2024-03-20,7.3887
2024-03-21,7.4531
2024-03-22,7.475
2024-03-23,7.475
2024-03-24,7.475
2024-03-25,7.4601
2024-03-26,7.4689
2024-03-27,7.6594
2024-03-28,7.6881
2024-03-29,7.6881
2024-03-30,7.6881
2024-03-31,7.6881
2024-04-01,7.5697
2024-04-02,7.5672
2024-04-03,7.6036
2024-04-04,7.623
2024-04-05,7.7204
2024-04-06,7.7204
2024-04-07,7.7204
2024-04-08,7.6883
