,ENPH US Equity
2023-03-21,62.3755
2023-03-22,60.7117
2023-03-23,61.4738
2023-03-24,58.8415
2023-03-25,58.8415
2023-03-26,58.8415
2023-03-27,58.7929
2023-03-28,58.0916
2023-03-29,61.2582
2023-03-30,61.659
2023-03-31,50.8374
2023-04-01,50.8374
2023-04-02,50.8374
2023-04-03,48.9503
2023-04-04,48.9356
2023-04-05,46.7562
2023-04-06,46.1001
2023-04-07,46.1001
2023-04-08,46.1001
2023-04-09,46.1001
2023-04-10,47.4431
2023-04-11,47.7094
2023-04-12,47.4998
2023-04-13,50.8676
2023-04-14,50.6728
2023-04-15,50.6728
2023-04-16,50.6728
2023-04-17,54.6225
2023-04-18,55.3498
2023-04-19,54.4622
2023-04-20,54.5904
2023-04-21,54.2995
2023-04-22,54.2995
2023-04-23,54.2995
2023-04-24,54.5436
2023-04-25,53.59
2023-04-26,39.5853
2023-04-27,39.6717
2023-04-28,39.6766
2023-04-29,39.6766
2023-04-30,39.6766
2023-05-01,38.786
2023-05-02,36.884
2023-05-03,37.5106
2023-05-04,37.5106
2023-05-05,38.5541
2023-05-06,38.5541
2023-05-07,38.5541
2023-05-08,39.4521
2023-05-09,38.1052
2023-05-10,38.9908
2023-05-11,38.8354
2023-05-12,40.503
2023-05-13,40.503
2023-05-14,40.503
2023-05-15,40.7892
2023-05-16,38.8773
2023-05-17,39.5606
2023-05-18,39.5582
2023-05-19,39.2251
2023-05-20,39.2251
2023-05-21,39.2251
2023-05-22,39.7876
2023-05-23,39.3386
2023-05-24,39.6396
2023-05-25,39.7728
2023-05-26,39.9233
2023-05-27,39.9233
2023-05-28,39.9233
2023-05-29,39.9233
2023-05-30,42.1238
2023-05-31,42.0646
2023-06-01,43.937
2023-06-02,44.0332
2023-06-03,44.0332
2023-06-04,44.0332
2023-06-05,44.2478
2023-06-06,44.2182
2023-06-07,44.0899
2023-06-08,43.9197
2023-06-09,42.2373
2023-06-10,42.2373
2023-06-11,42.2373
2023-06-12,42.8071
2023-06-13,43.4905
2023-06-14,43.377
2023-06-15,43.7001
2023-06-16,44.0208
2023-06-17,44.0208
2023-06-18,44.0208
2023-06-19,44.0208
2023-06-20,41.5983
2023-06-21,40.6116
2023-06-22,39.2646
2023-06-23,38.3173
2023-06-24,38.3173
2023-06-25,38.3173
2023-06-26,38.4456
2023-06-27,38.8946
2023-06-28,38.9908
2023-06-29,38.337
2023-06-30,35.5624
2023-07-01,35.5624
2023-07-02,35.5624
2023-07-03,36.0113
2023-07-04,36.0113
2023-07-05,35.0983
2023-07-06,34.2394
2023-07-07,35.2783
2023-07-08,35.2783
2023-07-09,35.2783
2023-07-10,37.2952
2023-07-11,36.9287
2023-07-12,38.8849
2023-07-13,38.8502
2023-07-14,37.8309
2023-07-15,37.8309
2023-07-16,37.8309
2023-07-17,40.3748
2023-07-18,39.1559
2023-07-19,39.4682
2023-07-20,37.3928
2023-07-21,37.7311
2023-07-22,37.7311
2023-07-23,37.7311
2023-07-24,37.8027
2023-07-25,38.1627
2023-07-26,36.8376
2023-07-27,35.2332
2023-07-28,32.5424
2023-07-29,32.5424
2023-07-30,32.5424
2023-07-31,32.0029
2023-08-01,31.6771
2023-08-02,29.5991
2023-08-03,29.5279
2023-08-04,29.4502
2023-08-05,29.4502
2023-08-06,29.4502
2023-08-07,28.4684
2023-08-08,28.5374
2023-08-09,29.1179
2023-08-10,28.6863
2023-08-11,28.4144
2023-08-12,28.4144
2023-08-13,28.4144
2023-08-14,29.1459
2023-08-15,28.2763
2023-08-16,27.9127
2023-08-17,27.6031
2023-08-18,27.3657
2023-08-19,27.3657
2023-08-20,27.3657
2023-08-21,27.3269
2023-08-22,26.9299
2023-08-23,27.37
2023-08-24,25.6395
2023-08-25,26.0171
2023-08-26,26.0171
2023-08-27,26.0171
2023-08-28,26.2782
2023-08-29,27.0874
2023-08-30,26.8845
2023-08-31,26.5436
2023-09-01,27.0183
2023-09-02,27.0183
2023-09-03,27.0183
2023-09-04,27.0183
2023-09-05,26.8112
2023-09-06,25.7884
2023-09-07,25.6157
2023-09-08,25.1842
2023-09-09,25.1842
2023-09-10,25.1842
2023-09-11,25.6071
2023-09-12,25.8574
2023-09-13,25.0482
2023-09-14,25.633
2023-09-15,25.1993
2023-09-16,25.1993
2023-09-17,25.1993
2023-09-18,24.5217
2023-09-19,25.5855
2023-09-20,25.9912
2023-09-21,26.1811
2023-09-22,25.1173
2023-09-23,25.1173
2023-09-24,25.1173
2023-09-25,25.3719
2023-09-26,24.9511
2023-09-27,25.1583
2023-09-28,25.1388
2023-09-29,25.8974
2023-09-30,25.8974
2023-10-01,25.8974
2023-10-02,25.1631
2023-10-03,24.5818
2023-10-04,25.2385
2023-10-05,24.9789
2023-10-06,25.6778
2023-10-07,25.6778
2023-10-08,25.6778
2023-10-09,25.8087
2023-10-10,27.1399
2023-10-11,27.7745
2023-10-12,26.8803
2023-10-13,26.7095
2023-10-14,26.7095
2023-10-15,26.7095
2023-10-16,27.4416
2023-10-17,27.9142
2023-10-18,26.7161
2023-10-19,24.9545
2023-10-20,21.1805
2023-10-21,21.1805
2023-10-22,21.1805
2023-10-23,20.6036
2023-10-24,20.2819
2023-10-25,20.1732
2023-10-26,20.6099
2023-10-27,17.4793
2023-10-28,17.4793
2023-10-29,17.4793
2023-10-30,16.7172
2023-10-31,16.9216
2023-11-01,16.2883
2023-11-02,16.7749
2023-11-03,17.1949
2023-11-04,17.1949
2023-11-05,17.1949
2023-11-06,16.6105
2023-11-07,16.7549
2023-11-08,16.3261
2023-11-09,16.0284
2023-11-10,16.5661
2023-11-11,16.5661
2023-11-12,16.5661
2023-11-13,16.6927
2023-11-14,19.5456
2023-11-15,19.8611
2023-11-16,19.3856
2023-11-17,19.8722
2023-11-18,19.8722
2023-11-19,19.8722
2023-11-20,21.1254
2023-11-21,21.0854
2023-11-22,21.5031
2023-11-23,21.5031
2023-11-24,21.5075
2023-11-25,21.5075
2023-11-26,21.5075
2023-11-27,20.9698
2023-11-28,21.2587
2023-11-29,21.6719
2023-11-30,21.6853
2023-12-01,22.9073
2023-12-02,22.9073
2023-12-03,22.9073
2023-12-04,23.4294
2023-12-05,23.6805
2023-12-06,22.9629
2023-12-07,23.0517
2023-12-08,22.1274
2023-12-09,22.1274
2023-12-10,22.1274
2023-12-11,22.2474
2023-12-12,21.4186
2023-12-13,23.1495
2023-12-14,25.9513
2023-12-15,26.7734
2023-12-16,26.7734
2023-12-17,26.7734
2023-12-18,26.7978
2023-12-19,29.3063
2023-12-20,27.6799
2023-12-21,28.9819
2023-12-22,29.0108
2023-12-23,29.0108
2023-12-24,29.0108
2023-12-25,29.0108
2023-12-26,29.7551
2023-12-27,29.3752
2023-12-28,29.1886
2023-12-29,39.4834
2023-12-30,39.4834
2023-12-31,39.4834
2024-01-01,39.4834
2024-01-02,39.2087
2024-01-03,36.5811
2024-01-04,35.1895
2024-01-05,34.3716
2024-01-06,34.3716
2024-01-07,34.3716
2024-01-08,34.5578
2024-01-09,34.8812
2024-01-10,35.0277
2024-01-11,34.0359
2024-01-12,32.7938
2024-01-13,32.7938
2024-01-14,32.7938
2024-01-15,32.7938
2024-01-16,32.3452
2024-01-17,31.3686
2024-01-18,31.7074
2024-01-19,30.7705
2024-01-20,30.7705
2024-01-21,30.7705
2024-01-22,31.8569
2024-01-23,33.1234
2024-01-24,32.1377
2024-01-25,31.7593
2024-01-26,31.3137
2024-01-27,31.3137
2024-01-28,31.3137
2024-01-29,32.4734
2024-01-30,31.6128
2024-01-31,30.9353
2024-02-01,31.3351
2024-02-02,30.212
2024-02-03,30.212
2024-02-04,30.212
2024-02-05,29.0035
2024-02-06,29.8305
2024-02-07,35.0186
2024-02-08,34.8263
2024-02-09,36.3155
2024-02-10,36.3155
2024-02-11,36.3155
2024-02-12,38.2665
2024-02-13,36.6462
2024-02-14,39.0917
2024-02-15,40.539
2024-02-16,39.1676
2024-02-17,39.1676
2024-02-18,39.1676
2024-02-19,39.1676
2024-02-20,37.8569
2024-02-21,37.4594
2024-02-22,36.6098
2024-02-23,35.0169
2024-02-24,35.0169
2024-02-25,35.0169
2024-02-26,35.5176
2024-02-27,35.9029
2024-02-28,35.293
2024-02-29,37.693
2024-03-01,38.4971
2024-03-02,38.4971
2024-03-03,38.4971
2024-03-04,36.7706
2024-03-05,37.1105
2024-03-06,37.1924
2024-03-07,38.5062
2024-03-08,38.6852
2024-03-09,38.6852
2024-03-10,38.6852
2024-03-11,38.2027
2024-03-12,35.8695
2024-03-13,35.0109
2024-03-14,32.6564
2024-03-15,31.8433
2024-03-16,31.8433
2024-03-17,31.8433
2024-03-18,32.8931
2024-03-19,32.2771
2024-03-20,33.6546
2024-03-21,34.1643
2024-03-22,33.9307
2024-03-23,33.9307
2024-03-24,33.9307
2024-03-25,32.8506
2024-03-26,32.3348
2024-03-27,35.5054
2024-03-28,35.8634
2024-03-29,35.8634
2024-03-30,35.8634
2024-03-31,35.8634
2024-04-01,35.0473
2024-04-02,33.6091
2024-04-03,35.1413
2024-04-04,35.8028
2024-04-05,33.2783
2024-04-06,33.2783
2024-04-07,33.2783
2024-04-08,34.1809
