,SO US Equity
2023-03-18,25.1886
2023-03-19,25.1886
2023-03-20,25.3204
2023-03-21,25.0325
2023-03-22,24.9474
2023-03-23,24.8724
2023-03-24,25.3285
2023-03-25,25.3285
2023-03-26,25.3285
2023-03-27,25.2575
2023-03-28,25.288
2023-03-29,25.4806
2023-03-30,25.4238
2023-03-31,26.7642
2023-04-01,26.7642
2023-04-02,26.7642
2023-04-03,26.6742
2023-04-04,26.8127
2023-04-05,27.2049
2023-04-06,27.3748
2023-04-07,27.3748
2023-04-08,27.3748
2023-04-09,27.3748
2023-04-10,27.3182
2023-04-11,27.2741
2023-04-12,27.3349
2023-04-13,27.4063
2023-04-14,27.2972
2023-04-15,27.2972
2023-04-16,27.2972
2023-04-17,27.3811
2023-04-18,27.4314
2023-04-19,27.4797
2023-04-20,27.5237
2023-04-21,27.6475
2023-04-22,27.6475
2023-04-23,27.6475
2023-04-24,27.7502
2023-04-25,27.7251
2023-04-26,27.4335
2023-04-27,27.6265
2023-04-28,27.6349
2023-04-29,27.6349
2023-04-30,27.6349
2023-05-01,27.7481
2023-05-02,27.551
2023-05-03,27.5887
2023-05-04,27.7817
2023-05-05,27.9264
2023-05-06,27.9264
2023-05-07,27.9264
2023-05-08,27.8488
2023-05-09,27.874
2023-05-10,28.0774
2023-05-11,27.8656
2023-05-12,27.5929
2023-05-13,27.5929
2023-05-14,27.5929
2023-05-15,27.3979
2023-05-16,27.0791
2023-05-17,27.0874
2023-05-18,27.1105
2023-05-19,27.186
2023-05-20,27.186
2023-05-21,27.186
2023-05-22,27.0895
2023-05-23,27.1315
2023-05-24,27.0686
2023-05-25,26.8525
2023-05-26,26.7791
2023-05-27,26.7791
2023-05-28,26.7791
2023-05-29,26.7791
2023-05-30,26.8546
2023-05-31,26.8378
2023-06-01,26.7183
2023-06-02,26.7749
2023-06-03,26.7749
2023-06-04,26.7749
2023-06-05,26.8253
2023-06-06,26.7581
2023-06-07,26.9175
2023-06-08,27.1168
2023-06-09,27.1546
2023-06-10,27.1546
2023-06-11,27.1546
2023-06-12,27.0665
2023-06-13,26.9847
2023-06-14,26.991
2023-06-15,27.0497
2023-06-16,27.2594
2023-06-17,27.2594
2023-06-18,27.2594
2023-06-19,27.2594
2023-06-20,26.9616
2023-06-21,27.2343
2023-06-22,27.1629
2023-06-23,26.9847
2023-06-24,26.9847
2023-06-25,26.9847
2023-06-26,27.2531
2023-06-27,27.1252
2023-06-28,26.863
2023-06-29,26.7099
2023-06-30,29.1231
2023-07-01,29.1231
2023-07-02,29.1231
2023-07-03,29.1953
2023-07-04,29.1953
2023-07-05,29.4457
2023-07-06,29.245
2023-07-07,29.2201
2023-07-08,29.2201
2023-07-09,29.2201
2023-07-10,29.0983
2023-07-11,29.2314
2023-07-12,29.4254
2023-07-13,29.4006
2023-07-14,29.378
2023-07-15,29.378
2023-07-16,29.378
2023-07-17,29.1074
2023-07-18,28.8615
2023-07-19,29.0983
2023-07-20,29.3081
2023-07-21,29.757
2023-07-22,29.757
2023-07-23,29.757
2023-07-24,29.7322
2023-07-25,29.6555
2023-07-26,29.7638
2023-07-27,29.7119
2023-07-28,29.5968
2023-07-29,29.5968
2023-07-30,29.5968
2023-07-31,29.5946
2023-08-01,29.3555
2023-08-02,29.2856
2023-08-03,28.7555
2023-08-04,28.5795
2023-08-05,28.5795
2023-08-06,28.5795
2023-08-07,28.6201
2023-08-08,28.7983
2023-08-09,28.884
2023-08-10,28.9337
2023-08-11,28.954
2023-08-12,28.954
2023-08-13,28.954
2023-08-14,28.8028
2023-08-15,28.566
2023-08-16,28.6404
2023-08-17,28.672
2023-08-18,28.5728
2023-08-19,28.5728
2023-08-20,28.5728
2023-08-21,28.5277
2023-08-22,28.5547
2023-08-23,28.5141
2023-08-24,28.487
2023-08-25,28.6359
2023-08-26,28.6359
2023-08-27,28.6359
2023-08-28,28.6449
2023-08-29,28.7442
2023-08-30,28.7555
2023-08-31,28.5547
2023-09-01,28.4397
2023-09-02,28.4397
2023-09-03,28.4397
2023-09-04,28.4397
2023-09-05,28.2322
2023-09-06,28.2209
2023-09-07,28.4149
2023-09-08,28.5998
2023-09-09,28.5998
2023-09-10,28.5998
2023-09-11,28.6449
2023-09-12,28.751
2023-09-13,28.954
2023-09-14,29.2698
2023-09-15,29.3126
2023-09-16,29.3126
2023-09-17,29.3126
2023-09-18,29.281
2023-09-19,29.272
2023-09-20,29.3374
2023-09-21,29.0442
2023-09-22,28.9246
2023-09-23,28.9246
2023-09-24,28.9246
2023-09-25,28.9066
2023-09-26,28.4149
2023-09-27,28.1961
2023-09-28,27.9547
2023-09-29,28.4272
2023-09-30,28.4272
2023-10-01,28.4272
2023-10-02,27.9659
2023-10-03,28.2689
2023-10-04,28.4043
2023-10-05,28.3974
2023-10-06,28.4846
2023-10-07,28.4846
2023-10-08,28.4846
2023-10-09,28.7003
2023-10-10,28.822
2023-10-11,28.9734
2023-10-12,28.6521
2023-10-13,28.8472
2023-10-14,28.8472
2023-10-15,28.8472
2023-10-16,29.0652
2023-10-17,28.9757
2023-10-18,28.8587
2023-10-19,28.822
2023-10-20,28.659
2023-10-21,28.659
2023-10-22,28.659
2023-10-23,28.5902
2023-10-24,28.8243
2023-10-25,28.861
2023-10-26,28.9872
2023-10-27,28.8426
2023-10-28,28.8426
2023-10-29,28.8426
2023-10-30,28.9023
2023-10-31,29.0193
2023-11-01,29.2787
2023-11-02,29.6665
2023-11-03,29.7285
2023-11-04,29.7285
2023-11-05,29.7285
2023-11-06,29.4623
2023-11-07,29.3452
2023-11-08,29.3177
2023-11-09,29.1892
2023-11-10,29.2029
2023-11-11,29.2029
2023-11-12,29.2029
2023-11-13,29.0285
2023-11-14,29.4577
2023-11-15,29.3567
2023-11-16,29.701
2023-11-17,29.5862
2023-11-18,29.5862
2023-11-19,29.5862
2023-11-20,29.5105
2023-11-21,29.5587
2023-11-22,29.5449
2023-11-23,29.5449
2023-11-24,29.5495
2023-11-25,29.5495
2023-11-26,29.5495
2023-11-27,29.6987
2023-11-28,29.7514
2023-11-29,29.6918
2023-11-30,29.8639
2023-12-01,29.9878
2023-12-02,29.9878
2023-12-03,29.9878
2023-12-04,29.9328
2023-12-05,29.8524
2023-12-06,30.1577
2023-12-07,30.0177
2023-12-08,29.9832
2023-12-09,29.9832
2023-12-10,29.9832
2023-12-11,29.9511
2023-12-12,29.7469
2023-12-13,30.3459
2023-12-14,29.9832
2023-12-15,29.8364
2023-12-16,29.8364
2023-12-17,29.8364
2023-12-18,29.9649
2023-12-19,29.9282
2023-12-20,29.5678
2023-12-21,29.4944
2023-12-22,29.5105
2023-12-23,29.5105
2023-12-24,29.5105
2023-12-25,29.5105
2023-12-26,29.5128
2023-12-27,29.5036
2023-12-28,29.6757
2023-12-29,24.5597
2023-12-30,24.5597
2023-12-31,24.5597
2024-01-01,24.5597
2024-01-02,24.6964
2024-01-03,24.9569
2024-01-04,24.8576
2024-01-05,24.8389
2024-01-06,24.8389
2024-01-07,24.8389
2024-01-08,24.9419
2024-01-09,24.8876
2024-01-10,24.8801
2024-01-11,24.6459
2024-01-12,24.8033
2024-01-13,24.8033
2024-01-14,24.8033
2024-01-15,24.8033
2024-01-16,24.5971
2024-01-17,24.4678
2024-01-18,24.3067
2024-01-19,24.3404
2024-01-20,24.3404
2024-01-21,24.3404
2024-01-22,24.3161
2024-01-23,24.3179
2024-01-24,24.1999
2024-01-25,24.3948
2024-01-26,24.3704
2024-01-27,24.3704
2024-01-28,24.3704
2024-01-29,24.3854
2024-01-30,24.3966
2024-01-31,24.4472
2024-02-01,24.6309
2024-02-02,24.2842
2024-02-03,24.2842
2024-02-04,24.2842
2024-02-05,24.0087
2024-02-06,24.05
2024-02-07,23.9656
2024-02-08,23.9638
2024-02-09,23.9582
2024-02-10,23.9582
2024-02-11,23.9582
2024-02-12,24.2205
2024-02-13,24.0706
2024-02-14,24.1268
2024-02-15,23.9432
2024-02-16,23.8776
2024-02-17,23.8776
2024-02-18,23.8776
2024-02-19,23.8776
2024-02-20,23.9825
2024-02-21,24.1118
2024-02-22,24.0275
2024-02-23,24.1043
2024-02-24,24.1043
2024-02-25,24.1043
2024-02-26,23.8345
2024-02-27,23.8738
2024-02-28,23.9394
2024-02-29,24.0219
2024-03-01,23.9488
2024-03-02,23.9488
2024-03-03,23.9488
2024-03-04,24.1999
2024-03-05,24.1587
2024-03-06,24.2711
2024-03-07,24.3966
2024-03-08,24.3517
2024-03-09,24.3517
2024-03-10,24.3517
2024-03-11,24.4959
2024-03-12,24.4154
2024-03-13,24.5259
2024-03-14,24.421
2024-03-15,24.3667
2024-03-16,24.3667
2024-03-17,24.3667
2024-03-18,24.4285
2024-03-19,24.5765
2024-03-20,24.5803
2024-03-21,24.5184
2024-03-22,24.4997
2024-03-23,24.4997
2024-03-24,24.4997
2024-03-25,24.4922
2024-03-26,24.4004
2024-03-27,24.7339
2024-03-28,24.8632
2024-03-29,24.8632
2024-03-30,24.8632
2024-03-31,24.8632
2024-04-01,24.7433
2024-04-02,24.8265
2024-04-03,24.7588
2024-04-04,24.584
2024-04-05,24.5577
2024-04-06,24.5577
2024-04-07,24.5577
2024-04-08,24.5859
