,MSFT US Equity
2023-03-18,24.8566
2023-03-19,24.8566
2023-03-20,24.2094
2023-03-21,24.3487
2023-03-22,24.2148
2023-03-23,24.6975
2023-03-24,24.9591
2023-03-25,24.9591
2023-03-26,24.9591
2023-03-27,24.5824
2023-03-28,24.4791
2023-03-29,24.9537
2023-03-30,25.2719
2023-03-31,25.0101
2023-04-01,25.0101
2023-04-02,25.0101
2023-04-03,24.9162
2023-04-04,24.9118
2023-04-05,24.6625
2023-04-06,25.2998
2023-04-07,25.2998
2023-04-08,25.2998
2023-04-09,25.2998
2023-04-10,25.1058
2023-04-11,24.53
2023-04-12,24.5879
2023-04-13,25.1453
2023-04-14,24.8205
2023-04-15,24.8205
2023-04-16,24.8205
2023-04-17,25.054
2023-04-18,25.0163
2023-04-19,25.0233
2023-04-20,24.8179
2023-04-21,24.7872
2023-04-22,24.7872
2023-04-23,24.7872
2023-04-24,24.4369
2023-04-25,23.8525
2023-04-26,25.6017
2023-04-27,26.4312
2023-04-28,26.6443
2023-04-29,26.6443
2023-04-30,26.6443
2023-05-01,26.4952
2023-05-02,26.482
2023-05-03,26.3935
2023-05-04,26.482
2023-05-05,26.9415
2023-05-06,26.9415
2023-05-07,26.9415
2023-05-08,26.7661
2023-05-09,26.6215
2023-05-10,27.087
2023-05-11,26.8941
2023-05-12,26.7942
2023-05-13,26.7942
2023-05-14,26.7942
2023-05-15,26.8372
2023-05-16,27.0371
2023-05-17,27.2352
2023-05-18,27.6315
2023-05-19,27.6157
2023-05-20,27.6157
2023-05-21,27.6157
2023-05-22,27.8648
2023-05-23,27.3457
2023-05-24,27.2221
2023-05-25,28.2804
2023-05-26,28.8915
2023-05-27,28.8915
2023-05-28,28.8915
2023-05-29,28.8915
2023-05-30,28.7442
2023-05-31,28.4969
2023-06-01,28.8643
2023-06-02,29.1116
2023-06-03,29.1116
2023-06-04,29.1116
2023-06-05,29.1589
2023-06-06,28.9608
2023-06-07,28.0577
2023-06-08,28.2225
2023-06-09,28.3566
2023-06-10,28.3566
2023-06-11,28.3566
2023-06-12,28.8003
2023-06-13,29.0142
2023-06-14,29.2817
2023-06-15,30.2251
2023-06-16,29.7192
2023-06-17,29.7192
2023-06-18,29.7192
2023-06-19,29.7192
2023-06-20,29.3439
2023-06-21,28.9502
2023-06-22,29.4895
2023-06-23,29.0782
2023-06-24,29.0782
2023-06-25,29.0782
2023-06-26,28.5153
2023-06-27,29.0388
2023-06-28,29.151
2023-06-29,29.0809
2023-06-30,28.1246
2023-07-01,28.1246
2023-07-02,28.1246
2023-07-03,27.9113
2023-07-04,27.9113
2023-07-05,27.9247
2023-07-06,28.1857
2023-07-07,27.8469
2023-07-08,27.8469
2023-07-09,27.8469
2023-07-10,27.3961
2023-07-11,27.4496
2023-07-12,27.8452
2023-07-13,28.3019
2023-07-14,28.5177
2023-07-15,28.5177
2023-07-16,28.5177
2023-07-17,28.5587
2023-07-18,29.7096
2023-07-19,29.3407
2023-07-20,28.654
2023-07-21,28.3948
2023-07-22,28.3948
2023-07-23,28.3948
2023-07-24,28.5068
2023-07-25,28.984
2023-07-26,27.8797
2023-07-27,27.282
2023-07-28,27.9213
2023-07-29,27.9213
2023-07-30,27.9213
2023-07-31,27.7166
2023-08-01,27.7517
2023-08-02,27.0129
2023-08-03,26.9427
2023-08-04,27.0363
2023-08-05,27.0363
2023-08-06,27.0363
2023-08-07,27.231
2023-08-08,26.8917
2023-08-09,26.5724
2023-08-10,26.6309
2023-08-11,26.4705
2023-08-12,26.4705
2023-08-13,26.4705
2023-08-14,26.7237
2023-08-15,26.5415
2023-08-16,26.4195
2023-08-17,26.1253
2023-08-18,26.0919
2023-08-19,26.0919
2023-08-20,26.0919
2023-08-21,26.5432
2023-08-22,26.5916
2023-08-23,26.9711
2023-08-24,26.3835
2023-08-25,26.6351
2023-08-26,26.6351
2023-08-27,26.6351
2023-08-28,26.6953
2023-08-29,27.0889
2023-08-30,27.1207
2023-08-31,27.0346
2023-09-01,27.1098
2023-09-02,27.1098
2023-09-03,27.1098
2023-09-04,27.1098
2023-09-05,27.5185
2023-09-06,27.4625
2023-09-07,27.2143
2023-09-08,27.5787
2023-09-09,27.5787
2023-09-10,27.5787
2023-09-11,27.8854
2023-09-12,27.3697
2023-09-13,27.7283
2023-09-14,27.9489
2023-09-15,27.2402
2023-09-16,27.2402
2023-09-17,27.2402
2023-09-18,27.1432
2023-09-19,27.109
2023-09-20,26.4504
2023-09-21,26.3468
2023-09-22,26.1362
2023-09-23,26.1362
2023-09-24,26.1362
2023-09-25,26.1805
2023-09-26,25.7291
2023-09-27,25.7835
2023-09-28,25.8545
2023-09-29,24.4679
2023-09-30,24.4679
2023-10-01,24.4679
2023-10-02,24.9445
2023-10-03,24.282
2023-10-04,24.7204
2023-10-05,24.7523
2023-10-06,25.3747
2023-10-07,25.3747
2023-10-08,25.3747
2023-10-09,25.5763
2023-10-10,25.4637
2023-10-11,25.7811
2023-10-12,25.6819
2023-10-13,25.4117
2023-10-14,25.4117
2023-10-15,25.4117
2023-10-16,25.7985
2023-10-17,25.7528
2023-10-18,25.5992
2023-10-19,25.6919
2023-10-20,25.3256
2023-10-21,25.3256
2023-10-22,25.3256
2023-10-23,25.5344
2023-10-24,25.641
2023-10-25,26.4401
2023-10-26,25.433
2023-10-27,25.5843
2023-10-28,25.5843
2023-10-29,25.5843
2023-10-30,26.1753
2023-10-31,26.2383
2023-11-01,26.8656
2023-11-02,27.0429
2023-11-03,27.396
2023-11-04,27.396
2023-11-05,27.396
2023-11-06,27.6899
2023-11-07,28.0051
2023-11-08,28.2155
2023-11-09,28.0177
2023-11-10,28.7254
2023-11-11,28.7254
2023-11-12,28.7254
2023-11-13,28.4898
2023-11-14,28.7727
2023-11-15,28.7254
2023-11-16,29.2376
2023-11-17,28.7396
2023-11-18,28.7396
2023-11-19,28.7396
2023-11-20,29.3377
2023-11-21,28.9933
2023-11-22,29.37
2023-11-23,29.37
2023-11-24,29.3369
2023-11-25,29.3369
2023-11-26,29.3369
2023-11-27,29.4299
2023-11-28,29.7522
2023-11-29,29.4488
2023-11-30,29.4535
2023-12-01,29.1068
2023-12-02,29.1068
2023-12-03,29.1068
2023-12-04,28.6836
2023-12-05,28.95
2023-12-06,28.6568
2023-12-07,28.8262
2023-12-08,29.0847
2023-12-09,29.0847
2023-12-10,29.0847
2023-12-11,28.8538
2023-12-12,29.0965
2023-12-13,29.0957
2023-12-14,28.4306
2023-12-15,28.8089
2023-12-16,28.8089
2023-12-17,28.8089
2023-12-18,28.9602
2023-12-19,29.0083
2023-12-20,28.8002
2023-12-21,29.0303
2023-12-22,29.1123
2023-12-23,29.1123
2023-12-24,29.1123
2023-12-25,29.1123
2023-12-26,29.1186
2023-12-27,29.0721
2023-12-28,29.1675
2023-12-29,27.9733
2023-12-30,27.9733
2023-12-31,27.9733
2024-01-01,27.9733
2024-01-02,27.5928
2024-01-03,27.5729
2024-01-04,27.3772
2024-01-05,27.3632
2024-01-06,27.3632
2024-01-07,27.3632
2024-01-08,27.8739
2024-01-09,27.9549
2024-01-10,28.4685
2024-01-11,28.6054
2024-01-12,28.888
2024-01-13,28.888
2024-01-14,28.888
2024-01-15,28.888
2024-01-16,29.0205
2024-01-17,28.9616
2024-01-18,29.2854
2024-01-19,29.6386
2024-01-20,29.6386
2024-01-21,29.6386
2024-01-22,29.4797
2024-01-23,29.6555
2024-01-24,29.9249
2024-01-25,30.0949
2024-01-26,30.0257
2024-01-27,30.0257
2024-01-28,30.0257
2024-01-29,30.4518
2024-01-30,30.3612
2024-01-31,29.5512
2024-02-01,30.0074
2024-02-02,30.5547
2024-02-03,30.5547
2024-02-04,30.5547
2024-02-05,30.1449
2024-02-06,30.1332
2024-02-07,30.7629
2024-02-08,30.7674
2024-02-09,31.2412
2024-02-10,31.2412
2024-02-11,31.2412
2024-02-12,30.852
2024-02-13,30.1942
2024-02-14,30.4275
2024-02-15,30.2119
2024-02-16,30.028
2024-02-17,30.028
2024-02-18,30.028
2024-02-19,30.028
2024-02-20,29.9345
2024-02-21,29.8896
2024-02-22,30.5864
2024-02-23,30.49
2024-02-24,30.49
2024-02-25,30.49
2024-02-26,30.284
2024-02-27,30.2796
2024-02-28,30.2972
2024-02-29,30.7328
2024-03-01,30.8696
2024-03-02,30.8696
2024-03-03,30.8696
2024-03-04,30.827
2024-03-05,29.9242
2024-03-06,29.883
2024-03-07,30.4017
2024-03-08,30.1869
2024-03-09,30.1869
2024-03-10,30.1869
2024-03-11,30.0618
2024-03-12,30.8534
2024-03-13,30.8402
2024-03-14,31.5847
2024-03-15,30.9373
2024-03-16,30.9373
2024-03-17,30.9373
2024-03-18,31.0035
2024-03-19,31.3044
2024-03-20,31.5855
2024-03-21,31.8901
2024-03-22,31.8437
2024-03-23,31.8437
2024-03-24,31.8437
2024-03-25,31.4111
2024-03-26,31.3221
2024-03-27,31.3059
2024-03-28,31.2537
2024-03-29,31.2537
2024-03-30,31.2537
2024-03-31,31.2537
2024-04-01,31.5369
2024-04-02,31.3066
2024-04-03,31.2338
2024-04-04,31.0447
2024-04-05,31.6068
2024-04-06,31.6068
2024-04-07,31.6068
2024-04-08,31.5384
