,KR US Equity
2023-03-19,12.8103
2023-03-20,12.9092
2023-03-21,12.9803
2023-03-22,13.0289
2023-03-23,13.1121
2023-03-24,13.2041
2023-03-25,13.2041
2023-03-26,13.2041
2023-03-27,13.1312
2023-03-28,13.201
2023-03-29,13.2219
2023-03-30,13.2254
2023-03-31,13.2793
2023-04-01,13.2793
2023-04-02,13.2793
2023-04-03,13.3784
2023-04-04,13.2949
2023-04-05,13.0515
2023-04-06,13.1315
2023-04-07,13.1315
2023-04-08,13.1315
2023-04-09,13.1315
2023-04-10,13.1976
2023-04-11,13.0341
2023-04-12,12.9228
2023-04-13,12.8759
2023-04-14,12.8063
2023-04-15,12.8063
2023-04-16,12.8063
2023-04-17,13.008
2023-04-18,13.015
2023-04-19,12.9454
2023-04-20,13.0063
2023-04-21,13.0272
2023-04-22,13.0272
2023-04-23,13.0272
2023-04-24,13.0828
2023-04-25,13.0359
2023-04-26,13.0098
2023-04-27,13.1002
2023-04-28,13.1506
2023-04-29,13.1506
2023-04-30,13.1506
2023-05-01,13.2636
2023-05-02,13.2915
2023-05-03,13.2045
2023-05-04,13.0898
2023-05-05,13.255
2023-05-06,13.255
2023-05-07,13.255
2023-05-08,13.241
2023-05-09,13.2428
2023-05-10,13.2358
2023-05-11,13.2428
2023-05-12,13.2463
2023-05-13,13.2463
2023-05-14,13.2463
2023-05-15,13.2271
2023-05-16,13.2028
2023-05-17,13.2584
2023-05-18,13.2723
2023-05-19,13.055
2023-05-20,13.055
2023-05-21,13.055
2023-05-22,13.1146
2023-05-23,12.9603
2023-05-24,13.041
2023-05-25,12.9252
2023-05-26,12.6464
2023-05-27,12.6464
2023-05-28,12.6464
2023-05-29,12.6464
2023-05-30,12.4096
2023-05-31,12.2991
2023-06-01,12.1816
2023-06-02,12.4026
2023-06-03,12.4026
2023-06-04,12.4026
2023-06-05,12.443
2023-06-06,12.4289
2023-06-07,12.3219
2023-06-08,12.3746
2023-06-09,12.4465
2023-06-10,12.4465
2023-06-11,12.4465
2023-06-12,12.4833
2023-06-13,12.5675
2023-06-14,12.6289
2023-06-15,12.4061
2023-06-16,12.4465
2023-06-17,12.4465
2023-06-18,12.4465
2023-06-19,12.4465
2023-06-20,12.3868
2023-06-21,12.3605
2023-06-22,12.4289
2023-06-23,12.4443
2023-06-24,12.4443
2023-06-25,12.4443
2023-06-26,12.5338
2023-06-27,12.5549
2023-06-28,12.625
2023-06-29,12.4759
2023-06-30,12.5952
2023-07-01,12.5952
2023-07-02,12.5952
2023-07-03,12.6724
2023-07-04,12.6724
2023-07-05,12.6022
2023-07-06,12.6461
2023-07-07,12.625
2023-07-08,12.625
2023-07-09,12.625
2023-07-10,12.5742
2023-07-11,12.6952
2023-07-12,12.6566
2023-07-13,12.5952
2023-07-14,12.497
2023-07-15,12.497
2023-07-16,12.497
2023-07-17,12.5145
2023-07-18,12.4566
2023-07-19,12.5917
2023-07-20,12.7461
2023-07-21,12.7689
2023-07-22,12.7689
2023-07-23,12.7689
2023-07-24,12.9005
2023-07-25,12.8917
2023-07-26,12.8952
2023-07-27,12.7882
2023-07-28,12.8619
2023-07-29,12.8619
2023-07-30,12.8619
2023-07-31,12.8829
2023-08-01,12.8654
2023-08-02,12.9496
2023-08-03,13.0163
2023-08-04,13.0321
2023-08-05,13.0321
2023-08-06,13.0321
2023-08-07,13.0689
2023-08-08,12.9233
2023-08-09,12.9917
2023-08-10,12.9601
2023-08-11,19.7676
2023-08-12,19.7676
2023-08-13,19.7676
2023-08-14,19.6541
2023-08-15,19.4894
2023-08-16,19.2383
2023-08-17,19.1627
2023-08-18,19.3868
2023-08-19,19.3868
2023-08-20,19.3868
2023-08-21,19.3382
2023-08-22,19.2356
2023-08-23,19.214
2023-08-24,19.0952
2023-08-25,19.1087
2023-08-26,19.1087
2023-08-27,19.1087
2023-08-28,19.133
2023-08-29,19.0952
2023-08-30,19.1033
2023-08-31,19.0682
2023-09-01,18.9575
2023-09-02,18.9575
2023-09-03,18.9575
2023-09-04,18.9575
2023-09-05,18.6982
2023-09-06,18.736
2023-09-07,18.8359
2023-09-08,19.2167
2023-09-09,19.2167
2023-09-10,19.2167
2023-09-11,18.8089
2023-09-12,18.8765
2023-09-13,18.7225
2023-09-14,18.9062
2023-09-15,19.0766
2023-09-16,19.0766
2023-09-17,19.0766
2023-09-18,19.1362
2023-09-19,19.0144
2023-09-20,19.0388
2023-09-21,18.9116
2023-09-22,18.898
2023-09-23,18.898
2023-09-24,18.898
2023-09-25,18.9116
2023-09-26,18.76
2023-09-27,18.5787
2023-09-28,18.7438
2023-09-29,18.6518
2023-09-30,18.6518
2023-10-01,18.6518
2023-10-02,18.4569
2023-10-03,18.5219
2023-10-04,18.7032
2023-10-05,18.4894
2023-10-06,18.3
2023-10-07,18.3
2023-10-08,18.3
2023-10-09,18.6166
2023-10-10,18.6761
2023-10-11,18.5002
2023-10-12,18.5192
2023-10-13,18.4921
2023-10-14,18.4921
2023-10-15,18.4921
2023-10-16,18.5273
2023-10-17,18.5814
2023-10-18,18.511
2023-10-19,18.5841
2023-10-20,18.484
2023-10-21,18.484
2023-10-22,18.484
2023-10-23,18.2648
2023-10-24,18.3433
2023-10-25,18.5273
2023-10-26,18.6572
2023-10-27,18.5652
2023-10-28,18.5652
2023-10-29,18.5652
2023-10-30,18.7059
2023-10-31,18.8195
2023-11-01,18.825
2023-11-02,18.8277
2023-11-03,18.5897
2023-11-04,18.5897
2023-11-05,18.5897
2023-11-06,18.5344
2023-11-07,18.5212
2023-11-08,18.1944
2023-11-09,18.1996
2023-11-10,18.1996
2023-11-11,18.1996
2023-11-12,18.1996
2023-11-13,18.2761
2023-11-14,18.2919
2023-11-15,18.363
2023-11-16,17.8754
2023-11-17,17.8174
2023-11-18,17.8174
2023-11-19,17.8174
2023-11-20,17.9439
2023-11-21,17.9677
2023-11-22,18.1812
2023-11-23,18.1812
2023-11-24,18.2761
2023-11-25,18.2761
2023-11-26,18.2761
2023-11-27,18.2523
2023-11-28,18.2075
2023-11-29,18.1337
2023-11-30,18.2998
2023-12-01,18.3868
2023-12-02,18.3868
2023-12-03,18.3868
2023-12-04,18.4052
2023-12-05,18.363
2023-12-06,18.371
2023-12-07,18.4395
2023-12-08,18.3833
2023-12-09,18.3833
2023-12-10,18.3833
2023-12-11,18.5177
2023-12-12,18.2963
2023-12-13,18.4202
2023-12-14,18.1223
2023-12-15,18.2594
2023-12-16,18.2594
2023-12-17,18.2594
2023-12-18,18.6337
2023-12-19,18.5124
2023-12-20,18.494
2023-12-21,18.4992
2023-12-22,18.5309
2023-12-23,18.5309
2023-12-24,18.5309
2023-12-25,18.5309
2023-12-26,18.552
2023-12-27,18.5493
2023-12-28,18.5388
2023-12-29,18.6811
2023-12-30,18.6811
2023-12-31,18.6811
2024-01-01,18.6811
2024-01-02,18.8288
2024-01-03,18.8947
2024-01-04,18.7312
2024-01-05,18.7708
2024-01-06,18.7708
2024-01-07,18.7708
2024-01-08,18.7497
2024-01-09,18.8209
2024-01-10,18.7945
2024-01-11,18.7181
2024-01-12,18.7655
2024-01-13,18.7655
2024-01-14,18.7655
2024-01-15,18.7655
2024-01-16,18.8657
2024-01-17,18.8973
2024-01-18,18.7971
2024-01-19,18.7418
2024-01-20,18.7418
2024-01-21,18.7418
2024-01-22,18.7391
2024-01-23,18.8235
2024-01-24,18.784
2024-01-25,18.871
2024-01-26,18.8367
2024-01-27,18.8367
2024-01-28,18.8367
2024-01-29,18.8973
2024-01-30,18.9289
2024-01-31,18.7945
2024-02-01,18.9448
2024-02-02,16.3204
2024-02-03,16.3204
2024-02-04,16.3204
2024-02-05,16.2855
2024-02-06,16.0532
2024-02-07,15.9673
2024-02-08,16.1578
2024-02-09,16.1508
2024-02-10,16.1508
2024-02-11,16.1508
2024-02-12,16.2507
2024-02-13,16.188
2024-02-14,16.2158
2024-02-15,16.49
2024-02-16,16.6688
2024-02-17,16.6688
2024-02-18,16.6688
2024-02-19,16.6688
2024-02-20,16.7524
2024-02-21,16.7083
2024-02-22,16.7153
2024-02-23,16.8012
2024-02-24,16.8012
2024-02-25,16.8012
2024-02-26,16.5805
2024-02-27,16.8384
2024-02-28,16.8756
2024-02-29,17.1264
2024-03-01,17.0219
2024-03-02,17.0219
2024-03-03,17.0219
2024-03-04,17.0707
2024-03-05,17.0962
2024-03-06,17.3309
2024-03-07,18.49
2024-03-08,18.6039
2024-03-09,18.6039
2024-03-10,18.6039
2024-03-11,18.3762
2024-03-12,18.4505
2024-03-13,18.6294
2024-03-14,18.497
2024-03-15,18.6248
2024-03-16,18.6248
2024-03-17,18.6248
2024-03-18,18.655
2024-03-19,18.7223
2024-03-20,18.8036
2024-03-21,18.8478
2024-03-22,18.7386
2024-03-23,18.7386
2024-03-24,18.7386
2024-03-25,18.6015
2024-03-26,18.7014
2024-03-27,18.8199
2024-03-28,18.8733
2024-03-29,18.8733
2024-03-30,18.8733
2024-03-31,18.8733
2024-04-01,18.8408
2024-04-02,19.0759
2024-04-03,19.0619
2024-04-04,18.9873
2024-04-05,18.957
2024-04-06,18.957
2024-04-07,18.957
2024-04-08,18.505
