,AGCO US Equity
2023-03-20,8.0496
2023-03-21,8.317
2023-03-22,8.1318
2023-03-23,8.0981
2023-03-24,8.0461
2023-03-25,8.0461
2023-03-26,8.0461
2023-03-27,8.2708
2023-03-28,8.3087
2023-03-29,8.3755
2023-03-30,8.5406
2023-03-31,8.0552
2023-04-01,8.0552
2023-04-02,8.0552
2023-04-03,7.9581
2023-04-04,7.613
2023-04-05,7.2358
2023-04-06,7.2131
2023-04-07,7.2131
2023-04-08,7.2131
2023-04-09,7.2131
2023-04-10,7.3913
2023-04-11,7.4688
2023-04-12,7.5169
2023-04-13,7.5432
2023-04-14,7.5732
2023-04-15,7.5732
2023-04-16,7.5732
2023-04-17,7.6192
2023-04-18,7.6967
2023-04-19,7.6156
2023-04-20,7.5825
2023-04-21,7.4978
2023-04-22,7.4978
2023-04-23,7.4978
2023-04-24,7.5453
2023-04-25,7.4234
2023-04-26,7.4001
2023-04-27,7.4244
2023-04-28,7.4735
2023-04-29,7.4735
2023-04-30,7.4735
2023-05-01,7.5091
2023-05-02,7.6807
2023-05-03,7.6579
2023-05-04,7.3831
2023-05-05,7.6326
2023-05-06,7.6326
2023-05-07,7.6326
2023-05-08,7.6295
2023-05-09,7.6481
2023-05-10,7.6347
2023-05-11,7.4533
2023-05-12,7.4011
2023-05-13,7.4011
2023-05-14,7.4011
2023-05-15,7.4554
2023-05-16,7.2606
2023-05-17,7.3722
2023-05-18,7.0745
2023-05-19,6.9784
2023-05-20,6.9784
2023-05-21,6.9784
2023-05-22,7.0011
2023-05-23,7.0694
2023-05-24,6.8658
2023-05-25,6.9407
2023-05-26,6.98
2023-05-27,6.98
2023-05-28,6.98
2023-05-29,6.98
2023-05-30,6.8957
2023-05-31,6.7691
2023-06-01,6.8378
2023-06-02,7.2404
2023-06-03,7.2404
2023-06-04,7.2404
2023-06-05,7.1024
2023-06-06,7.304
2023-06-07,7.4213
2023-06-08,7.4146
2023-06-09,7.4177
2023-06-10,7.4177
2023-06-11,7.4177
2023-06-12,7.5153
2023-06-13,7.7747
2023-06-14,7.7809
2023-06-15,7.8874
2023-06-16,7.8848
2023-06-17,7.8848
2023-06-18,7.8848
2023-06-19,7.8848
2023-06-20,7.9086
2023-06-21,8.0326
2023-06-22,7.9768
2023-06-23,7.7763
2023-06-24,7.7763
2023-06-25,7.7763
2023-06-26,7.8786
2023-06-27,7.9205
2023-06-28,7.8192
2023-06-29,7.7494
2023-06-30,6.9978
2023-07-01,6.9978
2023-07-02,6.9978
2023-07-03,7.0539
2023-07-04,7.0539
2023-07-05,6.9314
2023-07-06,6.9025
2023-07-07,6.9684
2023-07-08,6.9684
2023-07-09,6.9684
2023-07-10,7.0191
2023-07-11,7.1402
2023-07-12,7.097
2023-07-13,7.1558
2023-07-14,7.1487
2023-07-15,7.1487
2023-07-16,7.1487
2023-07-17,7.2119
2023-07-18,7.3232
2023-07-19,7.3744
2023-07-20,7.3348
2023-07-21,7.2159
2023-07-22,7.2159
2023-07-23,7.2159
2023-07-24,7.2934
2023-07-25,7.3508
2023-07-26,7.2382
2023-07-27,7.0476
2023-07-28,7.0459
2023-07-29,7.0459
2023-07-30,7.0459
2023-07-31,7.0726
2023-08-01,7.0828
2023-08-02,7.0053
2023-08-03,6.8615
2023-08-04,6.9016
2023-08-05,6.9016
2023-08-06,6.9016
2023-08-07,6.9599
2023-08-08,6.8854
2023-08-09,6.9046
2023-08-10,6.8886
2023-08-11,6.8311
2023-08-12,6.8311
2023-08-13,6.8311
2023-08-14,6.7131
2023-08-15,6.5466
2023-08-16,6.511
2023-08-17,6.5653
2023-08-18,6.4664
2023-08-19,6.4664
2023-08-20,6.4664
2023-08-21,6.4125
2023-08-22,6.3872
2023-08-23,6.5083
2023-08-24,6.3818
2023-08-25,6.4508
2023-08-26,6.4508
2023-08-27,6.4508
2023-08-28,6.5791
2023-08-29,6.7274
2023-08-30,6.8872
2023-08-31,6.9148
2023-09-01,7.0524
2023-09-02,7.0524
2023-09-03,7.0524
2023-09-04,7.0524
2023-09-05,6.848
2023-09-06,6.8881
2023-09-07,6.7625
2023-09-08,6.6588
2023-09-09,6.6588
2023-09-10,6.6588
2023-09-11,6.629
2023-09-12,6.563
2023-09-13,6.4847
2023-09-14,6.6151
2023-09-15,6.6187
2023-09-16,6.6187
2023-09-17,6.6187
2023-09-18,6.62
2023-09-19,6.4807
2023-09-20,6.4882
2023-09-21,6.3484
2023-09-22,6.3155
2023-09-23,6.3155
2023-09-24,6.3155
2023-09-25,6.3319
2023-09-26,6.291
2023-09-27,6.3814
2023-09-28,6.527
2023-09-29,5.8501
2023-09-30,5.8501
2023-10-01,5.8501
2023-10-02,5.8176
2023-10-03,5.7225
2023-10-04,5.7192
2023-10-05,5.7352
2023-10-06,5.8218
2023-10-07,5.8218
2023-10-08,5.8218
2023-10-09,5.9468
2023-10-10,6.019
2023-10-11,6.0942
2023-10-12,5.9573
2023-10-13,5.8573
2023-10-14,5.8573
2023-10-15,5.8573
2023-10-16,5.9084
2023-10-17,5.959
2023-10-18,5.7361
2023-10-19,5.747
2023-10-20,5.6355
2023-10-21,5.6355
2023-10-22,5.6355
2023-10-23,5.5705
2023-10-24,5.5963
2023-10-25,5.6339
2023-10-26,5.6288
2023-10-27,5.5274
2023-10-28,5.5274
2023-10-29,5.5274
2023-10-30,5.5933
2023-10-31,5.6972
2023-11-01,5.8201
2023-11-02,5.8404
2023-11-03,5.9147
2023-11-04,5.9147
2023-11-05,5.9147
2023-11-06,5.8243
2023-11-07,5.6736
2023-11-08,5.6905
2023-11-09,5.6727
2023-11-10,5.7538
2023-11-11,5.7538
2023-11-12,5.7538
2023-11-13,5.6795
2023-11-14,5.8108
2023-11-15,5.8645
2023-11-16,5.7585
2023-11-17,5.834
2023-11-18,5.834
2023-11-19,5.834
2023-11-20,5.7559
2023-11-21,5.7293
2023-11-22,5.6702
2023-11-23,5.6702
2023-11-24,5.7538
2023-11-25,5.7538
2023-11-26,5.7538
2023-11-27,5.6896
2023-11-28,5.6212
2023-11-29,5.6567
2023-11-30,5.6495
2023-12-01,5.8117
2023-12-02,5.8117
2023-12-03,5.8117
2023-12-04,5.8024
2023-12-05,5.6964
2023-12-06,5.7318
2023-12-07,5.6926
2023-12-08,5.7563
2023-12-09,5.7563
2023-12-10,5.7563
2023-12-11,5.7095
2023-12-12,5.6677
2023-12-13,5.8121
2023-12-14,6.0304
2023-12-15,5.8911
2023-12-16,5.8911
2023-12-17,5.8911
2023-12-18,5.8277
2023-12-19,5.9709
2023-12-20,5.9278
2023-12-21,6.0106
2023-12-22,6.019
2023-12-23,6.019
2023-12-24,6.019
2023-12-25,6.019
2023-12-26,6.0317
2023-12-27,6.0203
2023-12-28,6.0118
2023-12-29,5.9243
2023-12-30,5.9243
2023-12-31,5.9243
2024-01-01,5.9243
2024-01-02,5.9551
2024-01-03,5.834
2024-01-04,5.8508
2024-01-05,5.9507
2024-01-06,5.9507
2024-01-07,5.9507
2024-01-08,6.0005
2024-01-09,5.912
2024-01-10,5.875
2024-01-11,5.8336
2024-01-12,5.7561
2024-01-13,5.7561
2024-01-14,5.7561
2024-01-15,5.7561
2024-01-16,5.7869
2024-01-17,5.6464
2024-01-18,5.679
2024-01-19,5.7592
2024-01-20,5.7592
2024-01-21,5.7592
2024-01-22,5.786
2024-01-23,5.8516
2024-01-24,5.9071
2024-01-25,6.0326
2024-01-26,6.0009
2024-01-27,6.0009
2024-01-28,6.0009
2024-01-29,6.0207
2024-01-30,6.0498
2024-01-31,5.9648
2024-02-01,6.0062
2024-02-02,5.9692
2024-02-03,5.9692
2024-02-04,5.9692
2024-02-05,5.9032
2024-02-06,5.9586
2024-02-07,5.7702
2024-02-08,5.7486
2024-02-09,5.6438
2024-02-10,5.6438
2024-02-11,5.6438
2024-02-12,5.7156
2024-02-13,5.5465
2024-02-14,5.5676
2024-02-15,5.4474
2024-02-16,5.3919
2024-02-17,5.3919
2024-02-18,5.3919
2024-02-19,5.3919
2024-02-20,5.2664
2024-02-21,5.3219
2024-02-22,5.2941
2024-02-23,5.3439
2024-02-24,5.3439
2024-02-25,5.3439
2024-02-26,5.3144
2024-02-27,5.2983
2024-02-28,5.3829
2024-02-29,5.3917
2024-03-01,5.4251
2024-03-02,5.4251
2024-03-03,5.4251
2024-03-04,5.3658
2024-03-05,5.3878
2024-03-06,5.4457
2024-03-07,5.5374
2024-03-08,5.5238
2024-03-09,5.5238
2024-03-10,5.5238
2024-03-11,5.6103
2024-03-12,5.5558
2024-03-13,5.7165
2024-03-14,5.6677
2024-03-15,5.687
2024-03-16,5.687
2024-03-17,5.687
2024-03-18,5.6414
2024-03-19,5.6634
2024-03-20,5.7564
2024-03-21,5.7573
2024-03-22,5.7717
2024-03-23,5.7717
2024-03-24,5.7717
2024-03-25,5.7608
2024-03-26,5.7393
2024-03-27,5.9192
2024-03-28,5.9762
2024-03-29,5.9762
2024-03-30,5.9762
2024-03-31,5.9762
2024-04-01,5.8679
2024-04-02,5.91
2024-04-03,5.8705
2024-04-04,5.9328
2024-04-05,5.946
2024-04-06,5.946
2024-04-07,5.946
2024-04-08,5.9034
