,LYB US Equity
2023-03-19,7.5979
2023-03-20,7.7551
2023-03-21,7.8408
2023-03-22,7.7315
2023-03-23,7.6657
2023-03-24,7.7187
2023-03-25,7.7187
2023-03-26,7.7187
2023-03-27,7.7801
2023-03-28,7.9417
2023-03-29,8.0376
2023-03-30,8.1232
2023-03-31,10.0719
2023-04-01,10.0719
2023-04-02,10.0719
2023-04-03,10.1747
2023-04-04,10.0357
2023-04-05,10.1017
2023-04-06,10.108
2023-04-07,10.108
2023-04-08,10.108
2023-04-09,10.108
2023-04-10,10.1447
2023-04-11,10.1831
2023-04-12,10.3202
2023-04-13,10.2301
2023-04-14,10.292
2023-04-15,10.292
2023-04-16,10.292
2023-04-17,10.3249
2023-04-18,10.3155
2023-04-19,10.2552
2023-04-20,10.1501
2023-04-21,10.0553
2023-04-22,10.0553
2023-04-23,10.0553
2023-04-24,10.158
2023-04-25,9.8335
2023-04-26,9.8022
2023-04-27,9.8586
2023-04-28,10.112
2023-04-29,10.112
2023-04-30,10.112
2023-05-01,10.0266
2023-05-02,9.9029
2023-05-03,9.7102
2023-05-04,9.769
2023-05-05,9.9389
2023-05-06,9.9389
2023-05-07,9.9389
2023-05-08,9.888
2023-05-09,9.8504
2023-05-10,9.7932
2023-05-11,9.6546
2023-05-12,9.693
2023-05-13,9.693
2023-05-14,9.693
2023-05-15,9.7588
2023-05-16,9.6107
2023-05-17,9.6852
2023-05-18,9.7541
2023-05-19,9.8207
2023-05-20,9.8207
2023-05-21,9.8207
2023-05-22,9.8042
2023-05-23,9.8081
2023-05-24,9.7157
2023-05-25,9.6546
2023-05-26,9.5403
2023-05-27,9.5403
2023-05-28,9.5403
2023-05-29,9.5403
2023-05-30,9.494
2023-05-31,9.4016
2023-06-01,9.4893
2023-06-02,9.7447
2023-06-03,9.7447
2023-06-04,9.7447
2023-06-05,9.729
2023-06-06,9.6726
2023-06-07,9.9264
2023-06-08,9.787
2023-06-09,9.6742
2023-06-10,9.6742
2023-06-11,9.6742
2023-06-12,9.6765
2023-06-13,9.8089
2023-06-14,9.7768
2023-06-15,9.8896
2023-06-16,9.9264
2023-06-17,9.9264
2023-06-18,9.9264
2023-06-19,9.9264
2023-06-20,9.7079
2023-06-21,9.7071
2023-06-22,9.6154
2023-06-23,9.6201
2023-06-24,9.6201
2023-06-25,9.6201
2023-06-26,9.6891
2023-06-27,9.7737
2023-06-28,9.816
2023-06-29,9.8026
2023-06-30,13.4234
2023-07-01,13.4234
2023-07-02,13.4234
2023-07-03,13.5073
2023-07-04,13.5073
2023-07-05,13.2351
2023-07-06,13.1426
2023-07-07,13.2803
2023-07-08,13.2803
2023-07-09,13.2803
2023-07-10,13.3481
2023-07-11,13.4202
2023-07-12,13.56
2023-07-13,13.5181
2023-07-14,13.3341
2023-07-15,13.3341
2023-07-16,13.3341
2023-07-17,13.3223
2023-07-18,13.3115
2023-07-19,13.361
2023-07-20,13.3502
2023-07-21,13.4169
2023-07-22,13.4169
2023-07-23,13.4169
2023-07-24,13.3136
2023-07-25,13.6289
2023-07-26,13.7634
2023-07-27,13.9711
2023-07-28,14.1271
2023-07-29,14.1271
2023-07-30,14.1271
2023-07-31,14.1798
2023-08-01,14.0615
2023-08-02,13.9065
2023-08-03,13.9184
2023-08-04,13.8068
2023-08-05,13.8068
2023-08-06,13.8068
2023-08-07,14.0899
2023-08-08,14.0974
2023-08-09,14.1961
2023-08-10,14.3419
2023-08-11,14.1768
2023-08-12,14.1768
2023-08-13,14.1768
2023-08-14,14.1886
2023-08-15,13.8765
2023-08-16,13.8475
2023-08-17,13.9387
2023-08-18,13.987
2023-08-19,13.987
2023-08-20,13.987
2023-08-21,14.0427
2023-08-22,14.0363
2023-08-23,13.9194
2023-08-24,13.9752
2023-08-25,13.8926
2023-08-26,13.8926
2023-08-27,13.8926
2023-08-28,13.9816
2023-08-29,14.1371
2023-08-30,14.151
2023-08-31,14.135
2023-09-01,14.3709
2023-09-02,14.3709
2023-09-03,14.3709
2023-09-04,14.3709
2023-09-05,14.1296
2023-09-06,14.2315
2023-09-07,14.1425
2023-09-08,14.2004
2023-09-09,14.2004
2023-09-10,14.2004
2023-09-11,14.3012
2023-09-12,14.2862
2023-09-13,14.1425
2023-09-14,14.3409
2023-09-15,14.2712
2023-09-16,14.2712
2023-09-17,14.2712
2023-09-18,14.3237
2023-09-19,14.0427
2023-09-20,13.9483
2023-09-21,13.7832
2023-09-22,13.7156
2023-09-23,13.7156
2023-09-24,13.7156
2023-09-25,13.7596
2023-09-26,13.5837
2023-09-27,13.7274
2023-09-28,13.6813
2023-09-29,12.558
2023-09-30,12.558
2023-10-01,12.558
2023-10-02,12.4323
2023-10-03,12.4665
2023-10-04,12.4373
2023-10-05,12.1549
2023-10-06,12.1448
2023-10-07,12.1448
2023-10-08,12.1448
2023-10-09,12.3821
2023-10-10,12.4836
2023-10-11,12.4414
2023-10-12,12.3278
2023-10-13,12.3549
2023-10-14,12.3549
2023-10-15,12.3549
2023-10-16,12.4283
2023-10-17,12.563
2023-10-18,12.4384
2023-10-19,12.362
2023-10-20,12.2916
2023-10-21,12.2916
2023-10-22,12.2916
2023-10-23,12.1016
2023-10-24,12.2624
2023-10-25,12.0091
2023-10-26,12.0714
2023-10-27,12.1344
2023-10-28,12.1344
2023-10-29,12.1344
2023-10-30,12.1504
2023-10-31,12.1142
2023-11-01,12.079
2023-11-02,12.2872
2023-11-03,12.3617
2023-11-04,12.3617
2023-11-05,12.3617
2023-11-06,12.3124
2023-11-07,12.2017
2023-11-08,12.2158
2023-11-09,12.2762
2023-11-10,12.4743
2023-11-11,12.4743
2023-11-12,12.4743
2023-11-13,12.4683
2023-11-14,12.7308
2023-11-15,12.8183
2023-11-16,12.7167
2023-11-17,12.8173
2023-11-18,12.8173
2023-11-19,12.8173
2023-11-20,12.7288
2023-11-21,12.6604
2023-11-22,12.589
2023-11-23,12.589
2023-11-24,12.5055
2023-11-25,12.5055
2023-11-26,12.5055
2023-11-27,12.3999
2023-11-28,12.4834
2023-11-29,12.4924
2023-11-30,12.603
2023-12-01,12.6433
2023-12-02,12.6433
2023-12-03,12.6433
2023-12-04,12.5015
2023-12-05,12.3737
2023-12-06,12.3345
2023-12-07,12.3094
2023-12-08,12.3496
2023-12-09,12.3496
2023-12-10,12.3496
2023-12-11,12.3617
2023-12-12,12.254
2023-12-13,12.4019
2023-12-14,12.5528
2023-12-15,12.595
2023-12-16,12.595
2023-12-17,12.595
2023-12-18,12.6433
2023-12-19,12.7881
2023-12-20,12.6785
2023-12-21,12.7378
2023-12-22,12.6996
2023-12-23,12.6996
2023-12-24,12.6996
2023-12-25,12.6996
2023-12-26,12.762
2023-12-27,12.7408
2023-12-28,12.6624
2023-12-29,13.2916
2023-12-30,13.2916
2023-12-31,13.2916
2024-01-01,13.2916
2024-01-02,13.451
2024-01-03,13.4478
2024-01-04,13.3989
2024-01-05,13.4818
2024-01-06,13.4818
2024-01-07,13.4818
2024-01-08,13.4595
2024-01-09,13.3012
2024-01-10,13.2119
2024-01-11,13.2523
2024-01-12,13.2226
2024-01-13,13.2226
2024-01-14,13.2226
2024-01-15,13.2226
2024-01-16,13.1737
2024-01-17,13.0388
2024-01-18,13.1036
2024-01-19,13.1121
2024-01-20,13.1121
2024-01-21,13.1121
2024-01-22,13.1514
2024-01-23,13.2385
2024-01-24,13.1153
2024-01-25,13.3246
2024-01-26,13.3288
2024-01-27,13.3288
2024-01-28,13.3288
2024-01-29,13.3118
2024-01-30,13.3522
2024-01-31,13.1896
2024-02-01,13.2417
2024-02-02,13.0448
2024-02-03,13.0448
2024-02-04,13.0448
2024-02-05,13.0755
2024-02-06,13.2156
2024-02-07,13.2156
2024-02-08,13.2697
2024-02-09,13.3143
2024-02-10,13.3143
2024-02-11,13.3143
2024-02-12,13.4311
2024-02-13,13.2432
2024-02-14,13.2337
2024-02-15,13.534
2024-02-16,13.5584
2024-02-17,13.5584
2024-02-18,13.5584
2024-02-19,13.5584
2024-02-20,13.4066
2024-02-21,13.5244
2024-02-22,13.6379
2024-02-23,13.742
2024-02-24,13.742
2024-02-25,13.742
2024-02-26,13.6942
2024-02-27,13.7133
2024-02-28,13.691
2024-02-29,13.8494
2024-03-01,13.7612
2024-03-02,13.7612
2024-03-03,13.7612
2024-03-04,13.9961
2024-03-05,13.9769
2024-03-06,13.8101
2024-03-07,13.7155
2024-03-08,13.707
2024-03-09,13.707
2024-03-10,13.707
2024-03-11,13.8898
2024-03-12,13.876
2024-03-13,14.0014
2024-03-14,13.8196
2024-03-15,13.8101
2024-03-16,13.8101
2024-03-17,13.8101
2024-03-18,13.8037
2024-03-19,13.8016
2024-03-20,14.063
2024-03-21,13.9525
2024-03-22,13.9238
2024-03-23,13.9238
2024-03-24,13.9238
2024-03-25,13.8717
2024-03-26,13.9408
2024-03-27,14.1332
2024-03-28,14.062
2024-03-29,14.062
2024-03-30,14.062
2024-03-31,14.062
2024-04-01,14.0397
2024-04-02,14.2639
2024-04-03,14.4425
2024-04-04,14.2873
2024-04-05,14.3277
2024-04-06,14.3277
2024-04-07,14.3277
2024-04-08,14.2267
