,CG US Equity
2023-03-17,7.5687
2023-03-18,7.5687
2023-03-19,7.5687
2023-03-20,7.5409
2023-03-21,7.8447
2023-03-22,7.6393
2023-03-23,7.6072
2023-03-24,7.5687
2023-03-25,7.5687
2023-03-26,7.5687
2023-03-27,7.5858
2023-03-28,7.5794
2023-03-29,7.6136
2023-03-30,7.5323
2023-03-31,12.0251
2023-04-01,12.0251
2023-04-02,12.0251
2023-04-03,11.8269
2023-04-04,11.4565
2023-04-05,11.4208
2023-04-06,11.4273
2023-04-07,11.4273
2023-04-08,11.4273
2023-04-09,11.4273
2023-04-10,11.5475
2023-04-11,11.7165
2023-04-12,11.593
2023-04-13,11.8554
2023-04-14,11.7682
2023-04-15,11.7682
2023-04-16,11.7682
2023-04-17,11.8844
2023-04-18,11.9716
2023-04-19,12.1041
2023-04-20,11.7359
2023-04-21,11.6971
2023-04-22,11.6971
2023-04-23,11.6971
2023-04-24,11.6713
2023-04-25,11.3903
2023-04-26,11.2934
2023-04-27,11.526
2023-04-28,11.7294
2023-04-29,11.7294
2023-04-30,11.7294
2023-05-01,11.7714
2023-05-02,11.3645
2023-05-03,11.5421
2023-05-04,10.2419
2023-05-05,10.5585
2023-05-06,10.5585
2023-05-07,10.5585
2023-05-08,10.3711
2023-05-09,10.3421
2023-05-10,10.3324
2023-05-11,10.4664
2023-05-12,10.6651
2023-05-13,10.6651
2023-05-14,10.6651
2023-05-15,10.5843
2023-05-16,10.4293
2023-05-17,10.6715
2023-05-18,10.762
2023-05-19,10.7523
2023-05-20,10.7523
2023-05-21,10.7523
2023-05-22,10.9429
2023-05-23,10.9364
2023-05-24,10.846
2023-05-25,10.875
2023-05-26,10.9622
2023-05-27,10.9622
2023-05-28,10.9622
2023-05-29,10.9622
2023-05-30,11.0268
2023-05-31,10.7878
2023-06-01,11.0075
2023-06-02,11.2336
2023-06-03,11.2336
2023-06-04,11.2336
2023-06-05,11.1205
2023-06-06,11.3692
2023-06-07,11.4758
2023-06-08,11.563
2023-06-09,11.6406
2023-06-10,11.6406
2023-06-11,11.6406
2023-06-12,11.7278
2023-06-13,11.7665
2023-06-14,11.8279
2023-06-15,12.1445
2023-06-16,12.0702
2023-06-17,12.0702
2023-06-18,12.0702
2023-06-19,12.0702
2023-06-20,12.0669
2023-06-21,11.9054
2023-06-22,11.7859
2023-06-23,11.6244
2023-06-24,11.6244
2023-06-25,11.6244
2023-06-26,11.7568
2023-06-27,11.9442
2023-06-28,12.012
2023-06-29,12.1735
2023-06-30,18.0509
2023-07-01,18.0509
2023-07-02,18.0509
2023-07-03,18.2476
2023-07-04,18.2476
2023-07-05,17.9694
2023-07-06,17.696
2023-07-07,17.9454
2023-07-08,17.9454
2023-07-09,17.9454
2023-07-10,18.0461
2023-07-11,18.262
2023-07-12,18.5881
2023-07-13,19.2213
2023-07-14,19.0678
2023-07-15,19.0678
2023-07-16,19.0678
2023-07-17,19.063
2023-07-18,19.4324
2023-07-19,19.8545
2023-07-20,19.6098
2023-07-21,19.3604
2023-07-22,19.3604
2023-07-23,19.3604
2023-07-24,19.2789
2023-07-25,19.4276
2023-07-26,19.4947
2023-07-27,19.1733
2023-07-28,19.6482
2023-07-29,19.6482
2023-07-30,19.6482
2023-07-31,19.8257
2023-08-01,19.7297
2023-08-02,18.4171
2023-08-03,17.8211
2023-08-04,18.0786
2023-08-05,18.0786
2023-08-06,18.0786
2023-08-07,18.4219
2023-08-08,18.0309
2023-08-09,17.8974
2023-08-10,18.0214
2023-08-11,17.9785
2023-08-12,17.9785
2023-08-13,17.9785
2023-08-14,17.6828
2023-08-15,17.2347
2023-08-16,16.9295
2023-08-17,16.7531
2023-08-18,16.8484
2023-08-19,16.8484
2023-08-20,16.8484
2023-08-21,16.6911
2023-08-22,16.6148
2023-08-23,17.0153
2023-08-24,16.9629
2023-08-25,17.0201
2023-08-26,17.0201
2023-08-27,17.0201
2023-08-28,17.1965
2023-08-29,17.783
2023-08-30,18.0357
2023-08-31,18.1501
2023-09-01,18.3027
2023-09-02,18.3027
2023-09-03,18.3027
2023-09-04,18.3027
2023-09-05,18.317
2023-09-06,18.1358
2023-09-07,18.0118
2023-09-08,18.1501
2023-09-09,18.1501
2023-09-10,18.1501
2023-09-11,18.1644
2023-09-12,18.3933
2023-09-13,18.0595
2023-09-14,18.3075
2023-09-15,18.7223
2023-09-16,18.7223
2023-09-17,18.7223
2023-09-18,18.4505
2023-09-19,18.2073
2023-09-20,17.9689
2023-09-21,17.2537
2023-09-22,17.2394
2023-09-23,17.2394
2023-09-24,17.2394
2023-09-25,17.3252
2023-09-26,16.8771
2023-09-27,16.8771
2023-09-28,17.1393
2023-09-29,22.7924
2023-09-30,22.7924
2023-10-01,22.7924
2023-10-02,22.7272
2023-10-03,22.3949
2023-10-04,22.6621
2023-10-05,22.408
2023-10-06,22.421
2023-10-07,22.421
2023-10-08,22.421
2023-10-09,22.5057
2023-10-10,22.8445
2023-10-11,22.9552
2023-10-12,22.5383
2023-10-13,22.193
2023-10-14,22.193
2023-10-15,22.193
2023-10-16,22.5774
2023-10-17,22.7402
2023-10-18,21.9975
2023-10-19,21.0854
2023-10-20,21.2092
2023-10-21,21.2092
2023-10-22,21.2092
2023-10-23,21.2874
2023-10-24,21.5545
2023-10-25,21.0984
2023-10-26,21.2874
2023-10-27,21.1245
2023-10-28,21.1245
2023-10-29,21.1245
2023-10-30,21.2613
2023-10-31,21.0854
2023-11-01,21.0984
2023-11-02,21.9324
2023-11-03,22.2842
2023-11-04,22.2842
2023-11-05,22.2842
2023-11-06,21.9845
2023-11-07,22.3225
2023-11-08,22.7862
2023-11-09,22.6882
2023-11-10,22.8384
2023-11-11,22.8384
2023-11-12,22.8384
2023-11-13,22.7405
2023-11-14,23.9159
2023-11-15,23.9094
2023-11-16,23.6743
2023-11-17,23.9421
2023-11-18,23.9421
2023-11-19,23.9421
2023-11-20,23.9617
2023-11-21,24.0988
2023-11-22,24.2947
2023-11-23,24.2947
2023-11-24,24.4123
2023-11-25,24.4123
2023-11-26,24.4123
2023-11-27,24.5755
2023-11-28,25.6269
2023-11-29,25.6857
2023-11-30,25.529
2023-12-01,26.1167
2023-12-02,26.1167
2023-12-03,26.1167
2023-12-04,26.4106
2023-12-05,26.2604
2023-12-06,26.3192
2023-12-07,26.8416
2023-12-08,27.2595
2023-12-09,27.2595
2023-12-10,27.2595
2023-12-11,27.1616
2023-12-12,27.2399
2023-12-13,28.546
2023-12-14,30.5639
2023-12-15,30.466
2023-12-16,30.466
2023-12-17,30.466
2023-12-18,30.4333
2023-12-19,30.2244
2023-12-20,29.4538
2023-12-21,29.8587
2023-12-22,29.7215
2023-12-23,29.7215
2023-12-24,29.7215
2023-12-25,29.7215
2023-12-26,29.8391
2023-12-27,30.368
2023-12-28,30.3746
2023-12-29,30.3746
2023-12-30,30.3746
2023-12-31,30.3746
2024-01-01,30.3746
2024-01-02,30.3746
2024-01-03,30.3746
2024-01-04,30.3746
2024-01-05,30.3746
2024-01-06,30.3746
2024-01-07,30.3746
2024-01-08,30.3746
2024-01-09,30.3746
2024-01-10,30.3746
2024-01-11,30.3746
2024-01-12,30.3746
2024-01-13,30.3746
2024-01-14,30.3746
2024-01-15,30.3746
2024-01-16,30.3746
2024-01-17,30.3746
2024-01-18,30.3746
2024-01-19,30.3746
2024-01-20,30.3746
2024-01-21,30.3746
2024-01-22,30.3746
2024-01-23,30.3746
2024-01-24,30.3746
2024-01-25,30.3746
2024-01-26,30.3746
2024-01-27,30.3746
2024-01-28,30.3746
2024-01-29,30.3746
2024-01-30,30.3746
2024-01-31,30.3746
2024-02-01,30.3746
2024-02-02,30.3746
2024-02-03,30.3746
2024-02-04,30.3746
2024-02-05,30.3746
2024-02-06,30.3746
2024-02-07,30.3746
2024-02-08,30.3746
2024-02-09,30.3746
2024-02-10,30.3746
2024-02-11,30.3746
2024-02-12,30.3746
2024-02-13,30.3746
2024-02-14,30.3746
2024-02-15,30.3746
2024-02-16,30.3746
2024-02-17,30.3746
2024-02-18,30.3746
2024-02-19,30.3746
2024-02-20,30.3746
2024-02-21,30.3746
2024-02-22,30.3746
2024-02-23,30.3746
2024-02-24,30.3746
2024-02-25,30.3746
2024-02-26,30.3746
2024-02-27,30.3746
2024-02-28,30.3746
2024-02-29,30.3746
2024-03-01,30.3746
2024-03-02,30.3746
2024-03-03,30.3746
2024-03-04,30.3746
2024-03-05,30.3746
2024-03-06,30.3746
2024-03-07,30.3746
2024-03-08,30.3746
2024-03-09,30.3746
2024-03-10,30.3746
2024-03-11,30.3746
2024-03-12,30.3746
2024-03-13,30.3746
2024-03-14,30.3746
2024-03-15,30.3746
2024-03-16,30.3746
2024-03-17,30.3746
2024-03-18,30.3746
2024-03-19,30.3746
2024-03-20,30.3746
2024-03-21,30.3746
2024-03-22,30.3746
2024-03-23,30.3746
2024-03-24,30.3746
2024-03-25,30.3746
2024-03-26,30.3746
2024-03-27,30.3746
2024-03-28,30.3746
2024-03-29,30.3746
2024-03-30,30.3746
2024-03-31,30.3746
2024-04-01,30.3746
2024-04-02,30.3746
2024-04-03,30.3746
2024-04-04,30.3746
2024-04-05,30.3746
2024-04-06,30.3746
2024-04-07,30.3746
2024-04-08,30.3746
