,VMW US Equity
2023-03-20,28.066
2023-03-21,28.2299
2023-03-22,28.1677
2023-03-23,28.3316
2023-03-24,28.9997
2023-03-25,28.9997
2023-03-26,28.9997
2023-03-27,29.0121
2023-03-28,29.172
2023-03-29,29.2491
2023-03-30,29.4616
2023-03-31,29.6387
2023-04-01,29.6387
2023-04-02,29.6387
2023-04-03,29.6283
2023-04-04,29.0241
2023-04-05,29.2137
2023-04-06,29.0804
2023-04-07,29.0804
2023-04-08,29.0804
2023-04-09,29.0804
2023-04-10,29.5095
2023-04-11,29.4845
2023-04-12,29.4658
2023-04-13,29.9678
2023-04-14,29.8574
2023-04-15,29.8574
2023-04-16,29.8574
2023-04-17,29.8907
2023-04-18,29.9616
2023-04-19,30.2824
2023-04-20,30.347
2023-04-21,29.9032
2023-04-22,29.9032
2023-04-23,29.9032
2023-04-24,29.9282
2023-04-25,29.9053
2023-04-26,29.3324
2023-04-27,29.547
2023-04-28,29.6762
2023-04-29,29.6762
2023-04-30,29.6762
2023-05-01,30.0824
2023-05-02,29.4366
2023-05-03,29.3553
2023-05-04,29.0054
2023-05-05,30.2566
2023-05-06,30.2566
2023-05-07,30.2566
2023-05-08,29.959
2023-05-09,29.7533
2023-05-10,30.0312
2023-05-11,30.0246
2023-05-12,30.1078
2023-05-13,30.1078
2023-05-14,30.1078
2023-05-15,30.2676
2023-05-16,30.0706
2023-05-17,30.4601
2023-05-18,30.5389
2023-05-19,30.6111
2023-05-20,30.6111
2023-05-21,30.6111
2023-05-22,30.3879
2023-05-23,30.3245
2023-05-24,30.2413
2023-05-25,31.0751
2023-05-26,32.2524
2023-05-27,32.2524
2023-05-28,32.2524
2023-05-29,32.2524
2023-05-30,32.375
2023-05-31,32.9199
2023-06-01,32.4056
2023-06-02,33.3606
2023-06-03,33.3606
2023-06-04,33.3606
2023-06-05,32.5925
2023-06-06,32.1206
2023-06-07,32.1316
2023-06-08,32.3601
2023-06-09,32.8502
2023-06-10,32.8502
2023-06-11,32.8502
2023-06-12,34.0525
2023-06-13,34.0195
2023-06-14,34.0481
2023-06-15,34.3888
2023-06-16,34.1646
2023-06-17,34.1646
2023-06-18,34.1646
2023-06-19,34.1646
2023-06-20,34.147
2023-06-21,33.3711
2023-06-22,33.2568
2023-06-23,33.3887
2023-06-24,33.3887
2023-06-25,33.3887
2023-06-26,33.3865
2023-06-27,34.0811
2023-06-28,34.0173
2023-06-29,34.7273
2023-06-30,34.6767
2023-07-01,34.6767
2023-07-02,34.6767
2023-07-03,34.7537
2023-07-04,34.7537
2023-07-05,34.6833
2023-07-06,34.3185
2023-07-07,34.1734
2023-07-08,34.1734
2023-07-09,34.1734
2023-07-10,34.7581
2023-07-11,36.3999
2023-07-12,37.3253
2023-07-13,37.6396
2023-07-14,37.433
2023-07-15,37.433
2023-07-16,37.433
2023-07-17,38.0902
2023-07-18,37.9275
2023-07-19,39.7321
2023-07-20,39.0903
2023-07-21,38.3452
2023-07-22,38.3452
2023-07-23,38.3452
2023-07-24,38.3561
2023-07-25,38.5803
2023-07-26,37.9979
2023-07-27,37.8528
2023-07-28,37.7451
2023-07-29,37.7451
2023-07-30,37.7451
2023-07-31,37.7407
2023-08-01,38.033
2023-08-02,37.7957
2023-08-03,37.9209
2023-08-04,37.5147
2023-08-05,37.5147
2023-08-06,37.5147
2023-08-07,37.7322
2023-08-08,37.5436
2023-08-09,37.1218
2023-08-10,37.1129
2023-08-11,36.851
2023-08-12,36.851
2023-08-13,36.851
2023-08-14,37.1151
2023-08-15,37.0219
2023-08-16,36.9664
2023-08-17,36.8932
2023-08-18,36.7644
2023-08-19,36.7644
2023-08-20,36.7644
2023-08-21,38.4537
2023-08-22,38.3471
2023-08-23,38.7889
2023-08-24,38.3471
2023-08-25,38.4692
2023-08-26,38.4692
2023-08-27,38.4692
2023-08-28,38.8333
2023-08-29,39.5658
2023-08-30,39.3882
2023-08-31,39.9412
2023-09-01,38.8999
2023-09-02,38.8999
2023-09-03,38.8999
2023-09-04,38.8999
2023-09-05,38.8576
2023-09-06,39.3583
2023-09-07,39.0282
2023-09-08,39.3556
2023-09-09,39.3556
2023-09-10,39.3556
2023-09-11,39.2487
2023-09-12,38.9903
2023-09-13,39.2398
2023-09-14,39.8478
2023-09-15,39.5716
2023-09-16,39.5716
2023-09-17,39.5716
2023-09-18,39.3912
2023-09-19,39.4402
2023-09-20,39.2932
2023-09-21,38.6919
2023-09-22,39.6318
2023-09-23,39.6318
2023-09-24,39.6318
2023-09-25,39.5271
2023-09-26,39.1217
2023-09-27,39.1418
2023-09-28,39.5761
2023-09-29,39.4647
2023-09-30,39.4647
2023-10-01,39.4647
2023-10-02,39.438
2023-10-03,38.997
2023-10-04,39.3734
2023-10-05,39.2821
2023-10-06,39.7431
2023-10-07,39.7431
2023-10-08,39.7431
2023-10-09,40.0482
2023-10-10,40.2041
2023-10-11,40.5783
2023-10-12,42.1886
2023-10-13,41.977
2023-10-14,41.977
2023-10-15,41.977
2023-10-16,42.2264
2023-10-17,39.1574
2023-10-18,39.4135
2023-10-19,35.8634
2023-10-20,35.997
2023-10-21,35.997
2023-10-22,35.997
2023-10-23,37.1017
2023-10-24,35.948
2023-10-25,35.4068
2023-10-26,35.0081
2023-10-27,34.0571
2023-10-28,34.0571
2023-10-29,34.0571
2023-10-30,35.0415
2023-10-31,34.8255
2023-11-01,34.9346
2023-11-02,34.6273
2023-11-03,35.0794
2023-11-04,35.0794
2023-11-05,35.0794
2023-11-06,35.7097
2023-11-07,35.5204
2023-11-08,35.4714
2023-11-09,35.5939
2023-11-10,35.7186
2023-11-11,35.7186
2023-11-12,35.7186
2023-11-13,35.6228
2023-11-14,35.4825
2023-11-15,35.6184
2023-11-16,35.7164
2023-11-17,35.7097
2023-11-18,35.7097
2023-11-19,35.7097
2023-11-20,35.7743
2023-11-21,34.1195
2023-11-22,34.1195
2023-11-23,34.1195
2023-11-24,34.1195
2023-11-25,34.1195
2023-11-26,34.1195
2023-11-27,34.1195
2023-11-28,34.1195
2023-11-29,34.1195
2023-11-30,34.1195
2023-12-01,34.1195
2023-12-02,34.1195
2023-12-03,34.1195
2023-12-04,34.1195
2023-12-05,34.1195
2023-12-06,34.1195
2023-12-07,34.1195
2023-12-08,34.1195
2023-12-09,34.1195
2023-12-10,34.1195
2023-12-11,34.1195
2023-12-12,34.1195
2023-12-13,34.1195
2023-12-14,34.1195
2023-12-15,34.1195
2023-12-16,34.1195
2023-12-17,34.1195
2023-12-18,34.1195
2023-12-19,34.1195
2023-12-20,34.1195
2023-12-21,34.1195
2023-12-22,34.1195
2023-12-23,34.1195
2023-12-24,34.1195
2023-12-25,34.1195
2023-12-26,34.1195
2023-12-27,34.1195
2023-12-28,34.1195
2023-12-29,34.1195
2023-12-30,34.1195
2023-12-31,34.1195
2024-01-01,34.1195
2024-01-02,34.1195
2024-01-03,34.1195
2024-01-04,34.1195
2024-01-05,34.1195
2024-01-06,34.1195
2024-01-07,34.1195
2024-01-08,34.1195
2024-01-09,34.1195
2024-01-10,34.1195
2024-01-11,34.1195
2024-01-12,34.1195
2024-01-13,34.1195
2024-01-14,34.1195
2024-01-15,34.1195
2024-01-16,34.1195
2024-01-17,34.1195
2024-01-18,34.1195
2024-01-19,34.1195
2024-01-20,34.1195
2024-01-21,34.1195
2024-01-22,34.1195
2024-01-23,34.1195
2024-01-24,34.1195
2024-01-25,34.1195
2024-01-26,34.1195
2024-01-27,34.1195
2024-01-28,34.1195
2024-01-29,34.1195
2024-01-30,34.1195
2024-01-31,34.1195
2024-02-01,34.1195
2024-02-02,34.1195
2024-02-03,34.1195
2024-02-04,34.1195
2024-02-05,34.1195
2024-02-06,34.1195
2024-02-07,34.1195
2024-02-08,34.1195
2024-02-09,34.1195
2024-02-10,34.1195
2024-02-11,34.1195
2024-02-12,34.1195
2024-02-13,34.1195
2024-02-14,34.1195
2024-02-15,34.1195
2024-02-16,34.1195
2024-02-17,34.1195
2024-02-18,34.1195
2024-02-19,34.1195
2024-02-20,34.1195
2024-02-21,34.1195
2024-02-22,34.1195
2024-02-23,34.1195
2024-02-24,34.1195
2024-02-25,34.1195
2024-02-26,34.1195
2024-02-27,34.1195
2024-02-28,34.1195
2024-02-29,34.1195
2024-03-01,34.1195
2024-03-02,34.1195
2024-03-03,34.1195
2024-03-04,34.1195
2024-03-05,34.1195
2024-03-06,34.1195
2024-03-07,34.1195
2024-03-08,34.1195
2024-03-09,34.1195
2024-03-10,34.1195
2024-03-11,34.1195
2024-03-12,34.1195
2024-03-13,34.1195
2024-03-14,34.1195
2024-03-15,34.1195
2024-03-16,34.1195
2024-03-17,34.1195
2024-03-18,34.1195
2024-03-19,34.1195
2024-03-20,34.1195
2024-03-21,34.1195
2024-03-22,34.1195
2024-03-23,34.1195
2024-03-24,34.1195
2024-03-25,34.1195
2024-03-26,34.1195
2024-03-27,34.1195
2024-03-28,34.1195
2024-03-29,34.1195
2024-03-30,34.1195
2024-03-31,34.1195
2024-04-01,34.1195
2024-04-02,34.1195
2024-04-03,34.1195
2024-04-04,34.1195
2024-04-05,34.1195
2024-04-06,34.1195
2024-04-07,34.1195
2024-04-08,34.1195
