,URI US Equity
2023-03-19,11.7071
2023-03-20,11.8865
2023-03-21,12.3123
2023-03-22,12.1174
2023-03-23,11.9665
2023-03-24,11.7219
2023-03-25,11.7219
2023-03-26,11.7219
2023-03-27,11.7659
2023-03-28,11.8118
2023-03-29,12.008
2023-03-30,12.0528
2023-03-31,11.7223
2023-04-01,11.7223
2023-04-02,11.7223
2023-04-03,11.5858
2023-04-04,10.975
2023-04-05,10.8147
2023-04-06,10.8963
2023-04-07,10.8963
2023-04-08,10.8963
2023-04-09,10.8963
2023-04-10,11.0931
2023-04-11,11.208
2023-04-12,11.3206
2023-04-13,11.2649
2023-04-14,11.361
2023-04-15,11.361
2023-04-16,11.361
2023-04-17,11.4726
2023-04-18,11.5493
2023-04-19,11.3716
2023-04-20,11.3086
2023-04-21,11.251
2023-04-22,11.251
2023-04-23,11.251
2023-04-24,11.4744
2023-04-25,11.3526
2023-04-26,11.2297
2023-04-27,10.8789
2023-04-28,10.9487
2023-04-29,10.9487
2023-04-30,10.9487
2023-05-01,10.9594
2023-05-02,10.8337
2023-05-03,10.7287
2023-05-04,10.287
2023-05-05,10.5634
2023-05-06,10.5634
2023-05-07,10.5634
2023-05-08,10.5399
2023-05-09,10.5355
2023-05-10,10.4421
2023-05-11,10.4023
2023-05-12,10.3533
2023-05-13,10.3533
2023-05-14,10.3533
2023-05-15,10.4599
2023-05-16,10.2496
2023-05-17,10.5264
2023-05-18,10.6157
2023-05-19,10.7043
2023-05-20,10.7043
2023-05-21,10.7043
2023-05-22,10.6475
2023-05-23,10.5951
2023-05-24,10.3974
2023-05-25,10.5529
2023-05-26,10.7437
2023-05-27,10.7437
2023-05-28,10.7437
2023-05-29,10.7437
2023-05-30,10.6537
2023-05-31,10.3964
2023-06-01,10.5076
2023-06-02,10.9586
2023-06-03,10.9586
2023-06-04,10.9586
2023-06-05,10.8783
2023-06-06,11.1518
2023-06-07,11.4828
2023-06-08,11.5248
2023-06-09,11.5129
2023-06-10,11.5129
2023-06-11,11.5129
2023-06-12,11.5442
2023-06-13,11.9388
2023-06-14,11.8557
2023-06-15,11.9362
2023-06-16,11.7973
2023-06-17,11.7973
2023-06-18,11.7973
2023-06-19,11.7973
2023-06-20,11.8765
2023-06-21,12.0191
2023-06-22,11.7848
2023-06-23,11.8234
2023-06-24,11.8234
2023-06-25,11.8234
2023-06-26,11.9932
2023-06-27,12.2052
2023-06-28,12.3488
2023-06-29,12.4551
2023-06-30,11.9714
2023-07-01,11.9714
2023-07-02,11.9714
2023-07-03,12.0335
2023-07-04,12.0335
2023-07-05,11.9002
2023-07-06,11.646
2023-07-07,11.7468
2023-07-08,11.7468
2023-07-09,11.7468
2023-07-10,11.9638
2023-07-11,12.1989
2023-07-12,12.3865
2023-07-13,12.2201
2023-07-14,11.9729
2023-07-15,11.9729
2023-07-16,11.9729
2023-07-17,12.0879
2023-07-18,12.3356
2023-07-19,12.2593
2023-07-20,12.226
2023-07-21,12.0677
2023-07-22,12.0677
2023-07-23,12.0677
2023-07-24,12.0636
2023-07-25,12.0638
2023-07-26,11.9091
2023-07-27,11.8357
2023-07-28,11.9293
2023-07-29,11.9293
2023-07-30,11.9293
2023-07-31,12.2813
2023-08-01,12.4576
2023-08-02,12.3472
2023-08-03,12.2874
2023-08-04,12.3027
2023-08-05,12.3027
2023-08-06,12.3027
2023-08-07,12.6952
2023-08-08,12.5815
2023-08-09,12.5471
2023-08-10,12.6148
2023-08-11,12.7262
2023-08-12,12.7262
2023-08-13,12.7262
2023-08-14,12.7107
2023-08-15,12.6004
2023-08-16,12.2707
2023-08-17,12.0547
2023-08-18,12.0303
2023-08-19,12.0303
2023-08-20,12.0303
2023-08-21,12.0506
2023-08-22,11.8453
2023-08-23,11.9806
2023-08-24,11.9225
2023-08-25,11.987
2023-08-26,11.987
2023-08-27,11.987
2023-08-28,12.138
2023-08-29,12.469
2023-08-30,12.5221
2023-08-31,12.5057
2023-09-01,12.7824
2023-09-02,12.7824
2023-09-03,12.7824
2023-09-04,12.7824
2023-09-05,12.3937
2023-09-06,12.4777
2023-09-07,12.3311
2023-09-08,12.2641
2023-09-09,12.2641
2023-09-10,12.2641
2023-09-11,12.1678
2023-09-12,12.1389
2023-09-13,11.9533
2023-09-14,12.0665
2023-09-15,12.0417
2023-09-16,12.0417
2023-09-17,12.0417
2023-09-18,12.0721
2023-09-19,12.0235
2023-09-20,11.9664
2023-09-21,11.7339
2023-09-22,11.6876
2023-09-23,11.6876
2023-09-24,11.6876
2023-09-25,11.8868
2023-09-26,11.7708
2023-09-27,11.9322
2023-09-28,11.97
2023-09-29,11.3491
2023-09-30,11.3491
2023-10-01,11.3491
2023-10-02,11.2193
2023-10-03,11.0136
2023-10-04,10.981
2023-10-05,10.923
2023-10-06,11.146
2023-10-07,11.146
2023-10-08,11.146
2023-10-09,11.2152
2023-10-10,11.4266
2023-10-11,11.5204
2023-10-12,11.3471
2023-10-13,11.1415
2023-10-14,11.1415
2023-10-15,11.1415
2023-10-16,11.286
2023-10-17,11.5018
2023-10-18,11.0746
2023-10-19,10.7474
2023-10-20,10.6611
2023-10-21,10.6611
2023-10-22,10.6611
2023-10-23,10.7058
2023-10-24,10.6602
2023-10-25,10.4776
2023-10-26,10.5602
2023-10-27,10.4752
2023-10-28,10.4752
2023-10-29,10.4752
2023-10-30,10.6887
2023-10-31,10.605
2023-11-01,10.6624
2023-11-02,11.0824
2023-11-03,11.4145
2023-11-04,11.4145
2023-11-05,11.4145
2023-11-06,11.1824
2023-11-07,11.215
2023-11-08,11.147
2023-11-09,11.1634
2023-11-10,11.5043
2023-11-11,11.5043
2023-11-12,11.5043
2023-11-13,11.6117
2023-11-14,11.8829
2023-11-15,11.9155
2023-11-16,11.8233
2023-11-17,11.9418
2023-11-18,11.9418
2023-11-19,11.9418
2023-11-20,11.7775
2023-11-21,11.6779
2023-11-22,11.6276
2023-11-23,11.6276
2023-11-24,11.6972
2023-11-25,11.6972
2023-11-26,11.6972
2023-11-27,11.6414
2023-11-28,11.4927
2023-11-29,11.8566
2023-11-30,11.853
2023-12-01,12.3149
2023-12-02,12.3149
2023-12-03,12.3149
2023-12-04,12.1048
2023-12-05,11.8437
2023-12-06,11.8606
2023-12-07,11.9962
2023-12-08,12.1937
2023-12-09,12.1937
2023-12-10,12.1937
2023-12-11,12.3741
2023-12-12,12.4536
2023-12-13,12.8218
2023-12-14,13.5245
2023-12-15,13.5658
2023-12-16,13.5658
2023-12-17,13.5658
2023-12-18,13.503
2023-12-19,13.6098
2023-12-20,13.3248
2023-12-21,13.5517
2023-12-22,13.5438
2023-12-23,13.5438
2023-12-24,13.5438
2023-12-25,13.5438
2023-12-26,13.722
2023-12-27,13.6932
2023-12-28,13.6902
2023-12-29,13.3842
2023-12-30,13.3842
2023-12-31,13.3842
2024-01-01,13.3842
2024-01-02,13.2722
2024-01-03,12.9191
2024-01-04,12.9492
2024-01-05,12.8169
2024-01-06,12.8169
2024-01-07,12.8169
2024-01-08,12.9841
2024-01-09,12.9343
2024-01-10,12.9637
2024-01-11,12.9995
2024-01-12,13.132
2024-01-13,13.132
2024-01-14,13.132
2024-01-15,13.132
2024-01-16,13.1665
2024-01-17,12.975
2024-01-18,13.2062
2024-01-19,13.3596
2024-01-20,13.3596
2024-01-21,13.3596
2024-01-22,13.4809
2024-01-23,13.4665
2024-01-24,13.4458
2024-01-25,14.7696
2024-01-26,14.3024
2024-01-27,14.3024
2024-01-28,14.3024
2024-01-29,14.6005
2024-01-30,14.5171
2024-01-31,14.2084
2024-02-01,14.559
2024-02-02,14.7141
2024-02-03,14.7141
2024-02-04,14.7141
2024-02-05,14.5626
2024-02-06,14.72
2024-02-07,14.6883
2024-02-08,14.5877
2024-02-09,14.6465
2024-02-10,14.6465
2024-02-11,14.6465
2024-02-12,14.8779
2024-02-13,14.41
2024-02-14,14.7113
2024-02-15,14.8328
2024-02-16,14.6458
2024-02-17,14.6458
2024-02-18,14.6458
2024-02-19,14.6458
2024-02-20,14.5334
2024-02-21,14.5506
2024-02-22,14.7948
2024-02-23,14.7848
2024-02-24,14.7848
2024-02-25,14.7848
2024-02-26,15.0053
2024-02-27,15.1053
2024-02-28,15.2757
2024-02-29,15.4
2024-03-01,15.5286
2024-03-02,15.5286
2024-03-03,15.5286
2024-03-04,15.7343
2024-03-05,15.156
2024-03-06,15.111
2024-03-07,15.1544
2024-03-08,15.0993
2024-03-09,15.0993
2024-03-10,15.0993
2024-03-11,14.8914
2024-03-12,15.0879
2024-03-13,14.9639
2024-03-14,15.035
2024-03-15,15.0857
2024-03-16,15.0857
2024-03-17,15.0857
2024-03-18,15.2266
2024-03-19,15.4023
2024-03-20,15.6781
2024-03-21,15.8487
2024-03-22,15.7648
2024-03-23,15.7648
2024-03-24,15.7648
2024-03-25,15.5922
2024-03-26,15.5987
2024-03-27,15.868
2024-03-28,15.8848
2024-03-29,15.8848
2024-03-30,15.8848
2024-03-31,15.8848
2024-04-01,15.6924
2024-04-02,15.3702
2024-04-03,15.6221
2024-04-04,15.406
2024-04-05,15.6349
2024-04-06,15.6349
2024-04-07,15.6349
2024-04-08,15.5663
