,D US Equity
2023-03-18,45.302
2023-03-19,45.302
2023-03-20,45.3947
2023-03-21,44.7502
2023-03-22,44.3796
2023-03-23,43.9626
2023-03-24,44.6407
2023-03-25,44.6407
2023-03-26,44.6407
2023-03-27,44.7671
2023-03-28,45.0156
2023-03-29,45.3778
2023-03-30,45.4242
2023-03-31,38.6402
2023-04-01,38.6402
2023-04-02,38.6402
2023-04-03,38.5244
2023-04-04,38.7765
2023-04-05,39.1512
2023-04-06,39.3726
2023-04-07,39.3726
2023-04-08,39.3726
2023-04-09,39.3726
2023-04-10,39.3386
2023-04-11,39.3794
2023-04-12,39.3147
2023-04-13,39.4748
2023-04-14,39.3283
2023-04-15,39.3283
2023-04-16,39.3283
2023-04-17,39.5838
2023-04-18,39.1342
2023-04-19,39.158
2023-04-20,39.0831
2023-04-21,39.2534
2023-04-22,39.2534
2023-04-23,39.2534
2023-04-24,39.1887
2023-04-25,39.1171
2023-04-26,38.7118
2023-04-27,39.1308
2023-04-28,39.0592
2023-04-29,39.0592
2023-04-30,39.0592
2023-05-01,39.0524
2023-05-02,38.5108
2023-05-03,38.5891
2023-05-04,38.8651
2023-05-05,38.8537
2023-05-06,38.8537
2023-05-07,38.8537
2023-05-08,38.8571
2023-05-09,38.8571
2023-05-10,38.806
2023-05-11,38.5026
2023-05-12,38.4105
2023-05-13,38.4105
2023-05-14,38.4105
2023-05-15,38.2673
2023-05-16,37.6094
2023-05-17,37.7389
2023-05-18,37.5548
2023-05-19,37.3639
2023-05-20,37.3639
2023-05-21,37.3639
2023-05-22,37.3775
2023-05-23,37.4219
2023-05-24,37.0877
2023-05-25,36.7877
2023-05-26,36.5934
2023-05-27,36.5934
2023-05-28,36.5934
2023-05-29,36.5934
2023-05-30,36.5525
2023-05-31,36.7366
2023-06-01,36.307
2023-06-02,36.5934
2023-06-03,36.5934
2023-06-04,36.5934
2023-06-05,36.8116
2023-06-06,37.1934
2023-06-07,37.681
2023-06-08,37.7628
2023-06-09,37.6946
2023-06-10,37.6946
2023-06-11,37.6946
2023-06-12,37.4934
2023-06-13,37.4525
2023-06-14,37.5139
2023-06-15,37.6196
2023-06-16,37.7764
2023-06-17,37.7764
2023-06-18,37.7764
2023-06-19,37.7764
2023-06-20,37.7219
2023-06-21,37.7628
2023-06-22,37.6639
2023-06-23,37.2616
2023-06-24,37.2616
2023-06-25,37.2616
2023-06-26,37.5923
2023-06-27,37.4969
2023-06-28,37.2071
2023-06-29,37.2616
2023-06-30,26.657
2023-07-01,26.657
2023-07-02,26.657
2023-07-03,26.8533
2023-07-04,26.8533
2023-07-05,26.9683
2023-07-06,26.7911
2023-07-07,26.7648
2023-07-08,26.7648
2023-07-09,26.7648
2023-07-10,26.6068
2023-07-11,26.7049
2023-07-12,26.8725
2023-07-13,26.9563
2023-07-14,26.8605
2023-07-15,26.8605
2023-07-16,26.8605
2023-07-17,26.5421
2023-07-18,26.4799
2023-07-19,26.7001
2023-07-20,26.973
2023-07-21,27.1334
2023-07-22,27.1334
2023-07-23,27.1334
2023-07-24,27.1598
2023-07-25,27.2148
2023-07-26,27.2938
2023-07-27,27.0329
2023-07-28,27.0664
2023-07-29,27.0664
2023-07-30,27.0664
2023-07-31,27.0784
2023-08-01,26.7791
2023-08-02,26.7887
2023-08-03,26.4057
2023-08-04,26.0511
2023-08-05,26.0511
2023-08-06,26.0511
2023-08-07,26.0344
2023-08-08,26.0655
2023-08-09,26.1662
2023-08-10,26.2117
2023-08-11,26.1422
2023-08-12,26.1422
2023-08-13,26.1422
2023-08-14,25.9984
2023-08-15,25.7133
2023-08-16,25.7804
2023-08-17,25.7828
2023-08-18,25.8642
2023-08-19,25.8642
2023-08-20,25.8642
2023-08-21,25.79
2023-08-22,25.7133
2023-08-23,25.7133
2023-08-24,25.778
2023-08-25,25.8858
2023-08-26,25.8858
2023-08-27,25.8858
2023-08-28,25.984
2023-08-29,26.135
2023-08-30,26.1206
2023-08-31,25.8906
2023-09-01,25.7324
2023-09-02,25.7324
2023-09-03,25.7324
2023-09-04,25.7324
2023-09-05,25.4712
2023-09-06,25.27
2023-09-07,25.2891
2023-09-08,25.5503
2023-09-09,25.5503
2023-09-10,25.5503
2023-09-11,25.5935
2023-09-12,25.6582
2023-09-13,25.7013
2023-09-14,25.8834
2023-09-15,25.8738
2023-09-16,25.8738
2023-09-17,25.8738
2023-09-18,25.9122
2023-09-19,25.7253
2023-09-20,25.754
2023-09-21,25.615
2023-09-22,25.7013
2023-09-23,25.7013
2023-09-24,25.7013
2023-09-25,25.7396
2023-09-26,25.2963
2023-09-27,25.1525
2023-09-28,24.8362
2023-09-29,23.4193
2023-09-30,23.4193
2023-10-01,23.4193
2023-10-02,22.8477
2023-10-03,22.8865
2023-10-04,22.7654
2023-10-05,22.5256
2023-10-06,22.7
2023-10-07,22.7
2023-10-08,22.7
2023-10-09,22.8162
2023-10-10,22.9155
2023-10-11,23.0051
2023-10-12,22.6637
2023-10-13,22.7436
2023-10-14,22.7436
2023-10-15,22.7436
2023-10-16,22.8259
2023-10-17,22.7508
2023-10-18,22.4723
2023-10-19,22.4433
2023-10-20,22.2931
2023-10-21,22.2931
2023-10-22,22.2931
2023-10-23,22.1744
2023-10-24,22.373
2023-10-25,22.419
2023-10-26,22.5232
2023-10-27,22.3076
2023-10-28,22.3076
2023-10-29,22.3076
2023-10-30,22.2883
2023-10-31,22.3658
2023-11-01,22.3415
2023-11-02,22.5498
2023-11-03,23.1626
2023-11-04,23.1626
2023-11-05,23.1626
2023-11-06,23.6421
2023-11-07,23.6397
2023-11-08,23.7269
2023-11-09,23.4677
2023-11-10,23.4895
2023-11-11,23.4895
2023-11-12,23.4895
2023-11-13,23.3854
2023-11-14,23.8601
2023-11-15,24.0393
2023-11-16,23.9521
2023-11-17,23.9255
2023-11-18,23.9255
2023-11-19,23.9255
2023-11-20,23.8407
2023-11-21,23.8431
2023-11-22,23.8988
2023-11-23,23.8988
2023-11-24,23.9739
2023-11-25,23.9739
2023-11-26,23.9739
2023-11-27,23.9618
2023-11-28,23.9836
2023-11-29,23.9182
2023-11-30,23.5816
2023-12-01,23.9037
2023-12-02,23.9037
2023-12-03,23.9037
2023-12-04,23.7729
2023-12-05,23.8189
2023-12-06,24.0466
2023-12-07,24.0417
2023-12-08,24.1023
2023-12-09,24.1023
2023-12-10,24.1023
2023-12-11,24.141
2023-12-12,24.141
2023-12-13,24.5818
2023-12-14,24.5067
2023-12-15,24.342
2023-12-16,24.342
2023-12-17,24.342
2023-12-18,24.2694
2023-12-19,24.2282
2023-12-20,24.0272
2023-12-21,23.923
2023-12-22,23.9352
2023-12-23,23.9352
2023-12-24,23.9352
2023-12-25,23.9352
2023-12-26,23.9957
2023-12-27,23.8649
2023-12-28,23.9981
2023-12-29,21.9298
2023-12-30,21.9298
2023-12-31,21.9298
2024-01-01,21.9298
2024-01-02,22.2526
2024-01-03,22.2355
2024-01-04,22.1864
2024-01-05,22.366
2024-01-06,22.366
2024-01-07,22.366
2024-01-08,22.3595
2024-01-09,22.2035
2024-01-10,22.1286
2024-01-11,21.9533
2024-01-12,22.0004
2024-01-13,22.0004
2024-01-14,22.0004
2024-01-15,22.0004
2024-01-16,21.8785
2024-01-17,21.7524
2024-01-18,21.6049
2024-01-19,21.5707
2024-01-20,21.5707
2024-01-21,21.5707
2024-01-22,21.5172
2024-01-23,21.4595
2024-01-24,21.3205
2024-01-25,21.5429
2024-01-26,21.622
2024-01-27,21.622
2024-01-28,21.622
2024-01-29,21.5942
2024-01-30,21.6604
2024-01-31,21.6562
2024-02-01,21.8614
2024-02-02,21.6391
2024-02-03,21.6391
2024-02-04,21.6391
2024-02-05,21.436
2024-02-06,21.5215
2024-02-07,21.3932
2024-02-08,21.3269
2024-02-09,21.4381
2024-02-10,21.4381
2024-02-11,21.4381
2024-02-12,21.5493
2024-02-13,21.3654
2024-02-14,21.4723
2024-02-15,21.607
2024-02-16,21.6861
2024-02-17,21.6861
2024-02-18,21.6861
2024-02-19,21.6861
2024-02-20,21.5771
2024-02-21,21.778
2024-02-22,21.6305
2024-02-23,22.1137
2024-02-24,22.1137
2024-02-25,22.1137
2024-02-26,21.8358
2024-02-27,22.0987
2024-02-28,22.2184
2024-02-29,22.1073
2024-03-01,21.4573
2024-03-02,21.4573
2024-03-03,21.4573
2024-03-04,21.8657
2024-03-05,21.7374
2024-03-06,21.9512
2024-03-07,22.1415
2024-03-08,22.1436
2024-03-09,22.1436
2024-03-10,22.1436
2024-03-11,22.0666
2024-03-12,21.9255
2024-03-13,22.1586
2024-03-14,22.0602
2024-03-15,22.1094
2024-03-16,22.1094
2024-03-17,22.1094
2024-03-18,22.2526
2024-03-19,22.2526
2024-03-20,22.1778
2024-03-21,22.2505
2024-03-22,22.212
2024-03-23,22.212
2024-03-24,22.212
2024-03-25,22.2072
2024-03-26,21.8712
2024-03-27,22.265
2024-03-28,22.4083
2024-03-29,22.4083
2024-03-30,22.4083
2024-03-31,22.4083
2024-04-01,22.4019
2024-04-02,22.3078
2024-04-03,22.2885
2024-04-04,22.2928
2024-04-05,22.2757
2024-04-06,22.2757
2024-04-07,22.2757
2024-04-08,22.3206
