,AMAT US Equity
2023-03-17,13.5528
2023-03-18,13.5528
2023-03-19,13.5528
2023-03-20,13.709
2023-03-21,13.3142
2023-03-22,13.1471
2023-03-23,13.5723
2023-03-24,13.2198
2023-03-25,13.2198
2023-03-26,13.2198
2023-03-27,13.1482
2023-03-28,12.8803
2023-03-29,13.2545
2023-03-30,13.4996
2023-03-31,13.5777
2023-04-01,13.5777
2023-04-02,13.5777
2023-04-03,13.5224
2023-04-04,13.2838
2023-04-05,12.9801
2023-04-06,12.6688
2023-04-07,12.6688
2023-04-08,12.6688
2023-04-09,12.6688
2023-04-10,12.8911
2023-04-11,12.8781
2023-04-12,12.5289
2023-04-13,12.5625
2023-04-14,12.5007
2023-04-15,12.5007
2023-04-16,12.5007
2023-04-17,12.3803
2023-04-18,12.3239
2023-04-19,12.223
2023-04-20,12.6623
2023-04-21,12.5614
2023-04-22,12.5614
2023-04-23,12.5614
2023-04-24,12.5777
2023-04-25,12.2523
2023-04-26,12.2197
2023-04-27,12.3683
2023-04-28,12.3666
2023-04-29,12.3666
2023-04-30,12.3666
2023-05-01,12.3579
2023-05-02,12.2723
2023-05-03,12.3947
2023-05-04,12.3037
2023-05-05,12.6949
2023-05-06,12.6949
2023-05-07,12.6949
2023-05-08,12.6613
2023-05-09,12.4543
2023-05-10,12.6245
2023-05-11,12.6299
2023-05-12,12.6981
2023-05-13,12.6981
2023-05-14,12.6981
2023-05-15,13.2421
2023-05-16,13.2215
2023-05-17,13.7395
2023-05-18,14.1968
2023-05-19,13.875
2023-05-20,13.875
2023-05-21,13.875
2023-05-22,13.8316
2023-05-23,13.6084
2023-05-24,13.3093
2023-05-25,14.2564
2023-05-26,14.7684
2023-05-27,14.7684
2023-05-28,14.7684
2023-05-29,14.7684
2023-05-30,14.8233
2023-05-31,14.4713
2023-06-01,14.636
2023-06-02,14.6145
2023-06-03,14.6145
2023-06-04,14.6145
2023-06-05,14.5176
2023-06-06,14.5402
2023-06-07,14.6554
2023-06-08,14.7835
2023-06-09,14.7749
2023-06-10,14.7749
2023-06-11,14.7749
2023-06-12,15.1937
2023-06-13,15.3854
2023-06-14,15.3186
2023-06-15,15.2045
2023-06-16,15.0775
2023-06-17,15.0775
2023-06-18,15.0775
2023-06-19,15.0775
2023-06-20,15.0333
2023-06-21,14.8341
2023-06-22,15.0764
2023-06-23,14.7695
2023-06-24,14.7695
2023-06-25,14.7695
2023-06-26,15.1711
2023-06-27,15.8979
2023-06-28,15.6266
2023-06-29,15.6481
2023-06-30,15.6815
2023-07-01,15.6815
2023-07-02,15.6815
2023-07-03,15.7816
2023-07-04,15.7816
2023-07-05,15.436
2023-07-06,15.2336
2023-07-07,15.1464
2023-07-08,15.1464
2023-07-09,15.1464
2023-07-10,15.253
2023-07-11,14.9299
2023-07-12,15.0732
2023-07-13,15.478
2023-07-14,15.4877
2023-07-15,15.4877
2023-07-16,15.4877
2023-07-17,15.7849
2023-07-18,15.6783
2023-07-19,15.3843
2023-07-20,14.5509
2023-07-21,14.805
2023-07-22,14.805
2023-07-23,14.805
2023-07-24,15.015
2023-07-25,15.1991
2023-07-26,15.0872
2023-07-27,15.8538
2023-07-28,16.5489
2023-07-29,16.5489
2023-07-30,16.5489
2023-07-31,16.5117
2023-08-01,16.6255
2023-08-02,16.0457
2023-08-03,16.0982
2023-08-04,15.863
2023-08-05,15.863
2023-08-06,15.863
2023-08-07,16.3793
2023-08-08,16.1201
2023-08-09,15.8084
2023-08-10,15.7482
2023-08-11,15.1159
2023-08-12,15.1159
2023-08-13,15.1159
2023-08-14,15.4507
2023-08-15,15.2527
2023-08-16,15.0525
2023-08-17,14.9803
2023-08-18,15.5349
2023-08-19,15.5349
2023-08-20,15.5349
2023-08-21,16.2032
2023-08-22,16.1026
2023-08-23,16.119
2023-08-24,15.4599
2023-08-25,15.6604
2023-08-26,15.6604
2023-08-27,15.6604
2023-08-28,15.7759
2023-08-29,16.2728
2023-08-30,16.3785
2023-08-31,16.5757
2023-09-01,16.7098
2023-09-02,16.7098
2023-09-03,16.7098
2023-09-04,16.7098
2023-09-05,16.6684
2023-09-06,16.6215
2023-09-07,16.0821
2023-09-08,16.0058
2023-09-09,16.0058
2023-09-10,16.0058
2023-09-11,15.9165
2023-09-12,15.6179
2023-09-13,15.6844
2023-09-14,15.6833
2023-09-15,14.9946
2023-09-16,14.9946
2023-09-17,14.9946
2023-09-18,15.2147
2023-09-19,14.9358
2023-09-20,14.8552
2023-09-21,14.6612
2023-09-22,14.768
2023-09-23,14.768
2023-09-24,14.768
2023-09-25,14.8138
2023-09-26,14.5402
2023-09-27,14.647
2023-09-28,14.9914
2023-09-29,15.0164
2023-09-30,15.0164
2023-10-01,15.0164
2023-10-02,15.1319
2023-10-03,14.8279
2023-10-04,15.109
2023-10-05,15.1069
2023-10-06,15.2169
2023-10-07,15.2169
2023-10-08,15.2169
2023-10-09,15.2017
2023-10-10,15.3379
2023-10-11,15.4229
2023-10-12,15.7302
2023-10-13,15.3095
2023-10-14,15.3095
2023-10-15,15.3095
2023-10-16,15.2943
2023-10-17,15.4817
2023-10-18,15.3433
2023-10-19,14.5784
2023-10-20,14.5446
2023-10-21,14.5446
2023-10-22,14.5446
2023-10-23,14.5566
2023-10-24,14.6296
2023-10-25,14.1076
2023-10-26,14.1872
2023-10-27,14.2233
2023-10-28,14.2233
2023-10-29,14.2233
2023-10-30,14.1938
2023-10-31,14.338
2023-11-01,14.6593
2023-11-02,15.0113
2023-11-03,15.1468
2023-11-04,15.1468
2023-11-05,15.1468
2023-11-06,15.2135
2023-11-07,15.3643
2023-11-08,15.6364
2023-11-09,15.5206
2023-11-10,16.3414
2023-11-11,16.3414
2023-11-12,16.3414
2023-11-13,16.2386
2023-11-14,16.713
2023-11-15,16.854
2023-11-16,16.7928
2023-11-17,16.113
2023-11-18,16.113
2023-11-19,16.113
2023-11-20,16.5479
2023-11-21,16.1851
2023-11-22,16.2102
2023-11-23,16.2102
2023-11-24,16.3042
2023-11-25,16.3042
2023-11-26,16.3042
2023-11-27,16.3556
2023-11-28,16.055
2023-11-29,16.1971
2023-11-30,16.243
2023-12-01,16.4408
2023-12-02,16.4408
2023-12-03,16.4408
2023-12-04,16.078
2023-12-05,15.8463
2023-12-06,15.6878
2023-12-07,16.0911
2023-12-08,16.0179
2023-12-09,16.0179
2023-12-10,16.0179
2023-12-11,16.8288
2023-12-12,17.0562
2023-12-13,17.031
2023-12-14,17.5502
2023-12-15,17.4574
2023-12-16,17.4574
2023-12-17,17.4574
2023-12-18,17.2848
2023-12-19,17.4987
2023-12-20,16.9113
2023-12-21,17.3966
2023-12-22,17.4683
2023-12-23,17.4683
2023-12-24,17.4683
2023-12-25,17.4683
2023-12-26,17.7104
2023-12-27,17.7028
2023-12-28,17.5845
2023-12-29,17.4705
2023-12-30,17.4705
2023-12-31,17.4705
2024-01-01,17.4705
2024-01-02,16.6344
2024-01-03,16.3174
2024-01-04,16.085
2024-01-05,16.0513
2024-01-06,16.0513
2024-01-07,16.0513
2024-01-08,16.3293
2024-01-09,16.2718
2024-01-10,16.1393
2024-01-11,16.3717
2024-01-12,16.2956
2024-01-13,16.2956
2024-01-14,16.2956
2024-01-15,16.2956
2024-01-16,16.5682
2024-01-17,16.5258
2024-01-18,17.2826
2024-01-19,18.1078
2024-01-20,18.1078
2024-01-21,18.1078
2024-01-22,18.1469
2024-01-23,18.0112
2024-01-24,18.781
2024-01-25,18.6395
2024-01-26,17.9408
2024-01-27,17.9408
2024-01-28,17.9408
2024-01-29,18.1126
2024-01-30,17.869
2024-01-31,17.6581
2024-02-01,17.9484
2024-02-02,18.08
2024-02-03,18.08
2024-02-04,18.08
2024-02-05,18.3965
2024-02-06,18.1366
2024-02-07,18.3758
2024-02-08,18.701
2024-02-09,20.0006
2024-02-10,20.0006
2024-02-11,20.0006
2024-02-12,19.968
2024-02-13,19.3992
2024-02-14,20.0386
2024-02-15,20.1985
2024-02-16,21.4937
2024-02-17,21.4937
2024-02-18,21.4937
2024-02-19,21.4937
2024-02-20,20.3595
2024-02-21,20.4889
2024-02-22,21.5111
2024-02-23,21.2316
2024-02-24,21.2316
2024-02-25,21.2316
2024-02-26,21.9266
2024-02-27,21.8207
2024-02-28,21.2429
2024-02-29,21.686
2024-03-01,22.6232
2024-03-02,22.6232
2024-03-03,22.6232
2024-03-04,22.5407
2024-03-05,22.3126
2024-03-06,22.8317
2024-03-07,22.8795
2024-03-08,22.1139
2024-03-09,22.1139
2024-03-10,22.1139
2024-03-11,21.6588
2024-03-12,22.0465
2024-03-13,21.5709
2024-03-14,21.5915
2024-03-15,21.3635
2024-03-16,21.3635
2024-03-17,21.3635
2024-03-18,21.5893
2024-03-19,21.6556
2024-03-20,22.0596
2024-03-21,22.6829
2024-03-22,22.6232
2024-03-23,22.6232
2024-03-24,22.6232
2024-03-25,22.4288
2024-03-26,22.2344
2024-03-27,22.3789
2024-03-28,22.1866
2024-03-29,22.1866
2024-03-30,22.1866
2024-03-31,22.1866
2024-04-01,22.4538
2024-04-02,22.1736
2024-04-03,22.3115
2024-04-04,21.8782
2024-04-05,22.3626
2024-04-06,22.3626
2024-04-07,22.3626
2024-04-08,22.4918
