,BURL US Equity
2023-03-16,45.6558
2023-03-17,44.9888
2023-03-18,44.9888
2023-03-19,44.9888
2023-03-20,45.263
2023-03-21,45.3365
2023-03-22,44.2599
2023-03-23,43.9038
2023-03-24,43.4039
2023-03-25,43.4039
2023-03-26,43.4039
2023-03-27,43.2083
2023-03-28,43.5025
2023-03-29,42.8957
2023-03-30,42.3841
2023-03-31,43.6413
2023-04-01,43.6413
2023-04-02,43.6413
2023-04-03,44.2816
2023-04-04,44.4153
2023-04-05,43.0929
2023-04-06,42.2838
2023-04-07,42.2838
2023-04-08,42.2838
2023-04-09,42.2838
2023-04-10,42.9675
2023-04-11,42.9057
2023-04-12,41.4412
2023-04-13,41.4813
2023-04-14,41.7622
2023-04-15,41.7622
2023-04-16,41.7622
2023-04-17,41.2606
2023-04-18,41.284
2023-04-19,41.2991
2023-04-20,41.2573
2023-04-21,41.9193
2023-04-22,41.9193
2023-04-23,41.9193
2023-04-24,42.2186
2023-04-25,40.8343
2023-04-26,41.6083
2023-04-27,42.2721
2023-04-28,29.6469
2023-04-29,29.6469
2023-04-30,29.6469
2023-05-01,28.9276
2023-05-02,28.894
2023-05-03,28.7095
2023-05-04,28.5947
2023-05-05,28.6086
2023-05-06,28.6086
2023-05-07,28.6086
2023-05-08,28.4439
2023-05-09,27.6272
2023-05-10,27.2594
2023-05-11,27.3534
2023-05-12,27.4926
2023-05-13,27.4926
2023-05-14,27.4926
2023-05-15,27.6829
2023-05-16,27.126
2023-05-17,27.2142
2023-05-18,27.7583
2023-05-19,26.7548
2023-05-20,26.7548
2023-05-21,26.7548
2023-05-22,26.684
2023-05-23,26.0425
2023-05-24,26.6411
2023-05-25,25.88
2023-05-26,25.712
2023-05-27,25.712
2023-05-28,25.712
2023-05-29,25.712
2023-05-30,25.1479
2023-05-31,24.71
2023-06-01,23.9963
2023-06-02,24.7702
2023-06-03,24.7702
2023-06-04,24.7702
2023-06-05,24.5976
2023-06-06,24.8571
2023-06-07,24.6845
2023-06-08,24.3601
2023-06-09,24.1365
2023-06-10,24.1365
2023-06-11,24.1365
2023-06-12,25.0181
2023-06-13,24.8073
2023-06-14,24.4725
2023-06-15,25.039
2023-06-16,24.8362
2023-06-17,24.8362
2023-06-18,24.8362
2023-06-19,24.8362
2023-06-20,24.7737
2023-06-21,24.5651
2023-06-22,25.1398
2023-06-23,25.5811
2023-06-24,25.5811
2023-06-25,25.5811
2023-06-26,25.4224
2023-06-27,25.3969
2023-06-28,24.7887
2023-06-29,25.0737
2023-06-30,25.5128
2023-07-01,25.5128
2023-07-02,25.5128
2023-07-03,25.7016
2023-07-04,25.7016
2023-07-05,25.9368
2023-07-06,25.5035
2023-07-07,25.134
2023-07-08,25.134
2023-07-09,25.134
2023-07-10,25.4236
2023-07-11,26.5936
2023-07-12,26.2994
2023-07-13,26.5983
2023-07-14,26.655
2023-07-15,26.655
2023-07-16,26.655
2023-07-17,26.7778
2023-07-18,27.2899
2023-07-19,27.7116
2023-07-20,27.3617
2023-07-21,27.1416
2023-07-22,27.1416
2023-07-23,27.1416
2023-07-24,27.4625
2023-07-25,27.4208
2023-07-26,28.1321
2023-07-27,27.5413
2023-07-28,26.1654
2023-07-29,26.1654
2023-07-30,26.1654
2023-07-31,26.161
2023-08-01,25.7761
2023-08-02,25.2658
2023-08-03,25.5198
2023-08-04,25.2472
2023-08-05,25.2472
2023-08-06,25.2472
2023-08-07,25.0422
2023-08-08,24.8863
2023-08-09,24.9495
2023-08-10,25.0161
2023-08-11,24.5788
2023-08-12,24.5788
2023-08-13,24.5788
2023-08-14,25.1
2023-08-15,25.2723
2023-08-16,25.4675
2023-08-17,25.3083
2023-08-18,25.5733
2023-08-19,25.5733
2023-08-20,25.5733
2023-08-21,25.4119
2023-08-22,24.6671
2023-08-23,25.3247
2023-08-24,23.6692
2023-08-25,23.606
2023-08-26,23.606
2023-08-27,23.606
2023-08-28,23.7171
2023-08-29,23.9286
2023-08-30,24.2621
2023-08-31,24.4768
2023-09-01,24.5007
2023-09-02,24.5007
2023-09-03,24.5007
2023-09-04,24.5007
2023-09-05,24.4081
2023-09-06,24.3089
2023-09-07,23.7313
2023-09-08,23.8054
2023-09-09,23.8054
2023-09-10,23.8054
2023-09-11,23.5972
2023-09-12,23.4229
2023-09-13,22.8997
2023-09-14,23.2147
2023-09-15,22.8986
2023-09-16,22.8986
2023-09-17,22.8986
2023-09-18,21.9973
2023-09-19,22.3962
2023-09-20,22.3461
2023-09-21,21.9014
2023-09-22,21.6998
2023-09-23,21.6998
2023-09-24,21.6998
2023-09-25,21.4197
2023-09-26,21.2225
2023-09-27,21.0949
2023-09-28,21.4252
2023-09-29,21.5385
2023-09-30,21.5385
2023-10-01,21.5385
2023-10-02,21.2159
2023-10-03,20.8454
2023-10-04,20.6383
2023-10-05,20.004
2023-10-06,20.2481
2023-10-07,20.2481
2023-10-08,20.2481
2023-10-09,20.0182
2023-10-10,20.2765
2023-10-11,20.2645
2023-10-12,19.8449
2023-10-13,19.4689
2023-10-14,19.4689
2023-10-15,19.4689
2023-10-16,20.2209
2023-10-17,20.5184
2023-10-18,20.2361
2023-10-19,19.9386
2023-10-20,20.1097
2023-10-21,20.1097
2023-10-22,20.1097
2023-10-23,19.6727
2023-10-24,19.8885
2023-10-25,19.8808
2023-10-26,19.8067
2023-10-27,17.7239
2023-10-28,17.7239
2023-10-29,17.7239
2023-10-30,17.9559
2023-10-31,18.1743
2023-11-01,17.9344
2023-11-02,18.6862
2023-11-03,19.2932
2023-11-04,19.2932
2023-11-05,19.2932
2023-11-06,19.2746
2023-11-07,19.165
2023-11-08,19.1131
2023-11-09,19.1268
2023-11-10,19.1219
2023-11-11,19.1219
2023-11-12,19.1219
2023-11-13,18.6118
2023-11-14,19.2697
2023-11-15,19.6212
2023-11-16,19.0455
2023-11-17,19.6398
2023-11-18,19.6398
2023-11-19,19.6398
2023-11-20,19.7093
2023-11-21,22.4037
2023-11-22,23.0553
2023-11-23,23.0553
2023-11-24,23.1235
2023-11-25,23.1235
2023-11-26,23.1235
2023-11-27,23.0485
2023-11-28,23.0212
2023-11-29,23.0329
2023-11-30,22.8449
2023-12-01,23.2803
2023-12-02,23.2803
2023-12-03,23.2803
2023-12-04,23.6933
2023-12-05,23.4216
2023-12-06,23.4907
2023-12-07,23.2823
2023-12-08,23.4966
2023-12-09,23.4966
2023-12-10,23.4966
2023-12-11,23.6407
2023-12-12,23.7303
2023-12-13,24.5086
2023-12-14,24.6284
2023-12-15,24.156
2023-12-16,24.156
2023-12-17,24.156
2023-12-18,24.0372
2023-12-19,24.5057
2023-12-20,24.7005
2023-12-21,24.8797
2023-12-22,25.0112
2023-12-23,25.0112
2023-12-24,25.0112
2023-12-25,25.0112
2023-12-26,25.4067
2023-12-27,25.4758
2023-12-28,25.5197
2023-12-29,25.2693
2023-12-30,25.2693
2023-12-31,25.2693
2024-01-01,25.2693
2024-01-02,25.3064
2024-01-03,24.6235
2024-01-04,24.6528
2024-01-05,24.8378
2024-01-06,24.8378
2024-01-07,24.8378
2024-01-08,25.2177
2024-01-09,25.4846
2024-01-10,25.5051
2024-01-11,25.3151
2024-01-12,25.0044
2024-01-13,25.0044
2024-01-14,25.0044
2024-01-15,25.0044
2024-01-16,25.1612
2024-01-17,25.4145
2024-01-18,25.3891
2024-01-19,25.3005
2024-01-20,25.3005
2024-01-21,25.3005
2024-01-22,25.396
2024-01-23,25.3064
2024-01-24,24.9138
2024-01-25,25.5197
2024-01-26,25.6142
2024-01-27,25.6142
2024-01-28,25.6142
2024-01-29,25.6512
2024-01-30,25.5255
2024-01-31,24.945
2024-02-01,25.546
2024-02-02,22.5844
2024-02-03,22.5844
2024-02-04,22.5844
2024-02-05,22.3101
2024-02-06,22.3549
2024-02-07,22.3567
2024-02-08,22.8675
2024-02-09,22.6671
2024-02-10,22.6671
2024-02-11,22.6671
2024-02-12,22.6802
2024-02-13,22.3488
2024-02-14,22.4508
2024-02-15,22.6266
2024-02-16,22.4472
2024-02-17,22.4472
2024-02-18,22.4472
2024-02-19,22.4472
2024-02-20,22.3206
2024-02-21,22.3277
2024-02-22,23.0698
2024-02-23,22.8192
2024-02-24,22.8192
2024-02-25,22.8192
2024-02-26,23.4136
2024-02-27,23.4654
2024-02-28,23.3467
2024-02-29,23.3204
2024-03-01,23.3784
2024-03-02,23.3784
2024-03-03,23.3784
2024-03-04,23.6114
2024-03-05,23.9367
2024-03-06,23.3872
2024-03-07,24.7413
2024-03-08,24.3007
2024-03-09,24.3007
2024-03-10,24.3007
2024-03-11,24.1504
2024-03-12,24.5883
2024-03-13,24.7263
2024-03-14,24.4951
2024-03-15,24.2772
2024-03-16,24.2772
2024-03-17,24.2772
2024-03-18,24.4149
2024-03-19,24.8469
2024-03-20,25.1674
2024-03-21,25.0864
2024-03-22,25.0298
2024-03-23,25.0298
2024-03-24,25.0298
2024-03-25,25.1117
2024-03-26,24.8669
2024-03-27,25.3739
2024-03-28,25.5106
2024-03-29,25.5106
2024-03-30,25.5106
2024-03-31,25.5106
2024-04-01,25.2092
2024-04-02,24.6013
2024-04-03,23.7477
2024-04-04,22.9193
2024-04-05,22.699
2024-04-06,22.699
2024-04-07,22.699
2024-04-08,22.6458
