,AJRD US Equity
2023-03-18,31.0665
2023-03-19,31.0665
2023-03-20,31.1664
2023-03-21,31.122
2023-03-22,31.011
2023-03-23,31.0887
2023-03-24,31.0609
2023-03-25,31.0609
2023-03-26,31.0609
2023-03-27,31.1498
2023-03-28,31.1331
2023-03-29,31.2275
2023-03-30,31.3663
2023-03-31,33.7906
2023-04-01,33.7906
2023-04-02,33.7906
2023-04-03,33.85
2023-04-04,33.8559
2023-04-05,33.9271
2023-04-06,33.8915
2023-04-07,33.8915
2023-04-08,33.8915
2023-04-09,33.8915
2023-04-10,33.9034
2023-04-11,33.8974
2023-04-12,33.9212
2023-04-13,33.9449
2023-04-14,33.939
2023-04-15,33.939
2023-04-16,33.939
2023-04-17,33.9627
2023-04-18,33.9509
2023-04-19,33.9865
2023-04-20,34.1527
2023-04-21,34.0043
2023-04-22,34.0043
2023-04-23,34.0043
2023-04-24,34.0221
2023-04-25,33.9449
2023-04-26,33.9093
2023-04-27,33.9271
2023-04-28,33.9331
2023-04-29,33.9331
2023-04-30,33.9331
2023-05-01,33.8974
2023-05-02,33.8974
2023-05-03,33.9212
2023-05-04,33.9551
2023-05-05,33.9075
2023-05-06,33.9075
2023-05-07,33.9075
2023-05-08,33.8481
2023-05-09,33.7352
2023-05-10,33.7471
2023-05-11,33.7887
2023-05-12,33.7827
2023-05-13,33.7827
2023-05-14,33.7827
2023-05-15,33.8243
2023-05-16,33.545
2023-05-17,33.4737
2023-05-18,33.4262
2023-05-19,33.2895
2023-05-20,33.2895
2023-05-21,33.2895
2023-05-22,33.2657
2023-05-23,33.1885
2023-05-24,33.0993
2023-05-25,33.135
2023-05-26,32.7071
2023-05-27,32.7071
2023-05-28,32.7071
2023-05-29,32.7071
2023-05-30,32.9686
2023-05-31,32.82
2023-06-01,32.8379
2023-06-02,32.725
2023-06-03,32.725
2023-06-04,32.725
2023-06-05,32.9508
2023-06-06,32.8379
2023-06-07,32.8319
2023-06-08,32.8498
2023-06-09,32.5586
2023-06-10,32.5586
2023-06-11,32.5586
2023-06-12,32.7963
2023-06-13,32.6061
2023-06-14,32.5348
2023-06-15,32.4754
2023-06-16,32.5645
2023-06-17,32.5645
2023-06-18,32.5645
2023-06-19,32.5645
2023-06-20,32.7309
2023-06-21,32.826
2023-06-22,33.0756
2023-06-23,33.0934
2023-06-24,33.0934
2023-06-25,33.0934
2023-06-26,33.0459
2023-06-27,33.1528
2023-06-28,33.1885
2023-06-29,33.2004
2023-06-30,33.0518
2023-07-01,33.0518
2023-07-02,33.0518
2023-07-03,33.1647
2023-07-04,33.1647
2023-07-05,33.4143
2023-07-06,33.2063
2023-07-07,33.242
2023-07-08,33.242
2023-07-09,33.242
2023-07-10,33.0399
2023-07-11,33.1528
2023-07-12,33.7293
2023-07-13,33.8006
2023-07-14,33.6817
2023-07-15,33.6817
2023-07-16,33.6817
2023-07-17,33.6223
2023-07-18,33.4916
2023-07-19,33.4856
2023-07-20,33.8481
2023-07-21,33.753
2023-07-22,33.753
2023-07-23,33.753
2023-07-24,33.854
2023-07-25,34.0501
2023-07-26,34.4245
2023-07-27,34.9059
2023-07-28,34.9059
2023-07-29,34.9059
2023-07-30,34.9059
2023-07-31,34.9059
2023-08-01,34.9059
2023-08-02,34.9059
2023-08-03,34.9059
2023-08-04,34.9059
2023-08-05,34.9059
2023-08-06,34.9059
2023-08-07,34.9059
2023-08-08,34.9059
2023-08-09,34.9059
2023-08-10,34.9059
2023-08-11,34.9059
2023-08-12,34.9059
2023-08-13,34.9059
2023-08-14,34.9059
2023-08-15,34.9059
2023-08-16,34.9059
2023-08-17,34.9059
2023-08-18,34.9059
2023-08-19,34.9059
2023-08-20,34.9059
2023-08-21,34.9059
2023-08-22,34.9059
2023-08-23,34.9059
2023-08-24,34.9059
2023-08-25,34.9059
2023-08-26,34.9059
2023-08-27,34.9059
2023-08-28,34.9059
2023-08-29,34.9059
2023-08-30,34.9059
2023-08-31,34.9059
2023-09-01,34.9059
2023-09-02,34.9059
2023-09-03,34.9059
2023-09-04,34.9059
2023-09-05,34.9059
2023-09-06,34.9059
2023-09-07,34.9059
2023-09-08,34.9059
2023-09-09,34.9059
2023-09-10,34.9059
2023-09-11,34.9059
2023-09-12,34.9059
2023-09-13,34.9059
2023-09-14,34.9059
2023-09-15,34.9059
2023-09-16,34.9059
2023-09-17,34.9059
2023-09-18,34.9059
2023-09-19,34.9059
2023-09-20,34.9059
2023-09-21,34.9059
2023-09-22,34.9059
2023-09-23,34.9059
2023-09-24,34.9059
2023-09-25,34.9059
2023-09-26,34.9059
2023-09-27,34.9059
2023-09-28,34.9059
2023-09-29,34.9059
2023-09-30,34.9059
2023-10-01,34.9059
2023-10-02,34.9059
2023-10-03,34.9059
2023-10-04,34.9059
2023-10-05,34.9059
2023-10-06,34.9059
2023-10-07,34.9059
2023-10-08,34.9059
2023-10-09,34.9059
2023-10-10,34.9059
2023-10-11,34.9059
2023-10-12,34.9059
2023-10-13,34.9059
2023-10-14,34.9059
2023-10-15,34.9059
2023-10-16,34.9059
2023-10-17,34.9059
2023-10-18,34.9059
2023-10-19,34.9059
2023-10-20,34.9059
2023-10-21,34.9059
2023-10-22,34.9059
2023-10-23,34.9059
2023-10-24,34.9059
2023-10-25,34.9059
2023-10-26,34.9059
2023-10-27,34.9059
2023-10-28,34.9059
2023-10-29,34.9059
2023-10-30,34.9059
2023-10-31,34.9059
2023-11-01,34.9059
2023-11-02,34.9059
2023-11-03,34.9059
2023-11-04,34.9059
2023-11-05,34.9059
2023-11-06,34.9059
2023-11-07,34.9059
2023-11-08,34.9059
2023-11-09,34.9059
2023-11-10,34.9059
2023-11-11,34.9059
2023-11-12,34.9059
2023-11-13,34.9059
2023-11-14,34.9059
2023-11-15,34.9059
2023-11-16,34.9059
2023-11-17,34.9059
2023-11-18,34.9059
2023-11-19,34.9059
2023-11-20,34.9059
2023-11-21,34.9059
2023-11-22,34.9059
2023-11-23,34.9059
2023-11-24,34.9059
2023-11-25,34.9059
2023-11-26,34.9059
2023-11-27,34.9059
2023-11-28,34.9059
2023-11-29,34.9059
2023-11-30,34.9059
2023-12-01,34.9059
2023-12-02,34.9059
2023-12-03,34.9059
2023-12-04,34.9059
2023-12-05,34.9059
2023-12-06,34.9059
2023-12-07,34.9059
2023-12-08,34.9059
2023-12-09,34.9059
2023-12-10,34.9059
2023-12-11,34.9059
2023-12-12,34.9059
2023-12-13,34.9059
2023-12-14,34.9059
2023-12-15,34.9059
2023-12-16,34.9059
2023-12-17,34.9059
2023-12-18,34.9059
2023-12-19,34.9059
2023-12-20,34.9059
2023-12-21,34.9059
2023-12-22,34.9059
2023-12-23,34.9059
2023-12-24,34.9059
2023-12-25,34.9059
2023-12-26,34.9059
2023-12-27,34.9059
2023-12-28,34.9059
2023-12-29,34.9059
2023-12-30,34.9059
2023-12-31,34.9059
2024-01-01,34.9059
2024-01-02,34.9059
2024-01-03,34.9059
2024-01-04,34.9059
2024-01-05,34.9059
2024-01-06,34.9059
2024-01-07,34.9059
2024-01-08,34.9059
2024-01-09,34.9059
2024-01-10,34.9059
2024-01-11,34.9059
2024-01-12,34.9059
2024-01-13,34.9059
2024-01-14,34.9059
2024-01-15,34.9059
2024-01-16,34.9059
2024-01-17,34.9059
2024-01-18,34.9059
2024-01-19,34.9059
2024-01-20,34.9059
2024-01-21,34.9059
2024-01-22,34.9059
2024-01-23,34.9059
2024-01-24,34.9059
2024-01-25,34.9059
2024-01-26,34.9059
2024-01-27,34.9059
2024-01-28,34.9059
2024-01-29,34.9059
2024-01-30,34.9059
2024-01-31,34.9059
2024-02-01,34.9059
2024-02-02,34.9059
2024-02-03,34.9059
2024-02-04,34.9059
2024-02-05,34.9059
2024-02-06,34.9059
2024-02-07,34.9059
2024-02-08,34.9059
2024-02-09,34.9059
2024-02-10,34.9059
2024-02-11,34.9059
2024-02-12,34.9059
2024-02-13,34.9059
2024-02-14,34.9059
2024-02-15,34.9059
2024-02-16,34.9059
2024-02-17,34.9059
2024-02-18,34.9059
2024-02-19,34.9059
2024-02-20,34.9059
2024-02-21,34.9059
2024-02-22,34.9059
2024-02-23,34.9059
2024-02-24,34.9059
2024-02-25,34.9059
2024-02-26,34.9059
2024-02-27,34.9059
2024-02-28,34.9059
2024-02-29,34.9059
2024-03-01,34.9059
2024-03-02,34.9059
2024-03-03,34.9059
2024-03-04,34.9059
2024-03-05,34.9059
2024-03-06,34.9059
2024-03-07,34.9059
2024-03-08,34.9059
2024-03-09,34.9059
2024-03-10,34.9059
2024-03-11,34.9059
2024-03-12,34.9059
2024-03-13,34.9059
2024-03-14,34.9059
2024-03-15,34.9059
2024-03-16,34.9059
2024-03-17,34.9059
2024-03-18,34.9059
2024-03-19,34.9059
2024-03-20,34.9059
2024-03-21,34.9059
2024-03-22,34.9059
2024-03-23,34.9059
2024-03-24,34.9059
2024-03-25,34.9059
2024-03-26,34.9059
2024-03-27,34.9059
2024-03-28,34.9059
2024-03-29,34.9059
2024-03-30,34.9059
2024-03-31,34.9059
2024-04-01,34.9059
2024-04-02,34.9059
2024-04-03,34.9059
2024-04-04,34.9059
2024-04-05,34.9059
2024-04-06,34.9059
2024-04-07,34.9059
2024-04-08,34.9059
