,DRI US Equity
2023-04-07,20.3699
2023-04-08,20.3699
2023-04-09,20.3699
2023-04-10,20.5567
2023-04-11,20.7621
2023-04-12,20.5816
2023-04-13,20.7611
2023-04-14,20.6521
2023-04-15,20.6521
2023-04-16,20.6521
2023-04-17,20.5826
2023-04-18,20.5888
2023-04-19,20.5619
2023-04-20,20.3938
2023-04-21,20.593
2023-04-22,20.593
2023-04-23,20.593
2023-04-24,20.3253
2023-04-25,20.0337
2023-04-26,20.2475
2023-04-27,20.5256
2023-04-28,20.6013
2023-04-29,20.6013
2023-04-30,20.6013
2023-05-01,20.5318
2023-05-02,20.5909
2023-05-03,20.5536
2023-05-04,20.704
2023-05-05,20.7217
2023-05-06,20.7217
2023-05-07,20.7217
2023-05-08,20.4259
2023-05-09,20.4353
2023-05-10,20.3035
2023-05-11,20.0908
2023-05-12,20.2506
2023-05-13,20.2506
2023-05-14,20.2506
2023-05-15,20.5971
2023-05-16,20.7289
2023-05-17,21.3027
2023-05-18,21.6607
2023-05-19,21.5849
2023-05-20,21.5849
2023-05-21,21.5849
2023-05-22,21.5662
2023-05-23,21.4978
2023-05-24,21.4863
2023-05-25,21.5455
2023-05-26,20.8494
2023-05-27,20.8494
2023-05-28,20.8494
2023-05-29,20.8494
2023-05-30,20.7588
2023-05-31,20.5717
2023-06-01,20.8947
2023-06-02,21.1271
2023-06-03,21.1271
2023-06-04,21.1271
2023-06-05,20.8252
2023-06-06,21.0295
2023-06-07,21.1633
2023-06-08,21.0587
2023-06-09,20.9128
2023-06-10,20.9128
2023-06-11,20.9128
2023-06-12,21.2217
2023-06-13,21.3284
2023-06-14,21.4894
2023-06-15,21.4109
2023-06-16,21.3253
2023-06-17,21.3253
2023-06-18,21.3253
2023-06-19,21.3253
2023-06-20,21.3062
2023-06-21,21.3656
2023-06-22,20.9349
2023-06-23,20.8514
2023-06-24,20.8514
2023-06-25,20.8514
2023-06-26,20.8806
2023-06-27,21.0617
2023-06-28,20.9269
2023-06-29,21.2539
2023-06-30,21.433
2023-07-01,21.433
2023-07-02,21.433
2023-07-03,21.4702
2023-07-04,21.4702
2023-07-05,21.2187
2023-07-06,21.1342
2023-07-07,21.0677
2023-07-08,21.0677
2023-07-09,21.0677
2023-07-10,21.3193
2023-07-11,21.3807
2023-07-12,21.4109
2023-07-13,21.5719
2023-07-14,21.4692
2023-07-15,21.4692
2023-07-16,21.4692
2023-07-17,21.6514
2023-07-18,21.7359
2023-07-19,21.8727
2023-07-20,21.9462
2023-07-21,21.7841
2023-07-22,21.7841
2023-07-23,21.7841
2023-07-24,21.7549
2023-07-25,21.5272
2023-07-26,21.6481
2023-07-27,21.773
2023-07-28,21.497
2023-07-29,21.497
2023-07-30,21.497
2023-07-31,21.638
2023-08-01,21.3821
2023-08-02,21.1554
2023-08-03,21.0346
2023-08-04,20.9862
2023-08-05,20.9862
2023-08-06,20.9862
2023-08-07,21.1949
2023-08-08,21.1949
2023-08-09,21.1084
2023-08-10,21.0722
2023-08-11,20.7624
2023-08-12,20.7624
2023-08-13,20.7624
2023-08-14,20.8399
2023-08-15,20.8871
2023-08-16,20.7453
2023-08-17,20.6015
2023-08-18,20.5592
2023-08-19,20.5592
2023-08-20,20.5592
2023-08-21,20.2394
2023-08-22,20.3118
2023-08-23,20.341
2023-08-24,20.2686
2023-08-25,19.9198
2023-08-26,19.9198
2023-08-27,19.9198
2023-08-28,19.8369
2023-08-29,19.9028
2023-08-30,20.0346
2023-08-31,19.8719
2023-09-01,19.8769
2023-09-02,19.8769
2023-09-03,19.8769
2023-09-04,19.8769
2023-09-05,19.3916
2023-09-06,19.2168
2023-09-07,19.3077
2023-09-08,19.2658
2023-09-09,19.2658
2023-09-10,19.2658
2023-09-11,19.131
2023-09-12,19.2957
2023-09-13,19.2029
2023-09-14,19.5034
2023-09-15,19.3277
2023-09-16,19.3277
2023-09-17,19.3277
2023-09-18,19.2318
2023-09-19,19.2927
2023-09-20,19.2678
2023-09-21,18.8713
2023-09-22,18.6726
2023-09-23,18.6726
2023-09-24,18.6726
2023-09-25,18.45
2023-09-26,18.4589
2023-09-27,18.4659
2023-09-28,18.6327
2023-09-29,18.5786
2023-09-30,18.5786
2023-10-01,18.5786
2023-10-02,18.4981
2023-10-03,18.2416
2023-10-04,18.3778
2023-10-05,18.3689
2023-10-06,17.9544
2023-10-07,17.9544
2023-10-08,17.9544
2023-10-09,17.9683
2023-10-10,18.0806
2023-10-11,18.012
2023-10-12,17.687
2023-10-13,17.6622
2023-10-14,17.6622
2023-10-15,17.6622
2023-10-16,18.1403
2023-10-17,18.339
2023-10-18,18.3301
2023-10-19,18.4832
2023-10-20,18.3251
2023-10-21,18.3251
2023-10-22,18.3251
2023-10-23,18.4355
2023-10-24,18.4663
2023-10-25,18.4772
2023-10-26,18.4762
2023-10-27,18.506
2023-10-28,18.506
2023-10-29,18.506
2023-10-30,18.5915
2023-10-31,18.8082
2023-11-01,18.8211
2023-11-02,18.9424
2023-11-03,19.323
2023-11-04,19.323
2023-11-05,19.323
2023-11-06,19.1819
2023-11-07,19.1073
2023-11-08,19.0209
2023-11-09,19.0696
2023-11-10,19.2624
2023-11-11,19.2624
2023-11-12,19.2624
2023-11-13,19.3767
2023-11-14,19.7286
2023-11-15,19.8309
2023-11-16,19.817
2023-11-17,19.8349
2023-11-18,19.8349
2023-11-19,19.8349
2023-11-20,19.653
2023-11-21,19.7335
2023-11-22,19.8955
2023-11-23,19.8955
2023-11-24,20.3669
2023-11-25,20.3669
2023-11-26,20.3669
2023-11-27,20.4369
2023-11-28,20.3114
2023-11-29,20.3401
2023-11-30,20.411
2023-12-01,20.7406
2023-12-02,20.7406
2023-12-03,20.7406
2023-12-04,20.845
2023-12-05,20.753
2023-12-06,20.8699
2023-12-07,20.8536
2023-12-08,20.6486
2023-12-09,20.6486
2023-12-10,20.6486
2023-12-11,20.8642
2023-12-12,20.8527
2023-12-13,20.9849
2023-12-14,21.0452
2023-12-15,20.9878
2023-12-16,20.9878
2023-12-17,20.9878
2023-12-18,21.4361
2023-12-19,21.2723
2023-12-20,20.9542
2023-12-21,20.9609
2023-12-22,20.9255
2023-12-23,20.9255
2023-12-24,20.9255
2023-12-25,20.9255
2023-12-26,21.1315
2023-12-27,21.0893
2023-12-28,21.1583
2023-12-29,21.1612
2023-12-30,21.1612
2023-12-31,21.1612
2024-01-01,21.1612
2024-01-02,20.9676
2024-01-03,20.6721
2024-01-04,20.7291
2024-01-05,20.8318
2024-01-06,20.8318
2024-01-07,20.8318
2024-01-08,21.0096
2024-01-09,20.7862
2024-01-10,20.7329
2024-01-11,20.6331
2024-01-12,20.3611
2024-01-13,20.3611
2024-01-14,20.3611
2024-01-15,20.3611
2024-01-16,20.3649
2024-01-17,20.4163
2024-01-18,20.6264
2024-01-19,20.5618
2024-01-20,20.5618
2024-01-21,20.5618
2024-01-22,20.7852
2024-01-23,20.7919
2024-01-24,20.7919
2024-01-25,20.8356
2024-01-26,20.7282
2024-01-27,20.7282
2024-01-28,20.7282
2024-01-29,20.9783
2024-01-30,20.9944
2024-01-31,20.8794
2024-02-01,21.3215
2024-02-02,21.254
2024-02-03,21.254
2024-02-04,21.254
2024-02-05,21.0629
2024-02-06,21.197
2024-02-07,21.2084
2024-02-08,21.4119
2024-02-09,21.3624
2024-02-10,21.3624
2024-02-11,21.3624
2024-02-12,21.1428
2024-02-13,20.8518
2024-02-14,20.7434
2024-02-15,20.8604
2024-02-16,20.868
2024-02-17,20.868
2024-02-18,20.868
2024-02-19,20.868
2024-02-20,21.139
2024-02-21,21.2464
2024-02-22,21.4394
2024-02-23,20.7256
2024-02-24,20.7256
2024-02-25,20.7256
2024-02-26,20.7284
2024-02-27,20.7275
2024-02-28,20.8124
2024-02-29,20.8364
2024-03-01,20.89
2024-03-02,20.89
2024-03-03,20.89
2024-03-04,21.1448
2024-03-05,21.178
2024-03-06,21.3147
2024-03-07,21.0654
2024-03-08,20.9158
2024-03-09,20.9158
2024-03-10,20.9158
2024-03-11,20.938
2024-03-12,20.9851
2024-03-13,21.1928
2024-03-14,20.9343
2024-03-15,20.9518
2024-03-16,20.9518
2024-03-17,20.9518
2024-03-18,21.0358
2024-03-19,21.1485
2024-03-20,21.1937
2024-03-21,20.1467
2024-03-22,20.3194
2024-03-23,20.3194
2024-03-24,20.3194
2024-03-25,20.0968
2024-03-26,20.1707
2024-03-27,20.4911
2024-03-28,20.5077
2024-03-29,20.5077
2024-03-30,20.5077
2024-03-31,20.5077
2024-04-01,20.516
2024-04-02,20.2084
2024-04-03,20.1162
2024-04-04,19.7036
2024-04-05,19.5043
2024-04-06,19.5043
2024-04-07,19.5043
2024-04-08,19.651
