,TPR US Equity
2023-03-14,11.238
2023-03-15,11.0345
2023-03-16,11.1666
2023-03-17,11.1103
2023-03-18,11.1103
2023-03-19,11.1103
2023-03-20,11.0497
2023-03-21,11.2294
2023-03-22,11.0692
2023-03-23,11.0584
2023-03-24,10.9696
2023-03-25,10.9696
2023-03-26,10.9696
2023-03-27,11.0757
2023-03-28,11.29
2023-03-29,11.3355
2023-03-30,11.3636
2023-03-31,11.1753
2023-04-01,11.1753
2023-04-02,11.1753
2023-04-03,11.13
2023-04-04,10.9798
2023-04-05,10.6362
2023-04-06,10.5621
2023-04-07,10.5621
2023-04-08,10.5621
2023-04-09,10.5621
2023-04-10,10.7123
2023-04-11,10.7082
2023-04-12,10.8008
2023-04-13,10.9325
2023-04-14,10.9736
2023-04-15,10.9736
2023-04-16,10.9736
2023-04-17,10.8337
2023-04-18,10.9716
2023-04-19,11.1712
2023-04-20,11.0066
2023-04-21,10.9222
2023-04-22,10.9222
2023-04-23,10.9222
2023-04-24,10.9304
2023-04-25,10.6033
2023-04-26,10.5477
2023-04-27,10.7103
2023-04-28,10.702
2023-04-29,10.702
2023-04-30,10.702
2023-05-01,10.6671
2023-05-02,10.4901
2023-05-03,10.3214
2023-05-04,10.1382
2023-05-05,10.3234
2023-05-06,10.3234
2023-05-07,10.3234
2023-05-08,10.2164
2023-05-09,10.1835
2023-05-10,9.9469
2023-05-11,10.4286
2023-05-12,10.6246
2023-05-13,10.6246
2023-05-14,10.6246
2023-05-15,11.0024
2023-05-16,10.7721
2023-05-17,11.0833
2023-05-18,11.2206
2023-05-19,10.9923
2023-05-20,10.9923
2023-05-21,10.9923
2023-05-22,10.8267
2023-05-23,10.7782
2023-05-24,10.5701
2023-05-25,10.5276
2023-05-26,10.7277
2023-05-27,10.7277
2023-05-28,10.7277
2023-05-29,10.7277
2023-05-30,10.5034
2023-05-31,10.3903
2023-06-01,10.3317
2023-06-02,10.8711
2023-06-03,10.8711
2023-06-04,10.8711
2023-06-05,10.6792
2023-06-06,10.8327
2023-06-07,11.0529
2023-06-08,10.8994
2023-06-09,10.9297
2023-06-10,10.9297
2023-06-11,10.9297
2023-06-12,11.0327
2023-06-13,11.0469
2023-06-14,11.1257
2023-06-15,11.0812
2023-06-16,11.0671
2023-06-17,11.0671
2023-06-18,11.0671
2023-06-19,11.0671
2023-06-20,11.0873
2023-06-21,11.0368
2023-06-22,10.9762
2023-06-23,10.9742
2023-06-24,10.9742
2023-06-25,10.9742
2023-06-26,10.9519
2023-06-27,11.0731
2023-06-28,10.9459
2023-06-29,10.958
2023-06-30,10.6396
2023-07-01,10.6396
2023-07-02,10.6396
2023-07-03,10.7839
2023-07-04,10.7839
2023-07-05,10.6554
2023-07-06,10.5546
2023-07-07,10.5981
2023-07-08,10.5981
2023-07-09,10.5981
2023-07-10,10.7582
2023-07-11,10.9539
2023-07-12,10.9203
2023-07-13,10.9678
2023-07-14,10.8096
2023-07-15,10.8096
2023-07-16,10.8096
2023-07-17,10.6692
2023-07-18,10.7503
2023-07-19,10.5585
2023-07-20,10.4458
2023-07-21,10.3924
2023-07-22,10.3924
2023-07-23,10.3924
2023-07-24,10.4913
2023-07-25,10.4933
2023-07-26,10.5743
2023-07-27,10.4755
2023-07-28,10.6811
2023-07-29,10.6811
2023-07-30,10.6811
2023-07-31,10.7088
2023-08-01,10.6495
2023-08-02,10.4873
2023-08-03,10.6791
2023-08-04,10.4972
2023-08-05,10.4972
2023-08-06,10.4972
2023-08-07,10.5585
2023-08-08,10.4023
2023-08-09,10.3312
2023-08-10,9.0322
2023-08-11,9.1212
2023-08-12,9.1212
2023-08-13,9.1212
2023-08-14,9.2062
2023-08-15,9.1745
2023-08-16,8.965
2023-08-17,8.8897
2023-08-18,8.8878
2023-08-19,8.8878
2023-08-20,8.8878
2023-08-21,8.7365
2023-08-22,8.6104
2023-08-23,8.6608
2023-08-24,8.5968
2023-08-25,8.5774
2023-08-26,8.5774
2023-08-27,8.5774
2023-08-28,8.6181
2023-08-29,8.6317
2023-08-30,8.6608
2023-08-31,8.6414
2023-09-01,8.7151
2023-09-02,8.7151
2023-09-03,8.7151
2023-09-04,8.7151
2023-09-05,8.5813
2023-09-06,8.5017
2023-09-07,8.3446
2023-09-08,8.364
2023-09-09,8.364
2023-09-10,8.364
2023-09-11,8.3349
2023-09-12,8.2922
2023-09-13,8.104
2023-09-14,8.1972
2023-09-15,8.1894
2023-09-16,8.1894
2023-09-17,8.1894
2023-09-18,8.0691
2023-09-19,8.042
2023-09-20,7.9993
2023-09-21,7.8712
2023-09-22,7.7704
2023-09-23,7.7704
2023-09-24,7.7704
2023-09-25,7.7063
2023-09-26,7.6365
2023-09-27,7.5996
2023-09-28,7.6404
2023-09-29,7.8095
2023-09-30,7.8095
2023-10-01,7.8095
2023-10-02,7.7765
2023-10-03,7.6542
2023-10-04,7.6328
2023-10-05,7.5823
2023-10-06,7.7008
2023-10-07,7.7008
2023-10-08,7.7008
2023-10-09,7.7008
2023-10-10,7.5959
2023-10-11,7.6697
2023-10-12,7.5454
2023-10-13,7.5843
2023-10-14,7.5843
2023-10-15,7.5843
2023-10-16,7.728
2023-10-17,7.8697
2023-10-18,7.7804
2023-10-19,7.7454
2023-10-20,7.6872
2023-10-21,7.6872
2023-10-22,7.6872
2023-10-23,7.6445
2023-10-24,7.6483
2023-10-25,7.6367
2023-10-26,7.6639
2023-10-27,7.5862
2023-10-28,7.5862
2023-10-29,7.5862
2023-10-30,7.6755
2023-10-31,7.5784
2023-11-01,7.3901
2023-11-02,7.5338
2023-11-03,7.6522
2023-11-04,7.6522
2023-11-05,7.6522
2023-11-06,7.559
2023-11-07,7.561
2023-11-08,7.559
2023-11-09,7.7604
2023-11-10,7.7291
2023-11-11,7.7291
2023-11-12,7.7291
2023-11-13,7.8054
2023-11-14,8.1968
2023-11-15,8.2692
2023-11-16,8.1165
2023-11-17,8.1733
2023-11-18,8.1733
2023-11-19,8.1733
2023-11-20,8.2457
2023-11-21,8.1694
2023-11-22,8.1733
2023-11-23,8.1733
2023-11-24,8.2105
2023-11-25,8.2105
2023-11-26,8.2105
2023-11-27,8.277
2023-11-28,8.2966
2023-11-29,8.4237
2023-11-30,8.4237
2023-12-01,8.6253
2023-12-02,8.6253
2023-12-03,8.6253
2023-12-04,8.6879
2023-12-05,8.5705
2023-12-06,8.5881
2023-12-07,8.7114
2023-12-08,8.7877
2023-12-09,8.7877
2023-12-10,8.7877
2023-12-11,8.8444
2023-12-12,8.7936
2023-12-13,8.9834
2023-12-14,9.3708
2023-12-15,9.2866
2023-12-16,9.2866
2023-12-17,9.2866
2023-12-18,9.2416
2023-12-19,9.4471
2023-12-20,9.3825
2023-12-21,9.5743
2023-12-22,9.4764
2023-12-23,9.4764
2023-12-24,9.4764
2023-12-25,9.4764
2023-12-26,9.586
2023-12-27,9.5449
2023-12-28,9.4823
2023-12-29,8.5898
2023-12-30,8.5898
2023-12-31,8.5898
2024-01-01,8.5898
2024-01-02,8.8494
2024-01-03,8.5974
2024-01-04,8.607
2024-01-05,8.689
2024-01-06,8.689
2024-01-07,8.689
2024-01-08,8.8341
2024-01-09,8.7139
2024-01-10,8.7196
2024-01-11,8.7539
2024-01-12,8.5001
2024-01-13,8.5001
2024-01-14,8.5001
2024-01-15,8.5001
2024-01-16,8.5249
2024-01-17,8.4046
2024-01-18,8.4027
2024-01-19,8.5573
2024-01-20,8.5573
2024-01-21,8.5573
2024-01-22,8.7119
2024-01-23,8.752
2024-01-24,8.7291
2024-01-25,8.8666
2024-01-26,9.0021
2024-01-27,9.0021
2024-01-28,9.0021
2024-01-29,9.1319
2024-01-30,9.0956
2024-01-31,8.9677
2024-02-01,9.2025
2024-02-02,9.2006
2024-02-03,9.2006
2024-02-04,9.2006
2024-02-05,9.2693
2024-02-06,9.3896
2024-02-07,9.2655
2024-02-08,9.7758
2024-02-09,9.5867
2024-02-10,9.5867
2024-02-11,9.5867
2024-02-12,9.8618
2024-02-13,9.7185
2024-02-14,10.0165
2024-02-15,10.2477
2024-02-16,10.3336
2024-02-17,10.3336
2024-02-18,10.3336
2024-02-19,10.3336
2024-02-20,10.4941
2024-02-21,10.5342
2024-02-22,10.6947
2024-02-23,10.838
2024-02-24,10.838
2024-02-25,10.838
2024-02-26,10.6603
2024-02-27,10.6431
2024-02-28,10.6794
2024-02-29,10.6431
2024-03-01,10.5839
2024-03-02,10.5839
2024-03-03,10.5839
2024-03-04,10.5953
2024-03-05,10.6909
2024-03-06,10.5399
2024-03-07,10.5285
2024-03-08,10.5571
2024-03-09,10.5571
2024-03-10,10.5571
2024-03-11,10.4884
2024-03-12,10.5858
2024-03-13,10.6947
2024-03-14,10.6087
2024-03-15,10.5113
2024-03-16,10.5113
2024-03-17,10.5113
2024-03-18,10.4826
2024-03-19,10.4521
2024-03-20,10.6183
2024-03-21,10.7501
2024-03-22,10.5323
2024-03-23,10.5323
2024-03-24,10.5323
2024-03-25,10.2649
2024-03-26,10.2381
2024-03-27,10.4807
2024-03-28,10.6336
2024-03-29,10.6336
2024-03-30,10.6336
2024-03-31,10.6336
2024-04-01,10.752
2024-04-02,10.3699
2024-04-03,10.1923
2024-04-04,9.7835
2024-04-05,9.7644
2024-04-06,9.7644
2024-04-07,9.7644
2024-04-08,9.8045
