,ROP US Equity
2023-03-19,32.2721
2023-03-20,32.7079
2023-03-21,32.5916
2023-03-22,32.4673
2023-03-23,32.2314
2023-03-24,32.5348
2023-03-25,32.5348
2023-03-26,32.5348
2023-03-27,32.5796
2023-03-28,32.6959
2023-03-29,32.8522
2023-03-30,33.03
2023-03-31,33.3223
2023-04-01,33.3223
2023-04-02,33.3223
2023-04-03,33.329
2023-04-04,33.0732
2023-04-05,33.0996
2023-04-06,32.9845
2023-04-07,32.9845
2023-04-08,32.9845
2023-04-09,32.9845
2023-04-10,33.0211
2023-04-11,33.1883
2023-04-12,33.4434
2023-04-13,33.4455
2023-04-14,33.2695
2023-04-15,33.2695
2023-04-16,33.2695
2023-04-17,33.4732
2023-04-18,33.392
2023-04-19,33.4827
2023-04-20,33.4915
2023-04-21,33.6418
2023-04-22,33.6418
2023-04-23,33.6418
2023-04-24,33.8008
2023-04-25,33.0969
2023-04-26,32.6698
2023-04-27,34.1542
2023-04-28,34.276
2023-04-29,34.276
2023-04-30,34.276
2023-05-01,34.6218
2023-05-02,34.7637
2023-05-03,34.4885
2023-05-04,34.2888
2023-05-05,34.6039
2023-05-06,34.6039
2023-05-07,34.6039
2023-05-08,34.6128
2023-05-09,34.5652
2023-05-10,34.6841
2023-05-11,34.627
2023-05-12,34.8477
2023-05-13,34.8477
2023-05-14,34.8477
2023-05-15,34.8593
2023-05-16,34.7201
2023-05-17,34.3533
2023-05-18,34.6304
2023-05-19,34.5768
2023-05-20,34.5768
2023-05-21,34.5768
2023-05-22,34.5469
2023-05-23,34.0511
2023-05-24,33.5017
2023-05-25,34.0145
2023-05-26,34.0498
2023-05-27,34.0498
2023-05-28,34.0498
2023-05-29,34.0498
2023-05-30,34.17
2023-05-31,34.3391
2023-06-01,34.2427
2023-06-02,34.6542
2023-06-03,34.6542
2023-06-04,34.6542
2023-06-05,34.3846
2023-06-06,34.3221
2023-06-07,34.0912
2023-06-08,34.2033
2023-06-09,34.1747
2023-06-10,34.1747
2023-06-11,34.1747
2023-06-12,34.3248
2023-06-13,34.4545
2023-06-14,34.4898
2023-06-15,34.809
2023-06-16,34.6488
2023-06-17,34.6488
2023-06-18,34.6488
2023-06-19,34.6488
2023-06-20,34.443
2023-06-21,34.4824
2023-06-22,34.8688
2023-06-23,34.7866
2023-06-24,34.7866
2023-06-25,34.7866
2023-06-26,34.7452
2023-06-27,35.4698
2023-06-28,35.4881
2023-06-29,35.827
2023-06-30,34.3805
2023-07-01,34.3805
2023-07-02,34.3805
2023-07-03,34.1592
2023-07-04,34.1592
2023-07-05,34.1319
2023-07-06,34.1339
2023-07-07,34.0956
2023-07-08,34.0956
2023-07-09,34.0956
2023-07-10,34.0462
2023-07-11,34.1287
2023-07-12,34.1488
2023-07-13,34.254
2023-07-14,34.1748
2023-07-15,34.1748
2023-07-16,34.1748
2023-07-17,34.1033
2023-07-18,34.3416
2023-07-19,34.4993
2023-07-20,34.4318
2023-07-21,35.5867
2023-07-22,35.5867
2023-07-23,35.5867
2023-07-24,35.3127
2023-07-25,35.2608
2023-07-26,35.2277
2023-07-27,35.055
2023-07-28,35.1336
2023-07-29,35.1336
2023-07-30,35.1336
2023-07-31,35.1758
2023-08-01,35.1498
2023-08-02,35.0531
2023-08-03,35.0762
2023-08-04,34.7994
2023-08-05,34.7994
2023-08-06,34.7994
2023-08-07,35.1886
2023-08-08,35.0964
2023-08-09,34.9196
2023-08-10,34.8819
2023-08-11,34.9553
2023-08-12,34.9553
2023-08-13,34.9553
2023-08-14,35.4168
2023-08-15,35.3258
2023-08-16,35.3797
2023-08-17,34.8007
2023-08-18,34.6453
2023-08-19,34.6453
2023-08-20,34.6453
2023-08-21,34.7526
2023-08-22,34.8553
2023-08-23,35.2127
2023-08-24,34.9293
2023-08-25,35.3245
2023-08-26,35.3245
2023-08-27,35.3245
2023-08-28,35.3797
2023-08-29,35.5428
2023-08-30,35.8333
2023-08-31,35.602
2023-09-01,35.6332
2023-09-02,35.6332
2023-09-03,35.6332
2023-09-04,35.6332
2023-09-05,35.2335
2023-09-06,35.3381
2023-09-07,35.2952
2023-09-08,35.1113
2023-09-09,35.1113
2023-09-10,35.1113
2023-09-11,35.524
2023-09-12,35.253
2023-09-13,35.3693
2023-09-14,35.6254
2023-09-15,35.3908
2023-09-16,35.3908
2023-09-17,35.3908
2023-09-18,35.6085
2023-09-19,35.8424
2023-09-20,35.9328
2023-09-21,35.3791
2023-09-22,35.3362
2023-09-23,35.3362
2023-09-24,35.3362
2023-09-25,35.1815
2023-09-26,34.5882
2023-09-27,34.7942
2023-09-28,34.8501
2023-09-29,34.3718
2023-09-30,34.3718
2023-10-01,34.3718
2023-10-02,34.3466
2023-10-03,34.1036
2023-10-04,34.6154
2023-10-05,34.6803
2023-10-06,35.036
2023-10-07,35.036
2023-10-08,35.036
2023-10-09,35.3338
2023-10-10,35.1846
2023-10-11,35.4893
2023-10-12,35.5063
2023-10-13,35.2255
2023-10-14,35.2255
2023-10-15,35.2255
2023-10-16,35.4818
2023-10-17,35.3571
2023-10-18,34.9145
2023-10-19,34.5764
2023-10-20,34.2358
2023-10-21,34.2358
2023-10-22,34.2358
2023-10-23,33.9651
2023-10-24,34.2629
2023-10-25,34.1785
2023-10-26,34.1263
2023-10-27,33.8234
2023-10-28,33.8234
2023-10-29,33.8234
2023-10-30,34.4045
2023-10-31,34.6419
2023-11-01,34.5525
2023-11-02,35.0193
2023-11-03,35.5544
2023-11-04,35.5544
2023-11-05,35.5544
2023-11-06,35.596
2023-11-07,35.8393
2023-11-08,36.0914
2023-11-09,36.0082
2023-11-10,36.4752
2023-11-11,36.4752
2023-11-12,36.4752
2023-11-13,36.4658
2023-11-14,36.9511
2023-11-15,36.7103
2023-11-16,36.9763
2023-11-17,36.9523
2023-11-18,36.9523
2023-11-19,36.9523
2023-11-20,36.9523
2023-11-21,37.1055
2023-11-22,37.1893
2023-11-23,37.1893
2023-11-24,37.0072
2023-11-25,37.0072
2023-11-26,37.0072
2023-11-27,36.97
2023-11-28,37.0248
2023-11-29,37.0223
2023-11-30,37.8051
2023-12-01,37.9519
2023-12-02,37.9519
2023-12-03,37.9519
2023-12-04,37.7105
2023-12-05,37.6343
2023-12-06,37.6236
2023-12-07,37.5876
2023-12-08,37.7011
2023-12-09,37.7011
2023-12-10,37.7011
2023-12-11,37.9286
2023-12-12,38.1334
2023-12-13,38.5941
2023-12-14,37.8416
2023-12-15,38.013
2023-12-16,38.013
2023-12-17,38.013
2023-12-18,38.1025
2023-12-19,38.0137
2023-12-20,37.5965
2023-12-21,37.9343
2023-12-22,38.095
2023-12-23,38.095
2023-12-24,38.095
2023-12-25,38.095
2023-12-26,38.1391
2023-12-27,38.1517
2023-12-28,38.303
2023-12-29,36.9895
2023-12-30,36.9895
2023-12-31,36.9895
2024-01-01,36.9895
2024-01-02,36.3358
2024-01-03,36.1221
2024-01-04,35.7041
2024-01-05,35.6367
2024-01-06,35.6367
2024-01-07,35.6367
2024-01-08,35.9862
2024-01-09,36.154
2024-01-10,36.0793
2024-01-11,36.2078
2024-01-12,36.3174
2024-01-13,36.3174
2024-01-14,36.3174
2024-01-15,36.3174
2024-01-16,36.5059
2024-01-17,36.501
2024-01-18,36.7918
2024-01-19,37.1927
2024-01-20,37.1927
2024-01-21,37.1927
2024-01-22,37.2796
2024-01-23,37.4571
2024-01-24,37.1486
2024-01-25,37.3892
2024-01-26,37.2655
2024-01-27,37.2655
2024-01-28,37.2655
2024-01-29,37.6481
2024-01-30,37.9933
2024-01-31,36.4894
2024-02-01,37.0286
2024-02-02,37.2618
2024-02-03,37.2618
2024-02-04,37.2618
2024-02-05,37.0335
2024-02-06,36.9974
2024-02-07,37.2049
2024-02-08,36.9999
2024-02-09,37.301
2024-02-10,37.301
2024-02-11,37.301
2024-02-12,36.8144
2024-02-13,36.3927
2024-02-14,36.7777
2024-02-15,37.1615
2024-02-16,37.0139
2024-02-17,37.0139
2024-02-18,37.0139
2024-02-19,37.0139
2024-02-20,36.9246
2024-02-21,37.2251
2024-02-22,37.6738
2024-02-23,37.7695
2024-02-24,37.7695
2024-02-25,37.7695
2024-02-26,37.22
2024-02-27,37.1704
2024-02-28,36.9465
2024-02-29,37.025
2024-03-01,37.2231
2024-03-02,37.2231
2024-03-03,37.2231
2024-03-04,37.1777
2024-03-05,36.5516
2024-03-06,36.7478
2024-03-07,37.1225
2024-03-08,37.0998
2024-03-09,37.0998
2024-03-10,37.0998
2024-03-11,37.5861
2024-03-12,37.6671
2024-03-13,37.3188
2024-03-14,37.1691
2024-03-15,37.1857
2024-03-16,37.1857
2024-03-17,37.1857
2024-03-18,37.1127
2024-03-19,37.4629
2024-03-20,37.5972
2024-03-21,37.7333
2024-03-22,37.7394
2024-03-23,37.7394
2024-03-24,37.7394
2024-03-25,37.4058
2024-03-26,37.6199
2024-03-27,37.9112
2024-03-28,38.013
2024-03-29,38.013
2024-03-30,38.013
2024-03-31,38.013
2024-04-01,37.5702
2024-04-02,37.0992
2024-04-03,37.022
2024-04-04,36.5682
2024-04-05,36.9195
2024-04-06,36.9195
2024-04-07,36.9195
2024-04-08,36.933
