,ES US Equity
2023-03-18,22.2232
2023-03-19,22.2232
2023-03-20,22.266
2023-03-21,22.0661
2023-03-22,21.8441
2023-03-23,21.8012
2023-03-24,22.1946
2023-03-25,22.1946
2023-03-26,22.1946
2023-03-27,22.2152
2023-03-28,22.266
2023-03-29,22.4833
2023-03-30,22.5721
2023-03-31,22.2265
2023-04-01,22.2265
2023-04-02,22.2265
2023-04-03,22.0968
2023-04-04,22.1945
2023-04-05,22.5714
2023-04-06,22.6172
2023-04-07,22.6172
2023-04-08,22.6172
2023-04-09,22.6172
2023-04-10,22.5623
2023-04-11,22.5302
2023-04-12,22.457
2023-04-13,22.4341
2023-04-14,22.257
2023-04-15,22.257
2023-04-16,22.257
2023-04-17,22.3608
2023-04-18,22.2448
2023-04-19,22.3379
2023-04-20,22.2799
2023-04-21,22.315
2023-04-22,22.315
2023-04-23,22.315
2023-04-24,22.3913
2023-04-25,22.4264
2023-04-26,22.112
2023-04-27,22.1838
2023-04-28,22.1273
2023-04-29,22.1273
2023-04-30,22.1273
2023-05-01,22.1441
2023-05-02,21.9488
2023-05-03,21.9793
2023-05-04,21.9915
2023-05-05,22.1071
2023-05-06,22.1071
2023-05-07,22.1071
2023-05-08,22.0017
2023-05-09,21.9559
2023-05-10,22.0368
2023-05-11,21.9254
2023-05-12,22.0521
2023-05-13,22.0521
2023-05-14,22.0521
2023-05-15,22.0155
2023-05-16,21.6612
2023-05-17,21.5956
2023-05-18,21.5238
2023-05-19,21.4551
2023-05-20,21.4551
2023-05-21,21.4551
2023-05-22,21.391
2023-05-23,21.391
2023-05-24,21.2459
2023-05-25,21.1024
2023-05-26,20.7711
2023-05-27,20.7711
2023-05-28,20.7711
2023-05-29,20.7711
2023-05-30,20.6535
2023-05-31,20.8535
2023-06-01,20.7924
2023-06-02,20.9726
2023-06-03,20.9726
2023-06-04,20.9726
2023-06-05,21.049
2023-06-06,20.9711
2023-06-07,21.2352
2023-06-08,21.2139
2023-06-09,21.0276
2023-06-10,21.0276
2023-06-11,21.0276
2023-06-12,21.0062
2023-06-13,20.9802
2023-06-14,20.9558
2023-06-15,21.1253
2023-06-16,21.2887
2023-06-17,21.2887
2023-06-18,21.2887
2023-06-19,21.2887
2023-06-20,21.0688
2023-06-21,21.1589
2023-06-22,21.0856
2023-06-23,20.9299
2023-06-24,20.9299
2023-06-25,20.9299
2023-06-26,21.0963
2023-06-27,21.1711
2023-06-28,20.9085
2023-06-29,20.9283
2023-06-30,20.6059
2023-07-01,20.6059
2023-07-02,20.6059
2023-07-03,20.6249
2023-07-04,20.6249
2023-07-05,20.711
2023-07-06,20.673
2023-07-07,20.5927
2023-07-08,20.5927
2023-07-09,20.5927
2023-07-10,20.5271
2023-07-11,20.6701
2023-07-12,20.8248
2023-07-13,20.9153
2023-07-14,20.8832
2023-07-15,20.8832
2023-07-16,20.8832
2023-07-17,20.7898
2023-07-18,20.6774
2023-07-19,20.7854
2023-07-20,20.9883
2023-07-21,21.1007
2023-07-22,21.1007
2023-07-23,21.1007
2023-07-24,21.0117
2023-07-25,21.0394
2023-07-26,21.0
2023-07-27,20.8029
2023-07-28,20.7781
2023-07-29,20.7781
2023-07-30,20.7781
2023-07-31,20.8117
2023-08-01,20.5227
2023-08-02,20.4424
2023-08-03,20.1972
2023-08-04,20.0756
2023-08-05,20.0756
2023-08-06,20.0756
2023-08-07,20.0522
2023-08-08,20.0317
2023-08-09,20.0829
2023-08-10,19.9441
2023-08-11,20.0463
2023-08-12,20.0463
2023-08-13,20.0463
2023-08-14,19.9441
2023-08-15,19.6403
2023-08-16,19.6636
2023-08-17,19.6578
2023-08-18,19.6709
2023-08-19,19.6709
2023-08-20,19.6709
2023-08-21,19.5804
2023-08-22,19.5833
2023-08-23,19.6213
2023-08-24,19.5979
2023-08-25,19.7732
2023-08-26,19.7732
2023-08-27,19.7732
2023-08-28,19.7732
2023-08-29,19.7966
2023-08-30,19.6636
2023-08-31,19.576
2023-09-01,19.4635
2023-09-02,19.4635
2023-09-03,19.4635
2023-09-04,19.4635
2023-09-05,19.2196
2023-09-06,19.1611
2023-09-07,19.2152
2023-09-08,19.3218
2023-09-09,19.3218
2023-09-10,19.3218
2023-09-11,19.3627
2023-09-12,19.3671
2023-09-13,19.5073
2023-09-14,19.6666
2023-09-15,19.633
2023-09-16,19.633
2023-09-17,19.633
2023-09-18,19.6446
2023-09-19,19.5716
2023-09-20,19.5964
2023-09-21,19.6037
2023-09-22,19.3949
2023-09-23,19.3949
2023-09-24,19.3949
2023-09-25,19.2824
2023-09-26,18.9756
2023-09-27,18.8383
2023-09-28,18.6323
2023-09-29,19.4941
2023-09-30,19.4941
2023-10-01,19.4941
2023-10-02,19.1366
2023-10-03,19.1839
2023-10-04,19.1927
2023-10-05,19.0598
2023-10-06,19.1484
2023-10-07,19.1484
2023-10-08,19.1484
2023-10-09,19.3597
2023-10-10,19.5133
2023-10-11,19.6152
2023-10-12,18.9637
2023-10-13,19.0332
2023-10-14,19.0332
2023-10-15,19.0332
2023-10-16,19.206
2023-10-17,19.0967
2023-10-18,18.9534
2023-10-19,18.8662
2023-10-20,18.8071
2023-10-21,18.8071
2023-10-22,18.8071
2023-10-23,18.6535
2023-10-24,18.8854
2023-10-25,18.9135
2023-10-26,18.9046
2023-10-27,18.7569
2023-10-28,18.7569
2023-10-29,18.7569
2023-10-30,18.7909
2023-10-31,18.85
2023-11-01,18.7466
2023-11-02,18.9224
2023-11-03,19.0923
2023-11-04,19.0923
2023-11-05,19.0923
2023-11-06,19.2592
2023-11-07,19.2282
2023-11-08,19.1307
2023-11-09,18.9165
2023-11-10,18.8515
2023-11-11,18.8515
2023-11-12,18.8515
2023-11-13,18.7377
2023-11-14,19.2104
2023-11-15,19.3611
2023-11-16,19.3951
2023-11-17,19.5473
2023-11-18,19.5473
2023-11-19,19.5473
2023-11-20,19.5162
2023-11-21,19.5931
2023-11-22,19.6979
2023-11-23,19.6979
2023-11-24,19.6581
2023-11-25,19.6581
2023-11-26,19.6581
2023-11-27,19.6256
2023-11-28,19.757
2023-11-29,19.7245
2023-11-30,19.6802
2023-12-01,19.8826
2023-12-02,19.8826
2023-12-03,19.8826
2023-12-04,19.8693
2023-12-05,19.7954
2023-12-06,19.856
2023-12-07,19.822
2023-12-08,19.7157
2023-12-09,19.7157
2023-12-10,19.7157
2023-12-11,19.8841
2023-12-12,19.7984
2023-12-13,20.2239
2023-12-14,20.2889
2023-12-15,20.0362
2023-12-16,20.0362
2023-12-17,20.0362
2023-12-18,20.0599
2023-12-19,20.0037
2023-12-20,19.8457
2023-12-21,19.9018
2023-12-22,19.9269
2023-12-23,19.9269
2023-12-24,19.9269
2023-12-25,19.9269
2023-12-26,19.9801
2023-12-27,19.9683
2023-12-28,20.0569
2023-12-29,20.0545
2023-12-30,20.0545
2023-12-31,20.0545
2024-01-01,20.0545
2024-01-02,20.3484
2024-01-03,20.4284
2024-01-04,20.2247
2024-01-05,20.1054
2024-01-06,20.1054
2024-01-07,20.1054
2024-01-08,20.2218
2024-01-09,19.5132
2024-01-10,19.5656
2024-01-11,19.3852
2024-01-12,19.3503
2024-01-13,19.3503
2024-01-14,19.3503
2024-01-15,19.3503
2024-01-16,19.2572
2024-01-17,19.0418
2024-01-18,18.9313
2024-01-19,18.8454
2024-01-20,18.8454
2024-01-21,18.8454
2024-01-22,18.7538
2024-01-23,18.7683
2024-01-24,18.809
2024-01-25,19.0564
2024-01-26,19.0942
2024-01-27,19.0942
2024-01-28,19.0942
2024-01-29,19.1
2024-01-30,19.0491
2024-01-31,18.9633
2024-02-01,19.2164
2024-02-02,19.1058
2024-02-03,19.1058
2024-02-04,19.1058
2024-02-05,18.8861
2024-02-06,18.8934
2024-02-07,18.9007
2024-02-08,18.9414
2024-02-09,19.0738
2024-02-10,19.0738
2024-02-11,19.0738
2024-02-12,19.1451
2024-02-13,19.004
2024-02-14,19.3765
2024-02-15,19.6034
2024-02-16,19.6398
2024-02-17,19.6398
2024-02-18,19.6398
2024-02-19,19.6398
2024-02-20,19.4434
2024-02-21,19.5743
2024-02-22,19.5292
2024-02-23,19.6398
2024-02-24,19.6398
2024-02-25,19.6398
2024-02-26,19.4608
2024-02-27,19.698
2024-02-28,19.602
2024-02-29,19.6151
2024-03-01,19.5729
2024-03-02,19.5729
2024-03-03,19.5729
2024-03-04,19.6456
2024-03-05,19.5336
2024-03-06,19.586
2024-03-07,19.7198
2024-03-08,19.8158
2024-03-09,19.8158
2024-03-10,19.8158
2024-03-11,19.8988
2024-03-12,19.7766
2024-03-13,19.6791
2024-03-14,19.6674
2024-03-15,19.6471
2024-03-16,19.6471
2024-03-17,19.6471
2024-03-18,19.6529
2024-03-19,19.6296
2024-03-20,19.6893
2024-03-21,19.4972
2024-03-22,19.4972
2024-03-23,19.4972
2024-03-24,19.4972
2024-03-25,19.4827
2024-03-26,19.3029
2024-03-27,19.6961
2024-03-28,19.8116
2024-03-29,19.8116
2024-03-30,19.8116
2024-03-31,19.8116
2024-04-01,19.6815
2024-04-02,19.7385
2024-04-03,19.6157
2024-04-04,19.6874
2024-04-05,19.6274
2024-04-06,19.6274
2024-04-07,19.6274
2024-04-08,19.7678
