,CHRW US Equity
2023-03-20,10.5189
2023-03-21,10.5787
2023-03-22,10.3045
2023-03-23,10.2963
2023-03-24,10.3516
2023-03-25,10.3516
2023-03-26,10.3516
2023-03-27,10.4405
2023-03-28,10.445
2023-03-29,10.4378
2023-03-30,10.4577
2023-03-31,12.4032
2023-04-01,12.4032
2023-04-02,12.4032
2023-04-03,12.1527
2023-04-04,11.9043
2023-04-05,11.7461
2023-04-06,11.692
2023-04-07,11.692
2023-04-08,11.692
2023-04-09,11.692
2023-04-10,11.9542
2023-04-11,12.0126
2023-04-12,11.9107
2023-04-13,12.0009
2023-04-14,11.9998
2023-04-15,11.9998
2023-04-16,11.9998
2023-04-17,12.021
2023-04-18,12.037
2023-04-19,12.0455
2023-04-20,12.1633
2023-04-21,12.193
2023-04-22,12.193
2023-04-23,12.193
2023-04-24,12.3183
2023-04-25,12.0306
2023-04-26,11.6739
2023-04-27,12.4361
2023-04-28,12.7069
2023-04-29,12.7069
2023-04-30,12.7069
2023-05-01,13.0909
2023-05-02,13.0866
2023-05-03,13.1582
2023-05-04,12.9081
2023-05-05,13.0974
2023-05-06,13.0974
2023-05-07,13.0974
2023-05-08,12.9317
2023-05-09,12.7843
2023-05-10,12.6843
2023-05-11,12.538
2023-05-12,12.5315
2023-05-13,12.5315
2023-05-14,12.5315
2023-05-15,12.6154
2023-05-16,12.3949
2023-05-17,12.6897
2023-05-18,12.7736
2023-05-19,12.6595
2023-05-20,12.6595
2023-05-21,12.6595
2023-05-22,12.7306
2023-05-23,12.7714
2023-05-24,12.5401
2023-05-25,12.5509
2023-05-26,12.3486
2023-05-27,12.3486
2023-05-28,12.3486
2023-05-29,12.3486
2023-05-30,12.3497
2023-05-31,12.0259
2023-06-01,12.0614
2023-06-02,12.3626
2023-06-03,12.3626
2023-06-04,12.3626
2023-06-05,11.6881
2023-06-06,11.687
2023-06-07,11.7419
2023-06-08,11.6687
2023-06-09,11.5084
2023-06-10,11.5084
2023-06-11,11.5084
2023-06-12,11.5719
2023-06-13,11.6816
2023-06-14,12.0334
2023-06-15,12.1141
2023-06-16,12.0345
2023-06-17,12.0345
2023-06-18,12.0345
2023-06-19,12.0345
2023-06-20,11.8236
2023-06-21,11.9054
2023-06-22,11.7569
2023-06-23,11.5859
2023-06-24,11.5859
2023-06-25,11.5859
2023-06-26,11.8129
2023-06-27,12.0151
2023-06-28,11.9549
2023-06-29,11.9979
2023-06-30,17.2728
2023-07-01,17.2728
2023-07-02,17.2728
2023-07-03,17.4556
2023-07-04,17.4556
2023-07-05,17.3197
2023-07-06,17.365
2023-07-07,17.415
2023-07-08,17.415
2023-07-09,17.415
2023-07-10,17.5665
2023-07-11,17.8758
2023-07-12,17.7868
2023-07-13,17.6634
2023-07-14,17.4681
2023-07-15,17.4681
2023-07-16,17.4681
2023-07-17,17.3509
2023-07-18,17.5149
2023-07-19,17.893
2023-07-20,17.9305
2023-07-21,17.9368
2023-07-22,17.9368
2023-07-23,17.9368
2023-07-24,17.8337
2023-07-25,17.8305
2023-07-26,17.8868
2023-07-27,17.7899
2023-07-28,18.218
2023-07-29,18.218
2023-07-30,18.218
2023-07-31,18.1836
2023-08-01,18.0602
2023-08-02,17.7555
2023-08-03,17.8774
2023-08-04,17.9243
2023-08-05,17.9243
2023-08-06,17.9243
2023-08-07,18.1555
2023-08-08,17.8305
2023-08-09,17.8368
2023-08-10,17.5993
2023-08-11,17.4103
2023-08-12,17.4103
2023-08-13,17.4103
2023-08-14,17.4353
2023-08-15,17.3056
2023-08-16,17.2665
2023-08-17,17.1134
2023-08-18,17.3728
2023-08-19,17.3728
2023-08-20,17.3728
2023-08-21,17.1431
2023-08-22,17.04
2023-08-23,17.0916
2023-08-24,17.0837
2023-08-25,17.1806
2023-08-26,17.1806
2023-08-27,17.1806
2023-08-28,17.0681
2023-08-29,17.2775
2023-08-30,17.3165
2023-08-31,16.6604
2023-09-01,16.3354
2023-09-02,16.3354
2023-09-03,16.3354
2023-09-04,16.3354
2023-09-05,16.3823
2023-09-06,16.1839
2023-09-07,15.9979
2023-09-08,16.0183
2023-09-09,16.0183
2023-09-10,16.0183
2023-09-11,16.0542
2023-09-12,16.1214
2023-09-13,16.1823
2023-09-14,16.576
2023-09-15,16.6775
2023-09-16,16.6775
2023-09-17,16.6775
2023-09-18,16.2526
2023-09-19,16.3588
2023-09-20,16.2151
2023-09-21,16.0854
2023-09-22,15.9573
2023-09-23,15.9573
2023-09-24,15.9573
2023-09-25,15.9042
2023-09-26,15.8042
2023-09-27,16.0136
2023-09-28,16.1464
2023-09-29,20.6688
2023-09-30,20.6688
2023-10-01,20.6688
2023-10-02,20.5709
2023-10-03,20.5832
2023-10-04,20.5424
2023-10-05,20.3059
2023-10-06,20.4099
2023-10-07,20.4099
2023-10-08,20.4099
2023-10-09,20.7136
2023-10-10,20.7442
2023-10-11,20.6403
2023-10-12,20.3854
2023-10-13,20.2346
2023-10-14,20.2346
2023-10-15,20.2346
2023-10-16,20.5913
2023-10-17,20.6851
2023-10-18,20.1898
2023-10-19,20.0939
2023-10-20,20.5057
2023-10-21,20.5057
2023-10-22,20.5057
2023-10-23,20.2733
2023-10-24,20.1836
2023-10-25,19.9757
2023-10-26,19.6271
2023-10-27,19.6761
2023-10-28,19.6761
2023-10-29,19.6761
2023-10-30,19.5456
2023-10-31,19.7923
2023-11-01,19.7168
2023-11-02,19.7107
2023-11-03,19.7941
2023-11-04,19.7941
2023-11-05,19.7941
2023-11-06,19.8574
2023-11-07,20.0146
2023-11-08,19.7348
2023-11-09,19.4734
2023-11-10,19.4408
2023-11-11,19.4408
2023-11-12,19.4408
2023-11-13,19.2386
2023-11-14,20.1208
2023-11-15,20.1126
2023-11-16,19.8288
2023-11-17,19.9799
2023-11-18,19.9799
2023-11-19,19.9799
2023-11-20,19.8635
2023-11-21,19.9207
2023-11-22,20.0085
2023-11-23,20.0085
2023-11-24,19.9615
2023-11-25,19.9615
2023-11-26,19.9615
2023-11-27,19.7369
2023-11-28,19.937
2023-11-29,19.7696
2023-11-30,19.8676
2023-12-01,20.1147
2023-12-02,20.1147
2023-12-03,20.1147
2023-12-04,20.6171
2023-12-05,20.4843
2023-12-06,20.5742
2023-12-07,20.6783
2023-12-08,20.3679
2023-12-09,20.3679
2023-12-10,20.3679
2023-12-11,20.3516
2023-12-12,20.1841
2023-12-13,20.4394
2023-12-14,20.4782
2023-12-15,20.4598
2023-12-16,20.4598
2023-12-17,20.4598
2023-12-18,20.3495
2023-12-19,20.4823
2023-12-20,20.519
2023-12-21,20.6436
2023-12-22,20.9336
2023-12-23,20.9336
2023-12-24,20.9336
2023-12-25,20.9336
2023-12-26,20.9295
2023-12-27,20.8499
2023-12-28,20.856
2023-12-29,22.4947
2023-12-30,22.4947
2023-12-31,22.4947
2024-01-01,22.4947
2024-01-02,22.6581
2024-01-03,22.7044
2024-01-04,22.8965
2024-01-05,22.9804
2024-01-06,22.9804
2024-01-07,22.9804
2024-01-08,22.7596
2024-01-09,22.5455
2024-01-10,22.6713
2024-01-11,22.6294
2024-01-12,22.6007
2024-01-13,22.6007
2024-01-14,22.6007
2024-01-15,22.6007
2024-01-16,22.3666
2024-01-17,22.1745
2024-01-18,22.3136
2024-01-19,22.4638
2024-01-20,22.4638
2024-01-21,22.4638
2024-01-22,22.6581
2024-01-23,22.6956
2024-01-24,22.3136
2024-01-25,22.6117
2024-01-26,22.7155
2024-01-27,22.7155
2024-01-28,22.7155
2024-01-29,22.3732
2024-01-30,22.3887
2024-01-31,21.9868
2024-02-01,19.6486
2024-02-02,19.7877
2024-02-03,19.7877
2024-02-04,19.7877
2024-02-05,19.7679
2024-02-06,19.8738
2024-02-07,19.684
2024-02-08,19.9048
2024-02-09,19.907
2024-02-10,19.907
2024-02-11,19.907
2024-02-12,20.1476
2024-02-13,19.7789
2024-02-14,19.7237
2024-02-15,19.6928
2024-02-16,19.4054
2024-02-17,19.4054
2024-02-18,19.4054
2024-02-19,19.4054
2024-02-20,19.2705
2024-02-21,19.4607
2024-02-22,19.7152
2024-02-23,19.6488
2024-02-24,19.6488
2024-02-25,19.6488
2024-02-26,19.6665
2024-02-27,19.8413
2024-02-28,19.8789
2024-02-29,19.8103
2024-03-01,19.7661
2024-03-02,19.7661
2024-03-03,19.7661
2024-03-04,19.0072
2024-03-05,18.8302
2024-03-06,19.3413
2024-03-07,19.4851
2024-03-08,19.4497
2024-03-09,19.4497
2024-03-10,19.4497
2024-03-11,20.0139
2024-03-12,20.1643
2024-03-13,20.0824
2024-03-14,19.9917
2024-03-15,19.7793
2024-03-16,19.7793
2024-03-17,19.7793
2024-03-18,19.6554
2024-03-19,19.8059
2024-03-20,19.7815
2024-03-21,19.87
2024-03-22,19.8966
2024-03-23,19.8966
2024-03-24,19.8966
2024-03-25,19.974
2024-03-26,19.5337
2024-03-27,19.8779
2024-03-28,20.2809
2024-03-29,20.2809
2024-03-30,20.2809
2024-03-31,20.2809
2024-04-01,19.6609
2024-04-02,19.4129
2024-04-03,19.3132
2024-04-04,19.1194
2024-04-05,19.0098
2024-04-06,19.0098
2024-04-07,19.0098
2024-04-08,19.2026
