,HOG US Equity
2023-03-15,12.6358
2023-03-16,12.5298
2023-03-17,12.3162
2023-03-18,12.3162
2023-03-19,12.3162
2023-03-20,12.3627
2023-03-21,12.6021
2023-03-22,12.4157
2023-03-23,12.162
2023-03-24,12.0769
2023-03-25,12.0769
2023-03-26,12.0769
2023-03-27,12.1925
2023-03-28,12.1861
2023-03-29,12.1893
2023-03-30,12.2985
2023-03-31,11.5482
2023-04-01,11.5482
2023-04-02,11.5482
2023-04-03,11.6324
2023-04-04,11.402
2023-04-05,11.4345
2023-04-06,11.3311
2023-04-07,11.3311
2023-04-08,11.3311
2023-04-09,11.3311
2023-04-10,11.4156
2023-04-11,11.4593
2023-04-12,11.3864
2023-04-13,11.2917
2023-04-14,11.3485
2023-04-15,11.3485
2023-04-16,11.3485
2023-04-17,11.3981
2023-04-18,11.4579
2023-04-19,11.4331
2023-04-20,11.3704
2023-04-21,11.4214
2023-04-22,11.4214
2023-04-23,11.4214
2023-04-24,11.4899
2023-04-25,11.385
2023-04-26,11.3194
2023-04-27,11.2989
2023-04-28,11.3485
2023-04-29,11.3485
2023-04-30,11.3485
2023-05-01,11.3092
2023-05-02,11.2494
2023-05-03,11.1269
2023-05-04,10.9315
2023-05-05,11.1065
2023-05-06,11.1065
2023-05-07,11.1065
2023-05-08,11.1371
2023-05-09,11.1021
2023-05-10,10.9044
2023-05-11,10.9364
2023-05-12,10.8304
2023-05-13,10.8304
2023-05-14,10.8304
2023-05-15,10.7359
2023-05-16,10.5442
2023-05-17,10.7229
2023-05-18,10.8028
2023-05-19,10.6589
2023-05-20,10.6589
2023-05-21,10.6589
2023-05-22,10.6604
2023-05-23,10.7054
2023-05-24,10.6357
2023-05-25,10.704
2023-05-26,10.7287
2023-05-27,10.7287
2023-05-28,10.7287
2023-05-29,10.7287
2023-05-30,10.5907
2023-05-31,10.4585
2023-06-01,10.4904
2023-06-02,10.7141
2023-06-03,10.7141
2023-06-04,10.7141
2023-06-05,10.6444
2023-06-06,10.8943
2023-06-07,11.0715
2023-06-08,11.0003
2023-06-09,10.8391
2023-06-10,10.8391
2023-06-11,10.8391
2023-06-12,10.7752
2023-06-13,11.0163
2023-06-14,10.9219
2023-06-15,10.9625
2023-06-16,10.9291
2023-06-17,10.9291
2023-06-18,10.9291
2023-06-19,10.9291
2023-06-20,10.8739
2023-06-21,10.8943
2023-06-22,10.8333
2023-06-23,10.7926
2023-06-24,10.7926
2023-06-25,10.7926
2023-06-26,10.8507
2023-06-27,10.8972
2023-06-28,10.9146
2023-06-29,11.0047
2023-06-30,11.6629
2023-07-01,11.6629
2023-07-02,11.6629
2023-07-03,11.8384
2023-07-04,11.8384
2023-07-05,11.7737
2023-07-06,11.5905
2023-07-07,11.5997
2023-07-08,11.5997
2023-07-09,11.5997
2023-07-10,11.6983
2023-07-11,11.7784
2023-07-12,11.7645
2023-07-13,11.7938
2023-07-14,11.783
2023-07-15,11.783
2023-07-16,11.783
2023-07-17,11.6752
2023-07-18,11.7691
2023-07-19,11.8985
2023-07-20,11.8769
2023-07-21,11.9832
2023-07-22,11.9832
2023-07-23,11.9832
2023-07-24,11.9848
2023-07-25,11.9832
2023-07-26,12.0417
2023-07-27,12.0464
2023-07-28,12.2035
2023-07-29,12.2035
2023-07-30,12.2035
2023-07-31,12.1865
2023-08-01,12.1727
2023-08-02,12.088
2023-08-03,12.0294
2023-08-04,12.0233
2023-08-05,12.0233
2023-08-06,12.0233
2023-08-07,11.7214
2023-08-08,11.7121
2023-08-09,11.6059
2023-08-10,11.6271
2023-08-11,11.4419
2023-08-12,11.4419
2023-08-13,11.4419
2023-08-14,11.5163
2023-08-15,11.3266
2023-08-16,11.2583
2023-08-17,11.2097
2023-08-18,11.3433
2023-08-19,11.3433
2023-08-20,11.3433
2023-08-21,11.3053
2023-08-22,11.234
2023-08-23,11.3372
2023-08-24,11.278
2023-08-25,11.3311
2023-08-26,11.3311
2023-08-27,11.3311
2023-08-28,11.3402
2023-08-29,11.4025
2023-08-30,11.3554
2023-08-31,11.363
2023-09-01,11.4328
2023-09-02,11.4328
2023-09-03,11.4328
2023-09-04,11.4328
2023-09-05,11.3281
2023-09-06,11.489
2023-09-07,11.3266
2023-09-08,11.3296
2023-09-09,11.3296
2023-09-10,11.3296
2023-09-11,11.1824
2023-09-12,11.3205
2023-09-13,11.3478
2023-09-14,11.4586
2023-09-15,11.3038
2023-09-16,11.3038
2023-09-17,11.3038
2023-09-18,11.2203
2023-09-19,11.2233
2023-09-20,11.2279
2023-09-21,11.1991
2023-09-22,11.1884
2023-09-23,11.1884
2023-09-24,11.1884
2023-09-25,11.2476
2023-09-26,11.1262
2023-09-27,11.1596
2023-09-28,11.24
2023-09-29,12.9323
2023-09-30,12.9323
2023-10-01,12.9323
2023-10-02,12.7983
2023-10-03,12.6891
2023-10-04,12.6626
2023-10-05,12.3983
2023-10-06,12.437
2023-10-07,12.437
2023-10-08,12.437
2023-10-09,12.4617
2023-10-10,12.5375
2023-10-11,12.5445
2023-10-12,12.3771
2023-10-13,12.3613
2023-10-14,12.3613
2023-10-15,12.3613
2023-10-16,12.4458
2023-10-17,12.5252
2023-10-18,12.393
2023-10-19,12.356
2023-10-20,12.4106
2023-10-21,12.4106
2023-10-22,12.4106
2023-10-23,12.356
2023-10-24,12.2573
2023-10-25,12.185
2023-10-26,11.8572
2023-10-27,11.718
2023-10-28,11.718
2023-10-29,11.718
2023-10-30,11.6669
2023-10-31,11.8378
2023-11-01,11.9171
2023-11-02,12.0141
2023-11-03,12.2026
2023-11-04,12.2026
2023-11-05,12.2026
2023-11-06,12.0
2023-11-07,11.9524
2023-11-08,11.8905
2023-11-09,11.745
2023-11-10,11.7207
2023-11-11,11.7207
2023-11-12,11.7207
2023-11-13,11.79
2023-11-14,12.0897
2023-11-15,12.3028
2023-11-16,12.2421
2023-11-17,12.3028
2023-11-18,12.3028
2023-11-19,12.3028
2023-11-20,12.3357
2023-11-21,12.2803
2023-11-22,12.334
2023-11-23,12.334
2023-11-24,12.3894
2023-11-25,12.3894
2023-11-26,12.3894
2023-11-27,12.3426
2023-11-28,12.3028
2023-11-29,12.3028
2023-11-30,12.301
2023-12-01,12.5332
2023-12-02,12.5332
2023-12-03,12.5332
2023-12-04,12.6319
2023-12-05,12.4258
2023-12-06,12.5245
2023-12-07,12.7341
2023-12-08,12.6666
2023-12-09,12.6666
2023-12-10,12.6666
2023-12-11,12.7133
2023-12-12,12.6977
2023-12-13,12.8727
2023-12-14,13.2798
2023-12-15,13.2504
2023-12-16,13.2504
2023-12-17,13.2504
2023-12-18,13.0754
2023-12-19,13.2088
2023-12-20,13.0996
2023-12-21,13.3231
2023-12-22,13.3266
2023-12-23,13.3266
2023-12-24,13.3266
2023-12-25,13.3266
2023-12-26,13.4513
2023-12-27,13.5397
2023-12-28,13.5587
2023-12-29,14.1023
2023-12-30,14.1023
2023-12-31,14.1023
2024-01-01,14.1023
2024-01-02,14.004
2024-01-03,13.718
2024-01-04,13.659
2024-01-05,13.8199
2024-01-06,13.8199
2024-01-07,13.8199
2024-01-08,13.8073
2024-01-09,13.6339
2024-01-10,13.6983
2024-01-11,13.6286
2024-01-12,13.6125
2024-01-13,13.6125
2024-01-14,13.6125
2024-01-15,13.6125
2024-01-16,13.6018
2024-01-17,13.5267
2024-01-18,13.566
2024-01-19,13.6268
2024-01-20,13.6268
2024-01-21,13.6268
2024-01-22,13.5571
2024-01-23,13.5767
2024-01-24,13.4605
2024-01-25,13.5267
2024-01-26,13.532
2024-01-27,13.532
2024-01-28,13.532
2024-01-29,13.6733
2024-01-30,13.4552
2024-01-31,13.3175
2024-02-01,13.4838
2024-02-02,13.6286
2024-02-03,13.6286
2024-02-04,13.6286
2024-02-05,13.5732
2024-02-06,13.6232
2024-02-07,13.6911
2024-02-08,13.7573
2024-02-09,14.1041
2024-02-10,14.1041
2024-02-11,14.1041
2024-02-12,14.3132
2024-02-13,14.0934
2024-02-14,14.1077
2024-02-15,14.265
2024-02-16,14.2828
2024-02-17,14.2828
2024-02-18,14.2828
2024-02-19,14.2828
2024-02-20,14.2328
2024-02-21,14.2292
2024-02-22,14.2149
2024-02-23,13.9585
2024-02-24,13.9585
2024-02-25,13.9585
2024-02-26,13.9568
2024-02-27,13.8586
2024-02-28,13.8972
2024-02-29,13.8744
2024-03-01,13.8867
2024-03-02,13.8867
2024-03-03,13.8867
2024-03-04,13.9445
2024-03-05,14.409
2024-03-06,14.2828
2024-03-07,14.3669
2024-03-08,14.26
2024-03-09,14.26
2024-03-10,14.26
2024-03-11,14.3564
2024-03-12,14.537
2024-03-13,14.5247
2024-03-14,14.6176
2024-03-15,14.7035
2024-03-16,14.7035
2024-03-17,14.7035
2024-03-18,14.6562
2024-03-19,14.7824
2024-03-20,14.9787
2024-03-21,15.2188
2024-03-22,15.1435
2024-03-23,15.1435
2024-03-24,15.1435
2024-03-25,15.1224
2024-03-26,15.0102
2024-03-27,15.1698
2024-03-28,15.1838
2024-03-29,15.1838
2024-03-30,15.1838
2024-03-31,15.1838
2024-04-01,15.1505
2024-04-02,15.0698
2024-04-03,15.026
2024-04-04,14.9051
2024-04-05,14.8946
2024-04-06,14.8946
2024-04-07,14.8946
2024-04-08,14.9726
