,CSX US Equity
2023-03-19,12.6444
2023-03-20,12.7368
2023-03-21,12.7848
2023-03-22,12.432
2023-03-23,12.3601
2023-03-24,12.3519
2023-03-25,12.3519
2023-03-26,12.3519
2023-03-27,12.5219
2023-03-28,12.6443
2023-03-29,12.8076
2023-03-30,12.777
2023-03-31,12.6139
2023-04-01,12.6139
2023-04-02,12.6139
2023-04-03,12.5842
2023-04-04,12.4719
2023-04-05,12.3993
2023-04-06,12.6403
2023-04-07,12.6403
2023-04-08,12.6403
2023-04-09,12.6403
2023-04-10,12.6304
2023-04-11,12.736
2023-04-12,12.6865
2023-04-13,12.7723
2023-04-14,12.7855
2023-04-15,12.7855
2023-04-16,12.7855
2023-04-17,12.7822
2023-04-18,12.769
2023-04-19,12.8185
2023-04-20,12.8247
2023-04-21,13.1556
2023-04-22,13.1556
2023-04-23,13.1556
2023-04-24,13.0115
2023-04-25,12.8542
2023-04-26,12.6052
2023-04-27,12.6871
2023-04-28,12.769
2023-04-29,12.769
2023-04-30,12.769
2023-05-01,12.9853
2023-05-02,12.9099
2023-05-03,12.864
2023-05-04,12.9885
2023-05-05,13.1688
2023-05-06,13.1688
2023-05-07,13.1688
2023-05-08,13.1753
2023-05-09,13.2212
2023-05-10,13.1524
2023-05-11,13.1458
2023-05-12,13.1556
2023-05-13,13.1556
2023-05-14,13.1556
2023-05-15,13.2179
2023-05-16,13.1098
2023-05-17,13.1982
2023-05-18,13.3424
2023-05-19,13.3162
2023-05-20,13.3162
2023-05-21,13.3162
2023-05-22,13.1819
2023-05-23,13.0868
2023-05-24,12.8509
2023-05-25,12.8608
2023-05-26,12.8247
2023-05-27,12.8247
2023-05-28,12.8247
2023-05-29,12.8247
2023-05-30,12.8771
2023-05-31,12.7789
2023-06-01,13.0115
2023-06-02,13.1884
2023-06-03,13.1884
2023-06-04,13.1884
2023-06-05,13.2572
2023-06-06,13.195
2023-06-07,13.4047
2023-06-08,13.3981
2023-06-09,13.3162
2023-06-10,13.3162
2023-06-11,13.3162
2023-06-12,13.3457
2023-06-13,13.4309
2023-06-14,13.5718
2023-06-15,13.7258
2023-06-16,13.6111
2023-06-17,13.6111
2023-06-18,13.6111
2023-06-19,13.6111
2023-06-20,13.5128
2023-06-21,13.5849
2023-06-22,13.5783
2023-06-23,13.4571
2023-06-24,13.4571
2023-06-25,13.4571
2023-06-26,13.5783
2023-06-27,13.6963
2023-06-28,13.7356
2023-06-29,13.8273
2023-06-30,14.487
2023-07-01,14.487
2023-07-02,14.487
2023-07-03,14.5685
2023-07-04,14.5685
2023-07-05,14.4089
2023-07-06,14.2696
2023-07-07,14.2152
2023-07-08,14.2152
2023-07-09,14.2152
2023-07-10,14.3205
2023-07-11,14.3749
2023-07-12,14.2933
2023-07-13,14.3579
2023-07-14,14.3273
2023-07-15,14.3273
2023-07-16,14.3273
2023-07-17,14.188
2023-07-18,14.3681
2023-07-19,14.3851
2023-07-20,14.2039
2023-07-21,13.7848
2023-07-22,13.7848
2023-07-23,13.7848
2023-07-24,13.805
2023-07-25,14.0229
2023-07-26,13.9491
2023-07-27,13.9759
2023-07-28,14.2341
2023-07-29,14.2341
2023-07-30,14.2341
2023-07-31,14.0732
2023-08-01,14.0698
2023-08-02,13.9525
2023-08-03,13.9357
2023-08-04,13.4697
2023-08-05,13.4697
2023-08-06,13.4697
2023-08-07,13.5568
2023-08-08,13.3993
2023-08-09,13.3322
2023-08-10,13.2685
2023-08-11,13.2115
2023-08-12,13.2115
2023-08-13,13.2115
2023-08-14,13.235
2023-08-15,13.0539
2023-08-16,13.0237
2023-08-17,13.0506
2023-08-18,13.2517
2023-08-19,13.2517
2023-08-20,13.2517
2023-08-21,13.1981
2023-08-22,13.131
2023-08-23,13.2953
2023-08-24,13.1478
2023-08-25,13.2652
2023-08-26,13.2652
2023-08-27,13.2652
2023-08-28,13.2484
2023-08-29,13.2115
2023-08-30,13.2048
2023-08-31,13.0271
2023-09-01,13.1713
2023-09-02,13.1713
2023-09-03,13.1713
2023-09-04,13.1713
2023-09-05,12.9332
2023-09-06,12.8695
2023-09-07,12.789
2023-09-08,12.9433
2023-09-09,12.9433
2023-09-10,12.9433
2023-09-11,13.0204
2023-09-12,13.1579
2023-09-13,13.1277
2023-09-14,13.3087
2023-09-15,13.245
2023-09-16,13.245
2023-09-17,13.245
2023-09-18,13.3289
2023-09-19,13.2652
2023-09-20,13.3993
2023-09-21,13.302
2023-09-22,13.3624
2023-09-23,13.3624
2023-09-24,13.3624
2023-09-25,13.3456
2023-09-26,13.1679
2023-09-27,13.0539
2023-09-28,13.1512
2023-09-29,13.8963
2023-09-30,13.8963
2023-10-01,13.8963
2023-10-02,13.8223
2023-10-03,13.9033
2023-10-04,13.9315
2023-10-05,13.7766
2023-10-06,13.9526
2023-10-07,13.9526
2023-10-08,13.9526
2023-10-09,14.0124
2023-10-10,14.1743
2023-10-11,14.199
2023-10-12,14.0406
2023-10-13,14.0335
2023-10-14,14.0335
2023-10-15,14.0335
2023-10-16,14.1286
2023-10-17,14.1145
2023-10-18,13.8681
2023-10-19,13.8223
2023-10-20,13.7368
2023-10-21,13.7368
2023-10-22,13.7368
2023-10-23,13.5288
2023-10-24,13.3624
2023-10-25,13.3346
2023-10-26,13.3312
2023-10-27,13.2098
2023-10-28,13.2098
2023-10-29,13.2098
2023-10-30,13.2653
2023-10-31,13.4213
2023-11-01,13.3242
2023-11-02,13.6085
2023-11-03,13.612
2023-11-04,13.612
2023-11-05,13.612
2023-11-06,13.6051
2023-11-07,13.5947
2023-11-08,13.6016
2023-11-09,13.5323
2023-11-10,13.716
2023-11-11,13.716
2023-11-12,13.716
2023-11-13,13.6293
2023-11-14,13.8581
2023-11-15,13.8165
2023-11-16,13.9344
2023-11-17,14.035
2023-11-18,14.035
2023-11-19,14.035
2023-11-20,14.1875
2023-11-21,14.2534
2023-11-22,14.3574
2023-11-23,14.3574
2023-11-24,14.3886
2023-11-25,14.3886
2023-11-26,14.3886
2023-11-27,14.1459
2023-11-28,14.184
2023-11-29,14.0731
2023-11-30,14.2707
2023-12-01,14.6521
2023-12-02,14.6521
2023-12-03,14.6521
2023-12-04,14.7422
2023-12-05,14.6139
2023-12-06,14.6937
2023-12-07,14.6867
2023-12-08,14.4995
2023-12-09,14.4995
2023-12-10,14.4995
2023-12-11,14.5827
2023-12-12,14.5897
2023-12-13,14.5966
2023-12-14,14.8046
2023-12-15,14.8601
2023-12-16,14.8601
2023-12-17,14.8601
2023-12-18,14.9745
2023-12-19,15.0612
2023-12-20,14.9849
2023-12-21,15.0196
2023-12-22,15.0785
2023-12-23,15.0785
2023-12-24,15.0785
2023-12-25,15.0785
2023-12-26,15.1894
2023-12-27,15.0854
2023-12-28,15.1166
2023-12-29,15.496
2023-12-30,15.496
2023-12-31,15.496
2024-01-01,15.496
2024-01-02,15.4783
2024-01-03,15.4925
2024-01-04,15.5138
2024-01-05,15.4783
2024-01-06,15.4783
2024-01-07,15.4783
2024-01-08,15.5031
2024-01-09,15.4747
2024-01-10,15.5067
2024-01-11,15.4605
2024-01-12,15.5636
2024-01-13,15.5636
2024-01-14,15.5636
2024-01-15,15.5636
2024-01-16,15.5209
2024-01-17,15.3965
2024-01-18,15.4179
2024-01-19,15.4534
2024-01-20,15.4534
2024-01-21,15.4534
2024-01-22,15.5245
2024-01-23,15.5742
2024-01-24,15.3965
2024-01-25,15.6133
2024-01-26,15.7519
2024-01-27,15.7519
2024-01-28,15.7519
2024-01-29,15.823
2024-01-30,15.9154
2024-01-31,15.8621
2024-02-01,16.0682
2024-02-02,16.157
2024-02-03,16.157
2024-02-04,16.157
2024-02-05,16.2281
2024-02-06,16.3311
2024-02-07,16.3205
2024-02-08,16.3489
2024-02-09,16.2849
2024-02-10,16.2849
2024-02-11,16.2849
2024-02-12,16.2778
2024-02-13,16.1854
2024-02-14,16.2109
2024-02-15,16.2109
2024-02-16,16.1123
2024-02-17,16.1123
2024-02-18,16.1123
2024-02-19,16.1123
2024-02-20,16.1616
2024-02-21,16.2462
2024-02-22,16.5245
2024-02-23,16.6795
2024-02-24,16.6795
2024-02-25,16.6795
2024-02-26,16.6266
2024-02-27,16.5491
2024-02-28,16.4505
2024-02-29,16.5421
2024-03-01,16.6443
2024-03-02,16.6443
2024-03-03,16.6443
2024-03-04,16.6971
2024-03-05,16.6513
2024-03-06,16.5949
2024-03-07,16.535
2024-03-08,16.6302
2024-03-09,16.6302
2024-03-10,16.6302
2024-03-11,16.5773
2024-03-12,16.4998
2024-03-13,16.4857
2024-03-14,16.2215
2024-03-15,16.2004
2024-03-16,16.2004
2024-03-17,16.2004
2024-03-18,16.3201
2024-03-19,16.2039
2024-03-20,16.4258
2024-03-21,16.5174
2024-03-22,16.3342
2024-03-23,16.3342
2024-03-24,16.3342
2024-03-25,16.1546
2024-03-26,15.9044
2024-03-27,16.1546
2024-03-28,16.2356
2024-03-29,16.2356
2024-03-30,16.2356
2024-03-31,16.2356
2024-04-01,16.1334
2024-04-02,16.0383
2024-04-03,16.0066
2024-04-04,15.9009
2024-04-05,15.9643
2024-04-06,15.9643
2024-04-07,15.9643
2024-04-08,15.8762
