,KO US Equity
2023-03-19,26.6164
2023-03-20,26.8464
2023-03-21,26.7353
2023-03-22,26.6283
2023-03-23,26.5767
2023-03-24,26.9654
2023-03-25,26.9654
2023-03-26,26.9654
2023-03-27,27.1438
2023-03-28,27.1716
2023-03-29,27.3461
2023-03-30,27.3421
2023-03-31,27.4231
2023-04-01,27.4231
2023-04-02,27.4231
2023-04-03,27.5704
2023-04-04,27.4948
2023-04-05,27.7296
2023-04-06,27.7455
2023-04-07,27.7455
2023-04-08,27.7455
2023-04-09,27.7455
2023-04-10,27.6858
2023-04-11,27.642
2023-04-12,27.6858
2023-04-13,27.8688
2023-04-14,27.829
2023-04-15,27.829
2023-04-16,27.829
2023-04-17,27.9922
2023-04-18,28.032
2023-04-19,28.0798
2023-04-20,28.1912
2023-04-21,28.227
2023-04-22,28.227
2023-04-23,28.227
2023-04-24,28.1872
2023-04-25,28.1474
2023-04-26,28.0179
2023-04-27,28.0696
2023-04-28,28.2566
2023-04-29,28.2566
2023-04-30,28.2566
2023-05-01,28.3163
2023-05-02,28.2009
2023-05-03,28.0577
2023-05-04,28.0856
2023-05-05,28.2049
2023-05-06,28.2049
2023-05-07,28.2049
2023-05-08,28.1651
2023-05-09,27.9543
2023-05-10,27.998
2023-05-11,28.1413
2023-05-12,28.2407
2023-05-13,28.2407
2023-05-14,28.2407
2023-05-15,28.1731
2023-05-16,27.8867
2023-05-17,27.8588
2023-05-18,27.7196
2023-05-19,27.7315
2023-05-20,27.7315
2023-05-21,27.7315
2023-05-22,27.2064
2023-05-23,27.1626
2023-05-24,26.9558
2023-05-25,26.7688
2023-05-26,26.7091
2023-05-27,26.7091
2023-05-28,26.7091
2023-05-29,26.7091
2023-05-30,26.5182
2023-05-31,26.4705
2023-06-01,26.6057
2023-06-02,27.0672
2023-06-03,27.0672
2023-06-04,27.0672
2023-06-05,26.9041
2023-06-06,26.729
2023-06-07,26.6932
2023-06-08,26.7529
2023-06-09,26.7927
2023-06-10,26.7927
2023-06-11,26.7927
2023-06-12,26.6893
2023-06-13,26.7847
2023-06-14,26.9478
2023-06-15,27.095
2023-06-16,27.2701
2023-06-17,27.2701
2023-06-18,27.2701
2023-06-19,27.2701
2023-06-20,27.107
2023-06-21,27.1746
2023-06-22,27.3417
2023-06-23,27.0831
2023-06-24,27.0831
2023-06-25,27.0831
2023-06-26,27.091
2023-06-27,27.0393
2023-06-28,26.8126
2023-06-29,26.6137
2023-06-30,26.3376
2023-07-01,26.3376
2023-07-02,26.3376
2023-07-03,26.48
2023-07-04,26.48
2023-07-05,26.658
2023-07-06,26.4721
2023-07-07,26.1556
2023-07-08,26.1556
2023-07-09,26.1556
2023-07-10,25.9776
2023-07-11,26.0606
2023-07-12,26.1872
2023-07-13,26.389
2023-07-14,26.6066
2023-07-15,26.6066
2023-07-16,26.6066
2023-07-17,26.571
2023-07-18,26.476
2023-07-19,26.8994
2023-07-20,27.1961
2023-07-21,27.2159
2023-07-22,27.2159
2023-07-23,27.2159
2023-07-24,27.2238
2023-07-25,27.1407
2023-07-26,27.4572
2023-07-27,27.2145
2023-07-28,27.2304
2023-07-29,27.2304
2023-07-30,27.2304
2023-07-31,27.0128
2023-08-01,26.9495
2023-08-02,27.0246
2023-08-03,26.8981
2023-08-04,26.5301
2023-08-05,26.5301
2023-08-06,26.5301
2023-08-07,26.72
2023-08-08,26.6132
2023-08-09,26.6686
2023-08-10,26.6132
2023-08-11,26.7121
2023-08-12,26.7121
2023-08-13,26.7121
2023-08-14,26.5974
2023-08-15,26.4352
2023-08-16,26.4392
2023-08-17,26.4906
2023-08-18,26.6251
2023-08-19,26.6251
2023-08-20,26.6251
2023-08-21,26.4194
2023-08-22,26.273
2023-08-23,26.3561
2023-08-24,26.2928
2023-08-25,26.4035
2023-08-26,26.4035
2023-08-27,26.4035
2023-08-28,26.4708
2023-08-29,26.4471
2023-08-30,26.4352
2023-08-31,26.182
2023-09-01,25.9763
2023-09-02,25.9763
2023-09-03,25.9763
2023-09-04,25.9763
2023-09-05,25.7825
2023-09-06,25.7666
2023-09-07,25.5886
2023-09-08,25.5886
2023-09-09,25.5886
2023-09-10,25.5886
2023-09-11,25.8062
2023-09-12,25.5767
2023-09-13,25.6321
2023-09-14,25.64
2023-09-15,25.4343
2023-09-16,25.4343
2023-09-17,25.4343
2023-09-18,25.5767
2023-09-19,25.5293
2023-09-20,25.6321
2023-09-21,25.2761
2023-09-22,25.2998
2023-09-23,25.2998
2023-09-24,25.2998
2023-09-25,25.0625
2023-09-26,24.8765
2023-09-27,24.6471
2023-09-28,24.5917
2023-09-29,24.1448
2023-09-30,24.1448
2023-10-01,24.1448
2023-10-02,23.9502
2023-10-03,23.7167
2023-10-04,23.779
2023-10-05,22.7439
2023-10-06,23.0397
2023-10-07,23.0397
2023-10-08,23.0397
2023-10-09,22.9385
2023-10-10,23.386
2023-10-11,23.2615
2023-10-12,22.9112
2023-10-13,22.9424
2023-10-14,22.9424
2023-10-15,22.9424
2023-10-16,23.1525
2023-10-17,23.4015
2023-10-18,23.3938
2023-10-19,23.5105
2023-10-20,23.5961
2023-10-21,23.5961
2023-10-22,23.5961
2023-10-23,23.4054
2023-10-24,24.0078
2023-10-25,24.1945
2023-10-26,24.0623
2023-10-27,23.8522
2023-10-28,23.8522
2023-10-29,23.8522
2023-10-30,24.2062
2023-10-31,24.3385
2023-11-01,24.319
2023-11-02,24.5719
2023-11-03,24.4358
2023-11-04,24.4358
2023-11-05,24.4358
2023-11-06,24.5252
2023-11-07,24.6069
2023-11-08,24.5719
2023-11-09,24.4046
2023-11-10,24.428
2023-11-11,24.428
2023-11-12,24.428
2023-11-13,24.5097
2023-11-14,24.5758
2023-11-15,24.6186
2023-11-16,24.5953
2023-11-17,24.6381
2023-11-18,24.6381
2023-11-19,24.6381
2023-11-20,24.6925
2023-11-21,24.9376
2023-11-22,25.0893
2023-11-23,25.0893
2023-11-24,25.1477
2023-11-25,25.1477
2023-11-26,25.1477
2023-11-27,25.1049
2023-11-28,25.1516
2023-11-29,25.0154
2023-11-30,25.0971
2023-12-01,25.1749
2023-12-02,25.1749
2023-12-03,25.1749
2023-12-04,25.1477
2023-12-05,25.1827
2023-12-06,25.1594
2023-12-07,25.2138
2023-12-08,25.1633
2023-12-09,25.1633
2023-12-10,25.1633
2023-12-11,25.3305
2023-12-12,25.4784
2023-12-13,25.6768
2023-12-14,25.3305
2023-12-15,25.1594
2023-12-16,25.1594
2023-12-17,25.1594
2023-12-18,25.3228
2023-12-19,25.2488
2023-12-20,24.7742
2023-12-21,24.9221
2023-12-22,25.0504
2023-12-23,25.0504
2023-12-24,25.0504
2023-12-25,25.0504
2023-12-26,25.1438
2023-12-27,25.2022
2023-12-28,25.2177
2023-12-29,25.2923
2023-12-30,25.2923
2023-12-31,25.2923
2024-01-01,25.2923
2024-01-02,25.6324
2024-01-03,25.686
2024-01-04,25.6095
2024-01-05,25.5751
2024-01-06,25.5751
2024-01-07,25.5751
2024-01-08,25.7433
2024-01-09,25.7012
2024-01-10,25.7777
2024-01-11,25.6286
2024-01-12,25.8503
2024-01-13,25.8503
2024-01-14,25.8503
2024-01-15,25.8503
2024-01-16,25.6974
2024-01-17,25.6974
2024-01-18,25.7624
2024-01-19,25.6363
2024-01-20,25.6363
2024-01-21,25.6363
2024-01-22,25.5369
2024-01-23,25.6439
2024-01-24,25.2846
2024-01-25,25.3802
2024-01-26,25.4604
2024-01-27,25.4604
2024-01-28,25.4604
2024-01-29,25.598
2024-01-30,25.663
2024-01-31,25.5063
2024-02-01,26.0758
2024-02-02,25.9077
2024-02-03,25.9077
2024-02-04,25.9077
2024-02-05,25.7165
2024-02-06,25.6783
2024-02-07,25.6974
2024-02-08,25.6363
2024-02-09,25.5331
2024-02-10,25.5331
2024-02-11,25.5331
2024-02-12,25.5866
2024-02-13,25.4528
2024-02-14,25.4299
2024-02-15,25.4719
2024-02-16,25.4681
2024-02-17,25.4681
2024-02-18,25.4681
2024-02-19,25.4681
2024-02-20,25.91
2024-02-21,26.1159
2024-02-22,26.0816
2024-02-23,26.1006
2024-02-24,26.1006
2024-02-25,26.1006
2024-02-26,25.9138
2024-02-27,25.7728
2024-02-28,25.7956
2024-02-29,25.6507
2024-03-01,25.4639
2024-03-02,25.4639
2024-03-03,25.4639
2024-03-04,25.5707
2024-03-05,25.4601
2024-03-06,25.4716
2024-03-07,25.4296
2024-03-08,25.4601
2024-03-09,25.4601
2024-03-10,25.4601
2024-03-11,25.7346
2024-03-12,25.8338
2024-03-13,26.0701
2024-03-14,25.8338
2024-03-15,25.5974
2024-03-16,25.5974
2024-03-17,25.5974
2024-03-18,25.686
2024-03-19,25.7241
2024-03-20,25.9223
2024-03-21,25.8156
2024-03-22,25.8232
2024-03-23,25.8232
2024-03-24,25.8232
2024-03-25,25.7889
2024-03-26,25.8422
2024-03-27,26.029
2024-03-28,26.0862
2024-03-29,26.0862
2024-03-30,26.0862
2024-03-31,26.0862
2024-04-01,25.8956
2024-04-02,25.6936
2024-04-03,25.5716
2024-04-04,25.3696
2024-04-05,25.4496
2024-04-06,25.4496
2024-04-07,25.4496
2024-04-08,25.3582
