,SEIC US Equity
2023-03-19,13.7486
2023-03-20,13.8643
2023-03-21,14.1945
2023-03-22,13.884
2023-03-23,13.7683
2023-03-24,13.6526
2023-03-25,13.6526
2023-03-26,13.6526
2023-03-27,13.8417
2023-03-28,13.9433
2023-03-29,14.1465
2023-03-30,14.1719
2023-03-31,18.9738
2023-04-01,18.9738
2023-04-02,18.9738
2023-04-03,18.8924
2023-04-04,18.6925
2023-04-05,18.5852
2023-04-06,18.6888
2023-04-07,18.6888
2023-04-08,18.6888
2023-04-09,18.6888
2023-04-10,18.6962
2023-04-11,18.9812
2023-04-12,18.9294
2023-04-13,19.1663
2023-04-14,19.1737
2023-04-15,19.1737
2023-04-16,19.1737
2023-04-17,19.1478
2023-04-18,19.4217
2023-04-19,19.666
2023-04-20,19.2347
2023-04-21,19.1391
2023-04-22,19.1391
2023-04-23,19.1391
2023-04-24,19.1967
2023-04-25,18.9542
2023-04-26,18.6932
2023-04-27,19.035
2023-04-28,19.3217
2023-04-29,19.3217
2023-04-30,19.3217
2023-05-01,19.2666
2023-05-02,19.1747
2023-05-03,19.1342
2023-05-04,19.0093
2023-05-05,19.476
2023-05-06,19.476
2023-05-07,19.476
2023-05-08,19.3217
2023-05-09,19.1085
2023-05-10,19.046
2023-05-11,19.1085
2023-05-12,19.2666
2023-05-13,19.2666
2023-05-14,19.2666
2023-05-15,19.1783
2023-05-16,18.7337
2023-05-17,19.0975
2023-05-18,19.1269
2023-05-19,18.9578
2023-05-20,18.9578
2023-05-21,18.9578
2023-05-22,18.9431
2023-05-23,18.9395
2023-05-24,18.7961
2023-05-25,18.6675
2023-05-26,18.7778
2023-05-27,18.7778
2023-05-28,18.7778
2023-05-29,18.7778
2023-05-30,18.73
2023-05-31,18.4654
2023-06-01,18.7888
2023-06-02,19.1783
2023-06-03,19.1783
2023-06-04,19.1783
2023-06-05,18.866
2023-06-06,19.193
2023-06-07,19.3584
2023-06-08,19.4613
2023-06-09,19.296
2023-06-10,19.296
2023-06-11,19.296
2023-06-12,19.0754
2023-06-13,19.2776
2023-06-14,19.2445
2023-06-15,19.5789
2023-06-16,19.476
2023-06-17,19.476
2023-06-18,19.476
2023-06-19,19.476
2023-06-20,19.3584
2023-06-21,19.1673
2023-06-22,18.8623
2023-06-23,18.6124
2023-06-24,18.6124
2023-06-25,18.6124
2023-06-26,18.6785
2023-06-27,19.2482
2023-06-28,19.2408
2023-06-29,19.4503
2023-06-30,19.9185
2023-07-01,19.9185
2023-07-02,19.9185
2023-07-03,19.9037
2023-07-04,19.9037
2023-07-05,19.7442
2023-07-06,19.6886
2023-07-07,19.7591
2023-07-08,19.7591
2023-07-09,19.7591
2023-07-10,19.8814
2023-07-11,20.1707
2023-07-12,20.4118
2023-07-13,20.8382
2023-07-14,20.6491
2023-07-15,20.6491
2023-07-16,20.6491
2023-07-17,20.8679
2023-07-18,21.1423
2023-07-19,21.5095
2023-07-20,21.5725
2023-07-21,21.4946
2023-07-22,21.4946
2023-07-23,21.4946
2023-07-24,21.5725
2023-07-25,21.5317
2023-07-26,21.2961
2023-07-27,20.8032
2023-07-28,20.9801
2023-07-29,20.9801
2023-07-30,20.9801
2023-07-31,21.0022
2023-08-01,20.9285
2023-08-02,20.6708
2023-08-03,20.6413
2023-08-04,20.5235
2023-08-05,20.5235
2023-08-06,20.5235
2023-08-07,21.0279
2023-08-08,20.6229
2023-08-09,20.5456
2023-08-10,20.5861
2023-08-11,20.5787
2023-08-12,20.5787
2023-08-13,20.5787
2023-08-14,20.6303
2023-08-15,20.2105
2023-08-16,20.2473
2023-08-17,20.2363
2023-08-18,20.3578
2023-08-19,20.3578
2023-08-20,20.3578
2023-08-21,20.332
2023-08-22,20.1295
2023-08-23,20.4756
2023-08-24,20.2179
2023-08-25,20.3872
2023-08-26,20.3872
2023-08-27,20.3872
2023-08-28,20.4093
2023-08-29,20.645
2023-08-30,20.7334
2023-08-31,20.6597
2023-09-01,20.6413
2023-09-02,20.6413
2023-09-03,20.6413
2023-09-04,20.6413
2023-09-05,20.3909
2023-09-06,20.2068
2023-09-07,20.1442
2023-09-08,20.4057
2023-09-09,20.4057
2023-09-10,20.4057
2023-09-11,20.3173
2023-09-12,20.0816
2023-09-13,20.1774
2023-09-14,20.2878
2023-09-15,20.2584
2023-09-16,20.2584
2023-09-17,20.2584
2023-09-18,20.5088
2023-09-19,20.4278
2023-09-20,20.3688
2023-09-21,20.0006
2023-09-22,19.9933
2023-09-23,19.9933
2023-09-24,19.9933
2023-09-25,20.1774
2023-09-26,19.9822
2023-09-27,20.0559
2023-09-28,19.9933
2023-09-29,17.0379
2023-09-30,17.0379
2023-10-01,17.0379
2023-10-02,16.7014
2023-10-03,16.0252
2023-10-04,16.2442
2023-10-05,16.4093
2023-10-06,16.3776
2023-10-07,16.3776
2023-10-08,16.3776
2023-10-09,16.2156
2023-10-10,16.2887
2023-10-11,16.2855
2023-10-12,15.9648
2023-10-13,15.8283
2023-10-14,15.8283
2023-10-15,15.8283
2023-10-16,15.9521
2023-10-17,16.0537
2023-10-18,15.6569
2023-10-19,15.5616
2023-10-20,15.3775
2023-10-21,15.3775
2023-10-22,15.3775
2023-10-23,15.2791
2023-10-24,15.2219
2023-10-25,15.187
2023-10-26,14.6109
2023-10-27,14.7266
2023-10-28,14.7266
2023-10-29,14.7266
2023-10-30,14.8055
2023-10-31,14.8529
2023-11-01,15.0107
2023-11-02,15.3737
2023-11-03,15.5978
2023-11-04,15.5978
2023-11-05,15.5978
2023-11-06,15.6515
2023-11-07,15.5694
2023-11-08,15.5789
2023-11-09,15.5694
2023-11-10,15.7651
2023-11-11,15.7651
2023-11-12,15.7651
2023-11-13,15.6483
2023-11-14,16.1028
2023-11-15,16.3427
2023-11-16,16.3175
2023-11-17,16.2196
2023-11-18,16.2196
2023-11-19,16.2196
2023-11-20,16.3111
2023-11-21,16.1186
2023-11-22,16.1312
2023-11-23,16.1312
2023-11-24,16.2133
2023-11-25,16.2133
2023-11-26,16.2133
2023-11-27,16.1249
2023-11-28,16.1975
2023-11-29,16.1849
2023-11-30,16.4342
2023-12-01,16.8162
2023-12-02,16.8162
2023-12-03,16.8162
2023-12-04,16.8919
2023-12-05,16.7341
2023-12-06,16.7246
2023-12-07,16.8288
2023-12-08,16.9298
2023-12-09,16.9298
2023-12-10,16.9298
2023-12-11,17.0024
2023-12-12,17.0308
2023-12-13,17.4222
2023-12-14,17.7757
2023-12-15,17.4853
2023-12-16,17.4853
2023-12-17,17.4853
2023-12-18,17.842
2023-12-19,18.0093
2023-12-20,17.9872
2023-12-21,18.2524
2023-12-22,18.3029
2023-12-23,18.3029
2023-12-24,18.3029
2023-12-25,18.3029
2023-12-26,18.2997
2023-12-27,18.1545
2023-12-28,18.0914
2023-12-29,17.7008
2023-12-30,17.7008
2023-12-31,17.7008
2024-01-01,17.7008
2024-01-02,17.5055
2024-01-03,17.2854
2024-01-04,17.4621
2024-01-05,17.4993
2024-01-06,17.4993
2024-01-07,17.4993
2024-01-08,17.6357
2024-01-09,17.3691
2024-01-10,17.4993
2024-01-11,17.6698
2024-01-12,17.7473
2024-01-13,17.7473
2024-01-14,17.7473
2024-01-15,17.7473
2024-01-16,17.5737
2024-01-17,17.49
2024-01-18,17.5272
2024-01-19,17.6822
2024-01-20,17.6822
2024-01-21,17.6822
2024-01-22,17.9704
2024-01-23,17.7721
2024-01-24,18.0231
2024-01-25,17.8155
2024-01-26,17.8093
2024-01-27,17.8093
2024-01-28,17.8093
2024-01-29,17.9518
2024-01-30,17.9147
2024-01-31,17.6047
2024-02-01,18.4954
2024-02-02,18.5973
2024-02-03,18.5973
2024-02-04,18.5973
2024-02-05,18.3501
2024-02-06,18.3069
2024-02-07,18.3872
2024-02-08,18.4923
2024-02-09,18.5973
2024-02-10,18.5973
2024-02-11,18.5973
2024-02-12,18.7673
2024-02-13,18.2513
2024-02-14,18.3532
2024-02-15,18.4428
2024-02-16,18.3563
2024-02-17,18.3563
2024-02-18,18.3563
2024-02-19,18.3563
2024-02-20,18.5071
2024-02-21,18.5226
2024-02-22,18.7299
2024-02-23,18.8227
2024-02-24,18.8227
2024-02-25,18.8227
2024-02-26,18.7392
2024-02-27,18.8382
2024-02-28,18.9248
2024-02-29,18.8104
2024-03-01,18.9898
2024-03-02,18.9898
2024-03-03,18.9898
2024-03-04,19.1105
2024-03-05,19.126
2024-03-06,19.1971
2024-03-07,19.3085
2024-03-08,19.3704
2024-03-09,19.3704
2024-03-10,19.3704
2024-03-11,19.4323
2024-03-12,19.5344
2024-03-13,19.5065
2024-03-14,19.3828
2024-03-15,19.2373
2024-03-16,19.2373
2024-03-17,19.2373
2024-03-18,19.2714
2024-03-19,19.2869
2024-03-20,19.6241
2024-03-21,19.918
2024-03-22,19.686
2024-03-23,19.686
2024-03-24,19.686
2024-03-25,19.8531
2024-03-26,19.8098
2024-03-27,20.2862
2024-03-28,20.2491
2024-03-29,20.2491
2024-03-30,20.2491
2024-03-31,20.2491
2024-04-01,19.9026
2024-04-02,19.8345
2024-04-03,19.9676
2024-04-04,19.6612
2024-04-05,19.8593
2024-04-06,19.8593
2024-04-07,19.8593
2024-04-08,19.8531
