,JLL US Equity
2023-03-17,11.2035
2023-03-18,11.2035
2023-03-19,11.2035
2023-03-20,11.2265
2023-03-21,11.3674
2023-03-22,10.9194
2023-03-23,10.7039
2023-03-24,10.7176
2023-03-25,10.7176
2023-03-26,10.7176
2023-03-27,10.841
2023-03-28,10.7632
2023-03-29,10.8948
2023-03-30,10.9244
2023-03-31,15.3246
2023-04-01,15.3246
2023-04-02,15.3246
2023-04-03,15.3138
2023-04-04,15.0035
2023-04-05,14.8373
2023-04-06,14.8319
2023-04-07,14.8319
2023-04-08,14.8319
2023-04-09,14.8319
2023-04-10,14.6818
2023-04-11,14.7615
2023-04-12,14.6148
2023-04-13,14.6563
2023-04-14,14.5578
2023-04-15,14.5578
2023-04-16,14.5578
2023-04-17,14.8722
2023-04-18,14.7603
2023-04-19,14.7824
2023-04-20,14.6336
2023-04-21,14.474
2023-04-22,14.474
2023-04-23,14.474
2023-04-24,14.2535
2023-04-25,14.1623
2023-04-26,14.1047
2023-04-27,14.704
2023-04-28,14.8937
2023-04-29,14.8937
2023-04-30,14.8937
2023-05-01,14.8789
2023-05-02,14.7093
2023-05-03,14.5853
2023-05-04,14.5516
2023-05-05,14.6874
2023-05-06,14.6874
2023-05-07,14.6874
2023-05-08,14.4312
2023-05-09,14.4769
2023-05-10,14.7856
2023-05-11,14.7735
2023-05-12,14.7944
2023-05-13,14.7944
2023-05-14,14.7944
2023-05-15,14.8858
2023-05-16,14.834
2023-05-17,15.097
2023-05-18,15.4151
2023-05-19,15.2625
2023-05-20,15.2625
2023-05-21,15.2625
2023-05-22,15.3976
2023-05-23,15.0782
2023-05-24,14.9383
2023-05-25,15.0815
2023-05-26,15.2732
2023-05-27,15.2732
2023-05-28,15.2732
2023-05-29,15.2732
2023-05-30,15.1522
2023-05-31,15.0116
2023-06-01,15.1212
2023-06-02,15.5227
2023-06-03,15.5227
2023-06-04,15.5227
2023-06-05,15.2577
2023-06-06,15.588
2023-06-07,15.9713
2023-06-08,15.7595
2023-06-09,15.8254
2023-06-10,15.8254
2023-06-11,15.8254
2023-06-12,15.7622
2023-06-13,15.8402
2023-06-14,15.7359
2023-06-15,15.7487
2023-06-16,15.7299
2023-06-17,15.7299
2023-06-18,15.7299
2023-06-19,15.7299
2023-06-20,15.5268
2023-06-21,15.4925
2023-06-22,15.5469
2023-06-23,15.3943
2023-06-24,15.3943
2023-06-25,15.3943
2023-06-26,15.6169
2023-06-27,15.7965
2023-06-28,15.8005
2023-06-29,16.0191
2023-06-30,18.2165
2023-07-01,18.2165
2023-07-02,18.2165
2023-07-03,18.1905
2023-07-04,18.1905
2023-07-05,18.2433
2023-07-06,18.0153
2023-07-07,18.2532
2023-07-08,18.2532
2023-07-09,18.2532
2023-07-10,18.5769
2023-07-11,18.7827
2023-07-12,18.9709
2023-07-13,19.3458
2023-07-14,19.0604
2023-07-15,19.0604
2023-07-16,19.0604
2023-07-17,19.2004
2023-07-18,19.4093
2023-07-19,19.417
2023-07-20,19.2609
2023-07-21,19.2693
2023-07-22,19.2693
2023-07-23,19.2693
2023-07-24,19.1744
2023-07-25,19.2502
2023-07-26,19.42
2023-07-27,18.8822
2023-07-28,18.9747
2023-07-29,18.9747
2023-07-30,18.9747
2023-07-31,19.039
2023-08-01,18.9663
2023-08-02,18.9594
2023-08-03,18.8466
2023-08-04,19.1544
2023-08-05,19.1544
2023-08-06,19.1544
2023-08-07,19.5752
2023-08-08,19.6661
2023-08-09,19.4408
2023-08-10,19.5928
2023-08-11,19.618
2023-08-12,19.618
2023-08-13,19.618
2023-08-14,19.4026
2023-08-15,19.0658
2023-08-16,18.8749
2023-08-17,18.7664
2023-08-18,18.7595
2023-08-19,18.7595
2023-08-20,18.7595
2023-08-21,18.6518
2023-08-22,18.6274
2023-08-23,18.9566
2023-08-24,19.0887
2023-08-25,18.7588
2023-08-26,18.7588
2023-08-27,18.7588
2023-08-28,19.2613
2023-08-29,19.6356
2023-08-30,19.4599
2023-08-31,19.4943
2023-09-01,19.7181
2023-09-02,19.7181
2023-09-03,19.7181
2023-09-04,19.7181
2023-09-05,19.4523
2023-09-06,19.3018
2023-09-07,18.9719
2023-09-08,19.1544
2023-09-09,19.1544
2023-09-10,19.1544
2023-09-11,19.175
2023-09-12,19.1781
2023-09-13,18.2127
2023-09-14,18.2341
2023-09-15,18.0767
2023-09-16,18.0767
2023-09-17,18.0767
2023-09-18,18.1974
2023-09-19,18.0721
2023-09-20,17.882
2023-09-21,17.4321
2023-09-22,17.2389
2023-09-23,17.2389
2023-09-24,17.2389
2023-09-25,17.2404
2023-09-26,17.0655
2023-09-27,16.9219
2023-09-28,17.0105
2023-09-29,18.5722
2023-09-30,18.5722
2023-10-01,18.5722
2023-10-02,18.3139
2023-10-03,17.9013
2023-10-04,17.8202
2023-10-05,17.9727
2023-10-06,18.0635
2023-10-07,18.0635
2023-10-08,18.0635
2023-10-09,18.045
2023-10-10,18.1684
2023-10-11,18.388
2023-10-12,17.9233
2023-10-13,17.6659
2023-10-14,17.6659
2023-10-15,17.6659
2023-10-16,17.8157
2023-10-17,17.8625
2023-10-18,17.6227
2023-10-19,17.5786
2023-10-20,17.2779
2023-10-21,17.2779
2023-10-22,17.2779
2023-10-23,17.1148
2023-10-24,17.1501
2023-10-25,16.8785
2023-10-26,17.0831
2023-10-27,16.994
2023-10-28,16.994
2023-10-29,16.994
2023-10-30,17.1412
2023-10-31,17.4031
2023-11-01,17.6209
2023-11-02,18.3986
2023-11-03,19.4137
2023-11-04,19.4137
2023-11-05,19.4137
2023-11-06,19.1463
2023-11-07,18.8771
2023-11-08,18.7716
2023-11-09,18.2948
2023-11-10,18.4602
2023-11-11,18.4602
2023-11-12,18.4602
2023-11-13,18.5006
2023-11-14,19.4146
2023-11-15,19.7163
2023-11-16,19.6592
2023-11-17,19.6882
2023-11-18,19.6882
2023-11-19,19.6882
2023-11-20,19.7392
2023-11-21,19.624
2023-11-22,19.7806
2023-11-23,19.7806
2023-11-24,19.8896
2023-11-25,19.8896
2023-11-26,19.8896
2023-11-27,19.7867
2023-11-28,19.8034
2023-11-29,19.9116
2023-11-30,19.8052
2023-12-01,20.2846
2023-12-02,20.2846
2023-12-03,20.2846
2023-12-04,20.4192
2023-12-05,20.3488
2023-12-06,20.508
2023-12-07,20.6224
2023-12-08,20.779
2023-12-09,20.779
2023-12-10,20.779
2023-12-11,20.874
2023-12-12,20.5723
2023-12-13,21.4563
2023-12-14,22.3439
2023-12-15,22.2753
2023-12-16,22.2753
2023-12-17,22.2753
2023-12-18,22.2146
2023-12-19,22.2041
2023-12-20,21.9727
2023-12-21,22.3422
2023-12-22,22.3712
2023-12-23,22.3712
2023-12-24,22.3712
2023-12-25,22.3712
2023-12-26,22.4125
2023-12-27,22.8225
2023-12-28,22.8366
2023-12-29,20.5166
2023-12-30,20.5166
2023-12-31,20.5166
2024-01-01,20.5166
2024-01-02,20.354
2024-01-03,19.8671
2024-01-04,19.6518
2024-01-05,19.7392
2024-01-06,19.7392
2024-01-07,19.7392
2024-01-08,19.9043
2024-01-09,19.7087
2024-01-10,19.6608
2024-01-11,19.2878
2024-01-12,19.2631
2024-01-13,19.2631
2024-01-14,19.2631
2024-01-15,19.2631
2024-01-16,19.0824
2024-01-17,18.8521
2024-01-18,19.0419
2024-01-19,19.2491
2024-01-20,19.2491
2024-01-21,19.2491
2024-01-22,19.4537
2024-01-23,19.3489
2024-01-24,19.1748
2024-01-25,19.4314
2024-01-26,19.4867
2024-01-27,19.4867
2024-01-28,19.4867
2024-01-29,19.6105
2024-01-30,19.5701
2024-01-31,19.542
2024-02-01,19.811
2024-02-02,19.4422
2024-02-03,19.4422
2024-02-04,19.4422
2024-02-05,19.0914
2024-02-06,19.0642
2024-02-07,19.1145
2024-02-08,19.7368
2024-02-09,19.5362
2024-02-10,19.5362
2024-02-11,19.5362
2024-02-12,19.7252
2024-02-13,19.0964
2024-02-14,19.5313
2024-02-15,20.8351
2024-02-16,20.5223
2024-02-17,20.5223
2024-02-18,20.5223
2024-02-19,20.5223
2024-02-20,20.0627
2024-02-21,19.8515
2024-02-22,20.1527
2024-02-23,20.0264
2024-02-24,20.0264
2024-02-25,20.0264
2024-02-26,20.184
2024-02-27,20.3134
2024-02-28,20.2081
2024-02-29,20.5866
2024-03-01,20.8022
2024-03-02,20.8022
2024-03-03,20.8022
2024-03-04,20.6878
2024-03-05,20.4451
2024-03-06,20.3331
2024-03-07,20.241
2024-03-08,20.4418
2024-03-09,20.4418
2024-03-10,20.4418
2024-03-11,20.3521
2024-03-12,20.2426
2024-03-13,20.1389
2024-03-14,20.134
2024-03-15,20.0468
2024-03-16,20.0468
2024-03-17,20.0468
2024-03-18,20.0147
2024-03-19,20.1941
2024-03-20,20.3973
2024-03-21,20.9734
2024-03-22,20.6278
2024-03-23,20.6278
2024-03-24,20.6278
2024-03-25,20.6928
2024-03-26,20.6195
2024-03-27,20.8862
2024-03-28,20.9857
2024-03-29,20.9857
2024-03-30,20.9857
2024-03-31,20.9857
2024-04-01,20.5924
2024-04-02,20.4961
2024-04-03,20.9216
2024-04-04,21.0985
2024-04-05,21.2532
2024-04-06,21.2532
2024-04-07,21.2532
2024-04-08,21.1882
