,REGN US Equity
2023-03-17,14.7934
2023-03-18,14.7934
2023-03-19,14.7934
2023-03-20,15.061
2023-03-21,15.0728
2023-03-22,14.8776
2023-03-23,16.051
2023-03-24,16.4625
2023-03-25,16.4625
2023-03-26,16.4625
2023-03-27,16.472
2023-03-28,16.6233
2023-03-29,16.4475
2023-03-30,16.2664
2023-03-31,17.5069
2023-04-01,17.5069
2023-04-02,17.5069
2023-04-03,17.6186
2023-04-04,17.5173
2023-04-05,17.5946
2023-04-06,17.6813
2023-04-07,17.6813
2023-04-08,17.6813
2023-04-09,17.6813
2023-04-10,17.5586
2023-04-11,17.4568
2023-04-12,17.4763
2023-04-13,17.7213
2023-04-14,17.6961
2023-04-15,17.6961
2023-04-16,17.6961
2023-04-17,17.4593
2023-04-18,17.1696
2023-04-19,17.1906
2023-04-20,16.9249
2023-04-21,17.0594
2023-04-22,17.0594
2023-04-23,17.0594
2023-04-24,16.968
2023-04-25,16.7831
2023-04-26,16.4961
2023-04-27,16.8503
2023-04-28,17.0857
2023-04-29,17.0857
2023-04-30,17.0857
2023-05-01,17.2079
2023-05-02,17.0029
2023-05-03,17.1199
2023-05-04,15.8984
2023-05-05,16.1021
2023-05-06,16.1021
2023-05-07,16.1021
2023-05-08,15.8548
2023-05-09,15.9232
2023-05-10,15.7921
2023-05-11,15.6925
2023-05-12,15.6622
2023-05-13,15.6622
2023-05-14,15.6622
2023-05-15,15.8261
2023-05-16,15.6109
2023-05-17,15.7931
2023-05-18,15.7398
2023-05-19,16.0265
2023-05-20,16.0265
2023-05-21,16.0265
2023-05-22,15.8394
2023-05-23,15.7666
2023-05-24,15.49
2023-05-25,15.1827
2023-05-26,15.184
2023-05-27,15.184
2023-05-28,15.184
2023-05-29,15.184
2023-05-30,15.2719
2023-05-31,15.4444
2023-06-01,15.3356
2023-06-02,15.5532
2023-06-03,15.5532
2023-06-04,15.5532
2023-06-05,15.809
2023-06-06,15.7562
2023-06-07,15.5205
2023-06-08,15.8052
2023-06-09,15.716
2023-06-10,15.716
2023-06-11,15.716
2023-06-12,15.9016
2023-06-13,16.2322
2023-06-14,16.3254
2023-06-15,16.6218
2023-06-16,16.6213
2023-06-17,16.6213
2023-06-18,16.6213
2023-06-19,16.6213
2023-06-20,16.5757
2023-06-21,16.5152
2023-06-22,16.541
2023-06-23,16.539
2023-06-24,16.539
2023-06-25,16.539
2023-06-26,16.6542
2023-06-27,14.9619
2023-06-28,14.5639
2023-06-29,14.7718
2023-06-30,15.2937
2023-07-01,15.2937
2023-07-02,15.2937
2023-07-03,15.2824
2023-07-04,15.2824
2023-07-05,15.2758
2023-07-06,14.9467
2023-07-07,14.6333
2023-07-08,14.6333
2023-07-09,14.6333
2023-07-10,14.9095
2023-07-11,15.2505
2023-07-12,15.2907
2023-07-13,15.3555
2023-07-14,15.2932
2023-07-15,15.2932
2023-07-16,15.2932
2023-07-17,15.3715
2023-07-18,15.4965
2023-07-19,15.3056
2023-07-20,15.4072
2023-07-21,15.7011
2023-07-22,15.7011
2023-07-23,15.7011
2023-07-24,15.5112
2023-07-25,15.5808
2023-07-26,15.6082
2023-07-27,15.955
2023-07-28,15.9914
2023-07-29,15.9914
2023-07-30,15.9914
2023-07-31,15.8854
2023-08-01,15.8135
2023-08-02,15.6375
2023-08-03,16.4282
2023-08-04,16.3027
2023-08-05,16.3027
2023-08-06,16.3027
2023-08-07,16.5106
2023-08-08,16.6504
2023-08-09,16.7829
2023-08-10,16.9683
2023-08-11,17.3175
2023-08-12,17.3175
2023-08-13,17.3175
2023-08-14,17.3533
2023-08-15,17.2914
2023-08-16,17.0767
2023-08-17,17.0615
2023-08-18,17.454
2023-08-19,17.454
2023-08-20,17.454
2023-08-21,18.2548
2023-08-22,18.1612
2023-08-23,18.1657
2023-08-24,17.9252
2023-08-25,17.9036
2023-08-26,17.9036
2023-08-27,17.9036
2023-08-28,17.9172
2023-08-29,17.8996
2023-08-30,18.0189
2023-08-31,17.807
2023-09-01,17.9357
2023-09-02,17.9357
2023-09-03,17.9357
2023-09-04,17.9357
2023-09-05,17.7173
2023-09-06,17.604
2023-09-07,17.7761
2023-09-08,17.9122
2023-09-09,17.9122
2023-09-10,17.9122
2023-09-11,17.9833
2023-09-12,17.9643
2023-09-13,17.8009
2023-09-14,17.9545
2023-09-15,17.7295
2023-09-16,17.7295
2023-09-17,17.7295
2023-09-18,17.7574
2023-09-19,18.0642
2023-09-20,17.9355
2023-09-21,17.729
2023-09-22,17.7656
2023-09-23,17.7656
2023-09-24,17.7656
2023-09-25,18.0111
2023-09-26,17.9552
2023-09-27,17.959
2023-09-28,18.0094
2023-09-29,18.0881
2023-09-30,18.0881
2023-10-01,18.0881
2023-10-02,17.9613
2023-10-03,17.7113
2023-10-04,17.8831
2023-10-05,18.298
2023-10-06,18.4382
2023-10-07,18.4382
2023-10-08,18.4382
2023-10-09,18.316
2023-10-10,18.3968
2023-10-11,18.4253
2023-10-12,18.4875
2023-10-13,18.5169
2023-10-14,18.5169
2023-10-15,18.5169
2023-10-16,18.6205
2023-10-17,18.4454
2023-10-18,18.1671
2023-10-19,17.7198
2023-10-20,17.7155
2023-10-21,17.7155
2023-10-22,17.7155
2023-10-23,17.3829
2023-10-24,17.6077
2023-10-25,17.4215
2023-10-26,17.2921
2023-10-27,16.8593
2023-10-28,16.8593
2023-10-29,16.8593
2023-10-30,16.9233
2023-10-31,16.9804
2023-11-01,17.2731
2023-11-02,18.0562
2023-11-03,18.0074
2023-11-04,18.0074
2023-11-05,18.0074
2023-11-06,18.4077
2023-11-07,18.3659
2023-11-08,18.1594
2023-11-09,17.5779
2023-11-10,17.5439
2023-11-11,17.5439
2023-11-12,17.5439
2023-11-13,17.486
2023-11-14,17.4086
2023-11-15,17.3745
2023-11-16,17.4819
2023-11-17,17.6339
2023-11-18,17.6339
2023-11-19,17.6339
2023-11-20,17.6135
2023-11-21,17.541
2023-11-22,17.5642
2023-11-23,17.5642
2023-11-24,17.5273
2023-11-25,17.5273
2023-11-26,17.5273
2023-11-27,17.5217
2023-11-28,17.6006
2023-11-29,17.7929
2023-11-30,18.1858
2023-12-01,17.9548
2023-12-02,17.9548
2023-12-03,17.9548
2023-12-04,18.1731
2023-12-05,18.1107
2023-12-06,18.4939
2023-12-07,18.8406
2023-12-08,18.6073
2023-12-09,18.6073
2023-12-10,18.6073
2023-12-11,18.821
2023-12-12,19.2169
2023-12-13,19.5359
2023-12-14,19.5328
2023-12-15,19.0977
2023-12-16,19.0977
2023-12-17,19.0977
2023-12-18,18.8842
2023-12-19,18.8202
2023-12-20,18.6498
2023-12-21,18.6522
2023-12-22,18.7771
2023-12-23,18.7771
2023-12-24,18.7771
2023-12-25,18.7771
2023-12-26,18.8496
2023-12-27,19.4908
2023-12-28,19.6799
2023-12-29,20.2982
2023-12-30,20.2982
2023-12-31,20.2982
2024-01-01,20.2982
2024-01-02,21.0172
2024-01-03,21.3553
2024-01-04,21.2102
2024-01-05,21.2371
2024-01-06,21.2371
2024-01-07,21.2371
2024-01-08,20.9601
2024-01-09,20.955
2024-01-10,21.0484
2024-01-11,21.3125
2024-01-12,21.7763
2024-01-13,21.7763
2024-01-14,21.7763
2024-01-15,21.7763
2024-01-16,21.8872
2024-01-17,21.6668
2024-01-18,21.6902
2024-01-19,21.7817
2024-01-20,21.7817
2024-01-21,21.7817
2024-01-22,22.0356
2024-01-23,22.3519
2024-01-24,22.1812
2024-01-25,22.1981
2024-01-26,21.9607
2024-01-27,21.9607
2024-01-28,21.9607
2024-01-29,22.3847
2024-01-30,22.4905
2024-01-31,22.0342
2024-02-01,22.438
2024-02-02,22.0988
2024-02-03,22.0988
2024-02-04,22.0988
2024-02-05,22.0491
2024-02-06,22.0893
2024-02-07,22.1077
2024-02-08,22.323
2024-02-09,22.5126
2024-02-10,22.5126
2024-02-11,22.5126
2024-02-12,22.3401
2024-02-13,22.1617
2024-02-14,22.3607
2024-02-15,22.5481
2024-02-16,22.367
2024-02-17,22.367
2024-02-18,22.367
2024-02-19,22.367
2024-02-20,22.335
2024-02-21,22.4969
2024-02-22,22.8237
2024-02-23,23.266
2024-02-24,23.266
2024-02-25,23.266
2024-02-26,23.4852
2024-02-27,23.5956
2024-02-28,23.4399
2024-02-29,22.8562
2024-03-01,23.31
2024-03-02,23.31
2024-03-03,23.31
2024-03-04,22.9946
2024-03-05,22.8324
2024-03-06,23.0192
2024-03-07,23.052
2024-03-08,22.9305
2024-03-09,22.9305
2024-03-10,22.9305
2024-03-11,22.8115
2024-03-12,22.9777
2024-03-13,22.8394
2024-03-14,22.665
2024-03-15,22.8123
2024-03-16,22.8123
2024-03-17,22.8123
2024-03-18,22.6889
2024-03-19,22.7903
2024-03-20,22.8798
2024-03-21,22.9083
2024-03-22,22.8874
2024-03-23,22.8874
2024-03-24,22.8874
2024-03-25,22.7206
2024-03-26,22.7873
2024-03-27,22.8619
2024-03-28,22.7586
2024-03-29,22.7586
2024-03-30,22.7586
2024-03-31,22.7586
2024-04-01,22.9436
2024-04-02,22.5468
2024-04-03,22.4456
2024-04-04,22.0678
2024-04-05,22.2219
2024-04-06,22.2219
2024-04-07,22.2219
2024-04-08,22.1074
