,ZTS US Equity
2023-03-19,27.6871
2023-03-20,27.9015
2023-03-21,27.9683
2023-03-22,27.1962
2023-03-23,27.1496
2023-03-24,27.6162
2023-03-25,27.6162
2023-03-26,27.6162
2023-03-27,27.859
2023-03-28,27.7527
2023-03-29,27.3749
2023-03-30,27.6114
2023-03-31,28.7919
2023-04-01,28.7919
2023-04-02,28.7919
2023-04-03,28.991
2023-04-04,28.8947
2023-04-05,28.9894
2023-04-06,29.1999
2023-04-07,29.1999
2023-04-08,29.1999
2023-04-09,29.1999
2023-04-10,29.5148
2023-04-11,29.5703
2023-04-12,29.6094
2023-04-13,29.9505
2023-04-14,30.1235
2023-04-15,30.1235
2023-04-16,30.1235
2023-04-17,30.1267
2023-04-18,30.099
2023-04-19,30.1855
2023-04-20,30.0908
2023-04-21,30.4955
2023-04-22,30.4955
2023-04-23,30.4955
2023-04-24,30.409
2023-04-25,29.8656
2023-04-26,29.8526
2023-04-27,30.0174
2023-04-28,30.316
2023-04-29,30.316
2023-04-30,30.316
2023-05-01,30.9328
2023-05-02,30.4988
2023-05-03,30.6342
2023-05-04,30.7026
2023-05-05,31.9666
2023-05-06,31.9666
2023-05-07,31.9666
2023-05-08,31.745
2023-05-09,31.6636
2023-05-10,31.789
2023-05-11,31.7858
2023-05-12,31.5414
2023-05-13,31.5414
2023-05-14,31.5414
2023-05-15,31.5789
2023-05-16,31.188
2023-05-17,30.7791
2023-05-18,30.9062
2023-05-19,30.8785
2023-05-20,30.8785
2023-05-21,30.8785
2023-05-22,30.8736
2023-05-23,29.7578
2023-05-24,29.1828
2023-05-25,28.5476
2023-05-26,28.4661
2023-05-27,28.4661
2023-05-28,28.4661
2023-05-29,28.4661
2023-05-30,27.8471
2023-05-31,28.1843
2023-06-01,28.6713
2023-06-02,29.6291
2023-06-03,29.6291
2023-06-04,29.6291
2023-06-05,29.5053
2023-06-06,29.3457
2023-06-07,28.2772
2023-06-08,28.3944
2023-06-09,28.1973
2023-06-10,28.1973
2023-06-11,28.1973
2023-06-12,28.598
2023-06-13,28.673
2023-06-14,28.6143
2023-06-15,29.5558
2023-06-16,29.4434
2023-06-17,29.4434
2023-06-18,29.4434
2023-06-19,29.4434
2023-06-20,29.1454
2023-06-21,29.3034
2023-06-22,29.349
2023-06-23,29.0574
2023-06-24,29.0574
2023-06-25,29.0574
2023-06-26,28.9222
2023-06-27,29.432
2023-06-28,29.1763
2023-06-29,29.6275
2023-06-30,28.7966
2023-07-01,28.7966
2023-07-02,28.7966
2023-07-03,28.4851
2023-07-04,28.4851
2023-07-05,28.3467
2023-07-06,28.2083
2023-07-07,27.9991
2023-07-08,27.9991
2023-07-09,27.9991
2023-07-10,28.4836
2023-07-11,28.471
2023-07-12,28.7415
2023-07-13,28.6063
2023-07-14,28.7934
2023-07-15,28.7934
2023-07-16,28.7934
2023-07-17,28.5638
2023-07-18,28.6188
2023-07-19,28.589
2023-07-20,28.7022
2023-07-21,30.5739
2023-07-22,30.5739
2023-07-23,30.5739
2023-07-24,30.8995
2023-07-25,31.6183
2023-07-26,31.9093
2023-07-27,31.3887
2023-07-28,31.579
2023-07-29,31.579
2023-07-30,31.579
2023-07-31,31.2943
2023-08-01,30.8885
2023-08-02,30.3364
2023-08-03,30.1603
2023-08-04,29.8064
2023-08-05,29.8064
2023-08-06,29.8064
2023-08-07,30.1304
2023-08-08,31.369
2023-08-09,31.3768
2023-08-10,31.3376
2023-08-11,31.6087
2023-08-12,31.6087
2023-08-13,31.6087
2023-08-14,31.4238
2023-08-15,31.3455
2023-08-16,30.8942
2023-08-17,30.3459
2023-08-18,30.1578
2023-08-19,30.1578
2023-08-20,30.1578
2023-08-21,30.0388
2023-08-22,30.197
2023-08-23,30.5777
2023-08-24,30.1563
2023-08-25,30.3537
2023-08-26,30.3537
2023-08-27,30.3537
2023-08-28,31.0055
2023-08-29,31.9126
2023-08-30,31.9017
2023-08-31,31.5585
2023-09-01,31.8735
2023-09-02,31.8735
2023-09-03,31.8735
2023-09-04,31.8735
2023-09-05,31.546
2023-09-06,30.9867
2023-09-07,31.1308
2023-09-08,30.8175
2023-09-09,30.8175
2023-09-10,30.8175
2023-09-11,30.8629
2023-09-12,31.1183
2023-09-13,30.2252
2023-09-14,30.3412
2023-09-15,29.951
2023-09-16,29.951
2023-09-17,29.951
2023-09-18,29.857
2023-09-19,30.2221
2023-09-20,30.1437
2023-09-21,29.3839
2023-09-22,29.3917
2023-09-23,29.3917
2023-09-24,29.3917
2023-09-25,29.5546
2023-09-26,29.4215
2023-09-27,29.0783
2023-09-28,28.9734
2023-09-29,28.3293
2023-09-30,28.3293
2023-10-01,28.3293
2023-10-02,28.1377
2023-10-03,27.7698
2023-10-04,27.871
2023-10-05,28.0258
2023-10-06,28.5746
2023-10-07,28.5746
2023-10-08,28.5746
2023-10-09,28.4244
2023-10-10,28.5822
2023-10-11,28.7846
2023-10-12,28.3799
2023-10-13,28.3906
2023-10-14,28.3906
2023-10-15,28.3906
2023-10-16,28.5133
2023-10-17,28.3722
2023-10-18,27.6487
2023-10-19,27.4188
2023-10-20,27.2732
2023-10-21,27.2732
2023-10-22,27.2732
2023-10-23,27.1827
2023-10-24,27.2778
2023-10-25,26.7489
2023-10-26,25.8905
2023-10-27,25.5778
2023-10-28,25.5778
2023-10-29,25.5778
2023-10-30,25.7265
2023-10-31,25.7265
2023-11-01,24.8743
2023-11-02,26.2614
2023-11-03,26.4632
2023-11-04,26.4632
2023-11-05,26.4632
2023-11-06,26.6069
2023-11-07,27.2169
2023-11-08,27.7841
2023-11-09,27.7474
2023-11-10,27.5472
2023-11-11,27.5472
2023-11-12,27.5472
2023-11-13,27.4722
2023-11-14,28.0563
2023-11-15,28.3575
2023-11-16,28.651
2023-11-17,28.385
2023-11-18,28.385
2023-11-19,28.385
2023-11-20,28.5776
2023-11-21,28.9858
2023-11-22,29.0806
2023-11-23,29.0806
2023-11-24,29.2121
2023-11-25,29.2121
2023-11-26,29.2121
2023-11-27,28.995
2023-11-28,28.7167
2023-11-29,28.5363
2023-11-30,28.6709
2023-12-01,29.047
2023-12-02,29.047
2023-12-03,29.047
2023-12-04,29.5041
2023-12-05,29.1265
2023-12-06,29.4857
2023-12-07,29.4598
2023-12-08,29.8832
2023-12-09,29.8832
2023-12-10,29.8832
2023-12-11,30.6263
2023-12-12,30.9336
2023-12-13,31.8417
2023-12-14,32.2514
2023-12-15,31.6705
2023-12-16,31.6705
2023-12-17,31.6705
2023-12-18,31.7362
2023-12-19,31.9441
2023-12-20,31.4167
2023-12-21,31.4213
2023-12-22,31.4702
2023-12-23,31.4702
2023-12-24,31.4702
2023-12-25,31.4702
2023-12-26,31.5497
2023-12-27,31.7637
2023-12-28,31.8035
2023-12-29,31.6059
2023-12-30,31.6059
2023-12-31,31.6059
2024-01-01,31.6059
2024-01-02,31.4841
2024-01-03,30.93
2024-01-04,31.0989
2024-01-05,31.2222
2024-01-06,31.2222
2024-01-07,31.2222
2024-01-08,31.4201
2024-01-09,31.3882
2024-01-10,31.819
2024-01-11,31.5054
2024-01-12,31.8449
2024-01-13,31.8449
2024-01-14,31.8449
2024-01-15,31.8449
2024-01-16,30.9391
2024-01-17,30.621
2024-01-18,30.5601
2024-01-19,30.2373
2024-01-20,30.2373
2024-01-21,30.2373
2024-01-22,30.6666
2024-01-23,30.1947
2024-01-24,29.8857
2024-01-25,30.076
2024-01-26,30.7153
2024-01-27,30.7153
2024-01-28,30.7153
2024-01-29,30.9041
2024-01-30,30.7016
2024-01-31,30.1506
2024-02-01,30.353
2024-02-02,30.3378
2024-02-03,30.3378
2024-02-04,30.3378
2024-02-05,30.5098
2024-02-06,31.4186
2024-02-07,31.5632
2024-02-08,31.3593
2024-02-09,31.5982
2024-02-10,31.5982
2024-02-11,31.5982
2024-02-12,31.5023
2024-02-13,29.4171
2024-02-14,29.5067
2024-02-15,30.3523
2024-02-16,30.161
2024-02-17,30.161
2024-02-18,30.161
2024-02-19,30.161
2024-02-20,29.8817
2024-02-21,30.1595
2024-02-22,31.4165
2024-02-23,31.5
2024-02-24,31.5
2024-02-25,31.5
2024-02-26,31.4742
2024-02-27,31.7717
2024-02-28,31.9144
2024-02-29,31.67
2024-03-01,30.5299
2024-03-02,30.5299
2024-03-03,30.5299
2024-03-04,30.0805
2024-03-05,29.6813
2024-03-06,29.4232
2024-03-07,29.1165
2024-03-08,29.2152
2024-03-09,29.2152
2024-03-10,29.2152
2024-03-11,29.4171
2024-03-12,29.0922
2024-03-13,28.315
2024-03-14,27.9582
2024-03-15,27.7593
2024-03-16,27.7593
2024-03-17,27.7593
2024-03-18,27.4739
2024-03-19,27.8185
2024-03-20,27.5195
2024-03-21,27.1141
2024-03-22,27.2022
2024-03-23,27.2022
2024-03-24,27.2022
2024-03-25,27.0367
2024-03-26,26.7118
2024-03-27,27.143
2024-03-28,27.2492
2024-03-29,27.2492
2024-03-30,27.2492
2024-03-31,27.2492
2024-04-01,26.8887
2024-04-02,26.5838
2024-04-03,26.2745
2024-04-04,26.6612
2024-04-05,26.7127
2024-04-06,26.7127
2024-04-07,26.7127
2024-04-08,26.687
