,ROST US Equity
2023-03-19,18.2387
2023-03-20,18.2526
2023-03-21,18.5986
2023-03-22,18.3339
2023-03-23,18.1643
2023-03-24,18.1124
2023-03-25,18.1124
2023-03-26,18.1124
2023-03-27,17.9913
2023-03-28,18.3052
2023-03-29,18.1901
2023-03-30,18.3035
2023-03-31,18.8191
2023-04-01,18.8191
2023-04-02,18.8191
2023-04-03,19.2487
2023-04-04,19.2317
2023-04-05,18.876
2023-04-06,18.8347
2023-04-07,18.8347
2023-04-08,18.8347
2023-04-09,18.8347
2023-04-10,18.9069
2023-04-11,18.6474
2023-04-12,18.2624
2023-04-13,18.4858
2023-04-14,18.5563
2023-04-15,18.5563
2023-04-16,18.5563
2023-04-17,18.4841
2023-04-18,18.3999
2023-04-19,18.4979
2023-04-20,18.8021
2023-04-21,18.8519
2023-04-22,18.8519
2023-04-23,18.8519
2023-04-24,18.8674
2023-04-25,18.4601
2023-04-26,18.5735
2023-04-27,18.7196
2023-04-28,19.1116
2023-04-29,19.1116
2023-04-30,19.1116
2023-05-01,18.9422
2023-05-02,18.7728
2023-05-03,18.638
2023-05-04,18.4375
2023-05-05,18.7158
2023-05-06,18.7158
2023-05-07,18.7158
2023-05-08,18.7832
2023-05-09,18.6536
2023-05-10,18.2854
2023-05-11,18.3857
2023-05-12,18.7279
2023-05-13,18.7279
2023-05-14,18.7279
2023-05-15,18.7072
2023-05-16,18.4548
2023-05-17,18.6035
2023-05-18,18.8783
2023-05-19,18.7711
2023-05-20,18.7711
2023-05-21,18.7711
2023-05-22,18.7469
2023-05-23,18.2733
2023-05-24,18.2007
2023-05-25,18.3528
2023-05-26,18.5309
2023-05-27,18.5309
2023-05-28,18.5309
2023-05-29,18.5309
2023-05-30,18.5118
2023-05-31,18.5741
2023-06-01,18.104
2023-06-02,18.5188
2023-06-03,18.5188
2023-06-04,18.5188
2023-06-05,18.4842
2023-06-06,18.5827
2023-06-07,18.2204
2023-06-08,18.4356
2023-06-09,18.4442
2023-06-10,18.4442
2023-06-11,18.4442
2023-06-12,18.9743
2023-06-13,18.9847
2023-06-14,18.952
2023-06-15,19.2343
2023-06-16,19.2274
2023-06-17,19.2274
2023-06-18,19.2274
2023-06-19,19.2274
2023-06-20,19.131
2023-06-21,19.1241
2023-06-22,19.248
2023-06-23,19.3685
2023-06-24,19.3685
2023-06-25,19.3685
2023-06-26,19.1878
2023-06-27,19.4133
2023-06-28,19.3134
2023-06-29,19.4047
2023-06-30,19.9658
2023-07-01,19.9658
2023-07-02,19.9658
2023-07-03,19.7937
2023-07-04,19.7937
2023-07-05,19.7059
2023-07-06,19.4839
2023-07-07,19.162
2023-07-08,19.162
2023-07-09,19.162
2023-07-10,19.5269
2023-07-11,19.7713
2023-07-12,19.8608
2023-07-13,19.8539
2023-07-14,19.8712
2023-07-15,19.8712
2023-07-16,19.8712
2023-07-17,19.6422
2023-07-18,19.928
2023-07-19,20.0502
2023-07-20,19.9779
2023-07-21,19.9486
2023-07-22,19.9486
2023-07-23,19.9486
2023-07-24,20.0639
2023-07-25,20.0312
2023-07-26,20.1982
2023-07-27,20.1982
2023-07-28,19.9178
2023-07-29,19.9178
2023-07-30,19.9178
2023-07-31,19.9229
2023-08-01,19.8133
2023-08-02,19.439
2023-08-03,19.5772
2023-08-04,19.5772
2023-08-05,19.5772
2023-08-06,19.5772
2023-08-07,19.7239
2023-08-08,19.6767
2023-08-09,19.6514
2023-08-10,19.7948
2023-08-11,19.7121
2023-08-12,19.7121
2023-08-13,19.7121
2023-08-14,19.8352
2023-08-15,19.8167
2023-08-16,20.0224
2023-08-17,19.6565
2023-08-18,20.6109
2023-08-19,20.6109
2023-08-20,20.6109
2023-08-21,20.6851
2023-08-22,20.4541
2023-08-23,21.1437
2023-08-24,20.6345
2023-08-25,20.6581
2023-08-26,20.6581
2023-08-27,20.6581
2023-08-28,20.8149
2023-08-29,20.9987
2023-08-30,21.1049
2023-08-31,21.1319
2023-09-01,21.1134
2023-09-02,21.1134
2023-09-03,21.1134
2023-09-04,21.1134
2023-09-05,20.9296
2023-09-06,20.6981
2023-09-07,20.6093
2023-09-08,20.5992
2023-09-09,20.5992
2023-09-10,20.5992
2023-09-11,20.4366
2023-09-12,20.4383
2023-09-13,20.1735
2023-09-14,20.3377
2023-09-15,20.3998
2023-09-16,20.3998
2023-09-17,20.3998
2023-09-18,20.316
2023-09-19,20.0863
2023-09-20,19.86
2023-09-21,19.555
2023-09-22,19.3086
2023-09-23,19.3086
2023-09-24,19.3086
2023-09-25,18.975
2023-09-26,18.9549
2023-09-27,18.8493
2023-09-28,19.3337
2023-09-29,19.5248
2023-09-30,19.5248
2023-10-01,19.5248
2023-10-02,19.7796
2023-10-03,19.3505
2023-10-04,19.3639
2023-10-05,19.3186
2023-10-06,19.4293
2023-10-07,19.4293
2023-10-08,19.4293
2023-10-09,19.5449
2023-10-10,19.5499
2023-10-11,19.6455
2023-10-12,19.5667
2023-10-13,19.3723
2023-10-14,19.3723
2023-10-15,19.3723
2023-10-16,20.1014
2023-10-17,20.3713
2023-10-18,20.2439
2023-10-19,20.0796
2023-10-20,19.979
2023-10-21,19.979
2023-10-22,19.979
2023-10-23,19.7695
2023-10-24,20.0042
2023-10-25,19.9589
2023-10-26,19.7494
2023-10-27,18.6
2023-10-28,18.6
2023-10-29,18.6
2023-10-30,18.9047
2023-10-31,19.1074
2023-11-01,19.109
2023-11-02,19.4823
2023-11-03,19.9499
2023-11-04,19.9499
2023-11-05,19.9499
2023-11-06,20.0919
2023-11-07,20.2546
2023-11-08,20.1956
2023-11-09,20.1286
2023-11-10,20.2817
2023-11-11,20.2817
2023-11-12,20.2817
2023-11-13,20.127
2023-11-14,20.5163
2023-11-15,20.3839
2023-11-16,19.7743
2023-11-17,21.1577
2023-11-18,21.1577
2023-11-19,21.1577
2023-11-20,21.2551
2023-11-21,21.4609
2023-11-22,21.5024
2023-11-23,21.5024
2023-11-24,21.5199
2023-11-25,21.5199
2023-11-26,21.5199
2023-11-27,21.5199
2023-11-28,21.3939
2023-11-29,21.2184
2023-11-30,21.4066
2023-12-01,21.6875
2023-12-02,21.6875
2023-12-03,21.6875
2023-12-04,21.7688
2023-12-05,21.7034
2023-12-06,21.6111
2023-12-07,21.4889
2023-12-08,21.5555
2023-12-09,21.5555
2023-12-10,21.5555
2023-12-11,22.0648
2023-12-12,22.0901
2023-12-13,22.4582
2023-12-14,21.9537
2023-12-15,21.8506
2023-12-16,21.8506
2023-12-17,21.8506
2023-12-18,22.0251
2023-12-19,22.1568
2023-12-20,21.9569
2023-12-21,22.1583
2023-12-22,22.244
2023-12-23,22.244
2023-12-24,22.244
2023-12-25,22.244
2023-12-26,22.336
2023-12-27,22.4011
2023-12-28,22.5264
2023-12-29,22.5565
2023-12-30,22.5565
2023-12-31,22.5565
2024-01-01,22.5565
2024-01-02,22.4439
2024-01-03,21.9823
2024-01-04,22.0616
2024-01-05,21.9394
2024-01-06,21.9394
2024-01-07,21.9394
2024-01-08,22.1472
2024-01-09,22.1615
2024-01-10,22.171
2024-01-11,22.2995
2024-01-12,22.2694
2024-01-13,22.2694
2024-01-14,22.2694
2024-01-15,22.2694
2024-01-16,22.3487
2024-01-17,22.1139
2024-01-18,22.4106
2024-01-19,22.436
2024-01-20,22.436
2024-01-21,22.436
2024-01-22,22.5311
2024-01-23,22.6342
2024-01-24,22.6104
2024-01-25,22.9404
2024-01-26,23.0911
2024-01-27,23.0911
2024-01-28,23.0911
2024-01-29,23.2783
2024-01-30,23.2101
2024-01-31,22.8563
2024-02-01,23.3053
2024-02-02,21.3408
2024-02-03,21.3408
2024-02-04,21.3408
2024-02-05,21.2052
2024-02-06,21.1191
2024-02-07,21.2781
2024-02-08,21.6881
2024-02-09,21.6603
2024-02-10,21.6603
2024-02-11,21.6603
2024-02-12,21.5932
2024-02-13,21.5247
2024-02-14,21.459
2024-02-15,21.4444
2024-02-16,21.3992
2024-02-17,21.3992
2024-02-18,21.3992
2024-02-19,21.3992
2024-02-20,21.4532
2024-02-21,21.5072
2024-02-22,21.8106
2024-02-23,21.9755
2024-02-24,21.9755
2024-02-25,21.9755
2024-02-26,21.9477
2024-02-27,22.2074
2024-02-28,22.3285
2024-02-29,22.1111
2024-03-01,22.2089
2024-03-02,22.2089
2024-03-03,22.2089
2024-03-04,22.257
2024-03-05,22.1418
2024-03-06,21.9886
2024-03-07,21.6822
2024-03-08,21.6414
2024-03-09,21.6414
2024-03-10,21.6414
2024-03-11,21.6603
2024-03-12,21.7508
2024-03-13,21.8383
2024-03-14,21.6822
2024-03-15,21.5509
2024-03-16,21.5509
2024-03-17,21.5509
2024-03-18,21.4328
2024-03-19,21.742
2024-03-20,21.8223
2024-03-21,21.8529
2024-03-22,21.5874
2024-03-23,21.5874
2024-03-24,21.5874
2024-03-25,21.4736
2024-03-26,21.4707
2024-03-27,21.8529
2024-03-28,21.7902
2024-03-29,21.7902
2024-03-30,21.7902
2024-03-31,21.7902
2024-04-01,21.5465
2024-04-02,21.2479
2024-04-03,20.9342
2024-04-04,20.6713
2024-04-05,20.6452
2024-04-06,20.6452
2024-04-07,20.6452
2024-04-08,20.7527
