,VRTX US Equity
2023-03-18,15.3599
2023-03-19,15.3599
2023-03-20,15.5497
2023-03-21,15.7711
2023-03-22,15.4852
2023-03-23,15.8959
2023-03-24,16.4712
2023-03-25,16.4712
2023-03-26,16.4712
2023-03-27,16.1179
2023-03-28,16.4032
2023-03-29,16.4623
2023-03-30,16.3381
2023-03-31,17.3762
2023-04-01,17.3762
2023-04-02,17.3762
2023-04-03,17.4563
2023-04-04,17.3349
2023-04-05,17.8128
2023-04-06,17.795
2023-04-07,17.795
2023-04-08,17.795
2023-04-09,17.795
2023-04-10,17.9352
2023-04-11,18.0364
2023-04-12,18.1345
2023-04-13,18.5789
2023-04-14,18.5897
2023-04-15,18.5897
2023-04-16,18.5897
2023-04-17,18.2217
2023-04-18,18.0568
2023-04-19,18.2669
2023-04-20,18.3115
2023-04-21,18.435
2023-04-22,18.435
2023-04-23,18.435
2023-04-24,18.5464
2023-04-25,18.4885
2023-04-26,17.939
2023-04-27,18.9622
2023-04-28,19.0488
2023-04-29,19.0488
2023-04-30,19.0488
2023-05-01,19.3207
2023-05-02,19.3831
2023-05-03,19.4041
2023-05-04,19.4187
2023-05-05,19.5142
2023-05-06,19.5142
2023-05-07,19.5142
2023-05-08,19.2596
2023-05-09,19.3067
2023-05-10,19.6384
2023-05-11,19.6613
2023-05-12,19.4709
2023-05-13,19.4709
2023-05-14,19.4709
2023-05-15,19.5499
2023-05-16,19.327
2023-05-17,19.0756
2023-05-18,18.9648
2023-05-19,19.1074
2023-05-20,19.1074
2023-05-21,19.1074
2023-05-22,18.9973
2023-05-23,18.586
2023-05-24,18.6076
2023-05-25,18.53
2023-05-26,18.3619
2023-05-27,18.3619
2023-05-28,18.3619
2023-05-29,18.3619
2023-05-30,18.0633
2023-05-31,17.9532
2023-06-01,17.9564
2023-06-02,18.6032
2023-06-03,18.6032
2023-06-04,18.6032
2023-06-05,18.6439
2023-06-06,18.3886
2023-06-07,18.0219
2023-06-08,18.5268
2023-06-09,18.6242
2023-06-10,18.6242
2023-06-11,18.6242
2023-06-12,19.0374
2023-06-13,19.1329
2023-06-14,19.0603
2023-06-15,19.5772
2023-06-16,19.5015
2023-06-17,19.5015
2023-06-18,19.5015
2023-06-19,19.5015
2023-06-20,19.1704
2023-06-21,19.208
2023-06-22,19.5187
2023-06-23,19.4448
2023-06-24,19.4448
2023-06-25,19.4448
2023-06-26,19.4735
2023-06-27,19.4525
2023-06-28,19.6855
2023-06-29,19.5199
2023-06-30,19.8732
2023-07-01,19.8732
2023-07-02,19.8732
2023-07-03,19.5913
2023-07-04,19.5913
2023-07-05,19.64
2023-07-06,19.4737
2023-07-07,18.9814
2023-07-08,18.9814
2023-07-09,18.9814
2023-07-10,19.3893
2023-07-11,19.2126
2023-07-12,19.4932
2023-07-13,19.6855
2023-07-14,19.9271
2023-07-15,19.9271
2023-07-16,19.9271
2023-07-17,20.2674
2023-07-18,20.3323
2023-07-19,20.3057
2023-07-20,20.5168
2023-07-21,20.5583
2023-07-22,20.5583
2023-07-23,20.5583
2023-07-24,20.207
2023-07-25,20.2726
2023-07-26,19.8732
2023-07-27,19.7257
2023-07-28,20.0121
2023-07-29,20.0121
2023-07-30,20.0121
2023-07-31,19.9011
2023-08-01,19.6023
2023-08-02,20.3438
2023-08-03,19.65
2023-08-04,19.1775
2023-08-05,19.1775
2023-08-06,19.1775
2023-08-07,19.4925
2023-08-08,19.4371
2023-08-09,19.4788
2023-08-10,19.6265
2023-08-11,19.7879
2023-08-12,19.7879
2023-08-13,19.7879
2023-08-14,19.756
2023-08-15,19.7827
2023-08-16,19.3682
2023-08-17,19.3981
2023-08-18,19.4599
2023-08-19,19.4599
2023-08-20,19.4599
2023-08-21,19.8452
2023-08-22,19.8231
2023-08-23,19.8361
2023-08-24,19.5868
2023-08-25,19.801
2023-08-26,19.801
2023-08-27,19.801
2023-08-28,19.9012
2023-08-29,19.8791
2023-08-30,19.8465
2023-08-31,19.689
2023-09-01,19.8686
2023-09-02,19.8686
2023-09-03,19.8686
2023-09-04,19.8686
2023-09-05,19.6838
2023-09-06,19.4274
2023-09-07,19.4039
2023-09-08,19.3447
2023-09-09,19.3447
2023-09-10,19.3447
2023-09-11,19.6161
2023-09-12,19.5725
2023-09-13,19.5914
2023-09-14,19.759
2023-09-15,19.7255
2023-09-16,19.7255
2023-09-17,19.7255
2023-09-18,19.9272
2023-09-19,20.3346
2023-09-20,19.9474
2023-09-21,20.0756
2023-09-22,19.7665
2023-09-23,19.7665
2023-09-24,19.7665
2023-09-25,19.8407
2023-09-26,19.907
2023-09-27,19.7743
2023-09-28,19.9598
2023-09-29,20.2647
2023-09-30,20.2647
2023-10-01,20.2647
2023-10-02,20.2707
2023-10-03,20.0923
2023-10-04,20.6129
2023-10-05,20.7574
2023-10-06,21.1222
2023-10-07,21.1222
2023-10-08,21.1222
2023-10-09,20.7614
2023-10-10,21.1188
2023-10-11,21.4304
2023-10-12,21.6135
2023-10-13,21.8132
2023-10-14,21.8132
2023-10-15,21.8132
2023-10-16,22.0129
2023-10-17,21.9796
2023-10-18,21.5835
2023-10-19,21.4004
2023-10-20,21.2047
2023-10-21,21.2047
2023-10-22,21.2047
2023-10-23,21.5908
2023-10-24,21.7053
2023-10-25,21.2833
2023-10-26,21.1661
2023-10-27,20.7667
2023-10-28,20.7667
2023-10-29,20.7667
2023-10-30,20.9111
2023-10-31,21.2214
2023-11-01,21.702
2023-11-02,22.1826
2023-11-03,22.1593
2023-11-04,22.1593
2023-11-05,22.1593
2023-11-06,22.7958
2023-11-07,22.2557
2023-11-08,22.1699
2023-11-09,21.6123
2023-11-10,21.9499
2023-11-11,21.9499
2023-11-12,21.9499
2023-11-13,22.3002
2023-11-14,21.704
2023-11-15,20.3342
2023-11-16,19.9128
2023-11-17,20.4113
2023-11-18,20.4113
2023-11-19,20.4113
2023-11-20,20.8326
2023-11-21,20.6957
2023-11-22,20.5927
2023-11-23,20.5927
2023-11-24,20.5801
2023-11-25,20.5801
2023-11-26,20.5801
2023-11-27,20.3907
2023-11-28,20.1813
2023-11-29,20.4445
2023-11-30,20.6977
2023-12-01,20.4551
2023-12-02,20.4551
2023-12-03,20.4551
2023-12-04,20.4199
2023-12-05,20.6539
2023-12-06,20.608
2023-12-07,20.6406
2023-12-08,20.388
2023-12-09,20.388
2023-12-10,20.388
2023-12-11,20.7961
2023-12-12,20.8918
2023-12-13,24.0382
2023-12-14,24.1399
2023-12-15,24.4111
2023-12-16,24.4111
2023-12-17,24.4111
2023-12-18,24.0103
2023-12-19,23.91
2023-12-20,23.7179
2023-12-21,23.7431
2023-12-22,24.0502
2023-12-23,24.0502
2023-12-24,24.0502
2023-12-25,24.0502
2023-12-26,24.2104
2023-12-27,24.2363
2023-12-28,24.3174
2023-12-29,23.993
2023-12-30,23.993
2023-12-31,23.993
2024-01-01,23.993
2024-01-02,24.2633
2024-01-03,24.2498
2024-01-04,24.6156
2024-01-05,24.6392
2024-01-06,24.6392
2024-01-07,24.6392
2024-01-08,24.8154
2024-01-09,24.9425
2024-01-10,25.1274
2024-01-11,25.5524
2024-01-12,25.7756
2024-01-13,25.7756
2024-01-14,25.7756
2024-01-15,25.7756
2024-01-16,26.0507
2024-01-17,25.7998
2024-01-18,25.7474
2024-01-19,25.8846
2024-01-20,25.8846
2024-01-21,25.8846
2024-01-22,26.2268
2024-01-23,26.1993
2024-01-24,25.3829
2024-01-25,25.5443
2024-01-26,25.5584
2024-01-27,25.5584
2024-01-28,25.5584
2024-01-29,25.9384
2024-01-30,26.6283
2024-01-31,25.7743
2024-02-01,25.8072
2024-02-02,25.1892
2024-02-03,25.1892
2024-02-04,25.1892
2024-02-05,25.4742
2024-02-06,24.6161
2024-02-07,24.8145
2024-02-08,25.0822
2024-02-09,25.0721
2024-02-10,25.0721
2024-02-11,25.0721
2024-02-12,24.7775
2024-02-13,24.6101
2024-02-14,24.7338
2024-02-15,25.367
2024-02-16,25.0913
2024-02-17,25.0913
2024-02-18,25.0913
2024-02-19,25.0913
2024-02-20,24.9861
2024-02-21,24.9181
2024-02-22,25.4
2024-02-23,25.6245
2024-02-24,25.6245
2024-02-25,25.6245
2024-02-26,25.8517
2024-02-27,25.6791
2024-02-28,25.4128
2024-02-29,24.9929
2024-03-01,25.8031
2024-03-02,25.8031
2024-03-03,25.8031
2024-03-04,25.2147
2024-03-05,24.6356
2024-03-06,24.3936
2024-03-07,24.3053
2024-03-08,24.5109
2024-03-09,24.5109
2024-03-10,24.5109
2024-03-11,24.5702
2024-03-12,24.4341
2024-03-13,24.4846
2024-03-14,24.186
2024-03-15,24.1132
2024-03-16,24.1132
2024-03-17,24.1132
2024-03-18,24.3619
2024-03-19,24.6194
2024-03-20,24.4112
2024-03-21,24.6538
2024-03-22,24.6505
2024-03-23,24.6505
2024-03-24,24.6505
2024-03-25,24.6754
2024-03-26,24.8392
2024-03-27,24.7623
2024-03-28,24.8089
2024-03-29,24.8089
2024-03-30,24.8089
2024-03-31,24.8089
2024-04-01,24.9754
2024-04-02,24.2298
2024-04-03,24.1887
2024-04-04,23.8651
2024-04-05,24.0605
2024-04-06,24.0605
2024-04-07,24.0605
2024-04-08,23.8953
