,RTL LX Equity,RTL LX Equity,RTL LX Equity,RTL LX Equity,RTL LX Equity
2016-08-30,50.169,50.433,50.118,50.118,51.0
2016-08-31,50.118,50.118,48.748,48.748,301.0
2016-09-01,48.748,49.391,48.748,48.825,101.0
2016-09-02,48.825,49.809,48.825,49.809,1.0
2016-09-03,48.825,49.809,48.825,49.809,1.0
2016-09-04,48.825,49.809,48.825,49.809,1.0
2016-09-05,49.384,49.648,49.384,49.571,101.0
2016-09-06,49.669,49.851,49.649,49.819,51.0
2016-09-07,49.819,49.819,49.389,49.389,51.0
2016-09-08,49.389,49.389,48.867,48.867,151.0
2016-09-09,48.867,48.952,48.515,48.515,1.0
2016-09-10,48.867,48.952,48.515,48.515,1.0
2016-09-11,48.867,48.952,48.515,48.515,1.0
2016-09-12,48.613,48.659,48.216,48.3,51.0
2016-09-13,48.353,48.353,48.346,48.346,51.0
2016-09-14,48.346,48.346,48.346,48.346,1.0
2016-09-15,48.346,48.346,48.137,48.274,1.0
2016-09-16,48.274,48.274,47.87,47.87,51.0
2016-09-17,48.274,48.274,47.87,47.87,51.0
2016-09-18,48.274,48.274,47.87,47.87,51.0
2016-09-19,47.87,48.444,47.87,48.424,1.0
2016-09-20,48.424,48.737,48.424,48.737,101.0
2016-09-21,48.737,48.737,48.124,48.124,51.0
2016-09-22,48.124,48.431,48.124,48.333,1.0
2016-09-23,48.333,48.333,48.098,48.111,1.0
2016-09-24,48.333,48.333,48.098,48.111,1.0
2016-09-25,48.333,48.333,48.098,48.111,1.0
2016-09-26,48.111,48.111,47.564,47.564,151.0
2016-09-27,47.564,48.092,47.049,48.092,133.0
2016-09-28,47.949,47.955,47.949,47.955,51.0
2016-09-29,47.955,48.287,47.955,48.287,1.0
2016-09-30,48.209,48.209,47.662,47.857,1.0
2016-10-01,48.209,48.209,47.662,47.857,1.0
2016-10-02,48.209,48.209,47.662,47.857,1.0
2016-10-03,47.857,47.857,47.857,47.857,1.0
2016-10-04,47.857,48.216,47.857,48.216,51.0
2016-10-05,48.216,48.216,47.955,47.955,51.0
2016-10-06,47.955,47.955,47.805,47.805,1.0
2016-10-07,47.805,47.805,47.121,47.121,51.0
2016-10-08,47.805,47.805,47.121,47.121,51.0
2016-10-09,47.805,47.805,47.121,47.121,51.0
2016-10-10,47.44,47.44,47.193,47.193,51.0
2016-10-11,47.193,47.193,47.173,47.173,51.0
2016-10-12,47.173,47.173,47.01,47.01,51.0
2016-10-13,47.01,47.01,46.085,46.339,151.0
2016-10-14,46.339,46.913,46.339,46.828,1.0
2016-10-15,46.339,46.913,46.339,46.828,1.0
2016-10-16,46.339,46.913,46.339,46.828,1.0
2016-10-17,46.515,46.828,46.365,46.476,1.0
2016-10-18,46.476,46.73,46.476,46.73,1.0
2016-10-19,46.515,46.652,46.515,46.652,1.0
2016-10-20,46.515,46.815,46.424,46.424,1.0
2016-10-21,46.424,46.424,45.766,45.935,1.0
2016-10-22,46.424,46.424,45.766,45.935,1.0
2016-10-23,46.424,46.424,45.766,45.935,1.0
2016-10-24,46.007,46.391,46.007,46.391,1.0
2016-10-25,46.391,46.391,45.955,45.955,1.0
2016-10-26,46.007,46.007,45.87,45.87,51.0
2016-10-27,45.87,46.222,45.87,45.903,1.0
2016-10-28,45.903,46.085,45.903,46.085,1.0
2016-10-29,45.903,46.085,45.903,46.085,1.0
2016-10-30,45.903,46.085,45.903,46.085,1.0
2016-10-31,46.085,46.541,46.085,46.509,51.0
2016-11-01,46.509,46.509,45.903,45.955,1.0
2016-11-02,45.955,45.955,45.323,45.323,101.0
2016-11-03,45.746,45.746,45.095,45.095,151.0
2016-11-04,45.095,45.095,44.417,44.417,62.0
2016-11-05,45.095,45.095,44.417,44.417,62.0
2016-11-06,45.095,45.095,44.417,44.417,62.0
2016-11-07,44.704,44.704,44.202,44.202,1.0
2016-11-08,44.704,44.704,44.189,44.254,1.0
2016-11-09,44.704,44.704,43.277,44.052,1.0
2016-11-10,44.052,44.762,44.052,44.6,1.0
2016-11-11,44.6,44.749,44.274,44.749,1.0
2016-11-12,44.6,44.749,44.274,44.749,1.0
2016-11-13,44.6,44.749,44.274,44.749,1.0
2016-11-14,44.749,44.749,43.505,43.505,1.0
2016-11-15,43.909,43.909,42.606,42.606,1.0
2016-11-16,43.661,43.661,42.521,42.521,1.0
2016-11-17,43.14,43.14,42.443,42.782,1.0
2016-11-18,43.14,43.14,42.743,42.743,1.0
2016-11-19,43.14,43.14,42.743,42.743,1.0
2016-11-20,43.14,43.14,42.743,42.743,1.0
2016-11-21,43.14,43.902,42.567,42.599,31.0
2016-11-22,43.14,43.14,42.417,42.945,1.0
2016-11-23,43.14,43.14,42.384,42.417,1.0
2016-11-24,42.879,42.879,42.176,42.423,1.0
2016-11-25,42.879,42.879,42.215,42.371,1.0
2016-11-26,42.879,42.879,42.215,42.371,1.0
2016-11-27,42.879,42.879,42.215,42.371,1.0
2016-11-28,42.879,42.879,42.045,42.111,1.0
2016-11-29,42.358,42.358,41.935,42.26,1.0
2016-11-30,42.358,42.358,41.479,41.778,1.0
2016-12-01,42.43,42.43,41.452,41.452,1.0
2016-12-02,42.358,42.358,41.622,42.032,1.0
2016-12-03,42.358,42.358,41.622,42.032,1.0
2016-12-04,42.358,42.358,41.622,42.032,1.0
2016-12-05,42.098,42.098,42.098,42.098,1.0
2016-12-06,42.098,42.795,42.098,42.795,1.0
2016-12-07,42.606,42.814,42.098,42.756,3.0
2016-12-08,42.606,42.873,42.606,42.795,1.0
2016-12-09,42.606,44.6,42.606,44.6,371.0
2016-12-10,42.606,44.6,42.606,44.6,371.0
2016-12-11,42.606,44.6,42.606,44.6,371.0
2016-12-12,44.43,44.43,43.655,43.967,83.0
2016-12-13,43.967,44.437,43.785,44.143,630.0
2016-12-14,44.143,44.469,44.143,44.267,1.0
2016-12-15,44.267,44.267,44.007,44.091,1.0
2016-12-16,44.091,44.091,43.915,43.915,51.0
2016-12-17,44.091,44.091,43.915,43.915,51.0
2016-12-18,44.091,44.091,43.915,43.915,51.0
2016-12-19,43.915,43.915,43.622,43.622,121.0
2016-12-20,43.622,44.984,43.622,44.984,217.0
2016-12-21,44.951,45.479,44.815,44.932,111.0
2016-12-22,44.932,45.44,44.932,45.082,1.0
2016-12-23,45.082,45.082,44.99,44.99,1.0
2016-12-24,45.082,45.082,44.99,44.99,1.0
2016-12-25,45.082,45.082,44.99,44.99,1.0
2016-12-26,45.082,45.082,44.99,44.99,1.0
2016-12-27,44.99,45.857,44.99,45.798,101.0
2016-12-28,45.733,45.733,44.697,44.697,201.0
2016-12-29,44.697,45.284,44.697,45.245,51.0
2016-12-30,45.205,45.434,45.088,45.434,1.0
2016-12-31,45.205,45.434,45.088,45.434,1.0
2017-01-01,45.205,45.434,45.088,45.434,1.0
2017-01-02,45.205,46.196,45.205,46.196,151.0
2017-01-03,45.994,46.522,45.896,46.111,201.0
2017-01-04,46.111,46.111,45.479,45.479,101.0
2017-01-05,45.479,45.74,45.479,45.603,1.0
2017-01-06,45.603,45.603,45.492,45.492,1.0
2017-01-07,45.603,45.603,45.492,45.492,1.0
2017-01-08,45.603,45.603,45.492,45.492,1.0
2017-01-09,45.492,45.59,45.473,45.473,1.0
2017-01-10,45.473,45.473,45.218,45.218,51.0
2017-01-11,45.218,45.59,44.958,45.375,51.0
2017-01-12,45.375,45.375,44.808,45.095,1.0
2017-01-13,45.095,45.942,45.095,45.779,51.0
2017-01-14,45.095,45.942,45.095,45.779,51.0
2017-01-15,45.095,45.942,45.095,45.779,51.0
2017-01-16,45.779,46.893,45.779,46.535,51.0
2017-01-17,46.254,46.443,46.254,46.443,51.0
2017-01-18,46.443,46.443,45.942,45.942,1.0
2017-01-19,46.007,46.007,45.74,45.74,101.0
2017-01-20,45.74,45.74,45.544,45.544,1.0
2017-01-21,45.74,45.74,45.544,45.544,1.0
2017-01-22,45.74,45.74,45.544,45.544,1.0
2017-01-23,45.544,45.649,45.427,45.635,51.0
2017-01-24,45.635,45.759,45.492,45.616,1.0
2017-01-25,45.616,46.417,45.616,46.417,101.0
2017-01-26,46.417,46.417,46.228,46.228,1.0
2017-01-27,46.228,46.228,45.766,45.948,1.0
2017-01-28,46.228,46.228,45.766,45.948,1.0
2017-01-29,46.228,46.228,45.766,45.948,1.0
2017-01-30,45.948,45.961,45.655,45.864,1.0
2017-01-31,45.864,47.147,45.864,45.981,101.0
2017-02-01,46.268,46.463,45.701,46.118,1.0
2017-02-02,46.268,46.443,46.046,46.443,1.0
2017-02-03,46.443,46.443,45.714,45.714,51.0
2017-02-04,46.443,46.443,45.714,45.714,51.0
2017-02-05,46.443,46.443,45.714,45.714,51.0
2017-02-06,45.746,45.746,45.479,45.479,101.0
2017-02-07,45.479,45.479,45.381,45.381,1.0
2017-02-08,45.381,45.994,45.205,45.87,1.0
2017-02-09,45.87,46.039,45.87,46.039,1.0
2017-02-10,45.994,46.522,45.994,46.522,101.0
2017-02-11,45.994,46.522,45.994,46.522,101.0
2017-02-12,45.994,46.522,45.994,46.522,101.0
2017-02-13,46.515,46.847,46.515,46.619,51.0
2017-02-14,46.619,46.906,46.619,46.906,1.0
2017-02-15,46.645,46.932,46.645,46.932,101.0
2017-02-16,46.932,47.173,46.932,47.173,101.0
2017-02-17,47.173,47.61,47.173,47.551,1.0
2017-02-18,47.173,47.61,47.173,47.551,1.0
2017-02-19,47.173,47.61,47.173,47.551,1.0
2017-02-20,47.297,47.694,47.297,47.694,151.0
2017-02-21,47.694,48.287,47.694,48.287,1.0
2017-02-22,47.949,48.463,47.949,48.203,101.0
2017-02-23,48.203,48.379,48.203,48.379,1.0
2017-02-24,48.379,48.379,47.271,47.388,151.0
2017-02-25,48.379,48.379,47.271,47.388,151.0
2017-02-26,48.379,48.379,47.271,47.388,151.0
2017-02-27,47.388,47.388,47.069,47.186,51.0
2017-02-28,47.186,47.408,47.121,47.121,1.0
2017-03-01,47.121,48.17,47.121,48.17,21.0
2017-03-02,47.949,47.949,47.799,47.799,1.0
2017-03-03,47.799,47.799,47.694,47.694,51.0
2017-03-04,47.799,47.799,47.694,47.694,51.0
2017-03-05,47.799,47.799,47.694,47.694,51.0
2017-03-06,47.694,47.694,47.238,47.577,51.0
2017-03-07,47.577,47.577,47.173,47.427,51.0
2017-03-08,47.427,47.564,47.427,47.564,1.0
2017-03-09,47.564,48.476,47.564,48.476,121.0
2017-03-10,48.47,48.47,47.851,47.851,1.0
2017-03-11,48.47,48.47,47.851,47.851,1.0
2017-03-12,48.47,48.47,47.851,47.851,1.0
2017-03-13,47.962,48.203,47.962,48.203,1.0
2017-03-14,47.955,48.294,47.694,47.734,77.0
2017-03-15,47.734,47.838,47.734,47.838,1.0
2017-03-16,47.838,48.151,47.838,48.151,1.0
2017-03-17,48.151,48.151,47.805,47.805,1.0
2017-03-18,48.151,48.151,47.805,47.805,1.0
2017-03-19,48.151,48.151,47.805,47.805,1.0
2017-03-20,47.962,47.962,47.675,47.675,1.0
2017-03-21,47.962,47.962,47.694,47.694,91.0
2017-03-22,47.701,47.701,46.828,46.991,1.0
2017-03-23,47.18,48.053,47.18,48.02,1.0
2017-03-24,47.688,48.405,47.688,48.405,1.0
2017-03-25,47.688,48.405,47.688,48.405,1.0
2017-03-26,47.688,48.405,47.688,48.405,1.0
2017-03-27,47.688,48.405,47.688,47.72,1.0
2017-03-28,47.688,48.242,47.688,48.242,101.0
2017-03-29,48.209,48.366,48.066,48.066,1.0
2017-03-30,48.066,48.756,48.066,48.75,1.0
2017-03-31,48.73,49.33,48.73,49.33,1.0
2017-04-01,48.73,49.33,48.73,49.33,1.0
2017-04-02,48.73,49.33,48.73,49.33,1.0
2017-04-03,48.73,49.304,48.73,49.102,101.0
2017-04-04,49.102,49.838,49.102,49.838,1.0
2017-04-05,49.252,49.486,49.226,49.226,1.0
2017-04-06,49.226,49.226,48.861,49.167,1.0
2017-04-07,49.167,49.258,48.672,48.75,11.0
2017-04-08,49.167,49.258,48.672,48.75,11.0
2017-04-09,49.167,49.258,48.672,48.75,11.0
2017-04-10,48.75,49.115,48.75,49.115,1.0
2017-04-11,49.115,49.147,49.115,49.147,1.0
2017-04-12,49.147,49.219,49.147,49.219,1.0
2017-04-13,49.219,49.219,49.219,49.219,1.0
2017-04-14,49.219,49.219,49.219,49.219,1.0
2017-04-15,49.219,49.219,49.219,49.219,1.0
2017-04-16,49.219,49.219,49.219,49.219,1.0
2017-04-17,49.219,49.219,49.219,49.219,1.0
2017-04-18,49.219,49.473,49.095,49.095,1.0
2017-04-19,49.095,49.095,48.45,49.05,1.0
2017-04-20,49.05,49.05,48.587,48.587,1.0
2017-04-21,48.743,48.743,48.359,48.359,1.0
2017-04-22,48.743,48.743,48.359,48.359,1.0
2017-04-23,48.743,48.743,48.359,48.359,1.0
2017-04-24,48.743,48.985,48.659,48.828,1.0
2017-04-25,49.134,50.776,49.201,49.201,301.0
2017-04-26,49.201,49.201,48.842,48.869,51.0
2017-04-27,48.876,48.876,48.76,48.828,1.0
2017-04-28,48.876,48.876,48.163,48.523,1.0
2017-04-29,48.876,48.876,48.163,48.523,1.0
2017-04-30,48.876,48.876,48.163,48.523,1.0
2017-05-01,48.876,48.876,48.163,48.523,1.0
2017-05-02,48.523,49.385,48.523,49.242,1.0
2017-05-03,49.242,49.242,48.889,48.889,1.0
2017-05-04,48.889,49.073,48.299,49.073,1.0
2017-05-05,49.073,49.073,48.401,48.502,1.0
2017-05-06,49.073,49.073,48.401,48.502,1.0
2017-05-07,49.073,49.073,48.401,48.502,1.0
2017-05-08,48.502,49.052,48.502,49.005,1.0
2017-05-09,49.005,49.364,49.005,49.364,1.0
2017-05-10,49.364,49.459,49.215,49.459,1.0
2017-05-11,49.459,49.459,46.14,46.14,1.0
2017-05-12,48.19,48.19,46.086,46.154,51.0
2017-05-13,48.19,48.19,46.086,46.154,51.0
2017-05-14,48.19,48.19,46.086,46.154,51.0
2017-05-15,46.962,46.962,46.317,46.704,1.0
2017-05-16,46.839,48.597,46.812,46.86,71.0
2017-05-17,47.111,47.111,46.391,46.391,237.0
2017-05-18,46.391,46.968,45.72,45.72,131.0
2017-05-19,45.753,46.032,45.753,45.828,1.0
2017-05-20,45.753,46.032,45.753,45.828,1.0
2017-05-21,45.753,46.032,45.753,45.828,1.0
2017-05-22,45.828,46.439,45.828,46.425,1.0
2017-05-23,46.215,46.222,46.215,46.222,41.0
2017-05-24,46.222,46.717,46.222,46.717,1.0
2017-05-25,46.717,46.717,46.351,46.588,1.0
2017-05-26,46.588,46.826,46.588,46.765,1.0
2017-05-27,46.588,46.826,46.588,46.765,1.0
2017-05-28,46.588,46.826,46.588,46.765,1.0
2017-05-29,46.765,46.968,46.765,46.968,21.0
2017-05-30,46.968,47.07,46.649,46.649,1.0
2017-05-31,46.649,47.22,46.649,47.023,51.0
2017-06-01,47.023,47.864,47.023,47.634,1.0
2017-06-02,47.233,47.647,47.233,47.647,51.0
2017-06-03,47.233,47.647,47.233,47.647,51.0
2017-06-04,47.233,47.647,47.233,47.647,51.0
2017-06-05,47.654,48.054,47.654,48.054,101.0
2017-06-06,48.054,48.054,47.043,47.24,61.0
2017-06-07,47.24,47.444,47.138,47.138,1.0
2017-06-08,47.138,47.138,46.575,46.575,1.0
2017-06-09,47.111,47.111,46.276,46.493,1.0
2017-06-10,47.111,47.111,46.276,46.493,1.0
2017-06-11,47.111,47.111,46.276,46.493,1.0
2017-06-12,46.839,46.839,46.52,46.629,1.0
2017-06-13,46.629,46.968,46.575,46.812,51.0
2017-06-14,46.812,46.962,46.67,46.962,1.0
2017-06-15,46.962,46.962,46.29,46.29,51.0
2017-06-16,46.29,46.419,45.93,45.93,1.0
2017-06-17,46.29,46.419,45.93,45.93,1.0
2017-06-18,46.29,46.419,45.93,45.93,1.0
2017-06-19,46.025,46.168,45.998,45.998,1.0
2017-06-20,46.025,46.025,46.025,46.025,1.0
2017-06-21,46.025,46.025,45.407,45.55,1.0
2017-06-22,45.753,46.425,45.204,45.421,71.0
2017-06-23,45.482,45.482,45.482,45.482,1.0
2017-06-24,45.482,45.482,45.482,45.482,1.0
2017-06-25,45.482,45.482,45.482,45.482,1.0
2017-06-26,45.482,46.222,45.482,45.896,1.0
2017-06-27,45.896,45.896,45.054,45.054,1.0
2017-06-28,45.482,45.482,44.593,44.993,1.0
2017-06-29,45.211,45.211,44.878,44.878,1.0
2017-06-30,45.211,45.211,44.647,44.871,1.0
2017-07-01,45.211,45.211,44.647,44.871,1.0
2017-07-02,45.211,45.211,44.647,44.871,1.0
2017-07-03,45.211,45.211,44.796,44.925,1.0
2017-07-04,45.211,45.211,44.878,45.014,1.0
2017-07-05,45.211,45.211,44.681,44.871,1.0
2017-07-06,45.211,45.211,44.145,44.145,1.0
2017-07-07,44.803,45.611,43.744,43.792,77.0
2017-07-08,44.803,45.611,43.744,43.792,77.0
2017-07-09,44.803,45.611,43.744,43.792,77.0
2017-07-10,44.797,44.797,43.894,44.05,1.0
2017-07-11,44.797,44.797,43.846,43.846,75.0
2017-07-12,44.39,44.39,43.962,44.03,1.0
2017-07-13,44.396,44.437,43.975,44.437,1.0
2017-07-14,44.437,44.661,44.308,44.484,1.0
2017-07-15,44.437,44.661,44.308,44.484,1.0
2017-07-16,44.437,44.661,44.308,44.484,1.0
2017-07-17,44.484,44.796,44.484,44.627,1.0
2017-07-18,44.627,44.627,44.138,44.382,1.0
2017-07-19,44.396,44.593,44.321,44.559,1.0
2017-07-20,44.396,44.824,44.396,44.688,1.0
2017-07-21,44.688,44.688,44.369,44.369,1.0
2017-07-22,44.688,44.688,44.369,44.369,1.0
2017-07-23,44.688,44.688,44.369,44.369,1.0
2017-07-24,44.396,44.62,44.396,44.62,1.0
2017-07-25,44.62,44.824,44.579,44.579,1.0
2017-07-26,44.579,44.749,44.572,44.749,1.0
2017-07-27,44.749,44.81,44.464,44.661,1.0
2017-07-28,44.661,44.674,44.45,44.471,1.0
2017-07-29,44.661,44.674,44.45,44.471,1.0
2017-07-30,44.661,44.674,44.45,44.471,1.0
2017-07-31,44.471,44.722,44.471,44.654,1.0
2017-08-01,44.654,44.796,44.654,44.735,1.0
2017-08-02,44.735,45.068,44.735,44.973,1.0
2017-08-03,44.973,44.973,44.539,44.742,1.0
2017-08-04,44.742,45.272,44.572,45.272,1.0
2017-08-05,44.742,45.272,44.572,45.272,1.0
2017-08-06,44.742,45.272,44.572,45.272,1.0
2017-08-07,45.068,45.163,45.068,45.163,15.0
2017-08-08,45.061,45.57,45.061,45.57,1.0
2017-08-09,45.061,45.448,45.061,45.258,1.0
2017-08-10,44.932,45.475,44.932,45.407,30.0
2017-08-11,45.333,45.333,44.966,44.966,1.0
2017-08-12,45.333,45.333,44.966,44.966,1.0
2017-08-13,45.333,45.333,44.966,44.966,1.0
2017-08-14,44.966,45.611,44.966,45.611,101.0
2017-08-15,45.611,45.828,45.611,45.733,1.0
2017-08-16,45.733,45.733,45.733,45.733,1.0
2017-08-17,45.733,45.916,45.679,45.916,1.0
2017-08-18,45.876,45.876,45.489,45.625,1.0
2017-08-19,45.876,45.876,45.489,45.625,1.0
2017-08-20,45.876,45.876,45.489,45.625,1.0
2017-08-21,45.625,45.625,45.048,45.061,1.0
2017-08-22,45.061,45.882,45.0,45.475,46.0
2017-08-23,45.475,46.154,44.627,44.742,41.0
2017-08-24,44.939,46.425,44.335,44.335,46.0
2017-08-25,46.697,46.697,44.192,44.613,96.0
2017-08-26,46.697,46.697,44.192,44.613,96.0
2017-08-27,46.697,46.697,44.192,44.613,96.0
2017-08-28,44.939,44.939,44.308,44.6,1.0
2017-08-29,44.939,44.939,40.778,42.231,1.0
2017-08-30,43.853,46.697,42.93,43.208,2.0
2017-08-31,43.785,45.475,42.604,43.072,45.0
2017-09-01,43.582,43.582,42.944,43.296,1.0
2017-09-02,43.582,43.582,42.944,43.296,1.0
2017-09-03,43.582,43.582,42.944,43.296,1.0
2017-09-04,43.31,43.31,42.964,42.964,1.0
2017-09-05,44.005,44.005,43.323,43.44,1.0
2017-09-06,44.005,44.005,43.067,43.136,1.0
2017-09-07,43.454,43.454,42.785,42.84,1.0
2017-09-08,42.902,42.902,42.688,42.688,1.0
2017-09-09,42.902,42.902,42.688,42.688,1.0
2017-09-10,42.902,42.902,42.688,42.688,1.0
2017-09-11,42.902,43.378,42.902,43.288,1.0
2017-09-12,43.288,43.585,43.288,43.585,51.0
2017-09-13,43.585,43.998,43.585,43.764,1.0
2017-09-14,43.764,43.86,43.495,43.647,1.0
2017-09-15,43.647,43.854,43.467,43.854,1.0
2017-09-16,43.647,43.854,43.467,43.854,1.0
2017-09-17,43.647,43.854,43.467,43.854,1.0
2017-09-18,43.854,43.854,43.654,43.654,1.0
2017-09-19,43.654,43.75,43.557,43.647,1.0
2017-09-20,43.647,43.798,43.647,43.66,1.0
2017-09-21,43.66,43.66,43.391,43.391,1.0
2017-09-22,43.391,43.881,43.24,43.488,1.0
2017-09-23,43.391,43.881,43.24,43.488,1.0
2017-09-24,43.391,43.881,43.24,43.488,1.0
2017-09-25,43.488,43.985,43.488,43.943,1.0
2017-09-26,43.854,43.854,43.854,43.854,1.0
2017-09-27,43.854,43.854,43.854,43.854,1.0
2017-09-28,43.854,43.854,43.854,43.854,1.0
2017-09-29,43.854,43.854,43.854,43.854,1.0
2017-09-30,43.854,43.854,43.854,43.854,1.0
2017-10-01,43.854,43.854,43.854,43.854,1.0
2017-10-02,43.854,44.605,43.854,44.605,1.0
2017-10-03,44.405,44.433,44.267,44.316,1.0
2017-10-04,44.316,44.86,44.316,44.447,1.0
2017-10-05,44.405,44.522,44.405,44.447,1.0
2017-10-06,44.405,44.653,44.405,44.653,1.0
2017-10-07,44.405,44.653,44.405,44.653,1.0
2017-10-08,44.405,44.653,44.405,44.653,1.0
2017-10-09,44.653,44.716,44.612,44.716,1.0
2017-10-10,44.681,44.681,44.433,44.433,1.0
2017-10-11,44.433,44.778,44.433,44.736,1.0
2017-10-12,44.681,45.005,44.681,45.005,51.0
2017-10-13,44.957,44.971,44.709,44.826,1.0
2017-10-14,44.957,44.971,44.709,44.826,1.0
2017-10-15,44.957,44.971,44.709,44.826,1.0
2017-10-16,44.826,44.826,44.585,44.585,1.0
2017-10-17,44.585,44.585,43.998,44.481,1.0
2017-10-18,44.557,45.122,44.557,45.122,1.0
2017-10-19,44.957,44.957,44.385,44.66,1.0
2017-10-20,44.66,44.66,44.55,44.55,151.0
2017-10-21,44.66,44.66,44.55,44.55,151.0
2017-10-22,44.66,44.66,44.55,44.55,151.0
2017-10-23,44.55,44.55,43.791,43.791,1.0
2017-10-24,44.005,44.088,43.791,44.04,1.0
2017-10-25,44.04,44.164,43.516,43.764,1.0
2017-10-26,44.005,44.06,43.522,43.929,1.0
2017-10-27,44.005,44.288,42.343,43.936,351.0
2017-10-28,44.005,44.288,42.343,43.936,351.0
2017-10-29,44.005,44.288,42.343,43.936,351.0
2017-10-30,43.578,44.081,43.578,43.895,51.0
2017-10-31,43.854,43.916,43.854,43.916,1.0
2017-11-01,43.854,44.212,43.791,43.86,1.0
2017-11-02,43.854,43.964,43.654,43.66,1.0
2017-11-03,43.66,44.012,43.66,44.012,11.0
2017-11-04,43.66,44.012,43.66,44.012,11.0
2017-11-05,43.66,44.012,43.66,44.012,11.0
2017-11-06,44.012,44.012,44.012,44.012,1.0
2017-11-07,44.012,44.012,44.012,44.012,1.0
2017-11-08,44.012,44.012,44.012,44.012,1.0
2017-11-09,44.012,44.619,44.012,44.04,51.0
2017-11-10,44.04,44.04,43.722,43.722,51.0
2017-11-11,44.04,44.04,43.722,43.722,51.0
2017-11-12,44.04,44.04,43.722,43.722,51.0
2017-11-13,43.722,44.688,43.667,43.771,81.0
2017-11-14,43.771,44.088,43.771,44.088,1.0
2017-11-15,44.088,44.088,42.916,43.033,1.0
2017-11-16,43.178,43.178,43.171,43.171,3.0
2017-11-17,43.178,43.44,43.178,43.44,1.0
2017-11-18,43.178,43.44,43.178,43.44,1.0
2017-11-19,43.178,43.44,43.178,43.44,1.0
2017-11-20,43.44,43.991,43.44,43.957,1.0
2017-11-21,43.957,45.281,43.957,45.24,1.0
2017-11-22,44.688,45.24,44.688,44.826,31.0
2017-11-23,44.826,44.826,44.826,44.736,1.0
2017-11-24,44.736,44.853,44.585,44.585,1.0
2017-11-25,44.736,44.853,44.585,44.585,1.0
2017-11-26,44.736,44.853,44.585,44.585,1.0
2017-11-27,44.585,44.585,44.136,44.254,1.0
2017-11-28,44.281,44.826,44.281,44.812,1.0
2017-11-29,44.812,45.633,44.812,45.364,1.0
2017-11-30,45.233,46.026,45.233,45.86,1.0
2017-12-01,45.509,46.564,45.509,46.171,1.0
2017-12-02,45.509,46.564,45.509,46.171,1.0
2017-12-03,45.509,46.564,45.509,46.171,1.0
2017-12-04,46.06,46.578,45.722,46.309,1.0
2017-12-05,46.06,46.447,46.06,46.405,1.0
2017-12-06,46.06,46.764,46.06,46.66,151.0
2017-12-07,46.66,46.895,46.343,46.695,1.0
2017-12-08,46.695,47.253,46.695,47.005,41.0
2017-12-09,46.695,47.253,46.695,47.005,41.0
2017-12-10,46.695,47.253,46.695,47.005,41.0
2017-12-11,46.888,47.171,46.888,47.171,1.0
2017-12-12,46.888,47.309,46.888,46.895,1.0
2017-12-13,46.888,46.922,46.791,46.922,1.0
2017-12-14,46.888,46.971,46.778,46.778,1.0
2017-12-15,46.778,46.957,46.681,46.936,1.0
2017-12-16,46.778,46.957,46.681,46.936,1.0
2017-12-17,46.778,46.957,46.681,46.936,1.0
2017-12-18,46.888,47.246,46.888,47.047,1.0
2017-12-19,46.888,46.978,46.778,46.778,1.0
2017-12-20,46.778,46.943,46.605,46.709,1.0
2017-12-21,46.709,46.75,46.709,46.75,1.0
2017-12-22,46.75,46.75,46.564,46.64,1.0
2017-12-23,46.75,46.75,46.564,46.64,1.0
2017-12-24,46.75,46.75,46.564,46.64,1.0
2017-12-25,46.75,46.75,46.564,46.64,1.0
2017-12-26,46.75,46.75,46.564,46.64,1.0
2017-12-27,46.64,46.75,46.233,46.453,1.0
2017-12-28,46.453,46.453,45.964,46.315,1.0
2017-12-29,46.35,46.35,46.157,46.157,51.0
2017-12-30,46.35,46.35,46.157,46.157,51.0
2017-12-31,46.35,46.35,46.157,46.157,51.0
2018-01-01,46.35,46.35,46.157,46.157,51.0
2018-01-02,46.171,46.205,45.86,45.964,51.0
2018-01-03,45.964,46.688,45.964,46.619,1.0
2018-01-04,46.309,46.619,46.309,46.447,151.0
2018-01-05,46.447,47.067,46.447,47.033,1.0
2018-01-06,46.447,47.067,46.447,47.033,1.0
2018-01-07,46.447,47.067,46.447,47.033,1.0
2018-01-08,46.86,47.378,46.86,47.309,1.0
2018-01-09,47.309,47.998,47.309,47.929,151.0
2018-01-10,47.929,47.929,47.446,47.446,151.0
2018-01-11,47.446,47.515,47.343,47.515,1.0
2018-01-12,47.515,47.929,47.515,47.929,1.0
2018-01-13,47.515,47.929,47.515,47.929,1.0
2018-01-14,47.515,47.929,47.515,47.929,1.0
2018-01-15,47.929,48.481,47.929,47.998,1.0
2018-01-16,47.998,48.826,47.998,48.343,51.0
2018-01-17,48.343,48.481,48.102,48.309,1.0
2018-01-18,48.309,48.412,48.102,48.24,1.0
2018-01-19,48.24,48.55,48.24,48.55,1.0
2018-01-20,48.24,48.55,48.24,48.55,1.0
2018-01-21,48.24,48.55,48.24,48.55,1.0
2018-01-22,48.55,48.619,48.309,48.619,1.0
2018-01-23,48.619,48.619,47.998,48.205,1.0
2018-01-24,48.309,48.309,47.515,47.515,1.0
2018-01-25,48.309,48.309,47.205,47.205,151.0
2018-01-26,47.205,47.515,46.964,47.481,1.0
2018-01-27,47.205,47.515,46.964,47.481,1.0
