,CLX US Equity
2022-06-23,7.023
2022-06-24,7.023
2022-06-25,7.023
2022-06-26,7.023
2022-06-27,7.023
2022-06-28,7.023
2022-06-29,7.023
2022-06-30,7.023
2022-07-01,7.023
2022-07-02,7.023
2022-07-03,7.023
2022-07-04,7.023
2022-07-05,7.023
2022-07-06,7.023
2022-07-07,7.023
2022-07-08,7.023
2022-07-09,7.023
2022-07-10,7.023
2022-07-11,7.023
2022-07-12,7.023
2022-07-13,7.023
2022-07-14,7.023
2022-07-15,7.023
2022-07-16,7.023
2022-07-17,7.023
2022-07-18,6.912
2022-07-19,6.912
2022-07-20,6.964
2022-07-21,6.964
2022-07-22,6.964
2022-07-23,6.964
2022-07-24,6.972
2022-07-25,6.93
2022-07-26,6.93
2022-07-27,6.93
2022-07-28,6.93
2022-07-29,6.93
2022-07-30,6.93
2022-07-31,6.93
2022-08-01,6.93
2022-08-02,6.93
2022-08-03,6.93
2022-08-04,6.392
2022-08-05,6.392
2022-08-06,6.392
2022-08-07,6.392
2022-08-08,6.392
2022-08-09,6.392
2022-08-10,6.392
2022-08-11,6.392
2022-08-12,6.392
2022-08-13,6.392
2022-08-14,6.392
2022-08-15,6.392
2022-08-16,6.392
2022-08-17,6.392
2022-08-18,6.412
2022-08-19,6.412
2022-08-20,6.412
2022-08-21,6.412
2022-08-22,6.412
2022-08-23,6.412
2022-08-24,6.412
2022-08-25,6.412
2022-08-26,6.412
2022-08-27,6.412
2022-08-28,6.412
2022-08-29,6.412
2022-08-30,6.28
2022-08-31,6.28
2022-09-01,6.28
2022-09-02,6.28
2022-09-03,6.28
2022-09-04,6.28
2022-09-05,6.28
2022-09-06,6.28
2022-09-07,6.28
2022-09-08,6.28
2022-09-09,6.191
2022-09-10,6.191
2022-09-11,6.191
2022-09-12,6.191
2022-09-13,6.207
2022-09-14,6.207
2022-09-15,6.207
2022-09-16,6.207
2022-09-17,6.207
2022-09-18,6.207
2022-09-19,6.207
2022-09-20,6.182
2022-09-21,6.182
2022-09-22,6.182
2022-09-23,6.182
2022-09-24,6.182
2022-09-25,6.182
2022-09-26,6.182
2022-09-27,6.182
2022-09-28,6.182
2022-09-29,6.182
2022-09-30,6.182
2022-10-01,6.182
2022-10-02,6.181
2022-10-03,6.181
2022-10-04,6.175
2022-10-05,6.175
2022-10-06,6.175
2022-10-07,6.175
2022-10-08,6.175
2022-10-09,6.174
2022-10-10,6.17
2022-10-11,6.169
2022-10-12,6.169
2022-10-13,6.165
2022-10-14,6.165
2022-10-15,6.165
2022-10-16,6.165
2022-10-17,6.147
2022-10-18,6.133
2022-10-19,6.133
2022-10-20,6.133
2022-10-21,6.133
2022-10-22,6.133
2022-10-23,6.133
2022-10-24,6.114
2022-10-25,6.114
2022-10-26,6.114
2022-10-27,6.114
2022-10-28,6.114
2022-10-29,6.114
2022-10-30,6.114
2022-10-31,6.114
2022-11-01,6.138
2022-11-02,6.264
2022-11-03,6.264
2022-11-04,6.264
2022-11-05,6.264
2022-11-06,6.264
2022-11-07,6.264
2022-11-08,6.264
2022-11-09,6.313
2022-11-10,6.313
2022-11-11,6.313
2022-11-12,6.313
2022-11-13,6.313
2022-11-14,6.313
2022-11-15,6.294
2022-11-16,6.294
2022-11-17,6.294
2022-11-18,6.294
2022-11-19,6.294
2022-11-20,6.294
2022-11-21,6.294
2022-11-22,6.294
2022-11-23,6.294
2022-11-24,6.294
2022-11-25,6.294
2022-11-26,6.294
2022-11-27,6.294
2022-11-28,6.294
2022-11-29,6.294
2022-11-30,6.323
2022-12-01,6.323
2022-12-02,6.323
2022-12-03,6.323
2022-12-04,6.323
2022-12-05,6.323
2022-12-06,6.323
2022-12-07,6.323
2022-12-08,6.323
2022-12-09,6.323
2022-12-10,6.323
2022-12-11,6.323
2022-12-12,6.323
2022-12-13,6.323
2022-12-14,6.323
2022-12-15,6.323
2022-12-16,6.323
2022-12-17,6.323
2022-12-18,6.323
2022-12-19,6.323
2022-12-20,6.323
2022-12-21,6.323
2022-12-22,6.323
2022-12-23,6.323
2022-12-24,6.323
2022-12-25,6.323
2022-12-26,6.323
2022-12-27,6.323
2022-12-28,6.323
2022-12-29,6.323
2022-12-30,6.323
2022-12-31,6.323
2023-01-01,6.323
2023-01-02,6.323
2023-01-03,6.314
2023-01-04,6.314
2023-01-05,6.314
2023-01-06,6.314
2023-01-07,6.314
2023-01-08,6.314
2023-01-09,6.314
2023-01-10,6.314
2023-01-11,6.314
2023-01-12,6.275
2023-01-13,6.275
2023-01-14,6.275
2023-01-15,6.275
2023-01-16,6.275
2023-01-17,6.275
2023-01-18,6.275
2023-01-19,6.275
2023-01-20,6.257
2023-01-21,6.257
2023-01-22,6.258
2023-01-23,6.258
2023-01-24,6.261
2023-01-25,6.261
2023-01-26,6.261
2023-01-27,6.261
2023-01-28,6.261
2023-01-29,6.261
2023-01-30,6.261
2023-01-31,6.237
2023-02-01,6.237
2023-02-02,6.268
2023-02-03,6.205
2023-02-04,6.205
2023-02-05,6.205
2023-02-06,6.205
2023-02-07,6.205
2023-02-08,6.205
2023-02-09,6.205
2023-02-10,6.205
2023-02-11,6.205
2023-02-12,6.205
2023-02-13,6.205
2023-02-14,6.205
2023-02-15,6.205
2023-02-16,6.224
2023-02-17,6.217
2023-02-18,6.217
2023-02-19,6.217
2023-02-20,6.217
2023-02-21,6.217
2023-02-22,6.217
2023-02-23,6.217
2023-02-24,6.217
2023-02-25,6.217
2023-02-26,6.217
2023-02-27,6.217
2023-02-28,6.217
2023-03-01,6.217
2023-03-02,6.217
2023-03-03,6.217
2023-03-04,6.217
2023-03-05,6.217
2023-03-06,6.217
2023-03-07,6.198
2023-03-08,6.198
2023-03-09,6.198
2023-03-10,6.198
2023-03-11,6.198
2023-03-12,6.198
2023-03-13,6.198
2023-03-14,6.198
2023-03-15,6.198
2023-03-16,6.198
2023-03-17,6.198
2023-03-18,6.198
2023-03-19,6.198
2023-03-20,6.198
2023-03-21,6.198
2023-03-22,6.198
2023-03-23,6.198
2023-03-24,6.198
2023-03-25,6.198
2023-03-26,6.198
2023-03-27,6.198
2023-03-28,6.198
2023-03-29,6.198
2023-03-30,6.198
2023-03-31,6.198
2023-04-01,6.198
2023-04-02,6.198
2023-04-03,6.223
2023-04-04,6.223
2023-04-05,6.223
2023-04-06,6.228
2023-04-07,6.228
2023-04-08,6.228
2023-04-09,6.228
2023-04-10,6.228
2023-04-11,6.242
2023-04-12,6.232
2023-04-13,6.263
2023-04-14,6.263
2023-04-15,6.263
2023-04-16,6.263
2023-04-17,6.268
2023-04-18,6.267
2023-04-19,6.267
2023-04-20,6.261
2023-04-21,6.261
2023-04-22,6.261
2023-04-23,6.261
2023-04-24,6.261
2023-04-25,6.261
2023-04-26,6.261
2023-04-27,6.261
2023-04-28,6.261
2023-04-29,6.261
2023-04-30,6.261
2023-05-01,6.261
2023-05-02,6.289
2023-05-03,6.331
2023-05-04,6.331
2023-05-05,6.391
2023-05-06,6.391
2023-05-07,6.391
2023-05-08,6.391
2023-05-09,6.393
2023-05-10,6.393
2023-05-11,6.393
2023-05-12,6.413
2023-05-13,6.413
2023-05-14,6.413
2023-05-15,6.413
2023-05-16,6.414
2023-05-17,6.414
2023-05-18,6.443
2023-05-19,6.481
2023-05-20,6.481
2023-05-21,6.481
2023-05-22,6.481
2023-05-23,6.481
2023-05-24,6.481
2023-05-25,6.481
2023-05-26,6.481
2023-05-27,6.481
2023-05-28,6.481
2023-05-29,6.485
2023-05-30,6.485
2023-05-31,6.485
2023-06-01,6.485
2023-06-02,6.485
2023-06-03,6.485
2023-06-04,6.489
2023-06-05,6.489
2023-06-06,6.489
2023-06-07,6.489
2023-06-08,6.489
2023-06-09,6.489
2023-06-10,6.499
2023-06-11,6.499
2023-06-12,6.489
2023-06-13,6.489
2023-06-14,6.489
2023-06-15,6.489
2023-06-16,6.489
2023-06-17,6.489
2023-06-18,6.489
2023-06-19,6.489
2023-06-20,6.489
2023-06-21,6.489
2023-06-22,6.489
2023-06-23,6.489
2023-06-24,6.489
2023-06-25,6.489
2023-06-26,6.489
2023-06-27,6.489
2023-06-28,6.489
2023-06-29,6.467
2023-06-30,6.467
2023-07-01,6.467
2023-07-02,6.467
2023-07-03,6.467
2023-07-04,6.467
2023-07-05,6.467
2023-07-06,6.467
2023-07-07,6.467
2023-07-08,6.467
2023-07-09,6.467
2023-07-10,6.467
2023-07-11,6.467
2023-07-12,6.467
2023-07-13,6.467
2023-07-14,6.467
2023-07-15,6.467
2023-07-16,6.467
2023-07-17,6.458
2023-07-18,6.458
2023-07-19,6.458
2023-07-20,6.306
2023-07-21,6.306
2023-07-22,6.306
2023-07-23,6.36
2023-07-24,6.36
2023-07-25,6.36
2023-07-26,6.36
2023-07-27,6.36
2023-07-28,6.36
2023-07-29,6.36
2023-07-30,6.36
2023-07-31,6.36
2023-08-01,6.36
2023-08-02,6.342
2023-08-03,6.504
2023-08-04,6.504
2023-08-05,6.504
2023-08-06,6.514
2023-08-07,6.514
2023-08-08,6.514
2023-08-09,6.514
2023-08-10,6.514
2023-08-11,6.514
2023-08-12,6.514
2023-08-13,6.517
2023-08-14,6.547
2023-08-15,6.547
2023-08-16,6.543
2023-08-17,6.543
2023-08-18,6.543
2023-08-19,6.543
2023-08-20,6.543
2023-08-21,6.538
2023-08-22,6.538
2023-08-23,6.538
2023-08-24,6.538
2023-08-25,6.538
2023-08-26,6.538
2023-08-27,6.538
2023-08-28,6.538
2023-08-29,6.539
2023-08-30,6.539
2023-08-31,6.539
2023-09-01,6.539
2023-09-02,6.526
2023-09-03,6.526
2023-09-04,6.526
2023-09-05,6.526
2023-09-06,6.526
2023-09-07,6.526
2023-09-08,6.526
2023-09-09,6.526
2023-09-10,6.526
2023-09-11,6.526
2023-09-12,6.526
2023-09-13,6.526
2023-09-14,6.526
2023-09-15,6.526
2023-09-16,6.526
2023-09-17,6.526
2023-09-18,6.514
2023-09-19,6.505
2023-09-20,6.505
2023-09-21,6.505
2023-09-22,6.507
2023-09-23,6.507
2023-09-24,6.507
2023-09-25,6.507
2023-09-26,6.501
2023-09-27,6.501
2023-09-28,6.498
2023-09-29,6.466
2023-09-30,6.466
2023-10-01,6.466
2023-10-02,6.466
2023-10-03,6.466
2023-10-04,6.367
2023-10-05,6.271
2023-10-06,6.169
2023-10-07,6.169
2023-10-08,6.169
2023-10-09,6.169
2023-10-10,6.056
2023-10-11,6.07
2023-10-12,6.061
2023-10-13,6.061
2023-10-14,6.061
2023-10-15,6.061
2023-10-16,6.061
2023-10-17,6.018
2023-10-18,6.018
2023-10-19,6.018
2023-10-20,6.031
2023-10-21,6.031
2023-10-22,6.031
2023-10-23,6.031
2023-10-24,6.031
2023-10-25,6.031
2023-10-26,6.031
2023-10-27,6.031
2023-10-28,6.031
2023-10-29,6.031
2023-10-30,6.031
2023-10-31,6.031
2023-11-01,6.009
2023-11-02,6.056
2023-11-03,6.042
2023-11-04,6.042
2023-11-05,5.976
2023-11-06,5.979
2023-11-07,5.979
2023-11-08,5.979
2023-11-09,5.979
2023-11-10,5.979
2023-11-11,5.979
2023-11-12,5.973
2023-11-13,5.973
2023-11-14,5.973
2023-11-15,5.906
2023-11-16,5.976
2023-11-17,5.976
2023-11-18,5.976
2023-11-19,5.976
2023-11-20,5.976
2023-11-21,5.976
2023-11-22,5.977
2023-11-23,5.949
2023-11-24,5.949
2023-11-25,5.949
2023-11-26,5.949
2023-11-27,5.949
2023-11-28,5.949
2023-11-29,5.955
2023-11-30,5.955
2023-12-01,5.955
2023-12-02,5.955
2023-12-03,5.955
2023-12-04,5.955
2023-12-05,5.955
2023-12-06,5.955
2023-12-07,5.955
2023-12-08,5.955
2023-12-09,5.955
2023-12-10,5.955
2023-12-11,5.955
2023-12-12,5.955
2023-12-13,5.955
2023-12-14,5.955
2023-12-15,5.963
2023-12-16,5.963
2023-12-17,5.963
2023-12-18,5.962
2023-12-19,5.962
2023-12-20,5.962
2023-12-21,5.962
2023-12-22,5.962
2023-12-23,5.962
2023-12-24,5.962
2023-12-25,5.962
2023-12-26,5.962
2023-12-27,5.962
2023-12-28,5.962
2023-12-29,5.962
2023-12-30,5.962
2023-12-31,5.962
2024-01-01,5.962
2024-01-02,5.963
2024-01-03,5.963
2024-01-04,5.963
2024-01-05,5.963
2024-01-06,5.963
2024-01-07,5.963
2024-01-08,5.974
2024-01-09,5.98
2024-01-10,5.98
2024-01-11,5.98
2024-01-12,5.98
2024-01-13,5.98
2024-01-14,5.98
2024-01-15,5.98
2024-01-16,5.989
2024-01-17,5.982
2024-01-18,5.975
2024-01-19,5.975
2024-01-20,5.975
2024-01-21,5.975
2024-01-22,5.975
2024-01-23,5.975
2024-01-24,5.975
2024-01-25,5.975
2024-01-26,5.975
2024-01-27,5.975
2024-01-28,5.975
2024-01-29,5.975
2024-01-30,5.962
2024-01-31,5.962
2024-02-01,5.999
2024-02-02,6.316
2024-02-03,6.316
2024-02-04,6.316
2024-02-05,6.358
2024-02-06,6.358
2024-02-07,6.358
2024-02-08,6.358
2024-02-09,6.358
2024-02-10,6.358
2024-02-11,6.379
2024-02-12,6.379
2024-02-13,6.379
2024-02-14,6.474
2024-02-15,6.458
2024-02-16,6.472
2024-02-17,6.472
2024-02-18,6.472
2024-02-19,6.472
2024-02-20,6.472
2024-02-21,6.472
2024-02-22,6.496
2024-02-23,6.506
2024-02-24,6.506
2024-02-25,6.506
2024-02-26,6.506
2024-02-27,6.506
2024-02-28,6.506
2024-02-29,6.506
2024-03-01,6.503
2024-03-02,6.503
2024-03-03,6.503
2024-03-04,6.503
2024-03-05,6.503
2024-03-06,6.503
2024-03-07,6.503
2024-03-08,6.503
2024-03-09,6.503
2024-03-10,6.503
2024-03-11,6.503
2024-03-12,6.503
2024-03-13,6.538
2024-03-14,6.538
2024-03-15,6.538
2024-03-16,6.538
2024-03-17,6.538
2024-03-18,6.538
2024-03-19,6.538
2024-03-20,6.538
2024-03-21,6.52
2024-03-22,6.518
2024-03-23,6.518
2024-03-24,6.518
2024-03-25,6.505
2024-03-26,6.505
2024-03-27,6.548
2024-03-28,6.548
2024-03-29,6.548
2024-03-30,6.548
2024-03-31,6.548
2024-04-01,6.542
2024-04-02,6.526
2024-04-03,6.526
2024-04-04,6.526
2024-04-05,6.528
2024-04-06,6.528
2024-04-07,6.528
2024-04-08,6.528
2024-04-09,6.524
2024-04-10,6.524
2024-04-11,6.524
2024-04-12,6.524
2024-04-13,6.524
2024-04-14,6.524
2024-04-15,6.524
2024-04-16,6.519
2024-04-17,6.519
2024-04-18,6.519
2024-04-19,6.519
2024-04-20,6.519
2024-04-21,6.519
2024-04-22,6.519
2024-04-23,6.519
2024-04-24,6.519
2024-04-25,6.519
2024-04-26,6.519
2024-04-27,6.519
2024-04-28,6.519
2024-04-29,6.519
2024-04-30,6.504
2024-05-01,6.471
