,GM US Equity
2022-06-23,7.516
2022-06-24,7.516
2022-06-25,7.516
2022-06-26,7.516
2022-06-27,7.516
2022-06-28,7.516
2022-06-29,7.516
2022-06-30,7.516
2022-07-01,7.516
2022-07-02,7.516
2022-07-03,7.516
2022-07-04,7.499
2022-07-05,7.414
2022-07-06,7.414
2022-07-07,7.414
2022-07-08,7.414
2022-07-09,7.414
2022-07-10,7.414
2022-07-11,7.438
2022-07-12,7.438
2022-07-13,7.438
2022-07-14,7.438
2022-07-15,7.438
2022-07-16,7.438
2022-07-17,7.438
2022-07-18,7.734
2022-07-19,7.734
2022-07-20,7.734
2022-07-21,7.734
2022-07-22,7.734
2022-07-23,7.734
2022-07-24,7.734
2022-07-25,7.734
2022-07-26,7.67
2022-07-27,7.534
2022-07-28,7.51
2022-07-29,7.51
2022-07-30,7.51
2022-07-31,7.51
2022-08-01,7.51
2022-08-02,7.51
2022-08-03,7.51
2022-08-04,7.51
2022-08-05,7.51
2022-08-06,7.51
2022-08-07,7.51
2022-08-08,7.51
2022-08-09,7.51
2022-08-10,7.51
2022-08-11,7.51
2022-08-12,7.51
2022-08-13,7.51
2022-08-14,7.51
2022-08-15,7.51
2022-08-16,7.51
2022-08-17,7.51
2022-08-18,7.51
2022-08-19,7.566
2022-08-20,7.486
2022-08-21,7.486
2022-08-22,7.486
2022-08-23,7.486
2022-08-24,7.486
2022-08-25,7.486
2022-08-26,7.486
2022-08-27,7.486
2022-08-28,7.486
2022-08-29,7.486
2022-08-30,7.486
2022-08-31,7.486
2022-09-01,7.486
2022-09-02,7.486
2022-09-03,7.486
2022-09-04,7.486
2022-09-05,7.486
2022-09-06,7.486
2022-09-07,7.486
2022-09-08,7.486
2022-09-09,7.486
2022-09-10,7.486
2022-09-11,7.486
2022-09-12,7.486
2022-09-13,7.486
2022-09-14,7.486
2022-09-15,7.207
2022-09-16,7.207
2022-09-17,7.207
2022-09-18,7.207
2022-09-19,7.207
2022-09-20,7.207
2022-09-21,7.207
2022-09-22,7.207
2022-09-23,7.332
2022-09-24,7.332
2022-09-25,7.332
2022-09-26,7.332
2022-09-27,7.332
2022-09-28,7.332
2022-09-29,7.332
2022-09-30,7.332
2022-10-01,7.332
2022-10-02,7.332
2022-10-03,7.285
2022-10-04,7.285
2022-10-05,7.268
2022-10-06,7.268
2022-10-07,7.268
2022-10-08,7.268
2022-10-09,7.268
2022-10-10,7.31
2022-10-11,7.31
2022-10-12,7.31
2022-10-13,7.31
2022-10-14,7.245
2022-10-15,7.245
2022-10-16,7.245
2022-10-17,7.245
2022-10-18,7.245
2022-10-19,7.245
2022-10-20,7.245
2022-10-21,7.245
2022-10-22,7.245
2022-10-23,7.245
2022-10-24,7.245
2022-10-25,7.203
2022-10-26,6.983
2022-10-27,6.983
2022-10-28,6.983
2022-10-29,6.983
2022-10-30,6.983
2022-10-31,6.983
2022-11-01,6.983
2022-11-02,6.983
2022-11-03,6.983
2022-11-04,6.983
2022-11-05,6.983
2022-11-06,6.983
2022-11-07,6.983
2022-11-08,6.983
2022-11-09,6.983
2022-11-10,6.983
2022-11-11,6.983
2022-11-12,6.983
2022-11-13,6.983
2022-11-14,6.983
2022-11-15,6.845
2022-11-16,6.845
2022-11-17,6.845
2022-11-18,7.256
2022-11-19,7.256
2022-11-20,7.256
2022-11-21,7.256
2022-11-22,7.256
2022-11-23,7.256
2022-11-24,7.256
2022-11-25,7.256
2022-11-26,7.256
2022-11-27,7.256
2022-11-28,7.256
2022-11-29,7.256
2022-11-30,7.256
2022-12-01,7.256
2022-12-02,7.256
2022-12-03,7.256
2022-12-04,7.256
2022-12-05,7.256
2022-12-06,7.256
2022-12-07,7.256
2022-12-08,7.256
2022-12-09,7.256
2022-12-10,7.256
2022-12-11,7.256
2022-12-12,7.256
2022-12-13,7.256
2022-12-14,7.056
2022-12-15,7.056
2022-12-16,7.056
2022-12-17,7.056
2022-12-18,7.056
2022-12-19,7.056
2022-12-20,7.056
2022-12-21,7.056
2022-12-22,7.056
2022-12-23,7.056
2022-12-24,7.056
2022-12-25,7.056
2022-12-26,7.16
2022-12-27,7.16
2022-12-28,7.16
2022-12-29,7.16
2022-12-30,7.16
2022-12-31,7.16
2023-01-01,7.16
2023-01-02,7.16
2023-01-03,7.16
2023-01-04,7.16
2023-01-05,7.16
2023-01-06,7.16
2023-01-07,7.16
2023-01-08,7.16
2023-01-09,7.16
2023-01-10,7.16
2023-01-11,7.16
2023-01-12,7.16
2023-01-13,7.16
2023-01-14,7.16
2023-01-15,7.16
2023-01-16,7.16
2023-01-17,7.16
2023-01-18,7.16
2023-01-19,7.203
2023-01-20,7.203
2023-01-21,7.203
2023-01-22,7.203
2023-01-23,7.203
2023-01-24,7.203
2023-01-25,7.203
2023-01-26,7.203
2023-01-27,7.203
2023-01-28,7.203
2023-01-29,7.203
2023-01-30,7.203
2023-01-31,7.224
2023-02-01,7.082
2023-02-02,7.203
2023-02-03,7.118
2023-02-04,7.118
2023-02-05,7.187
2023-02-06,7.15
2023-02-07,7.15
2023-02-08,7.121
2023-02-09,7.121
2023-02-10,7.121
2023-02-11,7.121
2023-02-12,7.121
2023-02-13,7.121
2023-02-14,6.883
2023-02-15,6.883
2023-02-16,6.883
2023-02-17,6.883
2023-02-18,6.883
2023-02-19,6.883
2023-02-20,6.883
2023-02-21,6.883
2023-02-22,6.883
2023-02-23,6.883
2023-02-24,6.883
2023-02-25,6.883
2023-02-26,6.883
2023-02-27,6.883
2023-02-28,6.883
2023-03-01,6.884
2023-03-02,6.884
2023-03-03,6.884
2023-03-04,6.884
2023-03-05,6.884
2023-03-06,6.884
2023-03-07,6.884
2023-03-08,6.884
2023-03-09,6.884
2023-03-10,6.884
2023-03-11,6.884
2023-03-12,6.884
2023-03-13,6.884
2023-03-14,6.884
2023-03-15,6.884
2023-03-16,6.884
2023-03-17,6.884
2023-03-18,6.884
2023-03-19,6.884
2023-03-20,6.884
2023-03-21,6.884
2023-03-22,6.884
2023-03-23,6.884
2023-03-24,6.884
2023-03-25,6.884
2023-03-26,6.884
2023-03-27,6.867
2023-03-28,6.867
2023-03-29,6.867
2023-03-30,6.867
2023-03-31,6.867
2023-04-01,6.867
2023-04-02,6.867
2023-04-03,6.872
2023-04-04,6.872
2023-04-05,6.872
2023-04-06,6.868
2023-04-07,6.868
2023-04-08,6.868
2023-04-09,6.868
2023-04-10,6.868
2023-04-11,6.868
2023-04-12,6.868
2023-04-13,6.868
2023-04-14,6.869
2023-04-15,6.869
2023-04-16,6.869
2023-04-17,6.869
2023-04-18,6.874
2023-04-19,6.886
2023-04-20,6.886
2023-04-21,6.891
2023-04-22,6.891
2023-04-23,6.891
2023-04-24,6.907
2023-04-25,6.923
2023-04-26,6.924
2023-04-27,6.924
2023-04-28,6.924
2023-04-29,6.924
2023-04-30,6.909
2023-05-01,6.921
2023-05-02,6.921
2023-05-03,6.921
2023-05-04,6.921
2023-05-05,6.921
2023-05-06,6.997
2023-05-07,6.997
2023-05-08,6.997
2023-05-09,6.997
2023-05-10,6.997
2023-05-11,6.997
2023-05-12,6.997
2023-05-13,6.997
2023-05-14,6.997
2023-05-15,6.809
2023-05-16,6.809
2023-05-17,6.809
2023-05-18,6.809
2023-05-19,6.809
2023-05-20,6.809
2023-05-21,6.809
2023-05-22,6.809
2023-05-23,6.809
2023-05-24,6.809
2023-05-25,6.981
2023-05-26,6.981
2023-05-27,6.981
2023-05-28,6.981
2023-05-29,6.981
2023-05-30,6.981
2023-05-31,6.981
2023-06-01,6.981
2023-06-02,6.981
2023-06-03,6.981
2023-06-04,6.981
2023-06-05,6.981
2023-06-06,6.981
2023-06-07,6.981
2023-06-08,6.981
2023-06-09,6.981
2023-06-10,6.981
2023-06-11,6.981
2023-06-12,6.981
2023-06-13,6.981
2023-06-14,6.981
2023-06-15,6.981
2023-06-16,6.981
2023-06-17,6.981
2023-06-18,6.981
2023-06-19,6.981
2023-06-20,6.96
2023-06-21,6.96
2023-06-22,6.96
2023-06-23,6.96
2023-06-24,6.96
2023-06-25,6.96
2023-06-26,6.959
2023-06-27,6.959
2023-06-28,6.959
2023-06-29,6.959
2023-06-30,6.959
2023-07-01,6.959
2023-07-02,6.959
2023-07-03,6.959
2023-07-04,6.959
2023-07-05,6.968
2023-07-06,7.068
2023-07-07,7.096
2023-07-08,7.096
2023-07-09,7.046
2023-07-10,7.048
2023-07-11,7.044
2023-07-12,7.045
2023-07-13,7.045
2023-07-14,7.049
2023-07-15,7.049
2023-07-16,7.049
2023-07-17,7.049
2023-07-18,7.054
2023-07-19,7.054
2023-07-20,7.085
2023-07-21,7.085
2023-07-22,7.085
2023-07-23,7.085
2023-07-24,7.085
2023-07-25,7.129
2023-07-26,7.208
2023-07-27,7.216
2023-07-28,7.216
2023-07-29,7.216
2023-07-30,7.216
2023-07-31,7.16
2023-08-01,7.16
2023-08-02,7.16
2023-08-03,7.16
2023-08-04,7.16
2023-08-05,7.16
2023-08-06,7.16
2023-08-07,7.16
2023-08-08,7.061
2023-08-09,7.061
2023-08-10,7.094
2023-08-11,7.094
2023-08-12,7.094
2023-08-13,7.094
2023-08-14,7.094
2023-08-15,7.237
2023-08-16,7.237
2023-08-17,7.237
2023-08-18,7.237
2023-08-19,7.237
2023-08-20,7.237
2023-08-21,7.237
2023-08-22,7.237
2023-08-23,7.237
2023-08-24,7.237
2023-08-25,7.237
2023-08-26,7.237
2023-08-27,7.237
2023-08-28,7.237
2023-08-29,7.237
2023-08-30,7.237
2023-08-31,7.237
2023-09-01,7.237
2023-09-02,7.237
2023-09-03,7.237
2023-09-04,7.237
2023-09-05,7.237
2023-09-06,7.237
2023-09-07,7.237
2023-09-08,7.197
2023-09-09,7.197
2023-09-10,7.197
2023-09-11,7.197
2023-09-12,7.197
2023-09-13,7.197
2023-09-14,7.197
2023-09-15,7.197
2023-09-16,7.197
2023-09-17,7.197
2023-09-18,7.197
2023-09-19,7.197
2023-09-20,7.197
2023-09-21,7.197
2023-09-22,7.197
2023-09-23,7.197
2023-09-24,7.197
2023-09-25,7.197
2023-09-26,7.197
2023-09-27,7.197
2023-09-28,7.197
2023-09-29,7.197
2023-09-30,7.197
2023-10-01,7.197
2023-10-02,7.172
2023-10-03,7.172
2023-10-04,7.172
2023-10-05,7.172
2023-10-06,7.172
2023-10-07,7.172
2023-10-08,7.176
2023-10-09,7.176
2023-10-10,7.153
2023-10-11,7.153
2023-10-12,7.115
2023-10-13,7.115
2023-10-14,7.115
2023-10-15,7.115
2023-10-16,6.976
2023-10-17,6.926
2023-10-18,6.926
2023-10-19,6.875
2023-10-20,6.875
2023-10-21,6.875
2023-10-22,6.875
2023-10-23,6.875
2023-10-24,6.865
2023-10-25,6.879
2023-10-26,6.848
2023-10-27,6.818
2023-10-28,6.818
2023-10-29,6.891
2023-10-30,6.773
2023-10-31,6.888
2023-11-01,6.888
2023-11-02,6.876
2023-11-03,6.876
2023-11-04,6.876
2023-11-05,6.876
2023-11-06,6.731
2023-11-07,6.682
2023-11-08,6.682
2023-11-09,6.682
2023-11-10,6.682
2023-11-11,6.682
2023-11-12,6.682
2023-11-13,6.682
2023-11-14,6.682
2023-11-15,6.682
2023-11-16,6.682
2023-11-17,6.682
2023-11-18,6.682
2023-11-19,6.682
2023-11-20,6.682
2023-11-21,6.682
2023-11-22,6.682
2023-11-23,6.682
2023-11-24,6.682
2023-11-25,6.682
2023-11-26,6.682
2023-11-27,6.682
2023-11-28,6.682
2023-11-29,6.908
2023-11-30,7.596
2023-12-01,7.596
2023-12-02,7.596
2023-12-03,7.74
2023-12-04,7.867
2023-12-05,7.896
2023-12-06,7.896
2023-12-07,7.799
2023-12-08,7.799
2023-12-09,7.799
2023-12-10,7.799
2023-12-11,7.799
2023-12-12,7.799
2023-12-13,7.826
2023-12-14,7.826
2023-12-15,7.826
2023-12-16,7.826
2023-12-17,7.826
2023-12-18,7.826
2023-12-19,7.826
2023-12-20,7.826
2023-12-21,7.826
2023-12-22,7.826
2023-12-23,7.826
2023-12-24,7.826
2023-12-25,7.826
2023-12-26,7.826
2023-12-27,7.826
2023-12-28,7.826
2023-12-29,7.826
2023-12-30,7.826
2023-12-31,7.826
2024-01-01,7.826
2024-01-02,7.826
2024-01-03,7.851
2024-01-04,7.728
2024-01-05,7.728
2024-01-06,7.728
2024-01-07,7.728
2024-01-08,7.728
2024-01-09,7.764
2024-01-10,7.764
2024-01-11,7.764
2024-01-12,7.764
2024-01-13,7.764
2024-01-14,7.764
2024-01-15,7.764
2024-01-16,7.758
2024-01-17,7.763
2024-01-18,7.763
2024-01-19,7.763
2024-01-20,7.763
2024-01-21,7.763
2024-01-22,7.846
2024-01-23,7.944
2024-01-24,8.063
2024-01-25,8.07
2024-01-26,8.061
2024-01-27,7.996
2024-01-28,7.996
2024-01-29,7.996
2024-01-30,8.273
2024-01-31,8.759
2024-02-01,8.67
2024-02-02,8.67
2024-02-03,8.67
2024-02-04,8.67
2024-02-05,8.67
2024-02-06,8.718
2024-02-07,8.749
2024-02-08,8.808
2024-02-09,8.808
2024-02-10,8.808
2024-02-11,8.808
2024-02-12,8.808
2024-02-13,8.851
2024-02-14,8.851
2024-02-15,8.851
2024-02-16,8.851
2024-02-17,8.851
2024-02-18,8.851
2024-02-19,8.851
2024-02-20,8.851
2024-02-21,8.851
2024-02-22,8.851
2024-02-23,8.851
2024-02-24,8.851
2024-02-25,8.851
2024-02-26,8.851
2024-02-27,8.887
2024-02-28,8.887
2024-02-29,8.887
2024-03-01,8.887
2024-03-02,8.887
2024-03-03,8.887
2024-03-04,8.983
2024-03-05,8.983
2024-03-06,8.983
2024-03-07,8.983
2024-03-08,8.983
2024-03-09,8.983
2024-03-10,8.983
2024-03-11,8.983
2024-03-12,8.983
2024-03-13,9.01
2024-03-14,8.982
2024-03-15,8.982
2024-03-16,8.982
2024-03-17,8.982
2024-03-18,8.982
2024-03-19,8.982
2024-03-20,8.982
2024-03-21,8.982
2024-03-22,8.982
2024-03-23,8.982
2024-03-24,8.993
2024-03-25,8.993
2024-03-26,8.993
2024-03-27,8.993
2024-03-28,8.993
2024-03-29,8.993
2024-03-30,8.993
2024-03-31,9.185
2024-04-01,9.185
2024-04-02,9.184
2024-04-03,9.216
2024-04-04,9.216
2024-04-05,9.236
2024-04-06,9.236
2024-04-07,9.236
2024-04-08,9.236
2024-04-09,9.236
2024-04-10,9.251
2024-04-11,9.251
2024-04-12,9.251
2024-04-13,9.251
2024-04-14,9.248
2024-04-15,9.243
2024-04-16,9.251
2024-04-17,9.269
2024-04-18,9.269
2024-04-19,9.269
2024-04-20,9.269
2024-04-21,9.269
2024-04-22,9.25
2024-04-23,9.355
2024-04-24,9.474
2024-04-25,9.562
2024-04-26,9.608
2024-04-27,9.608
2024-04-28,9.608
2024-04-29,9.663
2024-04-30,9.663
2024-05-01,9.607
