,JAZZ US Equity
2022-06-23,22.201
2022-06-24,22.201
2022-06-25,22.201
2022-06-26,22.201
2022-06-27,22.201
2022-06-28,22.201
2022-06-29,22.201
2022-06-30,22.201
2022-07-01,22.201
2022-07-02,22.201
2022-07-03,22.201
2022-07-04,22.201
2022-07-05,22.201
2022-07-06,22.201
2022-07-07,22.222
2022-07-08,22.222
2022-07-09,22.222
2022-07-10,22.222
2022-07-11,22.151
2022-07-12,22.151
2022-07-13,22.151
2022-07-14,21.502
2022-07-15,21.502
2022-07-16,21.502
2022-07-17,21.502
2022-07-18,21.483
2022-07-19,21.483
2022-07-20,21.483
2022-07-21,21.483
2022-07-22,21.483
2022-07-23,21.483
2022-07-24,21.483
2022-07-25,21.483
2022-07-26,21.483
2022-07-27,21.483
2022-07-28,21.483
2022-07-29,21.483
2022-07-30,21.483
2022-07-31,21.483
2022-08-01,21.378
2022-08-02,21.378
2022-08-03,21.247
2022-08-04,21.244
2022-08-05,21.238
2022-08-06,21.238
2022-08-07,21.238
2022-08-08,21.238
2022-08-09,21.238
2022-08-10,21.238
2022-08-11,21.238
2022-08-12,21.238
2022-08-13,21.238
2022-08-14,21.238
2022-08-15,21.238
2022-08-16,21.238
2022-08-17,21.238
2022-08-18,21.238
2022-08-19,21.238
2022-08-20,21.238
2022-08-21,21.238
2022-08-22,21.238
2022-08-23,21.238
2022-08-24,21.238
2022-08-25,21.238
2022-08-26,21.238
2022-08-27,21.238
2022-08-28,21.238
2022-08-29,21.238
2022-08-30,21.238
2022-08-31,21.238
2022-09-01,21.238
2022-09-02,21.238
2022-09-03,21.238
2022-09-04,21.238
2022-09-05,21.238
2022-09-06,21.238
2022-09-07,21.238
2022-09-08,21.238
2022-09-09,21.238
2022-09-10,21.238
2022-09-11,21.238
2022-09-12,21.238
2022-09-13,21.238
2022-09-14,21.238
2022-09-15,21.238
2022-09-16,21.238
2022-09-17,21.238
2022-09-18,21.238
2022-09-19,21.238
2022-09-20,21.238
2022-09-21,21.238
2022-09-22,21.238
2022-09-23,21.238
2022-09-24,21.238
2022-09-25,21.238
2022-09-26,21.238
2022-09-27,21.238
2022-09-28,21.238
2022-09-29,21.238
2022-09-30,21.238
2022-10-01,21.238
2022-10-02,21.238
2022-10-03,21.864
2022-10-04,21.864
2022-10-05,21.864
2022-10-06,21.871
2022-10-07,21.871
2022-10-08,21.871
2022-10-09,21.871
2022-10-10,21.871
2022-10-11,21.871
2022-10-12,21.871
2022-10-13,21.871
2022-10-14,21.871
2022-10-15,21.871
2022-10-16,21.871
2022-10-17,21.864
2022-10-18,21.864
2022-10-19,21.864
2022-10-20,21.776
2022-10-21,21.795
2022-10-22,21.795
2022-10-23,21.795
2022-10-24,21.795
2022-10-25,21.795
2022-10-26,21.795
2022-10-27,21.795
2022-10-28,21.795
2022-10-29,21.795
2022-10-30,21.795
2022-10-31,21.795
2022-11-01,21.795
2022-11-02,21.795
2022-11-03,21.776
2022-11-04,21.805
2022-11-05,21.805
2022-11-06,21.805
2022-11-07,21.805
2022-11-08,21.805
2022-11-09,21.724
2022-11-10,21.787
2022-11-11,21.787
2022-11-12,21.787
2022-11-13,21.787
2022-11-14,21.908
2022-11-15,21.908
2022-11-16,21.908
2022-11-17,21.908
2022-11-18,21.908
2022-11-19,21.908
2022-11-20,21.908
2022-11-21,21.455
2022-11-22,21.37
2022-11-23,21.37
2022-11-24,21.37
2022-11-25,21.37
2022-11-26,21.37
2022-11-27,21.37
2022-11-28,21.37
2022-11-29,21.37
2022-11-30,21.37
2022-12-01,21.37
2022-12-02,21.37
2022-12-03,21.37
2022-12-04,21.37
2022-12-05,21.37
2022-12-06,21.37
2022-12-07,21.37
2022-12-08,21.37
2022-12-09,21.37
2022-12-10,21.37
2022-12-11,21.37
2022-12-12,21.37
2022-12-13,21.37
2022-12-14,21.37
2022-12-15,21.37
2022-12-16,21.37
2022-12-17,21.37
2022-12-18,21.37
2022-12-19,21.37
2022-12-20,21.37
2022-12-21,21.37
2022-12-22,21.37
2022-12-23,21.37
2022-12-24,21.37
2022-12-25,21.37
2022-12-26,21.37
2022-12-27,21.37
2022-12-28,21.37
2022-12-29,21.37
2022-12-30,21.37
2022-12-31,21.37
2023-01-01,21.37
2023-01-02,21.37
2023-01-03,21.296
2023-01-04,21.296
2023-01-05,21.38
2023-01-06,21.38
2023-01-07,21.38
2023-01-08,21.38
2023-01-09,21.38
2023-01-10,21.38
2023-01-11,21.38
2023-01-12,21.38
2023-01-13,21.38
2023-01-14,21.38
2023-01-15,21.38
2023-01-16,21.38
2023-01-17,21.38
2023-01-18,21.38
2023-01-19,21.38
2023-01-20,21.38
2023-01-21,21.38
2023-01-22,21.38
2023-01-23,21.415
2023-01-24,21.415
2023-01-25,21.664
2023-01-26,21.664
2023-01-27,21.664
2023-01-28,21.664
2023-01-29,21.664
2023-01-30,21.664
2023-01-31,21.664
2023-02-01,21.664
2023-02-02,21.641
2023-02-03,21.641
2023-02-04,21.641
2023-02-05,21.641
2023-02-06,21.641
2023-02-07,21.641
2023-02-08,21.641
2023-02-09,21.641
2023-02-10,21.641
2023-02-11,21.641
2023-02-12,21.641
2023-02-13,21.981
2023-02-14,21.641
2023-02-15,21.641
2023-02-16,21.641
2023-02-17,21.416
2023-02-18,21.416
2023-02-19,21.416
2023-02-20,21.416
2023-02-21,21.416
2023-02-22,21.416
2023-02-23,21.416
2023-02-24,21.416
2023-02-25,21.416
2023-02-26,21.18
2023-02-27,21.18
2023-02-28,21.18
2023-03-01,20.491
2023-03-02,21.057
2023-03-03,21.03
2023-03-04,21.03
2023-03-05,21.03
2023-03-06,20.982
2023-03-07,20.982
2023-03-08,20.982
2023-03-09,20.982
2023-03-10,20.982
2023-03-11,21.338
2023-03-12,21.338
2023-03-13,21.338
2023-03-14,21.338
2023-03-15,21.338
2023-03-16,21.338
2023-03-17,21.338
2023-03-18,21.338
2023-03-19,21.338
2023-03-20,21.362
2023-03-21,21.362
2023-03-22,21.362
2023-03-23,21.362
2023-03-24,21.362
2023-03-25,21.362
2023-03-26,21.362
2023-03-27,21.362
2023-03-28,21.259
2023-03-29,21.259
2023-03-30,21.259
2023-03-31,21.259
2023-04-01,21.259
2023-04-02,21.259
2023-04-03,21.259
2023-04-04,21.259
2023-04-05,21.259
2023-04-06,21.302
2023-04-07,21.302
2023-04-08,21.302
2023-04-09,21.302
2023-04-10,21.302
2023-04-11,21.302
2023-04-12,22.05
2023-04-13,22.05
2023-04-14,22.05
2023-04-15,22.05
2023-04-16,22.05
2023-04-17,22.05
2023-04-18,22.05
2023-04-19,22.05
2023-04-20,22.05
2023-04-21,21.888
2023-04-22,21.888
2023-04-23,21.888
2023-04-24,21.888
2023-04-25,21.888
2023-04-26,21.888
2023-04-27,21.888
2023-04-28,21.888
2023-04-29,21.888
2023-04-30,21.888
2023-05-01,21.888
2023-05-02,21.888
2023-05-03,21.888
2023-05-04,21.888
2023-05-05,21.888
2023-05-06,21.888
2023-05-07,21.888
2023-05-08,21.888
2023-05-09,21.888
2023-05-10,21.491
2023-05-11,21.35
2023-05-12,21.363
2023-05-13,21.363
2023-05-14,21.363
2023-05-15,21.367
2023-05-16,21.187
2023-05-17,21.187
2023-05-18,21.187
2023-05-19,21.187
2023-05-20,21.187
2023-05-21,21.187
2023-05-22,21.187
2023-05-23,21.187
2023-05-24,21.496
2023-05-25,21.496
2023-05-26,21.496
2023-05-27,21.496
2023-05-28,21.496
2023-05-29,21.496
2023-05-30,21.591
2023-05-31,21.591
2023-06-01,21.591
2023-06-02,21.591
2023-06-03,21.591
2023-06-04,21.591
2023-06-05,21.591
2023-06-06,21.591
2023-06-07,21.591
2023-06-08,21.591
2023-06-09,21.485
2023-06-10,21.485
2023-06-11,21.485
2023-06-12,21.485
2023-06-13,21.485
2023-06-14,21.485
2023-06-15,21.485
2023-06-16,21.485
2023-06-17,21.485
2023-06-18,21.485
2023-06-19,21.485
2023-06-20,21.485
2023-06-21,21.485
2023-06-22,21.485
2023-06-23,21.485
2023-06-24,21.485
2023-06-25,21.485
2023-06-26,21.485
2023-06-27,21.485
2023-06-28,21.485
2023-06-29,21.485
2023-06-30,21.485
2023-07-01,21.485
2023-07-02,21.485
2023-07-03,21.485
2023-07-04,21.485
2023-07-05,21.485
2023-07-06,21.485
2023-07-07,21.485
2023-07-08,21.485
2023-07-09,21.485
2023-07-10,21.485
2023-07-11,21.485
2023-07-12,21.485
2023-07-13,21.489
2023-07-14,21.489
2023-07-15,21.489
2023-07-16,21.489
2023-07-17,21.489
2023-07-18,21.489
2023-07-19,21.489
2023-07-20,21.489
2023-07-21,21.503
2023-07-22,21.503
2023-07-23,21.56
2023-07-24,21.56
2023-07-25,21.56
2023-07-26,21.56
2023-07-27,21.56
2023-07-28,21.56
2023-07-29,21.56
2023-07-30,21.56
2023-07-31,21.56
2023-08-01,21.56
2023-08-02,21.56
2023-08-03,21.56
2023-08-04,21.56
2023-08-05,21.56
2023-08-06,21.56
2023-08-07,21.56
2023-08-08,21.56
2023-08-09,22.174
2023-08-10,22.255
2023-08-11,21.873
2023-08-12,21.873
2023-08-13,21.873
2023-08-14,21.873
2023-08-15,21.873
2023-08-16,21.873
2023-08-17,21.873
2023-08-18,21.901
2023-08-19,21.901
2023-08-20,21.901
2023-08-21,21.901
2023-08-22,21.901
2023-08-23,21.979
2023-08-24,21.979
2023-08-25,21.979
2023-08-26,21.979
2023-08-27,21.979
2023-08-28,21.979
2023-08-29,21.979
2023-08-30,21.979
2023-08-31,21.979
2023-09-01,22.005
2023-09-02,22.005
2023-09-03,22.005
2023-09-04,22.005
2023-09-05,22.005
2023-09-06,22.005
2023-09-07,22.005
2023-09-08,22.005
2023-09-09,22.005
2023-09-10,22.005
2023-09-11,22.005
2023-09-12,22.005
2023-09-13,22.005
2023-09-14,22.005
2023-09-15,22.005
2023-09-16,22.005
2023-09-17,22.005
2023-09-18,22.005
2023-09-19,22.005
2023-09-20,22.005
2023-09-21,22.005
2023-09-22,22.005
2023-09-23,22.005
2023-09-24,22.005
2023-09-25,22.005
2023-09-26,22.005
2023-09-27,22.005
2023-09-28,22.134
2023-09-29,22.134
2023-09-30,22.134
2023-10-01,22.134
2023-10-02,22.134
2023-10-03,22.134
2023-10-04,21.986
2023-10-05,21.986
2023-10-06,21.986
2023-10-07,21.986
2023-10-08,21.986
2023-10-09,21.986
2023-10-10,21.994
2023-10-11,21.994
2023-10-12,22.001
2023-10-13,22.001
2023-10-14,22.001
2023-10-15,22.001
2023-10-16,22.001
2023-10-17,22.001
2023-10-18,22.001
2023-10-19,22.001
2023-10-20,22.002
2023-10-21,22.002
2023-10-22,22.002
2023-10-23,22.001
2023-10-24,22.001
2023-10-25,22.001
2023-10-26,22.001
2023-10-27,21.811
2023-10-28,21.811
2023-10-29,21.811
2023-10-30,21.811
2023-10-31,21.811
2023-11-01,21.811
2023-11-02,21.811
2023-11-03,21.811
2023-11-04,21.811
2023-11-05,21.811
2023-11-06,21.811
2023-11-07,21.811
2023-11-08,21.746
2023-11-09,21.625
2023-11-10,21.552
2023-11-11,21.552
2023-11-12,21.552
2023-11-13,21.552
2023-11-14,21.552
2023-11-15,21.52
2023-11-16,21.52
2023-11-17,21.52
2023-11-18,21.52
2023-11-19,21.52
2023-11-20,21.52
2023-11-21,21.52
2023-11-22,21.519
2023-11-23,21.519
2023-11-24,21.519
2023-11-25,21.519
2023-11-26,21.519
2023-11-27,21.471
2023-11-28,21.372
2023-11-29,21.372
2023-11-30,21.372
2023-12-01,21.372
2023-12-02,21.372
2023-12-03,21.372
2023-12-04,21.372
2023-12-05,21.372
2023-12-06,21.372
2023-12-07,21.372
2023-12-08,21.372
2023-12-09,21.372
2023-12-10,21.372
2023-12-11,21.372
2023-12-12,21.372
2023-12-13,21.372
2023-12-14,21.372
2023-12-15,21.372
2023-12-16,21.372
2023-12-17,21.372
2023-12-18,21.372
2023-12-19,21.071
2023-12-20,21.071
2023-12-21,21.071
2023-12-22,21.071
2023-12-23,21.071
2023-12-24,21.071
2023-12-25,21.071
2023-12-26,21.071
2023-12-27,21.071
2023-12-28,21.071
2023-12-29,21.071
2023-12-30,21.071
2023-12-31,21.071
2024-01-01,21.069
2024-01-02,20.884
2024-01-03,20.939
2024-01-04,20.939
2024-01-05,20.939
2024-01-06,20.939
2024-01-07,20.939
2024-01-08,20.939
2024-01-09,20.939
2024-01-10,20.939
2024-01-11,20.939
2024-01-12,20.939
2024-01-13,20.939
2024-01-14,20.939
2024-01-15,20.939
2024-01-16,20.939
2024-01-17,20.939
2024-01-18,20.939
2024-01-19,20.939
2024-01-20,20.939
2024-01-21,20.939
2024-01-22,20.939
2024-01-23,20.939
2024-01-24,20.939
2024-01-25,20.939
2024-01-26,20.939
2024-01-27,20.939
2024-01-28,20.917
2024-01-29,20.917
2024-01-30,20.917
2024-01-31,20.905
2024-02-01,20.905
2024-02-02,21.015
2024-02-03,21.015
2024-02-04,21.015
2024-02-05,21.015
2024-02-06,21.015
2024-02-07,21.015
2024-02-08,21.015
2024-02-09,21.015
2024-02-10,21.015
2024-02-11,21.015
2024-02-12,21.015
2024-02-13,20.979
2024-02-14,20.979
2024-02-15,20.979
2024-02-16,20.979
2024-02-17,20.979
2024-02-18,20.979
2024-02-19,20.979
2024-02-20,21.219
2024-02-21,21.219
2024-02-22,21.219
2024-02-23,21.219
2024-02-24,21.219
2024-02-25,21.219
2024-02-26,21.219
2024-02-27,21.219
2024-02-28,21.308
2024-02-29,20.679
2024-03-01,20.691
2024-03-02,20.691
2024-03-03,20.691
2024-03-04,20.599
2024-03-05,20.599
2024-03-06,20.599
2024-03-07,20.722
2024-03-08,20.726
2024-03-09,20.726
2024-03-10,20.726
2024-03-11,20.726
2024-03-12,20.726
2024-03-13,20.726
2024-03-14,20.79
2024-03-15,20.79
2024-03-16,20.718
2024-03-17,20.718
2024-03-18,20.718
2024-03-19,20.76
2024-03-20,20.76
2024-03-21,20.76
2024-03-22,20.732
2024-03-23,20.732
2024-03-24,20.732
2024-03-25,20.732
2024-03-26,20.732
2024-03-27,20.732
2024-03-28,20.732
2024-03-29,20.732
2024-03-30,20.732
2024-03-31,20.732
2024-04-01,20.524
2024-04-02,20.524
2024-04-03,20.524
2024-04-04,20.502
2024-04-05,20.502
2024-04-06,20.502
2024-04-07,20.502
2024-04-08,20.502
2024-04-09,20.502
2024-04-10,20.502
2024-04-11,20.502
2024-04-12,20.502
2024-04-13,20.502
2024-04-14,20.502
2024-04-15,20.502
2024-04-16,20.502
2024-04-17,20.502
2024-04-18,20.502
2024-04-19,20.459
2024-04-20,20.459
2024-04-21,20.459
2024-04-22,20.459
2024-04-23,20.554
2024-04-24,20.554
2024-04-25,20.554
2024-04-26,20.554
2024-04-27,20.554
2024-04-28,20.554
2024-04-29,20.554
2024-04-30,20.554
2024-05-01,20.423
