,AMGN US Equity
2022-06-23,21.223
2022-06-24,21.223
2022-06-25,21.223
2022-06-26,21.223
2022-06-27,21.223
2022-06-28,21.223
2022-06-29,21.223
2022-06-30,21.223
2022-07-01,21.223
2022-07-02,21.223
2022-07-03,21.223
2022-07-04,21.223
2022-07-05,21.223
2022-07-06,21.223
2022-07-07,21.196
2022-07-08,21.196
2022-07-09,21.196
2022-07-10,21.196
2022-07-11,21.241
2022-07-12,21.241
2022-07-13,21.252
2022-07-14,21.252
2022-07-15,21.113
2022-07-16,21.113
2022-07-17,21.091
2022-07-18,21.11
2022-07-19,21.11
2022-07-20,21.11
2022-07-21,21.11
2022-07-22,21.11
2022-07-23,21.11
2022-07-24,21.11
2022-07-25,21.11
2022-07-26,21.11
2022-07-27,21.11
2022-07-28,21.11
2022-07-29,21.11
2022-07-30,21.11
2022-07-31,21.11
2022-08-01,21.098
2022-08-02,21.098
2022-08-03,21.098
2022-08-04,21.272
2022-08-05,21.232
2022-08-06,21.232
2022-08-07,21.232
2022-08-08,21.292
2022-08-09,21.156
2022-08-10,21.156
2022-08-11,21.188
2022-08-12,21.188
2022-08-13,21.188
2022-08-14,21.263
2022-08-15,21.263
2022-08-16,21.263
2022-08-17,21.263
2022-08-18,21.263
2022-08-19,21.263
2022-08-20,21.263
2022-08-21,21.263
2022-08-22,21.263
2022-08-23,21.263
2022-08-24,21.263
2022-08-25,21.263
2022-08-26,21.263
2022-08-27,21.263
2022-08-28,21.263
2022-08-29,21.263
2022-08-30,21.263
2022-08-31,21.263
2022-09-01,21.279
2022-09-02,21.279
2022-09-03,21.279
2022-09-04,21.279
2022-09-05,21.279
2022-09-06,21.279
2022-09-07,21.279
2022-09-08,21.279
2022-09-09,21.279
2022-09-10,21.279
2022-09-11,21.279
2022-09-12,21.065
2022-09-13,21.057
2022-09-14,21.057
2022-09-15,21.057
2022-09-16,21.057
2022-09-17,21.057
2022-09-18,21.057
2022-09-19,21.019
2022-09-20,21.019
2022-09-21,21.019
2022-09-22,21.019
2022-09-23,21.019
2022-09-24,21.019
2022-09-25,21.019
2022-09-26,21.019
2022-09-27,21.019
2022-09-28,21.019
2022-09-29,21.019
2022-09-30,21.002
2022-10-01,21.002
2022-10-02,21.002
2022-10-03,21.002
2022-10-04,21.002
2022-10-05,21.002
2022-10-06,20.996
2022-10-07,20.996
2022-10-08,20.996
2022-10-09,20.996
2022-10-10,20.996
2022-10-11,20.996
2022-10-12,20.939
2022-10-13,20.939
2022-10-14,20.939
2022-10-15,20.939
2022-10-16,20.939
2022-10-17,20.939
2022-10-18,20.944
2022-10-19,20.944
2022-10-20,21.04
2022-10-21,20.923
2022-10-22,20.923
2022-10-23,20.923
2022-10-24,20.951
2022-10-25,20.951
2022-10-26,20.958
2022-10-27,20.958
2022-10-28,20.958
2022-10-29,20.958
2022-10-30,20.958
2022-10-31,20.956
2022-11-01,20.956
2022-11-02,20.956
2022-11-03,20.868
2022-11-04,20.818
2022-11-05,20.818
2022-11-06,20.818
2022-11-07,20.814
2022-11-08,20.814
2022-11-09,20.814
2022-11-10,20.814
2022-11-11,20.608
2022-11-12,20.608
2022-11-13,20.608
2022-11-14,20.608
2022-11-15,20.621
2022-11-16,20.638
2022-11-17,20.657
2022-11-18,20.657
2022-11-19,20.657
2022-11-20,20.657
2022-11-21,20.657
2022-11-22,20.657
2022-11-23,20.657
2022-11-24,20.657
2022-11-25,20.657
2022-11-26,20.657
2022-11-27,20.657
2022-11-28,20.657
2022-11-29,20.657
2022-11-30,20.638
2022-12-01,20.638
2022-12-02,20.638
2022-12-03,20.638
2022-12-04,20.826
2022-12-05,20.862
2022-12-06,20.862
2022-12-07,20.862
2022-12-08,20.862
2022-12-09,20.862
2022-12-10,20.862
2022-12-11,20.862
2022-12-12,21.136
2022-12-13,21.216
2022-12-14,21.216
2022-12-15,21.216
2022-12-16,21.133
2022-12-17,21.133
2022-12-18,21.133
2022-12-19,21.133
2022-12-20,21.133
2022-12-21,21.199
2022-12-22,21.199
2022-12-23,21.199
2022-12-24,21.199
2022-12-25,21.199
2022-12-26,21.199
2022-12-27,21.199
2022-12-28,21.199
2022-12-29,21.199
2022-12-30,21.199
2022-12-31,21.199
2023-01-01,21.199
2023-01-02,21.199
2023-01-03,21.291
2023-01-04,21.291
2023-01-05,21.441
2023-01-06,21.441
2023-01-07,21.441
2023-01-08,21.441
2023-01-09,21.441
2023-01-10,21.441
2023-01-11,21.441
2023-01-12,21.441
2023-01-13,21.441
2023-01-14,21.441
2023-01-15,21.441
2023-01-16,21.441
2023-01-17,21.441
2023-01-18,21.282
2023-01-19,21.282
2023-01-20,21.282
2023-01-21,21.282
2023-01-22,21.282
2023-01-23,21.283
2023-01-24,21.283
2023-01-25,21.225
2023-01-26,21.251
2023-01-27,21.251
2023-01-28,21.251
2023-01-29,21.251
2023-01-30,21.251
2023-01-31,21.017
2023-02-01,20.704
2023-02-02,20.479
2023-02-03,20.479
2023-02-04,20.479
2023-02-05,20.479
2023-02-06,20.479
2023-02-07,20.479
2023-02-08,20.337
2023-02-09,20.337
2023-02-10,20.343
2023-02-11,20.343
2023-02-12,20.185
2023-02-13,20.102
2023-02-14,20.193
2023-02-15,20.193
2023-02-16,20.193
2023-02-17,20.193
2023-02-18,20.193
2023-02-19,20.193
2023-02-20,20.239
2023-02-21,20.239
2023-02-22,20.239
2023-02-23,20.239
2023-02-24,19.978
2023-02-25,19.978
2023-02-26,19.978
2023-02-27,19.978
2023-02-28,19.978
2023-03-01,19.978
2023-03-02,19.978
2023-03-03,19.978
2023-03-04,19.978
2023-03-05,19.978
2023-03-06,19.978
2023-03-07,19.978
2023-03-08,19.978
2023-03-09,19.978
2023-03-10,19.978
2023-03-11,19.978
2023-03-12,19.978
2023-03-13,19.914
2023-03-14,19.914
2023-03-15,19.914
2023-03-16,19.914
2023-03-17,19.914
2023-03-18,19.914
2023-03-19,19.914
2023-03-20,19.914
2023-03-21,19.915
2023-03-22,19.915
2023-03-23,19.915
2023-03-24,20.006
2023-03-25,20.006
2023-03-26,20.006
2023-03-27,20.006
2023-03-28,20.006
2023-03-29,20.006
2023-03-30,20.006
2023-03-31,20.006
2023-04-01,20.006
2023-04-02,20.006
2023-04-03,20.006
2023-04-04,20.006
2023-04-05,20.006
2023-04-06,19.916
2023-04-07,19.916
2023-04-08,19.916
2023-04-09,19.916
2023-04-10,19.916
2023-04-11,19.919
2023-04-12,20.022
2023-04-13,19.893
2023-04-14,19.972
2023-04-15,19.972
2023-04-16,20.076
2023-04-17,20.076
2023-04-18,20.064
2023-04-19,20.064
2023-04-20,20.064
2023-04-21,20.077
2023-04-22,20.077
2023-04-23,20.077
2023-04-24,20.077
2023-04-25,20.077
2023-04-26,20.077
2023-04-27,20.114
2023-04-28,20.189
2023-04-29,20.2
2023-04-30,20.169
2023-05-01,20.196
2023-05-02,20.174
2023-05-03,20.21
2023-05-04,20.21
2023-05-05,20.21
2023-05-06,20.21
2023-05-07,20.21
2023-05-08,20.21
2023-05-09,20.347
2023-05-10,20.347
2023-05-11,20.384
2023-05-12,20.384
2023-05-13,20.384
2023-05-14,20.384
2023-05-15,20.384
2023-05-16,20.384
2023-05-17,20.364
2023-05-18,20.364
2023-05-19,20.364
2023-05-20,20.364
2023-05-21,20.364
2023-05-22,20.364
2023-05-23,20.364
2023-05-24,20.364
2023-05-25,20.358
2023-05-26,20.358
2023-05-27,20.358
2023-05-28,20.358
2023-05-29,20.358
2023-05-30,20.358
2023-05-31,20.358
2023-06-01,20.358
2023-06-02,20.358
2023-06-03,20.358
2023-06-04,20.358
2023-06-05,20.358
2023-06-06,20.412
2023-06-07,20.412
2023-06-08,20.412
2023-06-09,20.412
2023-06-10,20.412
2023-06-11,20.412
2023-06-12,20.412
2023-06-13,20.412
2023-06-14,20.412
2023-06-15,20.412
2023-06-16,20.412
2023-06-17,20.412
2023-06-18,20.412
2023-06-19,20.412
2023-06-20,20.412
2023-06-21,20.412
2023-06-22,20.412
2023-06-23,20.412
2023-06-24,20.412
2023-06-25,20.412
2023-06-26,20.412
2023-06-27,20.412
2023-06-28,20.412
2023-06-29,20.412
2023-06-30,20.412
2023-07-01,20.412
2023-07-02,20.412
2023-07-03,20.334
2023-07-04,20.334
2023-07-05,20.334
2023-07-06,20.267
2023-07-07,20.267
2023-07-08,20.267
2023-07-09,20.267
2023-07-10,20.267
2023-07-11,20.255
2023-07-12,20.235
2023-07-13,20.225
2023-07-14,20.225
2023-07-15,20.225
2023-07-16,20.225
2023-07-17,20.214
2023-07-18,20.195
2023-07-19,19.933
2023-07-20,19.936
2023-07-21,19.918
2023-07-22,19.897
2023-07-23,19.905
2023-07-24,19.911
2023-07-25,19.911
2023-07-26,19.911
2023-07-27,19.911
2023-07-28,19.911
2023-07-29,19.911
2023-07-30,19.911
2023-07-31,19.911
2023-08-01,19.911
2023-08-02,19.911
2023-08-03,19.965
2023-08-04,20.049
2023-08-05,20.073
2023-08-06,20.073
2023-08-07,20.079
2023-08-08,20.079
2023-08-09,20.079
2023-08-10,20.079
2023-08-11,20.104
2023-08-12,20.104
2023-08-13,20.043
2023-08-14,20.11
2023-08-15,20.11
2023-08-16,20.11
2023-08-17,20.063
2023-08-18,20.063
2023-08-19,20.063
2023-08-20,20.063
2023-08-21,20.063
2023-08-22,20.063
2023-08-23,20.063
2023-08-24,20.063
2023-08-25,20.063
2023-08-26,20.063
2023-08-27,20.063
2023-08-28,20.179
2023-08-29,20.179
2023-08-30,20.179
2023-08-31,20.179
2023-09-01,20.281
2023-09-02,20.281
2023-09-03,20.281
2023-09-04,20.281
2023-09-05,20.346
2023-09-06,20.346
2023-09-07,20.346
2023-09-08,20.346
2023-09-09,20.346
2023-09-10,20.346
2023-09-11,20.346
2023-09-12,20.346
2023-09-13,20.346
2023-09-14,20.346
2023-09-15,20.346
2023-09-16,20.346
2023-09-17,20.346
2023-09-18,20.434
2023-09-19,20.434
2023-09-20,20.426
2023-09-21,20.426
2023-09-22,20.52
2023-09-23,20.52
2023-09-24,20.52
2023-09-25,20.52
2023-09-26,20.52
2023-09-27,20.52
2023-09-28,20.52
2023-09-29,20.52
2023-09-30,20.52
2023-10-01,20.52
2023-10-02,20.508
2023-10-03,20.508
2023-10-04,20.517
2023-10-05,20.517
2023-10-06,20.517
2023-10-07,20.517
2023-10-08,20.526
2023-10-09,20.526
2023-10-10,20.526
2023-10-11,20.466
2023-10-12,20.466
2023-10-13,20.716
2023-10-14,20.716
2023-10-15,20.716
2023-10-16,20.861
2023-10-17,20.968
2023-10-18,21.206
2023-10-19,21.211
2023-10-20,21.163
2023-10-21,21.093
2023-10-22,21.093
2023-10-23,21.093
2023-10-24,21.093
2023-10-25,21.093
2023-10-26,21.093
2023-10-27,21.093
2023-10-28,21.16
2023-10-29,21.16
2023-10-30,21.16
2023-10-31,21.008
2023-11-01,20.937
2023-11-02,21.08
2023-11-03,21.08
2023-11-04,21.08
2023-11-05,21.08
2023-11-06,21.016
2023-11-07,21.016
2023-11-08,20.982
2023-11-09,20.982
2023-11-10,20.984
2023-11-11,20.984
2023-11-12,20.984
2023-11-13,20.984
2023-11-14,20.984
2023-11-15,20.984
2023-11-16,20.984
2023-11-17,20.984
2023-11-18,20.984
2023-11-19,20.984
2023-11-20,20.984
2023-11-21,20.984
2023-11-22,20.984
2023-11-23,20.984
2023-11-24,20.984
2023-11-25,20.984
2023-11-26,20.984
2023-11-27,20.984
2023-11-28,20.984
2023-11-29,20.984
2023-11-30,20.984
2023-12-01,20.984
2023-12-02,20.984
2023-12-03,20.984
2023-12-04,21.024
2023-12-05,21.024
2023-12-06,21.024
2023-12-07,21.024
2023-12-08,21.024
2023-12-09,21.024
2023-12-10,21.024
2023-12-11,21.024
2023-12-12,21.111
2023-12-13,21.115
2023-12-14,21.115
2023-12-15,21.115
2023-12-16,21.115
2023-12-17,21.115
2023-12-18,21.158
2023-12-19,21.158
2023-12-20,21.158
2023-12-21,21.06
2023-12-22,21.058
2023-12-23,21.058
2023-12-24,21.058
2023-12-25,21.058
2023-12-26,21.058
2023-12-27,21.058
2023-12-28,21.058
2023-12-29,21.058
2023-12-30,21.058
2023-12-31,21.058
2024-01-01,21.058
2024-01-02,21.058
2024-01-03,21.055
2024-01-04,21.055
2024-01-05,21.055
2024-01-06,21.055
2024-01-07,21.055
2024-01-08,21.135
2024-01-09,21.135
2024-01-10,21.135
2024-01-11,21.135
2024-01-12,21.135
2024-01-13,21.135
2024-01-14,21.135
2024-01-15,21.135
2024-01-16,21.135
2024-01-17,21.135
2024-01-18,21.135
2024-01-19,21.135
2024-01-20,21.135
2024-01-21,21.135
2024-01-22,21.162
2024-01-23,21.162
2024-01-24,21.162
2024-01-25,21.13
2024-01-26,21.13
2024-01-27,21.126
2024-01-28,21.126
2024-01-29,21.12
2024-01-30,21.12
2024-01-31,21.114
2024-02-01,21.114
2024-02-02,21.107
2024-02-03,21.107
2024-02-04,21.107
2024-02-05,21.107
2024-02-06,21.166
2024-02-07,21.19
2024-02-08,21.192
2024-02-09,21.095
2024-02-10,21.095
2024-02-11,21.095
2024-02-12,21.095
2024-02-13,21.087
2024-02-14,21.04
2024-02-15,21.04
2024-02-16,21.04
2024-02-17,21.04
2024-02-18,21.04
2024-02-19,21.04
2024-02-20,21.04
2024-02-21,21.009
2024-02-22,20.974
2024-02-23,20.985
2024-02-24,20.985
2024-02-25,20.985
2024-02-26,20.985
2024-02-27,20.985
2024-02-28,20.99
2024-02-29,20.99
2024-03-01,21.008
2024-03-02,21.008
2024-03-03,21.008
2024-03-04,21.008
2024-03-05,21.008
2024-03-06,21.008
2024-03-07,21.008
2024-03-08,21.008
2024-03-09,21.008
2024-03-10,21.008
2024-03-11,21.008
2024-03-12,21.008
2024-03-13,21.008
2024-03-14,21.008
2024-03-15,21.008
2024-03-16,21.008
2024-03-17,21.008
2024-03-18,21.008
2024-03-19,21.008
2024-03-20,20.993
2024-03-21,20.993
2024-03-22,20.985
2024-03-23,20.985
2024-03-24,20.985
2024-03-25,20.985
2024-03-26,20.985
2024-03-27,20.985
2024-03-28,20.985
2024-03-29,20.985
2024-03-30,20.985
2024-03-31,20.985
2024-04-01,20.985
2024-04-02,20.985
2024-04-03,20.974
2024-04-04,20.974
2024-04-05,20.974
2024-04-06,20.974
2024-04-07,20.974
2024-04-08,20.974
2024-04-09,20.978
2024-04-10,20.978
2024-04-11,20.97
2024-04-12,20.97
2024-04-13,20.97
2024-04-14,20.976
2024-04-15,21.055
2024-04-16,21.048
2024-04-17,21.065
2024-04-18,21.081
2024-04-19,21.081
2024-04-20,21.081
2024-04-21,21.115
2024-04-22,21.114
2024-04-23,21.115
2024-04-24,21.115
2024-04-25,21.115
2024-04-26,21.115
2024-04-27,21.115
2024-04-28,21.115
2024-04-29,21.115
2024-04-30,21.115
2024-05-01,21.115
