,REGN US Equity
2022-06-23,43.986
2022-06-24,43.986
2022-06-25,43.986
2022-06-26,43.986
2022-06-27,43.986
2022-06-28,43.986
2022-06-29,43.986
2022-06-30,43.986
2022-07-01,43.986
2022-07-02,43.986
2022-07-03,43.986
2022-07-04,43.986
2022-07-05,43.986
2022-07-06,43.986
2022-07-07,43.705
2022-07-08,43.705
2022-07-09,43.705
2022-07-10,43.705
2022-07-11,43.705
2022-07-12,43.703
2022-07-13,43.703
2022-07-14,43.552
2022-07-15,43.552
2022-07-16,43.552
2022-07-17,43.397
2022-07-18,43.384
2022-07-19,43.384
2022-07-20,43.453
2022-07-21,43.453
2022-07-22,43.453
2022-07-23,43.453
2022-07-24,43.453
2022-07-25,43.088
2022-07-26,43.088
2022-07-27,43.088
2022-07-28,43.088
2022-07-29,43.088
2022-07-30,43.088
2022-07-31,43.088
2022-08-01,43.063
2022-08-02,43.088
2022-08-03,43.731
2022-08-04,43.894
2022-08-05,43.865
2022-08-06,43.865
2022-08-07,43.865
2022-08-08,43.865
2022-08-09,43.865
2022-08-10,43.865
2022-08-11,43.798
2022-08-12,43.798
2022-08-13,43.798
2022-08-14,43.798
2022-08-15,43.798
2022-08-16,43.798
2022-08-17,43.798
2022-08-18,43.798
2022-08-19,43.798
2022-08-20,43.798
2022-08-21,43.798
2022-08-22,43.798
2022-08-23,43.798
2022-08-24,43.798
2022-08-25,43.798
2022-08-26,43.798
2022-08-27,43.798
2022-08-28,43.798
2022-08-29,43.798
2022-08-30,43.798
2022-08-31,43.798
2022-09-01,43.798
2022-09-02,43.641
2022-09-03,43.641
2022-09-04,43.641
2022-09-05,43.641
2022-09-06,43.641
2022-09-07,43.641
2022-09-08,44.364
2022-09-09,45.106
2022-09-10,45.382
2022-09-11,45.382
2022-09-12,46.248
2022-09-13,46.248
2022-09-14,47.218
2022-09-15,47.218
2022-09-16,47.218
2022-09-17,47.218
2022-09-18,47.218
2022-09-19,47.218
2022-09-20,47.218
2022-09-21,47.218
2022-09-22,47.218
2022-09-23,47.218
2022-09-24,47.218
2022-09-25,47.218
2022-09-26,47.218
2022-09-27,47.218
2022-09-28,47.218
2022-09-29,47.33
2022-09-30,47.33
2022-10-01,47.33
2022-10-02,47.33
2022-10-03,47.218
2022-10-04,47.218
2022-10-05,47.218
2022-10-06,47.192
2022-10-07,47.192
2022-10-08,47.192
2022-10-09,47.192
2022-10-10,47.192
2022-10-11,47.192
2022-10-12,47.192
2022-10-13,47.173
2022-10-14,47.019
2022-10-15,47.019
2022-10-16,47.144
2022-10-17,47.144
2022-10-18,47.144
2022-10-19,47.144
2022-10-20,46.974
2022-10-21,46.974
2022-10-22,46.974
2022-10-23,46.974
2022-10-24,48.039
2022-10-25,48.082
2022-10-26,48.082
2022-10-27,48.082
2022-10-28,48.082
2022-10-29,48.082
2022-10-30,48.082
2022-10-31,46.908
2022-11-01,46.908
2022-11-02,46.908
2022-11-03,46.853
2022-11-04,46.161
2022-11-05,46.161
2022-11-06,45.77
2022-11-07,45.77
2022-11-08,45.435
2022-11-09,45.471
2022-11-10,45.45
2022-11-11,46.228
2022-11-12,46.228
2022-11-13,46.228
2022-11-14,46.228
2022-11-15,46.247
2022-11-16,46.247
2022-11-17,46.247
2022-11-18,46.247
2022-11-19,46.247
2022-11-20,46.247
2022-11-21,46.247
2022-11-22,46.418
2022-11-23,46.418
2022-11-24,46.418
2022-11-25,46.418
2022-11-26,46.418
2022-11-27,46.418
2022-11-28,46.418
2022-11-29,46.418
2022-11-30,46.418
2022-12-01,46.418
2022-12-02,46.418
2022-12-03,46.418
2022-12-04,46.418
2022-12-05,46.418
2022-12-06,46.418
2022-12-07,46.418
2022-12-08,46.418
2022-12-09,46.418
2022-12-10,46.418
2022-12-11,46.418
2022-12-12,46.418
2022-12-13,46.418
2022-12-14,46.418
2022-12-15,46.418
2022-12-16,46.418
2022-12-17,46.418
2022-12-18,46.418
2022-12-19,46.588
2022-12-20,46.588
2022-12-21,46.588
2022-12-22,46.588
2022-12-23,46.588
2022-12-24,46.588
2022-12-25,46.588
2022-12-26,46.588
2022-12-27,46.588
2022-12-28,46.588
2022-12-29,46.588
2022-12-30,46.588
2022-12-31,46.588
2023-01-01,46.588
2023-01-02,46.588
2023-01-03,46.818
2023-01-04,46.818
2023-01-05,46.793
2023-01-06,46.793
2023-01-07,46.793
2023-01-08,46.793
2023-01-09,46.797
2023-01-10,46.797
2023-01-11,46.797
2023-01-12,46.797
2023-01-13,46.984
2023-01-14,46.984
2023-01-15,46.984
2023-01-16,46.984
2023-01-17,46.984
2023-01-18,46.939
2023-01-19,46.939
2023-01-20,46.891
2023-01-21,46.891
2023-01-22,46.891
2023-01-23,46.868
2023-01-24,46.573
2023-01-25,46.591
2023-01-26,46.591
2023-01-27,46.214
2023-01-28,46.214
2023-01-29,46.437
2023-01-30,46.437
2023-01-31,46.437
2023-02-01,46.437
2023-02-02,46.437
2023-02-03,46.747
2023-02-04,46.747
2023-02-05,46.656
2023-02-06,46.808
2023-02-07,46.025
2023-02-08,46.001
2023-02-09,46.001
2023-02-10,46.001
2023-02-11,46.001
2023-02-12,46.001
2023-02-13,46.001
2023-02-14,46.001
2023-02-15,46.001
2023-02-16,46.051
2023-02-17,46.051
2023-02-18,46.051
2023-02-19,46.051
2023-02-20,46.375
2023-02-21,46.375
2023-02-22,46.375
2023-02-23,45.825
2023-02-24,45.825
2023-02-25,45.825
2023-02-26,45.825
2023-02-27,45.825
2023-02-28,45.825
2023-03-01,45.825
2023-03-02,45.825
2023-03-03,45.825
2023-03-04,45.825
2023-03-05,45.825
2023-03-06,45.825
2023-03-07,45.825
2023-03-08,45.825
2023-03-09,45.542
2023-03-10,45.542
2023-03-11,45.542
2023-03-12,45.542
2023-03-13,45.561
2023-03-14,45.561
2023-03-15,45.561
2023-03-16,45.561
2023-03-17,45.561
2023-03-18,45.561
2023-03-19,45.561
2023-03-20,45.516
2023-03-21,45.516
2023-03-22,45.516
2023-03-23,45.925
2023-03-24,46.066
2023-03-25,46.066
2023-03-26,46.064
2023-03-27,46.56
2023-03-28,46.56
2023-03-29,46.56
2023-03-30,46.556
2023-03-31,46.556
2023-04-01,46.556
2023-04-02,46.556
2023-04-03,46.556
2023-04-04,46.556
2023-04-05,46.665
2023-04-06,46.653
2023-04-07,46.653
2023-04-08,46.653
2023-04-09,46.653
2023-04-10,46.653
2023-04-11,46.653
2023-04-12,46.672
2023-04-13,46.672
2023-04-14,46.672
2023-04-15,46.672
2023-04-16,46.672
2023-04-17,46.679
2023-04-18,46.679
2023-04-19,46.683
2023-04-20,46.683
2023-04-21,46.779
2023-04-22,46.779
2023-04-23,46.779
2023-04-24,46.779
2023-04-25,46.779
2023-04-26,46.779
2023-04-27,46.779
2023-04-28,46.779
2023-04-29,46.779
2023-04-30,46.779
2023-05-01,46.727
2023-05-02,46.6
2023-05-03,46.6
2023-05-04,46.285
2023-05-05,45.797
2023-05-06,45.835
2023-05-07,45.835
2023-05-08,45.856
2023-05-09,45.9
2023-05-10,45.9
2023-05-11,45.9
2023-05-12,45.419
2023-05-13,45.419
2023-05-14,45.419
2023-05-15,45.419
2023-05-16,45.419
2023-05-17,45.419
2023-05-18,45.736
2023-05-19,45.736
2023-05-20,45.736
2023-05-21,45.736
2023-05-22,45.739
2023-05-23,45.739
2023-05-24,45.739
2023-05-25,45.671
2023-05-26,45.671
2023-05-27,45.671
2023-05-28,45.671
2023-05-29,45.671
2023-05-30,45.671
2023-05-31,45.671
2023-06-01,45.671
2023-06-02,45.671
2023-06-03,45.671
2023-06-04,45.671
2023-06-05,45.671
2023-06-06,45.671
2023-06-07,45.671
2023-06-08,45.671
2023-06-09,45.654
2023-06-10,45.654
2023-06-11,45.654
2023-06-12,45.654
2023-06-13,45.654
2023-06-14,45.654
2023-06-15,45.654
2023-06-16,45.654
2023-06-17,45.654
2023-06-18,45.654
2023-06-19,45.654
2023-06-20,45.654
2023-06-21,45.654
2023-06-22,45.654
2023-06-23,45.654
2023-06-24,45.654
2023-06-25,45.654
2023-06-26,45.654
2023-06-27,45.27
2023-06-28,44.894
2023-06-29,44.894
2023-06-30,44.894
2023-07-01,44.894
2023-07-02,44.894
2023-07-03,44.812
2023-07-04,44.812
2023-07-05,44.697
2023-07-06,44.697
2023-07-07,44.697
2023-07-08,44.697
2023-07-09,44.697
2023-07-10,44.697
2023-07-11,44.654
2023-07-12,44.654
2023-07-13,44.558
2023-07-14,44.558
2023-07-15,44.558
2023-07-16,44.526
2023-07-17,43.806
2023-07-18,43.806
2023-07-19,43.806
2023-07-20,43.806
2023-07-21,43.806
2023-07-22,43.806
2023-07-23,43.806
2023-07-24,44.148
2023-07-25,44.148
2023-07-26,44.148
2023-07-27,44.148
2023-07-28,44.148
2023-07-29,44.148
2023-07-30,44.148
2023-07-31,44.093
2023-08-01,44.093
2023-08-02,44.093
2023-08-03,44.518
2023-08-04,44.671
2023-08-05,44.671
2023-08-06,44.671
2023-08-07,44.931
2023-08-08,44.931
2023-08-09,44.931
2023-08-10,44.931
2023-08-11,44.931
2023-08-12,44.931
2023-08-13,44.931
2023-08-14,44.931
2023-08-15,44.931
2023-08-16,44.931
2023-08-17,44.931
2023-08-18,44.931
2023-08-19,44.931
2023-08-20,45.176
2023-08-21,45.548
2023-08-22,45.548
2023-08-23,45.548
2023-08-24,45.548
2023-08-25,45.548
2023-08-26,45.548
2023-08-27,45.548
2023-08-28,45.548
2023-08-29,45.548
2023-08-30,45.548
2023-08-31,45.548
2023-09-01,45.548
2023-09-02,45.548
2023-09-03,45.548
2023-09-04,45.548
2023-09-05,45.548
2023-09-06,45.548
2023-09-07,45.548
2023-09-08,45.548
2023-09-09,45.548
2023-09-10,45.548
2023-09-11,45.548
2023-09-12,45.548
2023-09-13,45.548
2023-09-14,45.548
2023-09-15,45.548
2023-09-16,45.548
2023-09-17,45.548
2023-09-18,45.548
2023-09-19,45.548
2023-09-20,45.472
2023-09-21,45.472
2023-09-22,45.472
2023-09-23,45.472
2023-09-24,45.472
2023-09-25,45.472
2023-09-26,45.472
2023-09-27,45.472
2023-09-28,45.472
2023-09-29,45.472
2023-09-30,45.472
2023-10-01,45.472
2023-10-02,45.38
2023-10-03,45.38
2023-10-04,45.45
2023-10-05,45.45
2023-10-06,45.45
2023-10-07,45.45
2023-10-08,45.45
2023-10-09,45.45
2023-10-10,45.483
2023-10-11,45.483
2023-10-12,45.695
2023-10-13,46.826
2023-10-14,46.826
2023-10-15,46.826
2023-10-16,46.728
2023-10-17,46.727
2023-10-18,46.8
2023-10-19,47.446
2023-10-20,47.446
2023-10-21,47.446
2023-10-22,47.446
2023-10-23,47.446
2023-10-24,47.544
2023-10-25,47.689
2023-10-26,47.689
2023-10-27,47.689
2023-10-28,47.689
2023-10-29,47.689
2023-10-30,47.689
2023-10-31,47.689
2023-11-01,47.689
2023-11-02,45.123
2023-11-03,45.013
2023-11-04,45.039
2023-11-05,45.039
2023-11-06,45.039
2023-11-07,44.951
2023-11-08,45.109
2023-11-09,45.109
2023-11-10,45.109
2023-11-11,45.109
2023-11-12,45.109
2023-11-13,45.109
2023-11-14,45.109
2023-11-15,45.109
2023-11-16,45.109
2023-11-17,45.109
2023-11-18,45.109
2023-11-19,45.109
2023-11-20,45.109
2023-11-21,45.109
2023-11-22,45.109
2023-11-23,45.109
2023-11-24,45.109
2023-11-25,45.109
2023-11-26,45.109
2023-11-27,45.137
2023-11-28,45.137
2023-11-29,45.137
2023-11-30,45.137
2023-12-01,45.137
2023-12-02,45.137
2023-12-03,45.137
2023-12-04,45.137
2023-12-05,45.366
2023-12-06,45.366
2023-12-07,45.366
2023-12-08,45.366
2023-12-09,45.366
2023-12-10,45.366
2023-12-11,45.366
2023-12-12,45.387
2023-12-13,45.387
2023-12-14,45.387
2023-12-15,45.387
2023-12-16,45.387
2023-12-17,45.387
2023-12-18,45.387
2023-12-19,45.387
2023-12-20,45.387
2023-12-21,45.716
2023-12-22,45.716
2023-12-23,45.716
2023-12-24,45.716
2023-12-25,45.716
2023-12-26,45.716
2023-12-27,46.005
2023-12-28,46.012
2023-12-29,46.012
2023-12-30,46.012
2023-12-31,46.012
2024-01-01,46.012
2024-01-02,46.012
2024-01-03,46.373
2024-01-04,46.373
2024-01-05,46.373
2024-01-06,46.402
2024-01-07,46.402
2024-01-08,46.455
2024-01-09,46.943
2024-01-10,46.943
2024-01-11,46.943
2024-01-12,46.954
2024-01-13,46.954
2024-01-14,46.954
2024-01-15,46.954
2024-01-16,46.954
2024-01-17,46.954
2024-01-18,46.954
2024-01-19,47.115
2024-01-20,47.115
2024-01-21,47.115
2024-01-22,47.145
2024-01-23,47.145
2024-01-24,47.121
2024-01-25,47.413
2024-01-26,47.413
2024-01-27,47.413
2024-01-28,47.413
2024-01-29,47.391
2024-01-30,47.431
2024-01-31,47.431
2024-02-01,47.431
2024-02-02,46.603
2024-02-03,46.603
2024-02-04,46.603
2024-02-05,46.59
2024-02-06,47.083
2024-02-07,47.083
2024-02-08,47.083
2024-02-09,47.083
2024-02-10,47.083
2024-02-11,47.083
2024-02-12,47.083
2024-02-13,47.083
2024-02-14,47.128
2024-02-15,47.297
2024-02-16,47.297
2024-02-17,47.297
2024-02-18,47.297
2024-02-19,47.297
2024-02-20,47.297
2024-02-21,47.297
2024-02-22,47.309
2024-02-23,47.309
2024-02-24,47.309
2024-02-25,47.309
2024-02-26,47.329
2024-02-27,47.329
2024-02-28,47.153
2024-02-29,47.153
2024-03-01,47.153
2024-03-02,47.153
2024-03-03,47.153
2024-03-04,47.153
2024-03-05,47.153
2024-03-06,47.153
2024-03-07,47.195
2024-03-08,47.195
2024-03-09,47.195
2024-03-10,47.195
2024-03-11,47.272
2024-03-12,47.272
2024-03-13,47.31
2024-03-14,47.31
2024-03-15,47.31
2024-03-16,47.31
2024-03-17,47.31
2024-03-18,47.31
2024-03-19,47.31
2024-03-20,47.31
2024-03-21,47.31
2024-03-22,47.31
2024-03-23,47.31
2024-03-24,47.31
2024-03-25,47.31
2024-03-26,47.31
2024-03-27,47.31
2024-03-28,47.31
2024-03-29,47.31
2024-03-30,47.31
2024-03-31,47.31
2024-04-01,47.31
2024-04-02,47.31
2024-04-03,47.3
2024-04-04,47.395
2024-04-05,47.395
2024-04-06,47.395
2024-04-07,47.395
2024-04-08,47.395
2024-04-09,47.428
2024-04-10,47.428
2024-04-11,47.428
2024-04-12,47.568
2024-04-13,47.568
2024-04-14,47.568
2024-04-15,47.455
2024-04-16,47.455
2024-04-17,47.559
2024-04-18,47.508
2024-04-19,47.508
2024-04-20,47.508
2024-04-21,47.508
2024-04-22,47.548
2024-04-23,47.572
2024-04-24,47.572
2024-04-25,47.624
2024-04-26,47.624
2024-04-27,47.624
2024-04-28,47.624
2024-04-29,47.624
2024-04-30,47.624
2024-05-01,47.624
