,ZTS US Equity
2022-06-23,7.207
2022-06-24,7.207
2022-06-25,7.207
2022-06-26,7.207
2022-06-27,7.207
2022-06-28,7.207
2022-06-29,7.207
2022-06-30,7.207
2022-07-01,7.207
2022-07-02,7.207
2022-07-03,7.207
2022-07-04,7.207
2022-07-05,7.207
2022-07-06,7.207
2022-07-07,7.207
2022-07-08,7.207
2022-07-09,7.207
2022-07-10,7.207
2022-07-11,7.207
2022-07-12,7.207
2022-07-13,7.207
2022-07-14,7.207
2022-07-15,7.207
2022-07-16,7.207
2022-07-17,7.156
2022-07-18,7.13
2022-07-19,7.13
2022-07-20,7.13
2022-07-21,7.13
2022-07-22,7.13
2022-07-23,7.13
2022-07-24,7.13
2022-07-25,7.13
2022-07-26,7.13
2022-07-27,7.13
2022-07-28,7.13
2022-07-29,7.068
2022-07-30,7.068
2022-07-31,7.068
2022-08-01,7.127
2022-08-02,7.127
2022-08-03,7.127
2022-08-04,7.033
2022-08-05,7.018
2022-08-06,7.018
2022-08-07,7.014
2022-08-08,7.014
2022-08-09,7.014
2022-08-10,7.014
2022-08-11,7.014
2022-08-12,7.014
2022-08-13,7.014
2022-08-14,7.014
2022-08-15,7.014
2022-08-16,7.014
2022-08-17,7.014
2022-08-18,7.014
2022-08-19,7.014
2022-08-20,7.014
2022-08-21,7.014
2022-08-22,7.014
2022-08-23,7.014
2022-08-24,7.014
2022-08-25,7.014
2022-08-26,7.014
2022-08-27,7.014
2022-08-28,7.014
2022-08-29,7.014
2022-08-30,7.014
2022-08-31,7.014
2022-09-01,7.014
2022-09-02,7.014
2022-09-03,7.014
2022-09-04,7.014
2022-09-05,7.014
2022-09-06,7.014
2022-09-07,7.014
2022-09-08,7.014
2022-09-09,7.045
2022-09-10,7.045
2022-09-11,7.045
2022-09-12,7.045
2022-09-13,7.045
2022-09-14,7.045
2022-09-15,7.045
2022-09-16,7.045
2022-09-17,7.045
2022-09-18,7.045
2022-09-19,7.045
2022-09-20,7.045
2022-09-21,7.045
2022-09-22,7.045
2022-09-23,7.045
2022-09-24,7.045
2022-09-25,7.045
2022-09-26,7.045
2022-09-27,7.045
2022-09-28,7.045
2022-09-29,7.05
2022-09-30,7.05
2022-10-01,7.05
2022-10-02,7.05
2022-10-03,7.05
2022-10-04,7.05
2022-10-05,7.05
2022-10-06,7.05
2022-10-07,7.05
2022-10-08,7.05
2022-10-09,7.05
2022-10-10,7.05
2022-10-11,6.993
2022-10-12,6.993
2022-10-13,6.993
2022-10-14,6.993
2022-10-15,6.993
2022-10-16,6.993
2022-10-17,6.979
2022-10-18,6.979
2022-10-19,6.979
2022-10-20,6.979
2022-10-21,6.979
2022-10-22,6.979
2022-10-23,6.979
2022-10-24,6.947
2022-10-25,6.947
2022-10-26,6.947
2022-10-27,6.947
2022-10-28,6.947
2022-10-29,6.947
2022-10-30,6.947
2022-10-31,6.947
2022-11-01,6.947
2022-11-02,6.947
2022-11-03,6.84
2022-11-04,6.764
2022-11-05,6.764
2022-11-06,6.764
2022-11-07,6.764
2022-11-08,6.764
2022-11-09,6.764
2022-11-10,6.764
2022-11-11,6.764
2022-11-12,6.764
2022-11-13,6.764
2022-11-14,6.764
2022-11-15,6.764
2022-11-16,6.764
2022-11-17,6.764
2022-11-18,6.764
2022-11-19,6.764
2022-11-20,6.764
2022-11-21,6.764
2022-11-22,6.764
2022-11-23,6.722
2022-11-24,6.722
2022-11-25,6.722
2022-11-26,6.722
2022-11-27,6.722
2022-11-28,6.722
2022-11-29,6.722
2022-11-30,6.722
2022-12-01,6.722
2022-12-02,6.722
2022-12-03,6.722
2022-12-04,6.722
2022-12-05,6.722
2022-12-06,6.722
2022-12-07,6.722
2022-12-08,6.722
2022-12-09,6.722
2022-12-10,6.722
2022-12-11,6.722
2022-12-12,6.722
2022-12-13,6.722
2022-12-14,6.722
2022-12-15,6.722
2022-12-16,6.722
2022-12-17,6.722
2022-12-18,6.722
2022-12-19,6.722
2022-12-20,6.722
2022-12-21,6.722
2022-12-22,6.722
2022-12-23,6.722
2022-12-24,6.722
2022-12-25,6.722
2022-12-26,6.722
2022-12-27,6.722
2022-12-28,6.722
2022-12-29,6.722
2022-12-30,6.722
2022-12-31,6.722
2023-01-01,6.722
2023-01-02,6.722
2023-01-03,6.722
2023-01-04,6.722
2023-01-05,6.722
2023-01-06,6.722
2023-01-07,6.722
2023-01-08,6.722
2023-01-09,6.722
2023-01-10,6.722
2023-01-11,6.722
2023-01-12,6.722
2023-01-13,6.722
2023-01-14,6.722
2023-01-15,6.722
2023-01-16,6.722
2023-01-17,6.722
2023-01-18,6.722
2023-01-19,6.722
2023-01-20,6.722
2023-01-21,6.722
2023-01-22,6.722
2023-01-23,6.722
2023-01-24,6.722
2023-01-25,6.722
2023-01-26,6.597
2023-01-27,6.597
2023-01-28,6.597
2023-01-29,6.597
2023-01-30,6.571
2023-01-31,6.571
2023-02-01,6.581
2023-02-02,6.59
2023-02-03,6.59
2023-02-04,6.59
2023-02-05,6.59
2023-02-06,6.59
2023-02-07,6.59
2023-02-08,6.59
2023-02-09,6.59
2023-02-10,6.59
2023-02-11,6.59
2023-02-12,6.59
2023-02-13,6.59
2023-02-14,6.61
2023-02-15,6.622
2023-02-16,6.622
2023-02-17,6.622
2023-02-18,6.622
2023-02-19,6.622
2023-02-20,6.622
2023-02-21,6.644
2023-02-22,6.644
2023-02-23,6.644
2023-02-24,6.644
2023-02-25,6.644
2023-02-26,6.644
2023-02-27,6.644
2023-02-28,6.644
2023-03-01,6.644
2023-03-02,6.644
2023-03-03,6.689
2023-03-04,6.689
2023-03-05,6.689
2023-03-06,6.689
2023-03-07,6.689
2023-03-08,6.689
2023-03-09,6.689
2023-03-10,6.689
2023-03-11,6.689
2023-03-12,6.689
2023-03-13,6.689
2023-03-14,6.689
2023-03-15,6.689
2023-03-16,6.689
2023-03-17,6.689
2023-03-18,6.689
2023-03-19,6.689
2023-03-20,6.689
2023-03-21,6.689
2023-03-22,6.711
2023-03-23,6.711
2023-03-24,6.711
2023-03-25,6.711
2023-03-26,6.711
2023-03-27,6.686
2023-03-28,6.686
2023-03-29,6.686
2023-03-30,6.686
2023-03-31,6.686
2023-04-01,6.686
2023-04-02,6.686
2023-04-03,6.686
2023-04-04,6.686
2023-04-05,6.686
2023-04-06,6.686
2023-04-07,6.686
2023-04-08,6.686
2023-04-09,6.686
2023-04-10,6.686
2023-04-11,6.686
2023-04-12,6.685
2023-04-13,6.679
2023-04-14,6.679
2023-04-15,6.679
2023-04-16,6.679
2023-04-17,6.684
2023-04-18,6.684
2023-04-19,6.684
2023-04-20,6.684
2023-04-21,6.692
2023-04-22,6.692
2023-04-23,6.692
2023-04-24,6.688
2023-04-25,6.685
2023-04-26,6.685
2023-04-27,6.685
2023-04-28,6.711
2023-04-29,6.711
2023-04-30,6.711
2023-05-01,6.711
2023-05-02,6.711
2023-05-03,6.711
2023-05-04,6.711
2023-05-05,6.71
2023-05-06,6.71
2023-05-07,6.706
2023-05-08,6.706
2023-05-09,6.706
2023-05-10,6.706
2023-05-11,6.706
2023-05-12,6.707
2023-05-13,6.707
2023-05-14,6.707
2023-05-15,6.707
2023-05-16,6.707
2023-05-17,6.707
2023-05-18,6.763
2023-05-19,6.763
2023-05-20,6.763
2023-05-21,6.763
2023-05-22,6.763
2023-05-23,6.763
2023-05-24,6.763
2023-05-25,6.763
2023-05-26,6.763
2023-05-27,6.763
2023-05-28,6.763
2023-05-29,6.763
2023-05-30,6.763
2023-05-31,6.763
2023-06-01,6.763
2023-06-02,6.742
2023-06-03,6.742
2023-06-04,6.742
2023-06-05,6.742
2023-06-06,6.742
2023-06-07,6.742
2023-06-08,6.742
2023-06-09,6.742
2023-06-10,6.742
2023-06-11,6.737
2023-06-12,6.737
2023-06-13,6.737
2023-06-14,6.731
2023-06-15,6.731
2023-06-16,6.735
2023-06-17,6.735
2023-06-18,6.735
2023-06-19,6.735
2023-06-20,6.735
2023-06-21,6.735
2023-06-22,6.735
2023-06-23,6.735
2023-06-24,6.735
2023-06-25,6.735
2023-06-26,6.735
2023-06-27,6.735
2023-06-28,6.735
2023-06-29,6.735
2023-06-30,6.735
2023-07-01,6.735
2023-07-02,6.735
2023-07-03,6.735
2023-07-04,6.735
2023-07-05,6.735
2023-07-06,6.735
2023-07-07,6.735
2023-07-08,6.735
2023-07-09,6.735
2023-07-10,6.735
2023-07-11,6.735
2023-07-12,6.735
2023-07-13,6.735
2023-07-14,6.735
2023-07-15,6.735
2023-07-16,6.735
2023-07-17,6.735
2023-07-18,6.738
2023-07-19,6.738
2023-07-20,6.729
2023-07-21,6.729
2023-07-22,6.729
2023-07-23,6.729
2023-07-24,6.729
2023-07-25,6.729
2023-07-26,6.729
2023-07-27,6.729
2023-07-28,6.729
2023-07-29,6.729
2023-07-30,6.729
2023-07-31,6.729
2023-08-01,6.729
2023-08-02,6.729
2023-08-03,6.729
2023-08-04,6.729
2023-08-05,6.729
2023-08-06,6.729
2023-08-07,6.729
2023-08-08,6.74
2023-08-09,6.744
2023-08-10,6.744
2023-08-11,6.744
2023-08-12,6.744
2023-08-13,6.766
2023-08-14,6.838
2023-08-15,6.838
2023-08-16,6.838
2023-08-17,6.838
2023-08-18,6.838
2023-08-19,6.838
2023-08-20,6.838
2023-08-21,6.809
2023-08-22,6.798
2023-08-23,6.798
2023-08-24,6.798
2023-08-25,6.798
2023-08-26,6.798
2023-08-27,6.798
2023-08-28,6.798
2023-08-29,6.798
2023-08-30,6.798
2023-08-31,6.798
2023-09-01,6.809
2023-09-02,6.809
2023-09-03,6.809
2023-09-04,6.809
2023-09-05,6.823
2023-09-06,6.823
2023-09-07,6.823
2023-09-08,6.823
2023-09-09,6.823
2023-09-10,6.823
2023-09-11,6.823
2023-09-12,6.823
2023-09-13,6.823
2023-09-14,6.823
2023-09-15,6.823
2023-09-16,6.823
2023-09-17,6.823
2023-09-18,6.823
2023-09-19,6.823
2023-09-20,6.823
2023-09-21,6.823
2023-09-22,6.823
2023-09-23,6.823
2023-09-24,6.823
2023-09-25,6.823
2023-09-26,6.823
2023-09-27,6.75
2023-09-28,6.732
2023-09-29,6.732
2023-09-30,6.732
2023-10-01,6.732
2023-10-02,6.732
2023-10-03,6.732
2023-10-04,6.724
2023-10-05,6.724
2023-10-06,6.713
2023-10-07,6.713
2023-10-08,6.713
2023-10-09,6.713
2023-10-10,6.713
2023-10-11,6.708
2023-10-12,6.708
2023-10-13,6.708
2023-10-14,6.708
2023-10-15,6.708
2023-10-16,6.708
2023-10-17,6.708
2023-10-18,6.708
2023-10-19,6.708
2023-10-20,6.708
2023-10-21,6.708
2023-10-22,6.708
2023-10-23,6.708
2023-10-24,6.708
2023-10-25,6.708
2023-10-26,6.708
2023-10-27,6.708
2023-10-28,6.708
2023-10-29,6.708
2023-10-30,6.708
2023-10-31,6.708
2023-11-01,6.708
2023-11-02,6.707
2023-11-03,6.668
2023-11-04,6.676
2023-11-05,6.676
2023-11-06,6.676
2023-11-07,6.676
2023-11-08,6.676
2023-11-09,6.676
2023-11-10,6.671
2023-11-11,6.671
2023-11-12,6.671
2023-11-13,6.671
2023-11-14,6.671
2023-11-15,6.671
2023-11-16,6.671
2023-11-17,6.671
2023-11-18,6.671
2023-11-19,6.671
2023-11-20,6.671
2023-11-21,6.671
2023-11-22,6.671
2023-11-23,6.671
2023-11-24,6.671
2023-11-25,6.671
2023-11-26,6.671
2023-11-27,6.671
2023-11-28,6.724
2023-11-29,6.724
2023-11-30,6.724
2023-12-01,6.724
2023-12-02,6.724
2023-12-03,6.724
2023-12-04,6.724
2023-12-05,6.724
2023-12-06,6.724
2023-12-07,6.724
2023-12-08,6.724
2023-12-09,6.724
2023-12-10,6.724
2023-12-11,6.724
2023-12-12,6.724
2023-12-13,6.724
2023-12-14,6.724
2023-12-15,6.724
2023-12-16,6.724
2023-12-17,6.724
2023-12-18,6.744
2023-12-19,6.744
2023-12-20,6.744
2023-12-21,6.744
2023-12-22,6.744
2023-12-23,6.744
2023-12-24,6.744
2023-12-25,6.744
2023-12-26,6.744
2023-12-27,6.744
2023-12-28,6.744
2023-12-29,6.744
2023-12-30,6.744
2023-12-31,6.744
2024-01-01,6.744
2024-01-02,6.744
2024-01-03,6.744
2024-01-04,6.744
2024-01-05,6.744
2024-01-06,6.744
2024-01-07,6.744
2024-01-08,6.742
2024-01-09,6.742
2024-01-10,6.742
2024-01-11,6.742
2024-01-12,6.742
2024-01-13,6.742
2024-01-14,6.742
2024-01-15,6.742
2024-01-16,6.757
2024-01-17,6.757
2024-01-18,6.757
2024-01-19,6.757
2024-01-20,6.757
2024-01-21,6.757
2024-01-22,6.757
2024-01-23,6.757
2024-01-24,6.753
2024-01-25,6.705
2024-01-26,6.705
2024-01-27,6.705
2024-01-28,6.705
2024-01-29,6.705
2024-01-30,6.678
2024-01-31,6.678
2024-02-01,6.678
2024-02-02,6.678
2024-02-03,6.678
2024-02-04,6.678
2024-02-05,6.678
2024-02-06,6.678
2024-02-07,6.678
2024-02-08,6.678
2024-02-09,6.678
2024-02-10,6.678
2024-02-11,6.678
2024-02-12,6.678
2024-02-13,6.618
2024-02-14,6.596
2024-02-15,6.571
2024-02-16,6.548
2024-02-17,6.525
2024-02-18,6.525
2024-02-19,6.526
2024-02-20,6.511
2024-02-21,6.496
2024-02-22,6.496
2024-02-23,6.496
2024-02-24,6.496
2024-02-25,6.496
2024-02-26,6.496
2024-02-27,6.496
2024-02-28,6.496
2024-02-29,6.496
2024-03-01,6.467
2024-03-02,6.467
2024-03-03,6.467
2024-03-04,6.467
2024-03-05,6.467
2024-03-06,6.467
2024-03-07,6.467
2024-03-08,6.467
2024-03-09,6.467
2024-03-10,6.467
2024-03-11,6.467
2024-03-12,6.467
2024-03-13,6.467
2024-03-14,6.467
2024-03-15,6.467
2024-03-16,6.467
2024-03-17,6.467
2024-03-18,6.467
2024-03-19,6.467
2024-03-20,6.467
2024-03-21,6.466
2024-03-22,6.464
2024-03-23,6.464
2024-03-24,6.464
2024-03-25,6.464
2024-03-26,6.464
2024-03-27,6.464
2024-03-28,6.464
2024-03-29,6.464
2024-03-30,6.464
2024-03-31,6.464
2024-04-01,6.464
2024-04-02,6.464
2024-04-03,6.464
2024-04-04,6.464
2024-04-05,6.464
2024-04-06,6.464
2024-04-07,6.464
2024-04-08,6.464
2024-04-09,6.464
2024-04-10,6.464
2024-04-11,6.464
2024-04-12,6.464
2024-04-13,6.464
2024-04-14,6.464
2024-04-15,6.441
2024-04-16,6.444
2024-04-17,6.444
2024-04-18,6.444
2024-04-19,6.444
2024-04-20,6.444
2024-04-21,6.444
2024-04-22,6.444
2024-04-23,6.429
2024-04-24,6.429
2024-04-25,6.429
2024-04-26,6.429
2024-04-27,6.429
2024-04-28,6.429
2024-04-29,6.413
2024-04-30,6.413
2024-05-01,6.413
