,BIIB US Equity
2022-06-23,17.356
2022-06-24,17.356
2022-06-25,17.356
2022-06-26,17.356
2022-06-27,17.356
2022-06-28,17.356
2022-06-29,17.356
2022-06-30,17.356
2022-07-01,17.356
2022-07-02,17.356
2022-07-03,17.356
2022-07-04,17.356
2022-07-05,17.356
2022-07-06,17.356
2022-07-07,17.343
2022-07-08,17.343
2022-07-09,17.343
2022-07-10,17.343
2022-07-11,17.369
2022-07-12,17.369
2022-07-13,17.373
2022-07-14,17.372
2022-07-15,17.406
2022-07-16,17.406
2022-07-17,17.42
2022-07-18,17.176
2022-07-19,17.176
2022-07-20,16.85
2022-07-21,16.881
2022-07-22,16.881
2022-07-23,16.881
2022-07-24,16.881
2022-07-25,16.89
2022-07-26,16.89
2022-07-27,16.89
2022-07-28,16.89
2022-07-29,16.89
2022-07-30,16.89
2022-07-31,16.905
2022-08-01,16.897
2022-08-02,16.897
2022-08-03,16.897
2022-08-04,16.897
2022-08-05,16.897
2022-08-06,16.897
2022-08-07,16.897
2022-08-08,16.897
2022-08-09,16.897
2022-08-10,16.897
2022-08-11,16.902
2022-08-12,16.902
2022-08-13,16.902
2022-08-14,16.902
2022-08-15,16.902
2022-08-16,16.902
2022-08-17,16.902
2022-08-18,16.902
2022-08-19,16.902
2022-08-20,16.902
2022-08-21,16.902
2022-08-22,16.902
2022-08-23,16.902
2022-08-24,16.902
2022-08-25,16.902
2022-08-26,16.902
2022-08-27,16.902
2022-08-28,16.902
2022-08-29,16.902
2022-08-30,16.902
2022-08-31,16.902
2022-09-01,16.876
2022-09-02,16.885
2022-09-03,16.885
2022-09-04,16.885
2022-09-05,16.885
2022-09-06,16.885
2022-09-07,16.885
2022-09-08,16.885
2022-09-09,16.955
2022-09-10,16.955
2022-09-11,16.955
2022-09-12,16.955
2022-09-13,16.955
2022-09-14,16.955
2022-09-15,16.955
2022-09-16,16.955
2022-09-17,16.955
2022-09-18,16.955
2022-09-19,16.947
2022-09-20,16.947
2022-09-21,16.947
2022-09-22,16.952
2022-09-23,16.952
2022-09-24,16.952
2022-09-25,16.952
2022-09-26,16.952
2022-09-27,17.23
2022-09-28,17.349
2022-09-29,17.349
2022-09-30,17.349
2022-10-01,17.349
2022-10-02,17.349
2022-10-03,17.349
2022-10-04,17.349
2022-10-05,17.349
2022-10-06,17.338
2022-10-07,17.456
2022-10-08,17.456
2022-10-09,17.456
2022-10-10,17.456
2022-10-11,17.447
2022-10-12,17.447
2022-10-13,17.447
2022-10-14,17.426
2022-10-15,17.426
2022-10-16,17.426
2022-10-17,17.363
2022-10-18,17.48
2022-10-19,17.441
2022-10-20,17.441
2022-10-21,17.47
2022-10-22,17.47
2022-10-23,17.47
2022-10-24,17.42
2022-10-25,17.367
2022-10-26,17.596
2022-10-27,17.596
2022-10-28,17.517
2022-10-29,17.517
2022-10-30,17.517
2022-10-31,17.929
2022-11-01,17.929
2022-11-02,17.929
2022-11-03,17.929
2022-11-04,17.929
2022-11-05,17.929
2022-11-06,17.929
2022-11-07,17.929
2022-11-08,17.929
2022-11-09,17.929
2022-11-10,17.929
2022-11-11,18.027
2022-11-12,18.027
2022-11-13,18.029
2022-11-14,18.171
2022-11-15,18.089
2022-11-16,18.089
2022-11-17,18.089
2022-11-18,18.191
2022-11-19,18.191
2022-11-20,18.191
2022-11-21,18.191
2022-11-22,18.191
2022-11-23,18.191
2022-11-24,18.191
2022-11-25,18.191
2022-11-26,18.191
2022-11-27,18.191
2022-11-28,18.191
2022-11-29,18.191
2022-11-30,18.089
2022-12-01,18.313
2022-12-02,18.415
2022-12-03,18.415
2022-12-04,18.415
2022-12-05,18.415
2022-12-06,18.415
2022-12-07,18.415
2022-12-08,18.415
2022-12-09,18.415
2022-12-10,18.415
2022-12-11,18.415
2022-12-12,18.415
2022-12-13,18.415
2022-12-14,18.415
2022-12-15,18.415
2022-12-16,18.415
2022-12-17,18.415
2022-12-18,18.415
2022-12-19,18.402
2022-12-20,18.402
2022-12-21,18.402
2022-12-22,18.402
2022-12-23,18.402
2022-12-24,18.402
2022-12-25,18.402
2022-12-26,18.402
2022-12-27,18.402
2022-12-28,18.402
2022-12-29,18.402
2022-12-30,18.402
2022-12-31,18.402
2023-01-01,18.402
2023-01-02,18.402
2023-01-03,18.402
2023-01-04,18.402
2023-01-05,18.392
2023-01-06,18.394
2023-01-07,18.394
2023-01-08,18.395
2023-01-09,18.395
2023-01-10,18.395
2023-01-11,18.395
2023-01-12,18.395
2023-01-13,18.369
2023-01-14,18.369
2023-01-15,18.526
2023-01-16,18.526
2023-01-17,18.526
2023-01-18,18.427
2023-01-19,18.427
2023-01-20,18.427
2023-01-21,18.427
2023-01-22,18.412
2023-01-23,18.428
2023-01-24,18.428
2023-01-25,18.446
2023-01-26,18.367
2023-01-27,18.367
2023-01-28,18.367
2023-01-29,18.367
2023-01-30,18.367
2023-01-31,18.367
2023-02-01,18.367
2023-02-02,18.367
2023-02-03,18.367
2023-02-04,18.367
2023-02-05,18.367
2023-02-06,18.367
2023-02-07,18.367
2023-02-08,18.367
2023-02-09,18.263
2023-02-10,18.263
2023-02-11,18.263
2023-02-12,18.26
2023-02-13,18.26
2023-02-14,18.26
2023-02-15,18.2
2023-02-16,18.249
2023-02-17,18.03
2023-02-18,18.03
2023-02-19,18.03
2023-02-20,18.03
2023-02-21,18.03
2023-02-22,18.03
2023-02-23,18.03
2023-02-24,18.03
2023-02-25,18.03
2023-02-26,18.03
2023-02-27,17.809
2023-02-28,17.714
2023-03-01,17.714
2023-03-02,17.714
2023-03-03,17.522
2023-03-04,17.522
2023-03-05,17.522
2023-03-06,17.522
2023-03-07,17.522
2023-03-08,17.639
2023-03-09,17.639
2023-03-10,17.639
2023-03-11,17.639
2023-03-12,17.639
2023-03-13,17.652
2023-03-14,17.652
2023-03-15,17.652
2023-03-16,17.567
2023-03-17,17.567
2023-03-18,17.567
2023-03-19,17.567
2023-03-20,17.567
2023-03-21,17.567
2023-03-22,17.567
2023-03-23,17.567
2023-03-24,17.567
2023-03-25,17.567
2023-03-26,17.567
2023-03-27,17.567
2023-03-28,17.567
2023-03-29,17.567
2023-03-30,17.567
2023-03-31,17.567
2023-04-01,17.567
2023-04-02,17.567
2023-04-03,17.48
2023-04-04,17.48
2023-04-05,17.48
2023-04-06,17.454
2023-04-07,17.454
2023-04-08,17.454
2023-04-09,17.454
2023-04-10,17.454
2023-04-11,17.454
2023-04-12,17.463
2023-04-13,17.451
2023-04-14,17.431
2023-04-15,17.438
2023-04-16,17.502
2023-04-17,17.502
2023-04-18,17.491
2023-04-19,17.489
2023-04-20,17.498
2023-04-21,17.548
2023-04-22,17.548
2023-04-23,17.548
2023-04-24,17.548
2023-04-25,17.303
2023-04-26,17.372
2023-04-27,17.372
2023-04-28,17.466
2023-04-29,17.466
2023-04-30,17.466
2023-05-01,17.508
2023-05-02,17.508
2023-05-03,17.508
2023-05-04,17.498
2023-05-05,17.39
2023-05-06,17.39
2023-05-07,17.39
2023-05-08,17.39
2023-05-09,17.39
2023-05-10,17.39
2023-05-11,17.39
2023-05-12,17.39
2023-05-13,17.39
2023-05-14,17.39
2023-05-15,17.39
2023-05-16,17.39
2023-05-17,17.39
2023-05-18,17.39
2023-05-19,17.39
2023-05-20,17.39
2023-05-21,17.39
2023-05-22,17.39
2023-05-23,17.39
2023-05-24,17.39
2023-05-25,17.39
2023-05-26,17.39
2023-05-27,17.39
2023-05-28,17.39
2023-05-29,17.39
2023-05-30,17.39
2023-05-31,17.456
2023-06-01,17.456
2023-06-02,17.456
2023-06-03,17.456
2023-06-04,17.456
2023-06-05,17.456
2023-06-06,17.456
2023-06-07,17.456
2023-06-08,17.456
2023-06-09,17.456
2023-06-10,17.456
2023-06-11,17.458
2023-06-12,17.458
2023-06-13,17.478
2023-06-14,17.451
2023-06-15,17.451
2023-06-16,17.451
2023-06-17,17.451
2023-06-18,17.451
2023-06-19,17.451
2023-06-20,17.451
2023-06-21,17.451
2023-06-22,17.451
2023-06-23,17.451
2023-06-24,17.451
2023-06-25,17.451
2023-06-26,17.451
2023-06-27,17.451
2023-06-28,17.451
2023-06-29,17.451
2023-06-30,17.451
2023-07-01,17.451
2023-07-02,17.451
2023-07-03,17.451
2023-07-04,17.451
2023-07-05,17.451
2023-07-06,17.456
2023-07-07,17.43
2023-07-08,17.43
2023-07-09,17.435
2023-07-10,17.435
2023-07-11,17.627
2023-07-12,17.627
2023-07-13,17.667
2023-07-14,17.667
2023-07-15,17.667
2023-07-16,17.667
2023-07-17,17.685
2023-07-18,17.696
2023-07-19,17.696
2023-07-20,17.524
2023-07-21,17.545
2023-07-22,17.545
2023-07-23,17.545
2023-07-24,17.49
2023-07-25,18.212
2023-07-26,18.27
2023-07-27,18.39
2023-07-28,18.589
2023-07-29,18.589
2023-07-30,18.589
2023-07-31,18.467
2023-08-01,18.467
2023-08-02,18.467
2023-08-03,18.505
2023-08-04,18.595
2023-08-05,18.595
2023-08-06,18.441
2023-08-07,18.474
2023-08-08,18.527
2023-08-09,18.527
2023-08-10,18.527
2023-08-11,18.777
2023-08-12,18.777
2023-08-13,18.777
2023-08-14,18.807
2023-08-15,18.807
2023-08-16,18.807
2023-08-17,18.807
2023-08-18,18.807
2023-08-19,18.807
2023-08-20,18.807
2023-08-21,18.807
2023-08-22,18.807
2023-08-23,18.807
2023-08-24,18.807
2023-08-25,18.807
2023-08-26,18.807
2023-08-27,18.807
2023-08-28,18.807
2023-08-29,18.807
2023-08-30,18.807
2023-08-31,18.807
2023-09-01,18.868
2023-09-02,18.868
2023-09-03,18.868
2023-09-04,18.868
2023-09-05,18.88
2023-09-06,18.88
2023-09-07,18.88
2023-09-08,18.88
2023-09-09,18.88
2023-09-10,18.88
2023-09-11,18.88
2023-09-12,18.88
2023-09-13,18.88
2023-09-14,18.88
2023-09-15,18.88
2023-09-16,18.88
2023-09-17,18.88
2023-09-18,18.88
2023-09-19,18.88
2023-09-20,18.814
2023-09-21,18.814
2023-09-22,18.814
2023-09-23,18.814
2023-09-24,18.814
2023-09-25,18.814
2023-09-26,18.814
2023-09-27,18.814
2023-09-28,18.814
2023-09-29,18.814
2023-09-30,18.814
2023-10-01,18.814
2023-10-02,18.823
2023-10-03,18.823
2023-10-04,18.806
2023-10-05,18.806
2023-10-06,18.806
2023-10-07,18.806
2023-10-08,18.94
2023-10-09,18.94
2023-10-10,19.001
2023-10-11,18.968
2023-10-12,18.968
2023-10-13,18.947
2023-10-14,18.947
2023-10-15,18.947
2023-10-16,18.947
2023-10-17,18.947
2023-10-18,18.953
2023-10-19,19.029
2023-10-20,19.034
2023-10-21,19.034
2023-10-22,19.034
2023-10-23,19.034
2023-10-24,19.031
2023-10-25,19.07
2023-10-26,19.073
2023-10-27,19.073
2023-10-28,19.073
2023-10-29,19.073
2023-10-30,19.073
2023-10-31,19.073
2023-11-01,19.073
2023-11-02,19.005
2023-11-03,19.005
2023-11-04,19.005
2023-11-05,19.005
2023-11-06,18.999
2023-11-07,18.999
2023-11-08,18.618
2023-11-09,18.367
2023-11-10,18.164
2023-11-11,18.207
2023-11-12,18.207
2023-11-13,18.207
2023-11-14,18.326
2023-11-15,18.326
2023-11-16,18.326
2023-11-17,18.326
2023-11-18,18.326
2023-11-19,18.326
2023-11-20,18.326
2023-11-21,18.126
2023-11-22,18.126
2023-11-23,18.126
2023-11-24,18.126
2023-11-25,18.126
2023-11-26,18.126
2023-11-27,18.126
2023-11-28,18.126
2023-11-29,18.126
2023-11-30,18.126
2023-12-01,18.126
2023-12-02,18.126
2023-12-03,18.126
2023-12-04,18.126
2023-12-05,18.096
2023-12-06,18.096
2023-12-07,18.096
2023-12-08,18.096
2023-12-09,18.096
2023-12-10,18.096
2023-12-11,18.096
2023-12-12,18.079
2023-12-13,18.079
2023-12-14,18.079
2023-12-15,18.079
2023-12-16,18.079
2023-12-17,18.079
2023-12-18,18.084
2023-12-19,18.084
2023-12-20,18.196
2023-12-21,18.196
2023-12-22,18.204
2023-12-23,18.204
2023-12-24,18.204
2023-12-25,18.204
2023-12-26,18.204
2023-12-27,18.204
2023-12-28,18.204
2023-12-29,18.204
2023-12-30,18.204
2023-12-31,18.204
2024-01-01,18.204
2024-01-02,18.204
2024-01-03,18.211
2024-01-04,18.211
2024-01-05,18.211
2024-01-06,18.211
2024-01-07,18.211
2024-01-08,18.211
2024-01-09,18.211
2024-01-10,18.211
2024-01-11,18.211
2024-01-12,18.211
2024-01-13,18.211
2024-01-14,18.211
2024-01-15,18.211
2024-01-16,18.211
2024-01-17,18.211
2024-01-18,18.211
2024-01-19,18.211
2024-01-20,18.211
2024-01-21,18.246
2024-01-22,18.245
2024-01-23,18.245
2024-01-24,18.236
2024-01-25,18.217
2024-01-26,18.217
2024-01-27,18.222
2024-01-28,18.217
2024-01-29,18.217
2024-01-30,18.217
2024-01-31,18.217
2024-02-01,18.217
2024-02-02,18.213
2024-02-03,18.213
2024-02-04,18.178
2024-02-05,18.143
2024-02-06,18.143
2024-02-07,18.147
2024-02-08,18.147
2024-02-09,18.147
2024-02-10,18.147
2024-02-11,18.147
2024-02-12,18.187
2024-02-13,17.842
2024-02-14,18.021
2024-02-15,17.969
2024-02-16,17.845
2024-02-17,17.845
2024-02-18,17.845
2024-02-19,17.845
2024-02-20,17.644
2024-02-21,17.644
2024-02-22,17.644
2024-02-23,17.48
2024-02-24,17.48
2024-02-25,17.48
2024-02-26,17.48
2024-02-27,17.48
2024-02-28,17.48
2024-02-29,17.48
2024-03-01,17.508
2024-03-02,17.508
2024-03-03,17.508
2024-03-04,17.482
2024-03-05,17.482
2024-03-06,17.482
2024-03-07,17.482
2024-03-08,17.482
2024-03-09,17.482
2024-03-10,17.482
2024-03-11,17.482
2024-03-12,17.482
2024-03-13,17.482
2024-03-14,17.482
2024-03-15,17.482
2024-03-16,17.482
2024-03-17,17.482
2024-03-18,17.482
2024-03-19,17.482
2024-03-20,17.482
2024-03-21,17.482
2024-03-22,17.482
2024-03-23,17.482
2024-03-24,17.482
2024-03-25,17.482
2024-03-26,17.482
2024-03-27,17.482
2024-03-28,17.482
2024-03-29,17.482
2024-03-30,17.482
2024-03-31,17.482
2024-04-01,17.482
2024-04-02,17.462
2024-04-03,17.462
2024-04-04,17.445
2024-04-05,17.428
2024-04-06,17.428
2024-04-07,17.428
2024-04-08,17.428
2024-04-09,17.41
2024-04-10,17.41
2024-04-11,17.396
2024-04-12,17.391
2024-04-13,17.391
2024-04-14,17.286
2024-04-15,17.254
2024-04-16,17.131
2024-04-17,17.108
2024-04-18,17.082
2024-04-19,17.086
2024-04-20,17.086
2024-04-21,17.086
2024-04-22,17.086
2024-04-23,17.086
2024-04-24,17.23
2024-04-25,17.243
2024-04-26,17.248
2024-04-27,17.255
2024-04-28,17.257
2024-04-29,17.231
2024-04-30,17.231
2024-05-01,17.231
